area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-08-27, 3687.5, 3723.9, 3849.0, 3961.5, 4154.2, 4367.0, 4425.5,inferred
"North East and Yorkshire",2021-08-28, 3204.5, 3239.0, 3395.0, 3519.0, 3663.0, 3814.0, 3857.0,inferred
"North East and Yorkshire",2021-08-29, 3777.9, 3816.0, 3976.0, 4091.0, 4191.0, 4322.0, 4363.7,inferred
"North East and Yorkshire",2021-08-30, 5342.0, 5388.0, 5567.8, 5682.0, 5789.0, 5923.0, 5955.0,inferred
"North East and Yorkshire",2021-08-31, 4972.0, 5014.9, 5147.0, 5237.0, 5323.0, 5462.0, 5505.5,inferred
"North East and Yorkshire",2021-09-01, 4970.5, 5017.0, 5142.0, 5225.5, 5311.0, 5440.0, 5472.5,inferred
"North East and Yorkshire",2021-09-02, 4686.5, 4716.0, 4834.8, 4915.0, 4989.0, 5100.0, 5137.0,inferred
"North East and Yorkshire",2021-09-03, 4344.4, 4376.0, 4486.0, 4563.5, 4641.0, 4751.1, 4781.0,inferred
"North East and Yorkshire",2021-09-04, 3706.5, 3732.0, 3832.0, 3902.0, 3969.0, 4070.1, 4100.0,inferred
"North East and Yorkshire",2021-09-05, 4181.0, 4221.0, 4322.8, 4393.0, 4470.0, 4587.0, 4629.0,inferred
"North East and Yorkshire",2021-09-06, 5632.5, 5680.0, 5805.0, 5895.0, 5985.0, 6110.0, 6167.5,inferred
"North East and Yorkshire",2021-09-07, 4987.0, 5012.0, 5127.0, 5205.0, 5289.0, 5404.1, 5433.0,inferred
"North East and Yorkshire",2021-09-08, 4730.5, 4761.0, 4870.8, 4948.5, 5024.0, 5131.0, 5165.0,inferred
"North East and Yorkshire",2021-09-09, 4229.4, 4259.0, 4367.0, 4440.0, 4512.0, 4614.0, 4647.6,inferred
"North East and Yorkshire",2021-09-10, 3739.4, 3776.0, 3871.0, 3941.0, 4004.2, 4111.0, 4140.5,inferred
"North East and Yorkshire",2021-09-11, 3044.0, 3076.0, 3165.0, 3226.0, 3288.2, 3386.0, 3417.0,inferred
"North East and Yorkshire",2021-09-12, 3318.9, 3347.9, 3447.8, 3515.0, 3582.0, 3674.1, 3708.0,inferred
"North East and Yorkshire",2021-09-13, 4584.0, 4615.0, 4727.0, 4812.0, 4895.0, 5022.1, 5066.1,inferred
"North East and Yorkshire",2021-09-14, 4310.0, 4348.0, 4460.0, 4536.0, 4619.0, 4736.0, 4764.5,inferred
"North East and Yorkshire",2021-09-15, 4447.0, 4483.0, 4586.0, 4662.5, 4741.0, 4863.0, 4905.5,inferred
"North East and Yorkshire",2021-09-16, 4293.5, 4331.0, 4443.0, 4513.0, 4589.0, 4706.0, 4731.5,inferred
"North East and Yorkshire",2021-09-17, 4097.5, 4127.0, 4225.0, 4290.0, 4365.0, 4469.0, 4507.0,inferred
"North East and Yorkshire",2021-09-18, 3565.5, 3588.0, 3692.0, 3761.0, 3824.0, 3921.0, 3955.0,inferred
"North East and Yorkshire",2021-09-19, 4118.0, 4155.0, 4255.0, 4330.5, 4402.0, 4506.0, 4538.5,inferred
"North East and Yorkshire",2021-09-20, 5745.4, 5789.0, 5908.0, 6002.0, 6092.0, 6218.0, 6253.5,inferred
