area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2022-03-15, 10178.5, 10306.9, 10684.8, 10973.5, 11236.2, 11617.3, 11754.5,projected
"North East and Yorkshire",2022-03-16, 10882.0, 10997.5, 11470.8, 11789.0, 12114.0, 12583.1, 12708.1,projected
"North East and Yorkshire",2022-03-17, 10218.8, 10379.0, 10834.8, 11203.0, 11545.0, 12108.1, 12286.7,projected
"North East and Yorkshire",2022-03-18,  9186.0,  9335.0,  9851.8, 10263.0, 10631.0, 11263.2, 11444.0,projected
"North East and Yorkshire",2022-03-19,  7535.9,  7721.0,  8220.0,  8620.0,  9009.0,  9658.3,  9914.6,projected
"North East and Yorkshire",2022-03-20, 10293.7, 10582.8, 11345.8, 12051.5, 12764.5, 13888.5, 14281.0,projected
"North East and Yorkshire",2022-03-21, 14959.0, 15457.7, 16882.8, 18070.0, 19490.2, 21817.9, 22471.9,projected
"North East and Yorkshire",2022-03-22, 16224.0, 16829.5, 18730.5, 20285.0, 22079.8, 25534.1, 26346.0,projected
"North East and Yorkshire",2022-03-23, 17221.6, 17897.4, 20225.2, 22125.0, 24472.5, 28699.5, 30305.2,projected
"North East and Yorkshire",2022-03-24, 16154.9, 16844.2, 19248.8, 21416.0, 24128.2, 28897.5, 31108.2,projected
"North East and Yorkshire",2022-03-25, 14438.8, 15301.1, 17720.8, 20015.0, 22916.2, 28557.0, 30626.0,projected
"North East and Yorkshire",2022-03-26, 11930.6, 12651.8, 14976.8, 17322.5, 20001.8, 25474.2, 27913.0,projected
"North East and Yorkshire",2022-03-27, 16363.7, 17606.4, 21201.0, 24894.0, 28865.8, 38578.3, 43377.1,projected
"North East and Yorkshire",2022-03-28, 24143.9, 25956.2, 32193.5, 38272.5, 45482.5, 62555.9, 71574.0,projected
"North East and Yorkshire",2022-03-29, 26328.4, 28583.7, 36461.0, 44246.0, 53726.8, 77576.4, 90605.1,projected
"North East and Yorkshire",2022-03-30, 28150.9, 30818.3, 40241.8, 49681.5, 62218.8, 92789.1,110771.1,projected
"North East and Yorkshire",2022-03-31, 26790.4, 29279.8, 39424.8, 49556.0, 63930.8,100291.8,121058.3,projected
"North East and Yorkshire",2022-04-01, 24134.1, 26853.4, 37230.5, 47842.5, 63952.2,103233.5,126657.5,projected
"North East and Yorkshire",2022-04-02, 20236.7, 22639.3, 32331.0, 42576.0, 58216.8, 96959.3,124592.4,projected
"North East and Yorkshire",2022-04-03, 28041.7, 31951.9, 46765.5, 63215.5, 89172.5,155880.9,191902.5,projected
"North East and Yorkshire",2022-04-04, 41749.6, 47320.6, 72677.2,100674.5,147307.8,254810.5,308579.5,projected
"North West",2022-03-15,  8280.0,  8378.6,  8730.8,  8971.0,  9196.2,  9528.0,  9631.1,projected
"North West",2022-03-16,  8789.9,  8901.0,  9306.8,  9606.5,  9892.0, 10292.0, 10436.5,projected
"North West",2022-03-17,  8108.4,  8237.9,  8666.2,  8945.5,  9262.5,  9710.1,  9869.5,projected
"North West",2022-03-18,  7090.6,  7220.0,  7661.8,  7956.5,  8267.0,  8763.4,  8928.0,projected
"North West",2022-03-19,  5539.0,  5692.9,  6111.0,  6422.5,  6750.0,  7273.5,  7464.6,projected
"North West",2022-03-20,  7590.4,  7785.0,  8424.8,  8959.0,  9528.0, 10455.3, 10809.8,projected
"North West",2022-03-21, 11042.0, 11406.0, 12604.2, 13623.0, 14675.8, 16450.1, 17126.8,projected
"North West",2022-03-22, 11674.8, 12076.4, 13718.5, 15013.0, 16418.5, 19007.3, 19713.1,projected
"North West",2022-03-23, 12131.0, 12735.9, 14550.0, 16199.0, 18054.5, 21342.8, 22516.1,projected
"North West",2022-03-24, 10868.2, 11526.4, 13458.0, 15162.5, 17216.0, 20771.5, 21983.5,projected
"North West",2022-03-25,  9423.4,  9952.7, 11901.0, 13656.0, 15689.8, 19470.3, 20788.1,projected
"North West",2022-03-26,  7294.9,  7839.8,  9516.2, 11204.0, 13031.5, 16564.2, 18137.9,projected
"North West",2022-03-27,  9954.7, 10679.9, 13214.0, 15741.5, 18729.2, 24835.7, 27189.7,projected
"North West",2022-03-28, 14574.1, 15712.8, 20053.8, 24203.5, 29174.2, 40331.4, 44326.9,projected
"North West",2022-03-29, 15445.8, 16772.6, 22063.0, 27035.0, 33097.0, 47122.8, 53049.2,projected
"North West",2022-03-30, 15969.0, 17542.1, 23572.0, 29777.5, 37118.0, 55391.4, 61722.8,projected
"North West",2022-03-31, 14597.4, 15941.5, 22080.8, 28351.5, 36188.0, 55889.3, 63094.2,projected
"North West",2022-04-01, 12563.4, 13925.3, 19602.2, 25820.5, 33796.2, 54156.9, 62367.5,projected
"North West",2022-04-02,  9715.2, 11029.0, 15871.5, 21504.5, 28660.8, 47917.2, 55978.0,projected
"North West",2022-04-03, 13400.2, 15013.1, 22237.0, 30710.0, 42088.2, 74193.8, 86976.3,projected
"North West",2022-04-04, 19513.4, 22338.3, 34081.2, 48193.5, 67984.2,124910.0,150280.2,projected
"Midlands",2022-03-15, 13451.4, 13573.9, 13962.0, 14207.5, 14450.0, 14794.1, 14906.5,projected
"Midlands",2022-03-16, 14231.1, 14379.8, 14811.0, 15102.0, 15369.2, 15805.1, 15971.5,projected
"Midlands",2022-03-17, 13456.5, 13604.9, 14064.0, 14380.5, 14703.0, 15153.4, 15306.5,projected
"Midlands",2022-03-18, 12025.7, 12200.9, 12693.8, 13023.0, 13362.0, 13879.3, 14073.6,projected
"Midlands",2022-03-19, 10109.2, 10243.9, 10762.0, 11117.0, 11497.2, 12031.0, 12186.6,projected
"Midlands",2022-03-20, 13409.2, 13650.6, 14427.8, 14979.5, 15631.5, 16570.0, 16823.1,projected
"Midlands",2022-03-21, 19001.7, 19433.8, 20896.2, 21865.0, 23038.0, 24725.8, 25346.1,projected
"Midlands",2022-03-22, 20098.2, 20659.9, 22372.5, 23624.5, 25131.5, 27422.0, 28218.0,projected
"Midlands",2022-03-23, 20852.0, 21557.1, 23778.0, 25341.5, 27180.2, 30190.0, 31142.8,projected
"Midlands",2022-03-24, 19583.3, 20247.5, 22621.0, 24336.0, 26434.0, 29717.7, 30822.8,projected
"Midlands",2022-03-25, 17474.1, 18056.4, 20524.2, 22273.5, 24422.8, 27779.0, 28886.7,projected
"Midlands",2022-03-26, 14659.3, 15148.8, 17501.8, 19231.5, 21171.8, 24701.6, 25762.6,projected
"Midlands",2022-03-27, 19358.7, 20055.4, 23499.2, 26156.0, 29235.2, 34553.2, 36919.0,projected
"Midlands",2022-03-28, 27565.8, 28746.4, 34525.2, 38785.0, 43814.8, 52530.9, 56356.7,projected
"Midlands",2022-03-29, 29232.2, 30496.1, 37349.2, 42570.5, 48565.0, 59550.8, 64590.9,projected
"Midlands",2022-03-30, 30541.9, 31928.8, 40011.0, 46214.5, 53432.8, 66659.2, 73428.4,projected
"Midlands",2022-03-31, 28619.0, 30220.7, 38632.8, 45241.5, 52860.5, 67059.5, 74831.9,projected
