area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-11-26, 3758.5, 3801.9, 3996.8, 4137.0, 4295.2, 4508.0, 4566.5,inferred
"North East and Yorkshire",2021-11-27, 2898.9, 2953.0, 3088.0, 3192.0, 3295.2, 3469.0, 3512.5,inferred
"North East and Yorkshire",2021-11-28, 3776.5, 3828.9, 3991.8, 4100.0, 4223.2, 4398.0, 4455.5,inferred
"North East and Yorkshire",2021-11-29, 5156.0, 5229.0, 5440.8, 5596.0, 5746.0, 5947.0, 6007.0,inferred
"North East and Yorkshire",2021-11-30, 5272.5, 5337.0, 5552.0, 5698.0, 5843.2, 6048.1, 6129.0,inferred
"North East and Yorkshire",2021-12-01, 5269.5, 5330.0, 5519.8, 5650.0, 5786.2, 5990.0, 6057.5,inferred
"North East and Yorkshire",2021-12-02, 4629.4, 4700.9, 4860.0, 4989.0, 5122.0, 5316.2, 5376.6,inferred
"North East and Yorkshire",2021-12-03, 3860.0, 3910.0, 4060.0, 4165.0, 4285.0, 4472.0, 4517.0,inferred
"North East and Yorkshire",2021-12-04, 2836.4, 2884.9, 3018.8, 3117.0, 3221.0, 3361.0, 3411.6,inferred
"North East and Yorkshire",2021-12-05, 3628.5, 3681.9, 3833.8, 3936.0, 4053.5, 4231.0, 4273.5,inferred
"North East and Yorkshire",2021-12-06, 5041.0, 5096.0, 5273.5, 5416.0, 5561.0, 5762.1, 5824.5,inferred
"North East and Yorkshire",2021-12-07, 5310.3, 5365.9, 5548.8, 5689.0, 5836.2, 6062.0, 6136.7,inferred
"North East and Yorkshire",2021-12-08, 5418.4, 5480.8, 5684.8, 5826.0, 5962.2, 6165.0, 6235.0,inferred
"North East and Yorkshire",2021-12-09, 4948.5, 4998.9, 5173.8, 5302.5, 5433.2, 5642.1, 5696.6,inferred
"North East and Yorkshire",2021-12-10, 4237.5, 4282.9, 4450.8, 4574.5, 4696.2, 4892.0, 4943.1,inferred
"North East and Yorkshire",2021-12-11, 3184.9, 3239.9, 3400.8, 3506.0, 3613.2, 3778.0, 3835.0,inferred
"North East and Yorkshire",2021-12-12, 4216.0, 4270.0, 4439.8, 4573.0, 4695.0, 4869.0, 4925.0,inferred
"North East and Yorkshire",2021-12-13, 6141.8, 6227.0, 6444.8, 6589.0, 6743.0, 7011.0, 7081.6,inferred
"North East and Yorkshire",2021-12-14, 6918.0, 6990.9, 7217.8, 7387.5, 7548.0, 7786.1, 7888.0,inferred
"North East and Yorkshire",2021-12-15, 7570.0, 7646.0, 7891.8, 8058.0, 8236.0, 8466.0, 8557.5,inferred
"North East and Yorkshire",2021-12-16, 7301.9, 7378.9, 7621.0, 7790.0, 7971.2, 8209.2, 8304.0,inferred
"North East and Yorkshire",2021-12-17, 6682.0, 6744.0, 6962.8, 7118.0, 7277.0, 7516.1, 7589.1,inferred
"North East and Yorkshire",2021-12-18, 5372.5, 5443.9, 5639.0, 5770.0, 5918.2, 6128.1, 6202.6,inferred
"North East and Yorkshire",2021-12-19, 7496.4, 7558.0, 7802.0, 7963.5, 8138.2, 8374.1, 8462.0,inferred
"North East and Yorkshire",2021-12-20,11275.0,11383.9,11697.0,11908.0,12123.2,12423.0,12522.0,inferred
"North East and Yorkshire",2021-12-21,12942.0,13027.0,13353.8,13563.0,13798.0,14120.0,14260.1,inferred
"North East and Yorkshire",2021-12-22,14385.5,14487.9,14820.8,15060.0,15284.8,15603.0,15724.0,inferred
"North East and Yorkshire",2021-12-23,14130.0,14249.8,14577.0,14798.0,15001.0,15328.0,15407.5,inferred
"North East and Yorkshire",2021-12-24,13178.4,13268.6,13552.0,13775.0,13992.2,14294.1,14426.2,inferred
"North East and Yorkshire",2021-12-25,10792.5,10876.9,11213.8,11406.0,11607.0,11928.1,12031.5,inferred
"North East and Yorkshire",2021-12-26,15295.0,15408.0,15773.2,16039.0,16323.5,16687.1,16835.0,inferred
"North East and Yorkshire",2021-12-27,23190.5,23356.7,23814.5,24150.5,24476.2,24985.1,25131.1,inferred
"North East and Yorkshire",2021-12-28,26454.8,26602.8,27077.5,27393.0,27695.2,28143.0,28249.7,inferred
"North East and Yorkshire",2021-12-29,29245.0,29424.7,29867.8,30186.5,30526.2,31002.1,31113.0,inferred
"North East and Yorkshire",2021-12-30,28556.8,28716.0,29207.0,29543.5,29909.0,30420.1,30586.7,inferred
"North East and Yorkshire",2021-12-31,26363.8,26516.8,27048.8,27406.5,27743.0,28240.1,28402.1,inferred
"North East and Yorkshire",2022-01-01,21715.6,21874.9,22327.8,22639.5,22943.0,23375.0,23561.2,inferred
"North East and Yorkshire",2022-01-02,30208.4,30357.8,31071.2,31475.5,31892.0,32472.1,32642.5,inferred
"North East and Yorkshire",2022-01-03,41941.9,42176.9,42809.8,43265.5,43744.5,44490.4,44718.1,inferred
"North East and Yorkshire",2022-01-04,40074.4,40274.8,40984.8,41421.0,41893.0,42582.3,42765.5,inferred
"North East and Yorkshire",2022-01-05,35943.6,36104.9,36741.5,37173.0,37673.5,38409.2,38662.6,inferred
"North East and Yorkshire",2022-01-06,28366.8,28546.8,29130.8,29514.0,29916.0,30549.0,30803.8,inferred
"North East and Yorkshire",2022-01-07,21352.0,21483.9,21936.5,22273.5,22619.2,23119.0,23304.1,inferred
"North East and Yorkshire",2022-01-08,14372.9,14507.0,14840.0,15072.0,15320.0,15674.0,15808.1,inferred
"North East and Yorkshire",2022-01-09,16707.9,16820.0,17179.5,17452.0,17697.5,18086.1,18215.6,inferred
"North East and Yorkshire",2022-01-10,21371.4,21539.9,21975.0,22305.5,22649.5,23156.5,23345.0,inferred
"North East and Yorkshire",2022-01-11,21189.9,21355.0,21829.5,22184.0,22526.2,23021.0,23164.5,inferred
"North East and Yorkshire",2022-01-12,20711.0,20871.0,21339.8,21648.5,21924.2,22351.0,22501.2,inferred
"North East and Yorkshire",2022-01-13,18018.5,18138.9,18493.0,18775.0,19049.5,19485.2,19606.5,inferred
"North East and Yorkshire",2022-01-14,14711.4,14811.8,15154.8,15380.5,15612.0,15938.1,16047.1,inferred
"North East and Yorkshire",2022-01-15,10606.5,10688.9,10973.8,11183.0,11392.0,11682.0,11758.0,inferred
"North East and Yorkshire",2022-01-16,13067.0,13162.0,13507.5,13746.5,13990.0,14346.0,14412.5,inferred
"North East and Yorkshire",2022-01-17,17438.4,17581.8,17954.0,18236.5,18529.2,18927.1,19036.4,inferred
"North East and Yorkshire",2022-01-18,17687.4,17812.8,18130.0,18419.5,18670.0,19048.1,19184.2,inferred
"North East and Yorkshire",2022-01-19,17331.0,17429.0,17783.8,18049.5,18325.5,18689.2,18807.5,inferred
"North East and Yorkshire",2022-01-20,15002.0,15092.9,15466.0,15715.5,15969.0,16332.0,16441.0,inferred
"North East and Yorkshire",2022-01-21,12478.2,12576.0,12885.0,13089.5,13311.0,13625.1,13736.3,inferred
"North East and Yorkshire",2022-01-22, 9166.8, 9255.6, 9513.8, 9673.0, 9852.0,10135.0,10222.5,inferred
"North East and Yorkshire",2022-01-23,11500.0,11580.0,11877.0,12079.0,12293.0,12614.1,12714.8,inferred
"North East and Yorkshire",2022-01-24,15292.5,15416.9,15756.2,16009.0,16231.2,16602.2,16694.0,inferred
"North East and Yorkshire",2022-01-25,15075.2,15197.8,15509.8,15736.0,15972.0,16331.2,16413.6,inferred
"North East and Yorkshire",2022-01-26,14333.9,14467.0,14804.0,15029.5,15271.0,15569.1,15676.5,inferred
"North East and Yorkshire",2022-01-27,12101.0,12206.9,12503.0,12714.5,12914.5,13225.2,13336.9,inferred
"North East and Yorkshire",2022-01-28, 9693.5, 9758.8,10015.0,10192.0,10375.0,10661.5,10767.6,inferred
"North East and Yorkshire",2022-01-29, 6843.0, 6908.8, 7144.8, 7303.5, 7476.2, 7682.0, 7774.6,inferred
