area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-12-30,  29685.0,  29963.8,  31482.0,  32214.0,  32725.2,  33449.0,  33680.1,projected
"North East and Yorkshire",2021-12-31,  30644.7,  30897.6,  33101.8,  34209.5,  34998.8,  36009.6,  36310.5,projected
"North East and Yorkshire",2022-01-01,  27769.9,  28109.6,  30724.8,  32091.5,  33026.5,  34236.0,  34580.8,projected
"North East and Yorkshire",2022-01-02,  36701.3,  37250.8,  42079.0,  44347.5,  46052.5,  47992.3,  48551.5,projected
"North East and Yorkshire",2022-01-03,  55715.2,  56859.2,  66046.2,  70776.0,  74136.0,  78211.5,  79570.5,projected
"North East and Yorkshire",2022-01-04,  58749.8,  60311.5,  71891.8,  78237.5,  83242.2,  89055.6,  91180.2,projected
"North East and Yorkshire",2022-01-05,  69185.1,  72009.5,  87067.5,  96171.0, 103622.0, 112814.6, 116127.0,projected
"North East and Yorkshire",2022-01-06,  69357.9,  72215.3,  91049.5, 102603.0, 112352.0, 124885.3, 128802.7,projected
"North East and Yorkshire",2022-01-07,  70801.0,  74146.0,  94963.5, 108815.5, 121171.8, 136825.4, 143257.8,projected
"North East and Yorkshire",2022-01-08,  63239.9,  66988.4,  87894.2, 102197.0, 115467.5, 134119.9, 139603.0,projected
"North East and Yorkshire",2022-01-09,  83464.4,  89347.1, 119697.2, 141782.0, 162073.8, 191795.9, 202228.4,projected
"North East and Yorkshire",2022-01-10, 126477.9, 136693.8, 187452.8, 227991.0, 263656.8, 318282.6, 337877.1,projected
"North East and Yorkshire",2022-01-11, 135779.2, 145124.9, 204807.5, 252654.5, 298973.0, 368503.2, 396842.5,projected
"North East and Yorkshire",2022-01-12, 160095.9, 171027.3, 249033.0, 313090.0, 375500.5, 475992.4, 512770.6,projected
"North East and Yorkshire",2022-01-13, 161232.7, 174117.0, 261292.8, 335188.5, 409979.2, 536007.5, 579013.7,projected
"North East and Yorkshire",2022-01-14, 165985.9, 179145.2, 274248.2, 360010.5, 444560.0, 596498.5, 649728.6,projected
"North East and Yorkshire",2022-01-15, 150594.1, 162229.6, 255607.2, 340999.0, 429645.8, 589137.5, 648248.0,projected
"North East and Yorkshire",2022-01-16, 199131.4, 215860.4, 349993.0, 475977.0, 597389.0, 806117.0, 882873.5,projected
"North East and Yorkshire",2022-01-17, 299956.9, 329652.6, 550585.0, 752671.5, 926344.8,1194522.1,1281015.3,projected
"North East and Yorkshire",2022-01-18, 319115.4, 354554.6, 602934.8, 827528.5,1015485.0,1297173.3,1381192.0,projected
"North East and Yorkshire",2022-01-19, 376695.6, 425684.0, 724785.2, 978197.0,1195726.0,1500707.2,1594876.0,projected
"North West",2021-12-30,  28477.1,  28721.8,  29613.8,  30130.0,  30576.8,  31168.3,  31316.8,projected
"North West",2021-12-31,  27559.0,  27847.9,  29024.0,  29698.0,  30287.8,  31046.5,  31308.1,projected
"North West",2022-01-01,  23407.9,  23681.1,  24969.5,  25770.5,  26409.2,  27194.0,  27524.4,projected
"North West",2022-01-02,  29453.7,  30065.9,  32267.0,  33551.5,  34477.5,  35815.2,  36237.7,projected
"North West",2022-01-03,  46314.7,  47278.2,  51756.0,  54259.5,  56263.2,  59121.7,  59823.7,projected
"North West",2022-01-04,  47266.3,  48620.0,  54268.2,  57319.0,  60352.8,  63996.9,  65352.3,projected
"North West",2022-01-05,  53425.1,  55377.4,  62391.5,  66813.0,  70931.2,  76800.3,  78776.1,projected
"North West",2022-01-06,  52695.5,  54697.3,  63231.2,  68502.5,  73765.8,  81335.6,  83665.2,projected
"North West",2022-01-07,  50360.1,  52319.8,  61432.0,  67394.5,  73342.2,  82735.8,  85420.2,projected
"North West",2022-01-08,  42241.9,  44160.0,  52521.5,  58041.5,  64440.5,  73709.0,  76359.1,projected
"North West",2022-01-09,  53062.0,  55946.4,  67458.5,  75492.0,  84427.2,  98267.0, 102202.1,projected
"North West",2022-01-10,  82258.9,  87203.4, 108387.8, 121799.0, 138363.8, 163905.2, 171404.3,projected
"North West",2022-01-11,  84448.1,  89995.4, 112963.2, 128954.5, 148539.5, 178464.6, 190096.7,projected
"North West",2022-01-12,  95451.6, 101550.2, 130378.2, 149528.0, 175193.2, 215249.4, 230279.6,projected
"North West",2022-01-13,  93932.9, 100326.7, 131579.5, 152991.0, 182430.8, 227902.5, 247817.0,projected
"North West",2022-01-14,  89108.4,  95134.4, 127963.5, 150406.5, 182226.0, 235415.2, 254172.0,projected
"North West",2022-01-15,  74449.3,  79800.8, 108721.0, 129916.5, 160109.0, 210952.5, 230664.4,projected
"North West",2022-01-16,  92311.0, 101536.4, 139883.2, 169072.5, 211820.8, 283596.7, 314427.4,projected
"North West",2022-01-17, 145242.3, 159327.0, 221580.8, 272489.5, 348848.8, 476058.8, 527464.5,projected
"North West",2022-01-18, 146193.8, 163360.9, 232695.0, 288968.5, 374691.0, 522380.4, 584376.5,projected
"North West",2022-01-19, 163658.6, 184084.6, 266975.5, 335991.5, 442640.2, 624575.2, 685674.0,projected
"Midlands",2021-12-30,  34065.8,  34357.8,  36090.0,  36881.0,  37428.0,  38100.4,  38275.5,projected
"Midlands",2021-12-31,  33976.7,  34356.9,  36834.0,  38045.5,  38883.5,  39805.8,  40144.2,projected
"Midlands",2022-01-01,  30435.8,  30793.4,  33796.2,  35316.5,  36320.2,  37507.0,  37789.5,projected
