area,Date,C_025,C_25,C_50,C_75,C_975,provenance
"Wales",2020-11-21,  872.7,  881.1,  886.7,  893.6,  903.8,inferred
"Wales",2020-11-22,  892.0,  904.5,  912.9,  921.8,  938.5,inferred
"Wales",2020-11-23,  912.1,  929.2,  939.5,  952.7,  972.5,inferred
"Wales",2020-11-24,  933.3,  954.5,  967.0,  981.0, 1003.5,inferred
"Wales",2020-11-25,  956.1,  982.6,  997.4, 1016.2, 1037.4,inferred
"Wales",2020-11-26,  995.1, 1023.9, 1041.0, 1056.4, 1081.7,inferred
"Wales",2020-11-27, 1051.8, 1081.1, 1099.7, 1113.3, 1135.4,inferred
"Wales",2020-11-28, 1123.8, 1150.6, 1167.9, 1179.3, 1204.2,inferred
"Wales",2020-11-29, 1197.9, 1228.6, 1241.3, 1254.6, 1280.0,inferred
"Wales",2020-11-30, 1276.6, 1307.6, 1320.5, 1337.4, 1356.8,inferred
"Wales",2020-12-01, 1351.3, 1387.3, 1404.7, 1419.6, 1445.7,inferred
"Wales",2020-12-02, 1435.2, 1472.4, 1493.3, 1513.1, 1547.7,inferred
"Wales",2020-12-03, 1536.7, 1574.9, 1596.7, 1617.8, 1657.6,inferred
"Wales",2020-12-04, 1664.9, 1697.3, 1719.6, 1737.3, 1776.2,inferred
"Wales",2020-12-05, 1807.5, 1835.6, 1855.6, 1874.1, 1905.6,inferred
"Wales",2020-12-06, 1951.5, 1985.8, 2004.7, 2022.6, 2050.1,inferred
"Wales",2020-12-07, 2109.3, 2144.5, 2167.6, 2186.1, 2208.5,inferred
"Wales",2020-12-08, 2277.2, 2310.2, 2343.0, 2364.1, 2389.0,inferred
"Wales",2020-12-09, 2438.0, 2480.0, 2513.3, 2537.5, 2571.1,inferred
"Wales",2020-12-10, 2563.8, 2607.8, 2644.7, 2671.0, 2707.6,inferred
"Wales",2020-12-11, 2643.7, 2685.2, 2721.5, 2743.5, 2775.9,inferred
"Wales",2020-12-12, 2681.5, 2722.7, 2753.3, 2772.0, 2799.6,inferred
"Wales",2020-12-13, 2693.0, 2739.4, 2765.2, 2781.6, 2818.1,inferred
"Wales",2020-12-14, 2710.6, 2759.4, 2780.2, 2797.9, 2837.6,inferred
"Wales",2020-12-15, 2730.0, 2783.8, 2809.6, 2827.0, 2876.0,inferred
"Wales",2020-12-16, 2741.9, 2802.6, 2828.0, 2849.7, 2910.1,inferred
"Wales",2020-12-17, 2701.7, 2764.5, 2788.7, 2817.7, 2877.6,inferred
"Wales",2020-12-18, 2596.4, 2653.3, 2676.0, 2704.9, 2754.1,inferred
"Wales",2020-12-19, 2451.3, 2488.1, 2512.8, 2534.3, 2579.8,inferred
"Wales",2020-12-20, 2279.1, 2307.8, 2330.3, 2347.6, 2388.6,inferred
"Wales",2020-12-21, 2113.0, 2139.0, 2157.1, 2176.0, 2221.6,inferred
"Wales",2020-12-22, 1962.6, 1991.2, 2008.8, 2029.2, 2071.8,inferred
"Wales",2020-12-23, 1847.7, 1879.0, 1897.6, 1920.1, 1963.9,inferred
"Wales",2020-12-24, 1792.6, 1825.7, 1844.6, 1869.3, 1913.0,inferred
"Wales",2020-12-25, 1807.9, 1835.8, 1855.4, 1876.2, 1918.2,inferred
"Wales",2020-12-26, 1857.6, 1888.8, 1905.6, 1922.3, 1963.0,inferred
"Wales",2020-12-27, 1922.1, 1953.1, 1971.3, 1986.5, 2026.4,inferred
"Wales",2020-12-28, 1981.6, 2010.3, 2031.7, 2050.0, 2082.9,inferred
"Wales",2020-12-29, 2026.3, 2058.5, 2079.0, 2101.6, 2139.7,inferred
"Wales",2020-12-30, 2049.2, 2085.4, 2109.5, 2131.5, 2176.9,inferred
"Wales",2020-12-31, 2043.2, 2078.0, 2098.2, 2127.1, 2169.5,inferred
"Wales",2021-01-01, 2000.1, 2031.5, 2053.1, 2079.2, 2119.5,inferred
"Wales",2021-01-02, 1931.6, 1962.3, 1981.9, 2002.1, 2044.1,inferred
"Wales",2021-01-03, 1859.0, 1884.3, 1902.2, 1918.5, 1954.8,inferred
"Wales",2021-01-04, 1780.3, 1809.0, 1826.0, 1842.3, 1878.5,inferred
"Wales",2021-01-05, 1709.3, 1742.3, 1758.7, 1778.0, 1818.6,inferred
"Wales",2021-01-06, 1646.0, 1681.6, 1698.4, 1719.8, 1762.9,inferred
"Wales",2021-01-07, 1582.3, 1619.5, 1635.6, 1657.6, 1697.9,inferred
"Wales",2021-01-08, 1517.3, 1553.7, 1567.2, 1585.8, 1622.1,inferred
"Wales",2021-01-09, 1452.7, 1481.1, 1496.3, 1515.4, 1543.5,inferred
"Wales",2021-01-10, 1390.7, 1411.8, 1426.5, 1440.9, 1469.9,inferred
"Wales",2021-01-11, 1325.8, 1344.8, 1361.1, 1371.4, 1410.6,inferred
"Wales",2021-01-12, 1262.1, 1283.9, 1299.5, 1315.2, 1351.7,inferred
"Wales",2021-01-13, 1201.8, 1226.3, 1243.0, 1259.8, 1300.0,inferred
"Wales",2021-01-14, 1142.2, 1170.2, 1186.8, 1203.1, 1241.8,inferred
"Wales",2021-01-15, 1084.0, 1109.7, 1125.3, 1139.6, 1172.6,inferred
"Wales",2021-01-16, 1024.5, 1048.5, 1060.6, 1073.0, 1099.6,inferred
"Wales",2021-01-17,  961.7,  986.4,  997.4, 1010.4, 1034.6,inferred
"Wales",2021-01-18,  903.9,  928.1,  938.0,  950.8,  974.0,inferred
"Wales",2021-01-19,  849.9,  872.0,  881.6,  897.1,  915.2,inferred
"Wales",2021-01-20,  797.9,  821.4,  830.4,  846.3,  866.2,inferred
"Wales",2021-01-21,  751.7,  775.2,  785.3,  798.8,  818.9,inferred
"Wales",2021-01-22,  708.9,  733.6,  743.5,  755.8,  775.7,inferred
"Wales",2021-01-23,  670.9,  695.4,  704.4,  715.5,  734.0,inferred
"Wales",2021-01-24,  639.7,  660.9,  670.4,  679.6,  696.0,inferred
"Wales",2021-01-25,  605.7,  628.6,  638.4,  647.2,  664.8,inferred
"Wales",2021-01-26,  575.0,  601.0,  607.6,  618.3,  635.7,inferred
"Wales",2021-01-27,  551.0,  573.9,  581.2,  591.9,  609.1,inferred
"Wales",2021-01-28,  532.8,  550.4,  559.0,  569.4,  586.3,inferred
"Wales",2021-01-29,  516.8,  532.9,  541.5,  551.2,  567.3,inferred
"Wales",2021-01-30,  506.0,  519.4,  527.6,  536.9,  552.6,inferred
"Wales",2021-01-31,  491.9,  508.0,  515.2,  524.1,  539.8,inferred
"Wales",2021-02-01,  478.4,  496.1,  502.7,  511.8,  528.1,inferred
"Wales",2021-02-02,  463.3,  483.2,  491.1,  499.3,  516.2,inferred
"Wales",2021-02-03,  448.9,  469.6,  478.1,  486.5,  503.3,inferred
"Wales",2021-02-04,  435.0,  456.1,  464.7,  472.3,  492.1,inferred
"Wales",2021-02-05,  423.6,  443.7,  450.7,  458.5,  479.0,inferred
"Wales",2021-02-06,  413.5,  431.0,  438.6,  445.1,  464.7,inferred
"Wales",2021-02-07,  403.3,  419.0,  424.5,  432.7,  450.1,inferred
"Wales",2021-02-08,  394.9,  407.5,  415.0,  422.2,  435.5,inferred
"Wales",2021-02-09,  383.6,  394.9,  405.3,  412.1,  426.0,inferred
"Wales",2021-02-10,  372.3,  385.7,  394.3,  404.3,  419.1,inferred
"Wales",2021-02-11,  363.2,  377.3,  385.1,  395.1,  411.8,inferred
"Wales",2021-02-12,  356.4,  369.7,  377.1,  385.0,  402.6,inferred
"Wales",2021-02-13,  347.8,  361.4,  368.9,  375.4,  390.5,inferred
"Wales",2021-02-14,  340.3,  353.4,  360.9,  366.9,  379.7,inferred
"Wales",2021-02-15,  331.3,  345.1,  353.0,  359.5,  370.0,inferred
"Wales",2021-02-16,  323.8,  336.3,  345.5,  351.2,  361.3,inferred
"Wales",2021-02-17,  316.5,  329.0,  337.4,  344.1,  353.4,inferred
"Wales",2021-02-18,  306.3,  319.8,  326.7,  334.2,  344.4,inferred
"Wales",2021-02-19,  294.1,  308.7,  315.2,  321.6,  332.9,inferred
"Wales",2021-02-20,  283.8,  294.6,  301.5,  308.0,  319.4,inferred
"Wales",2021-02-21,  273.4,  281.5,  287.7,  294.3,  307.3,inferred
"Wales",2021-02-22,  260.5,  268.0,  273.5,  281.2,  293.8,inferred
"Wales",2021-02-23,  247.6,  255.9,  261.9,  268.9,  282.6,inferred
"Wales",2021-02-24,  236.4,  244.8,  251.4,  258.9,  274.1,inferred
"Wales",2021-02-25,  225.8,  235.9,  242.4,  249.0,  263.7,inferred
"Wales",2021-02-26,  215.6,  227.5,  233.6,  241.6,  255.9,inferred
"Wales",2021-02-27,  203.7,  217.5,  227.1,  235.9,  251.7,inferred
