area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-06-03,  444.5,  458.0,  494.8,  521.0,  548.0,  585.0,  600.0,projected
"North East and Yorkshire",2021-06-04,  418.0,  431.0,  470.0,  496.0,  525.0,  564.0,  582.0,projected
"North East and Yorkshire",2021-06-05,  351.0,  363.0,  398.0,  425.0,  451.0,  493.0,  504.0,projected
"North East and Yorkshire",2021-06-06,  397.0,  407.0,  447.0,  476.0,  508.2,  554.0,  569.0,projected
"North East and Yorkshire",2021-06-07,  542.0,  554.0,  606.0,  649.0,  691.0,  759.0,  789.1,projected
"North East and Yorkshire",2021-06-08,  516.0,  531.0,  589.8,  630.0,  677.0,  752.0,  777.5,projected
"North East and Yorkshire",2021-06-09,  536.0,  559.0,  628.0,  682.0,  733.0,  826.0,  855.5,projected
"North East and Yorkshire",2021-06-10,  503.0,  524.0,  590.8,  642.0,  703.0,  791.0,  829.0,projected
"North East and Yorkshire",2021-06-11,  475.0,  496.0,  565.8,  624.0,  686.0,  791.0,  827.5,projected
"North East and Yorkshire",2021-06-12,  405.5,  419.0,  480.8,  533.0,  592.0,  693.0,  724.6,projected
"North East and Yorkshire",2021-06-13,  449.5,  466.0,  542.0,  603.5,  677.0,  802.1,  855.5,projected
"North East and Yorkshire",2021-06-14,  605.5,  629.0,  736.0,  825.0,  931.2, 1121.0, 1206.0,projected
"North East and Yorkshire",2021-06-15,  577.0,  605.0,  712.0,  805.5,  920.0, 1124.0, 1189.0,projected
"North East and Yorkshire",2021-06-16,  605.0,  635.9,  759.0,  872.0, 1011.2, 1249.0, 1360.0,projected
"North East and Yorkshire",2021-06-17,  562.5,  594.0,  724.0,  833.0,  979.0, 1224.1, 1335.5,projected
"North East and Yorkshire",2021-06-18,  542.0,  566.0,  688.8,  808.0,  963.2, 1226.2, 1342.6,projected
"North East and Yorkshire",2021-06-19,  448.9,  478.0,  592.0,  699.5,  844.0, 1107.1, 1209.2,projected
"North East and Yorkshire",2021-06-20,  497.0,  531.0,  666.0,  794.5,  967.0, 1282.3, 1432.6,projected
"North East and Yorkshire",2021-06-21,  682.4,  727.0,  914.0, 1100.0, 1353.2, 1840.2, 2051.0,projected
"North East and Yorkshire",2021-06-22,  662.4,  697.9,  895.8, 1083.0, 1348.0, 1890.0, 2179.2,projected
"North East and Yorkshire",2021-06-23,  696.0,  744.9,  959.0, 1181.5, 1482.0, 2125.9, 2433.1,projected
"North West",2021-06-03, 1578.0, 1602.0, 1689.0, 1751.0, 1805.2, 1901.0, 1931.0,projected
"North West",2021-06-04, 1515.5, 1551.0, 1636.0, 1701.5, 1765.0, 1858.0, 1893.0,projected
"North West",2021-06-05, 1347.5, 1376.0, 1471.0, 1539.0, 1610.0, 1711.0, 1753.1,projected
"North West",2021-06-06, 1683.9, 1725.0, 1851.0, 1946.0, 2044.0, 2197.0, 2262.0,projected
"North West",2021-06-07, 2390.9, 2474.9, 2672.0, 2828.0, 3003.2, 3278.0, 3346.1,projected
"North West",2021-06-08, 2487.9, 2559.0, 2844.8, 3040.0, 3262.0, 3622.1, 3737.0,projected
"North West",2021-06-09, 2733.9, 2831.9, 3197.8, 3466.5, 3774.0, 4246.0, 4421.7,projected
"North West",2021-06-10, 2753.4, 2871.9, 3310.0, 3657.5, 4036.5, 4680.1, 4873.3,projected
"North West",2021-06-11, 2610.4, 2742.8, 3209.5, 3590.0, 4059.2, 4778.1, 5050.9,projected
"North West",2021-06-12, 2290.9, 2423.0, 2886.8, 3314.5, 3783.0, 4563.3, 4893.6,projected
"North West",2021-06-13, 2815.5, 2989.9, 3662.5, 4221.5, 4920.2, 6048.8, 6521.7,projected
"North West",2021-06-14, 3979.9, 4245.6, 5339.2, 6243.5, 7381.2, 9387.1,10165.7,projected
