area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2022-04-15, 2609.9, 2670.9, 2826.0, 2928.0, 3032.0, 3210.1, 3264.0,projected
"North East and Yorkshire",2022-04-16, 1993.5, 2030.8, 2168.0, 2266.0, 2374.0, 2529.0, 2590.5,projected
"North East and Yorkshire",2022-04-17, 2392.4, 2443.8, 2599.0, 2711.0, 2830.0, 3015.2, 3090.5,projected
"North East and Yorkshire",2022-04-18, 3117.5, 3163.9, 3365.8, 3511.0, 3660.0, 3906.3, 4013.0,projected
"North East and Yorkshire",2022-04-19, 2861.0, 2926.9, 3152.0, 3298.5, 3457.2, 3722.1, 3806.1,projected
"North East and Yorkshire",2022-04-20, 2546.9, 2610.0, 2806.0, 2966.0, 3120.2, 3391.1, 3489.9,projected
"North East and Yorkshire",2022-04-21, 2117.0, 2176.9, 2360.8, 2509.0, 2655.0, 2891.2, 2984.6,projected
"North East and Yorkshire",2022-04-22, 1750.5, 1798.0, 1992.0, 2128.0, 2274.0, 2529.3, 2608.0,projected
"North East and Yorkshire",2022-04-23, 1332.5, 1378.0, 1539.0, 1664.0, 1791.2, 2023.0, 2094.0,projected
"North East and Yorkshire",2022-04-24, 1602.4, 1652.9, 1853.0, 2003.0, 2167.5, 2459.2, 2544.5,projected
"North East and Yorkshire",2022-04-25, 2061.9, 2149.0, 2419.0, 2628.5, 2867.0, 3261.2, 3386.2,projected
"North East and Yorkshire",2022-04-26, 1929.0, 1997.9, 2272.8, 2497.0, 2738.2, 3118.1, 3269.2,projected
"North East and Yorkshire",2022-04-27, 1727.5, 1796.0, 2065.0, 2277.0, 2507.0, 2885.0, 3026.7,projected
"North East and Yorkshire",2022-04-28, 1416.5, 1493.9, 1739.0, 1943.5, 2148.2, 2552.0, 2653.1,projected
"North East and Yorkshire",2022-04-29, 1221.0, 1264.0, 1484.8, 1651.0, 1870.2, 2243.1, 2360.3,projected
"North East and Yorkshire",2022-04-30,  926.9,  978.9, 1153.8, 1319.0, 1502.0, 1809.1, 1942.6,projected
"North East and Yorkshire",2022-05-01, 1119.0, 1171.0, 1408.0, 1607.5, 1851.2, 2274.1, 2427.3,projected
"North East and Yorkshire",2022-05-02, 1454.4, 1552.0, 1858.0, 2127.0, 2460.8, 3053.0, 3271.0,projected
"North East and Yorkshire",2022-05-03, 1368.1, 1456.0, 1760.0, 2055.0, 2386.2, 2995.1, 3262.4,projected
"North East and Yorkshire",2022-05-04, 1228.9, 1312.0, 1619.8, 1886.0, 2238.2, 2874.3, 3093.1,projected
"North East and Yorkshire",2022-05-05, 1058.0, 1119.9, 1380.5, 1628.0, 1933.2, 2541.2, 2710.6,projected
"North West",2022-04-15, 1745.0, 1794.8, 1904.0, 1982.0, 2063.2, 2181.0, 2219.0,projected
"North West",2022-04-16, 1321.0, 1354.0, 1453.8, 1526.0, 1600.0, 1711.2, 1751.0,projected
"North West",2022-04-17, 1612.5, 1651.9, 1782.0, 1873.0, 1965.0, 2113.1, 2189.0,projected
"North West",2022-04-18, 2078.0, 2134.9, 2303.0, 2429.0, 2554.2, 2762.0, 2814.0,projected
"North West",2022-04-19, 1916.9, 1990.0, 2172.0, 2295.0, 2414.5, 2608.0, 2669.6,projected
"North West",2022-04-20, 1700.0, 1762.0, 1931.0, 2053.5, 2188.2, 2399.1, 2467.5,projected
"North West",2022-04-21, 1377.0, 1427.0, 1597.0, 1715.0, 1843.0, 2032.0, 2093.0,projected
"North West",2022-04-22, 1146.4, 1191.9, 1343.5, 1449.0, 1575.0, 1769.2, 1840.0,projected
"North West",2022-04-23,  864.0,  901.0, 1023.8, 1131.0, 1230.2, 1411.0, 1456.0,projected
"North West",2022-04-24, 1053.5, 1091.9, 1262.0, 1400.0, 1540.2, 1775.2, 1851.0,projected
"North West",2022-04-25, 1349.4, 1424.9, 1653.0, 1823.0, 2008.2, 2322.2, 2430.0,projected
"North West",2022-04-26, 1273.5, 1336.0, 1546.0, 1733.5, 1914.2, 2257.1, 2393.6,projected
"North West",2022-04-27, 1111.9, 1160.9, 1380.0, 1562.0, 1758.2, 2074.1, 2217.3,projected
"North West",2022-04-28,  912.5,  969.8, 1160.0, 1320.0, 1499.5, 1835.3, 1935.0,projected
"North West",2022-04-29,  745.5,  798.0,  978.8, 1127.0, 1295.0, 1613.0, 1727.0,projected
"North West",2022-04-30,  568.4,  600.0,  754.0,  877.0, 1030.0, 1314.3, 1424.5,projected
"North West",2022-05-01,  691.0,  747.0,  935.0, 1100.0, 1297.2, 1679.2, 1828.5,projected
"North West",2022-05-02,  902.5,  980.9, 1221.5, 1438.5, 1726.8, 2274.1, 2537.8,projected
"North West",2022-05-03,  822.5,  918.8, 1149.0, 1380.5, 1660.2, 2232.7, 2540.5,projected
"North West",2022-05-04,  748.5,  793.0, 1038.0, 1262.5, 1553.2, 2096.2, 2436.0,projected
"North West",2022-05-05,  590.5,  652.0,  877.8, 1073.0, 1332.0, 1888.1, 2122.1,projected
"Midlands",2022-04-15, 3135.4, 3180.9, 3318.0, 3414.5, 3509.0, 3645.0, 3688.5,projected
"Midlands",2022-04-16, 2470.5, 2514.9, 2629.0, 2724.0, 2803.0, 2938.0, 2975.0,projected
"Midlands",2022-04-17, 2937.5, 2981.9, 3131.0, 3242.0, 3348.2, 3518.1, 3572.0,projected
"Midlands",2022-04-18, 3674.0, 3733.9, 3932.8, 4056.0, 4204.0, 4423.0, 4494.0,projected
"Midlands",2022-04-19, 3313.3, 3381.0, 3594.0, 3733.0, 3871.2, 4087.1, 4173.6,projected
"Midlands",2022-04-20, 2987.5, 3042.9, 3216.0, 3366.0, 3511.0, 3727.0, 3787.1,projected
"Midlands",2022-04-21, 2479.0, 2537.9, 2713.8, 2859.0, 2994.2, 3193.0, 3264.0,projected
"Midlands",2022-04-22, 2057.5, 2112.0, 2290.0, 2426.0, 2573.0, 2782.1, 2852.0,projected
"Midlands",2022-04-23, 1615.5, 1660.0, 1828.8, 1943.0, 2058.0, 2265.1, 2305.5,projected
