area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-09-26,  3945.5,  3994.9,  4137.0,  4238.5,  4350.0,  4502.0,  4540.0,projected
"North East and Yorkshire",2021-09-27,  5450.9,  5511.0,  5695.0,  5857.0,  6013.0,  6239.0,  6315.0,projected
"North East and Yorkshire",2021-09-28,  5101.0,  5168.0,  5389.8,  5541.0,  5716.2,  5980.0,  6049.5,projected
"North East and Yorkshire",2021-09-29,  5040.0,  5114.0,  5368.8,  5545.0,  5738.2,  6021.1,  6121.1,projected
"North East and Yorkshire",2021-09-30,  4818.5,  4894.0,  5155.0,  5385.0,  5614.0,  5971.4,  6087.5,projected
"North East and Yorkshire",2021-10-01,  4311.5,  4408.7,  4732.0,  4957.5,  5224.0,  5634.6,  5774.7,projected
"North East and Yorkshire",2021-10-02,  3512.8,  3619.8,  3922.5,  4162.0,  4435.0,  4920.2,  5065.6,projected
"North East and Yorkshire",2021-10-03,  3553.4,  3672.9,  4076.0,  4355.5,  4666.5,  5218.4,  5418.0,projected
"North East and Yorkshire",2021-10-04,  4919.4,  5057.0,  5646.0,  6120.0,  6632.5,  7486.0,  7759.5,projected
"North East and Yorkshire",2021-10-05,  4565.3,  4747.7,  5403.8,  5852.5,  6404.2,  7353.4,  7644.8,projected
"North East and Yorkshire",2021-10-06,  4509.5,  4708.0,  5399.8,  5935.0,  6554.5,  7631.9,  7950.0,projected
"North East and Yorkshire",2021-10-07,  4276.1,  4537.0,  5275.8,  5841.5,  6500.2,  7732.4,  8105.7,projected
"North East and Yorkshire",2021-10-08,  3852.5,  4127.0,  4896.8,  5492.0,  6162.5,  7424.9,  7887.0,projected
"North East and Yorkshire",2021-10-09,  3222.9,  3435.9,  4135.8,  4665.5,  5361.2,  6534.3,  6980.7,projected
"North East and Yorkshire",2021-10-10,  3301.3,  3549.8,  4363.8,  4944.0,  5761.2,  7134.1,  7707.1,projected
"North East and Yorkshire",2021-10-11,  4583.6,  4986.5,  6154.8,  7072.0,  8326.5, 10526.1, 11605.2,projected
"North East and Yorkshire",2021-10-12,  4338.2,  4732.8,  5962.8,  6948.5,  8257.2, 10727.8, 12041.9,projected
"North East and Yorkshire",2021-10-13,  4326.3,  4795.7,  6136.5,  7175.0,  8635.2, 11512.6, 13149.4,projected
"North East and Yorkshire",2021-10-14,  4197.4,  4660.4,  6057.0,  7232.0,  8815.8, 11928.4, 13960.2,projected
"North East and Yorkshire",2021-10-15,  3838.1,  4323.6,  5722.2,  6909.5,  8470.5, 12045.1, 14308.6,projected
"North East and Yorkshire",2021-10-16,  3230.3,  3718.5,  4936.5,  6045.5,  7589.0, 11077.8, 13241.5,projected
