area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-02-28, 942.5, 968.0,1054.0,1095.5,1137.0,1201.0,1222.5,inferred
"North East and Yorkshire",2021-03-01,1216.5,1247.0,1341.0,1402.0,1461.2,1532.0,1561.0,inferred
"North East and Yorkshire",2021-03-02,1152.0,1173.0,1244.0,1294.0,1356.2,1439.1,1463.5,inferred
"North East and Yorkshire",2021-03-03,1180.5,1197.9,1263.0,1316.0,1381.0,1476.0,1501.0,inferred
"North East and Yorkshire",2021-03-04,1077.0,1094.0,1154.0,1198.0,1250.0,1324.0,1342.0,inferred
"North East and Yorkshire",2021-03-05,1007.0,1023.0,1076.0,1118.0,1160.2,1219.0,1244.5,inferred
"North East and Yorkshire",2021-03-06, 844.0, 857.0, 903.0, 936.0, 967.0,1017.0,1040.0,inferred
"North East and Yorkshire",2021-03-07, 921.0, 934.0, 982.8,1014.0,1047.0,1096.0,1113.5,inferred
"North East and Yorkshire",2021-03-08,1213.5,1233.0,1288.0,1326.0,1364.0,1421.0,1443.0,inferred
"North East and Yorkshire",2021-03-09,1162.0,1178.0,1228.0,1262.0,1301.0,1353.1,1368.0,inferred
"North East and Yorkshire",2021-03-10,1203.5,1218.9,1271.0,1309.0,1346.0,1403.0,1422.0,inferred
"North East and Yorkshire",2021-03-11,1097.0,1113.0,1162.0,1201.0,1234.2,1289.0,1306.5,inferred
"North East and Yorkshire",2021-03-12,1017.5,1031.0,1084.0,1115.0,1150.0,1199.0,1212.0,inferred
"North East and Yorkshire",2021-03-13, 851.0, 863.0, 903.0, 935.0, 965.0,1007.0,1024.0,inferred
"North East and Yorkshire",2021-03-14, 929.0, 943.0, 987.0,1019.0,1048.0,1095.0,1112.5,inferred
"North East and Yorkshire",2021-03-15,1226.5,1243.0,1295.8,1332.5,1367.0,1423.0,1440.0,inferred
"North East and Yorkshire",2021-03-16,1165.5,1181.0,1233.0,1272.0,1309.0,1361.0,1378.0,inferred
