area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2022-02-08, 6207.0, 6263.8, 6590.0, 7295.0, 7577.0, 8554.4, 8666.0,inferred
"North East and Yorkshire",2022-02-09, 5658.0, 5711.0, 5931.8, 6418.5, 6710.2, 7792.1, 7867.6,inferred
"North East and Yorkshire",2022-02-10, 4787.5, 4831.0, 5013.0, 5223.0, 5427.2, 6364.0, 6444.5,inferred
"North East and Yorkshire",2022-02-11, 4122.5, 4156.0, 4281.8, 4397.0, 4534.0, 5241.0, 5314.5,inferred
"North East and Yorkshire",2022-02-12, 3509.5, 3544.0, 3649.0, 3727.0, 3833.2, 4282.0, 4343.0,inferred
"North East and Yorkshire",2022-02-13, 4097.0, 4131.0, 4244.8, 4323.0, 4415.0, 4813.1, 4893.5,inferred
"North East and Yorkshire",2022-02-14, 5279.0, 5306.0, 5417.0, 5507.0, 5605.0, 5986.1, 6064.0,inferred
"North East and Yorkshire",2022-02-15, 4676.5, 4710.0, 4800.8, 4878.0, 4956.0, 5089.1, 5136.0,inferred
"North East and Yorkshire",2022-02-16, 4272.0, 4302.0, 4395.0, 4467.0, 4529.0, 4621.0, 4648.5,inferred
"North East and Yorkshire",2022-02-17, 3527.0, 3556.9, 3655.0, 3715.0, 3774.2, 3871.0, 3896.0,inferred
"North East and Yorkshire",2022-02-18, 2942.5, 2976.9, 3070.0, 3132.0, 3189.0, 3267.0, 3296.5,inferred
"North East and Yorkshire",2022-02-19, 2485.5, 2507.0, 2589.0, 2642.0, 2688.0, 2760.0, 2782.0,inferred
"North East and Yorkshire",2022-02-20, 2871.5, 2902.0, 2988.0, 3040.0, 3093.0, 3164.0, 3185.0,inferred
"North East and Yorkshire",2022-02-21, 3675.5, 3700.0, 3789.8, 3850.0, 3912.0, 3998.1, 4035.0,inferred
"North East and Yorkshire",2022-02-22, 3224.5, 3257.9, 3336.0, 3394.0, 3451.0, 3533.0, 3552.5,inferred
"North East and Yorkshire",2022-02-23, 2944.0, 2964.0, 3041.8, 3099.0, 3155.0, 3237.0, 3263.0,inferred
