area,Date,P_08,P_09,P_10,P_11,P_12,P_15,P_20,provenance
Oxford,2020-10-26,0.99,0.95,0.87,0.68,0.35,0.01,0.00,inferred
Oxford,2020-10-27,1.00,1.00,0.97,0.81,0.51,0.10,0.01,inferred
Oxford,2020-10-28,1.00,1.00,0.97,0.81,0.51,0.10,0.01,inferred
Oxford,2020-10-29,1.00,1.00,0.97,0.81,0.51,0.10,0.01,inferred
Oxford,2020-10-30,1.00,1.00,0.97,0.81,0.51,0.10,0.01,inferred
Oxford,2020-10-31,1.00,1.00,0.97,0.81,0.51,0.10,0.01,inferred
Oxford,2020-11-01,1.00,1.00,0.97,0.81,0.51,0.10,0.01,inferred
Oxford,2020-11-02,1.00,1.00,0.97,0.81,0.51,0.10,0.01,inferred
Oxford,2020-11-03,0.92,0.67,0.32,0.10,0.02,0.00,0.00,inferred
Oxford,2020-11-04,0.92,0.67,0.32,0.10,0.02,0.00,0.00,inferred
Oxford,2020-11-05,0.92,0.67,0.32,0.10,0.02,0.00,0.00,inferred
Oxford,2020-11-06,0.92,0.67,0.32,0.10,0.02,0.00,0.00,inferred
Oxford,2020-11-07,0.92,0.67,0.32,0.10,0.02,0.00,0.00,inferred
Oxford,2020-11-08,0.92,0.67,0.32,0.10,0.02,0.00,0.00,inferred
Oxford,2020-11-09,0.92,0.67,0.32,0.10,0.02,0.00,0.00,inferred
Oxford,2020-11-10,0.46,0.11,0.02,0.00,0.00,0.00,0.00,inferred
Oxford,2020-11-11,0.46,0.11,0.02,0.00,0.00,0.00,0.00,inferred
Oxford,2020-11-12,0.46,0.11,0.02,0.00,0.00,0.00,0.00,inferred
Oxford,2020-11-13,0.46,0.11,0.02,0.00,0.00,0.00,0.00,inferred
Oxford,2020-11-14,0.46,0.11,0.02,0.00,0.00,0.00,0.00,inferred
Oxford,2020-11-15,0.46,0.11,0.02,0.00,0.00,0.00,0.00,inferred
Oxford,2020-11-16,0.46,0.11,0.02,0.00,0.00,0.00,0.00,inferred
Oxford,2020-11-17,0.49,0.28,0.14,0.06,0.03,0.00,0.00,inferred
Oxford,2020-11-18,0.49,0.28,0.14,0.06,0.03,0.00,0.00,inferred
Oxford,2020-11-19,0.49,0.28,0.14,0.06,0.03,0.00,0.00,inferred
Oxford,2020-11-20,0.49,0.28,0.14,0.06,0.03,0.00,0.00,inferred
Oxford,2020-11-21,0.49,0.28,0.14,0.06,0.03,0.00,0.00,inferred
Oxford,2020-11-22,0.49,0.28,0.14,0.06,0.03,0.00,0.00,inferred
Oxford,2020-11-23,0.49,0.28,0.14,0.06,0.03,0.00,0.00,inferred
Oxford,2020-11-24,0.52,0.34,0.20,0.12,0.07,0.01,0.00,projected
Oxford,2020-11-25,0.52,0.34,0.20,0.12,0.07,0.01,0.00,projected
Oxford,2020-11-26,0.52,0.34,0.20,0.12,0.07,0.01,0.00,projected
Oxford,2020-11-27,0.52,0.34,0.20,0.12,0.07,0.01,0.00,projected
Oxford,2020-11-28,0.52,0.34,0.20,0.12,0.07,0.01,0.00,projected
Oxford,2020-11-29,0.52,0.34,0.20,0.12,0.07,0.01,0.00,projected
Oxford,2020-11-30,0.52,0.34,0.20,0.12,0.07,0.01,0.00,projected
Oxford,2020-12-01,0.54,0.38,0.25,0.16,0.10,0.03,0.00,projected
Oxford,2020-12-02,0.54,0.38,0.25,0.16,0.10,0.03,0.00,projected
Oxford,2020-12-03,0.54,0.38,0.25,0.16,0.10,0.03,0.00,projected
Oxford,2020-12-04,0.54,0.38,0.25,0.16,0.10,0.03,0.00,projected
Oxford,2020-12-05,0.54,0.38,0.25,0.16,0.10,0.03,0.00,projected
Oxford,2020-12-06,0.54,0.38,0.25,0.16,0.10,0.03,0.00,projected
Oxford,2020-12-07,0.54,0.38,0.25,0.16,0.10,0.03,0.00,projected
Oxford,2020-12-08,0.55,0.41,0.28,0.19,0.13,0.04,0.01,projected
Oxford,2020-12-09,0.55,0.41,0.28,0.19,0.13,0.04,0.01,projected
Oxford,2020-12-10,0.55,0.41,0.28,0.19,0.13,0.04,0.01,projected
Oxford,2020-12-11,0.55,0.41,0.28,0.19,0.13,0.04,0.01,projected
Oxford,2020-12-12,0.55,0.41,0.28,0.19,0.13,0.04,0.01,projected
Oxford,2020-12-13,0.55,0.41,0.28,0.19,0.13,0.04,0.01,projected
Oxford,2020-12-14,0.55,0.41,0.28,0.19,0.13,0.04,0.01,projected
Oxford,2020-12-15,0.56,0.43,0.31,0.22,0.15,0.05,0.01,projected
Oxford,2020-12-16,0.56,0.43,0.31,0.22,0.15,0.05,0.01,projected
Oxford,2020-12-17,0.56,0.43,0.31,0.22,0.15,0.05,0.01,projected
Oxford,2020-12-18,0.56,0.43,0.31,0.22,0.15,0.05,0.01,projected
Oxford,2020-12-19,0.56,0.43,0.31,0.22,0.15,0.05,0.01,projected
Oxford,2020-12-20,0.56,0.43,0.31,0.22,0.15,0.05,0.01,projected
Oxford,2020-12-21,0.56,0.43,0.31,0.22,0.15,0.05,0.01,projected
Reading,2020-08-11,0.68,0.41,0.19,0.08,0.03,0.00,0.00,inferred
Reading,2020-08-12,0.68,0.41,0.19,0.08,0.03,0.00,0.00,inferred
Reading,2020-08-13,0.68,0.41,0.19,0.08,0.03,0.00,0.00,inferred
Reading,2020-08-14,0.68,0.41,0.19,0.08,0.03,0.00,0.00,inferred
Reading,2020-08-15,0.68,0.41,0.19,0.08,0.03,0.00,0.00,inferred
Reading,2020-08-16,0.68,0.41,0.19,0.08,0.03,0.00,0.00,inferred
Reading,2020-08-17,0.68,0.41,0.19,0.08,0.03,0.00,0.00,inferred
Reading,2020-08-18,0.36,0.14,0.05,0.02,0.01,0.00,0.00,inferred
Reading,2020-08-19,0.36,0.14,0.05,0.02,0.01,0.00,0.00,inferred
Reading,2020-08-20,0.36,0.14,0.05,0.02,0.01,0.00,0.00,inferred
Reading,2020-08-21,0.36,0.14,0.05,0.02,0.01,0.00,0.00,inferred
Reading,2020-08-22,0.36,0.14,0.05,0.02,0.01,0.00,0.00,inferred
Reading,2020-08-23,0.36,0.14,0.05,0.02,0.01,0.00,0.00,inferred
Reading,2020-08-24,0.36,0.14,0.05,0.02,0.01,0.00,0.00,inferred
Reading,2020-08-25,0.47,0.20,0.07,0.03,0.01,0.00,0.00,inferred
Reading,2020-08-26,0.47,0.20,0.07,0.03,0.01,0.00,0.00,inferred
Reading,2020-08-27,0.47,0.20,0.07,0.03,0.01,0.00,0.00,inferred
Reading,2020-08-28,0.47,0.20,0.07,0.03,0.01,0.00,0.00,inferred
Reading,2020-08-29,0.47,0.20,0.07,0.03,0.01,0.00,0.00,inferred
Reading,2020-08-30,0.47,0.20,0.07,0.03,0.01,0.00,0.00,inferred
Reading,2020-08-31,0.47,0.20,0.07,0.03,0.01,0.00,0.00,inferred
Reading,2020-09-01,0.37,0.13,0.03,0.01,0.00,0.00,0.00,inferred
Reading,2020-09-02,0.37,0.13,0.03,0.01,0.00,0.00,0.00,inferred
Reading,2020-09-03,0.37,0.13,0.03,0.01,0.00,0.00,0.00,inferred
Reading,2020-09-04,0.37,0.13,0.03,0.01,0.00,0.00,0.00,inferred
Reading,2020-09-05,0.37,0.13,0.03,0.01,0.00,0.00,0.00,inferred
Reading,2020-09-06,0.37,0.13,0.03,0.01,0.00,0.00,0.00,inferred
Reading,2020-09-07,0.37,0.13,0.03,0.01,0.00,0.00,0.00,inferred
Reading,2020-09-08,0.86,0.64,0.38,0.18,0.08,0.01,0.00,inferred
Reading,2020-09-09,0.86,0.64,0.38,0.18,0.08,0.01,0.00,inferred
Reading,2020-09-10,0.86,0.64,0.38,0.18,0.08,0.01,0.00,inferred
Reading,2020-09-11,0.86,0.64,0.38,0.18,0.08,0.01,0.00,inferred
Reading,2020-09-12,0.86,0.64,0.38,0.18,0.08,0.01,0.00,inferred
Reading,2020-09-13,0.86,0.64,0.38,0.18,0.08,0.01,0.00,inferred
Reading,2020-09-14,0.86,0.64,0.38,0.18,0.08,0.01,0.00,inferred
Reading,2020-09-15,1.00,0.98,0.92,0.76,0.52,0.06,0.00,inferred
Reading,2020-09-16,1.00,0.98,0.92,0.76,0.52,0.06,0.00,inferred
Reading,2020-09-17,1.00,0.98,0.92,0.76,0.52,0.06,0.00,inferred
Reading,2020-09-18,1.00,0.98,0.92,0.76,0.52,0.06,0.00,inferred
Reading,2020-09-19,1.00,0.98,0.92,0.76,0.52,0.06,0.00,inferred
Reading,2020-09-20,1.00,0.98,0.92,0.76,0.52,0.06,0.00,inferred
Reading,2020-09-21,1.00,0.98,0.92,0.76,0.52,0.06,0.00,inferred
Reading,2020-09-22,1.00,1.00,0.99,0.97,0.92,0.35,0.01,inferred
Reading,2020-09-23,1.00,1.00,0.99,0.97,0.92,0.35,0.01,inferred
Reading,2020-09-24,1.00,1.00,0.99,0.97,0.92,0.35,0.01,inferred
Reading,2020-09-25,1.00,1.00,0.99,0.97,0.92,0.35,0.01,inferred
Reading,2020-09-26,1.00,1.00,0.99,0.97,0.92,0.35,0.01,inferred
Reading,2020-09-27,1.00,1.00,0.99,0.97,0.92,0.35,0.01,inferred
Reading,2020-09-28,1.00,1.00,0.99,0.97,0.92,0.35,0.01,inferred
Reading,2020-09-29,1.00,1.00,1.00,0.98,0.91,0.23,0.00,inferred
Reading,2020-09-30,1.00,1.00,1.00,0.98,0.91,0.23,0.00,inferred
Reading,2020-10-01,1.00,1.00,1.00,0.98,0.91,0.23,0.00,inferred
Reading,2020-10-02,1.00,1.00,1.00,0.98,0.91,0.23,0.00,inferred
Reading,2020-10-03,1.00,1.00,1.00,0.98,0.91,0.23,0.00,inferred
Reading,2020-10-04,1.00,1.00,1.00,0.98,0.91,0.23,0.00,inferred
Reading,2020-10-05,1.00,1.00,1.00,0.98,0.91,0.23,0.00,inferred
Reading,2020-10-06,1.00,1.00,0.99,0.97,0.86,0.17,0.00,inferred
Reading,2020-10-07,1.00,1.00,0.99,0.97,0.86,0.17,0.00,inferred
Reading,2020-10-08,1.00,1.00,0.99,0.97,0.86,0.17,0.00,inferred
Reading,2020-10-09,1.00,1.00,0.99,0.97,0.86,0.17,0.00,inferred
Reading,2020-10-10,1.00,1.00,0.99,0.97,0.86,0.17,0.00,inferred
Reading,2020-10-11,1.00,1.00,0.99,0.97,0.86,0.17,0.00,inferred
Reading,2020-10-12,1.00,1.00,0.99,0.97,0.86,0.17,0.00,inferred
Reading,2020-10-13,1.00,1.00,0.98,0.90,0.65,0.03,0.00,inferred
Reading,2020-10-14,1.00,1.00,0.98,0.90,0.65,0.03,0.00,inferred
Reading,2020-10-15,1.00,1.00,0.98,0.90,0.65,0.03,0.00,inferred
Reading,2020-10-16,1.00,1.00,0.98,0.90,0.65,0.03,0.00,inferred
Reading,2020-10-17,1.00,1.00,0.98,0.90,0.65,0.03,0.00,inferred
Reading,2020-10-18,1.00,1.00,0.98,0.90,0.65,0.03,0.00,inferred
Reading,2020-10-19,1.00,1.00,0.98,0.90,0.65,0.03,0.00,inferred
Reading,2020-10-20,1.00,0.99,0.94,0.71,0.33,0.01,0.00,inferred
Reading,2020-10-21,1.00,0.99,0.94,0.71,0.33,0.01,0.00,inferred
Reading,2020-10-22,1.00,0.99,0.94,0.71,0.33,0.01,0.00,inferred
Reading,2020-10-23,1.00,0.99,0.94,0.71,0.33,0.01,0.00,inferred
Reading,2020-10-24,1.00,0.99,0.94,0.71,0.33,0.01,0.00,inferred
Reading,2020-10-25,1.00,0.99,0.94,0.71,0.33,0.01,0.00,inferred
Reading,2020-10-26,1.00,0.99,0.94,0.71,0.33,0.01,0.00,inferred
Reading,2020-10-27,0.98,0.90,0.68,0.35,0.10,0.00,0.00,inferred
Reading,2020-10-28,0.98,0.90,0.68,0.35,0.10,0.00,0.00,inferred
Reading,2020-10-29,0.98,0.90,0.68,0.35,0.10,0.00,0.00,inferred
Reading,2020-10-30,0.98,0.90,0.68,0.35,0.10,0.00,0.00,inferred
Reading,2020-10-31,0.98,0.90,0.68,0.35,0.10,0.00,0.00,inferred
Reading,2020-11-01,0.98,0.90,0.68,0.35,0.10,0.00,0.00,inferred
Reading,2020-11-02,0.98,0.90,0.68,0.35,0.10,0.00,0.00,inferred
Reading,2020-11-03,0.96,0.74,0.32,0.08,0.02,0.00,0.00,inferred
Reading,2020-11-04,0.96,0.74,0.32,0.08,0.02,0.00,0.00,inferred
Reading,2020-11-05,0.96,0.74,0.32,0.08,0.02,0.00,0.00,inferred
Reading,2020-11-06,0.96,0.74,0.32,0.08,0.02,0.00,0.00,inferred
Reading,2020-11-07,0.96,0.74,0.32,0.08,0.02,0.00,0.00,inferred
Reading,2020-11-08,0.96,0.74,0.32,0.08,0.02,0.00,0.00,inferred
Reading,2020-11-09,0.96,0.74,0.32,0.08,0.02,0.00,0.00,inferred
Reading,2020-11-10,0.52,0.20,0.10,0.06,0.03,0.00,0.00,inferred
Reading,2020-11-11,0.52,0.20,0.10,0.06,0.03,0.00,0.00,inferred
Reading,2020-11-12,0.52,0.20,0.10,0.06,0.03,0.00,0.00,inferred
Reading,2020-11-13,0.52,0.20,0.10,0.06,0.03,0.00,0.00,inferred
Reading,2020-11-14,0.52,0.20,0.10,0.06,0.03,0.00,0.00,inferred
Reading,2020-11-15,0.52,0.20,0.10,0.06,0.03,0.00,0.00,inferred
Reading,2020-11-16,0.52,0.20,0.10,0.06,0.03,0.00,0.00,inferred
Reading,2020-11-17,0.52,0.30,0.15,0.07,0.04,0.00,0.00,inferred
Reading,2020-11-18,0.52,0.30,0.15,0.07,0.04,0.00,0.00,inferred
Reading,2020-11-19,0.52,0.30,0.15,0.07,0.04,0.00,0.00,inferred
Reading,2020-11-20,0.52,0.30,0.15,0.07,0.04,0.00,0.00,inferred
Reading,2020-11-21,0.52,0.30,0.15,0.07,0.04,0.00,0.00,inferred
Reading,2020-11-22,0.52,0.30,0.15,0.07,0.04,0.00,0.00,inferred
Reading,2020-11-23,0.52,0.30,0.15,0.07,0.04,0.00,0.00,inferred
Reading,2020-11-24,0.54,0.36,0.22,0.13,0.07,0.01,0.00,projected
Reading,2020-11-25,0.54,0.36,0.22,0.13,0.07,0.01,0.00,projected
Reading,2020-11-26,0.54,0.36,0.22,0.13,0.07,0.01,0.00,projected
Reading,2020-11-27,0.54,0.36,0.22,0.13,0.07,0.01,0.00,projected
Reading,2020-11-28,0.54,0.36,0.22,0.13,0.07,0.01,0.00,projected
Reading,2020-11-29,0.54,0.36,0.22,0.13,0.07,0.01,0.00,projected
Reading,2020-11-30,0.54,0.36,0.22,0.13,0.07,0.01,0.00,projected
Reading,2020-12-01,0.55,0.39,0.26,0.17,0.11,0.03,0.00,projected
Reading,2020-12-02,0.55,0.39,0.26,0.17,0.11,0.03,0.00,projected
Reading,2020-12-03,0.55,0.39,0.26,0.17,0.11,0.03,0.00,projected
Reading,2020-12-04,0.55,0.39,0.26,0.17,0.11,0.03,0.00,projected
Reading,2020-12-05,0.55,0.39,0.26,0.17,0.11,0.03,0.00,projected
Reading,2020-12-06,0.55,0.39,0.26,0.17,0.11,0.03,0.00,projected
Reading,2020-12-07,0.55,0.39,0.26,0.17,0.11,0.03,0.00,projected
Reading,2020-12-08,0.56,0.42,0.30,0.20,0.13,0.04,0.01,projected
Reading,2020-12-09,0.56,0.42,0.30,0.20,0.13,0.04,0.01,projected
Reading,2020-12-10,0.56,0.42,0.30,0.20,0.13,0.04,0.01,projected
Reading,2020-12-11,0.56,0.42,0.30,0.20,0.13,0.04,0.01,projected
Reading,2020-12-12,0.56,0.42,0.30,0.20,0.13,0.04,0.01,projected
Reading,2020-12-13,0.56,0.42,0.30,0.20,0.13,0.04,0.01,projected
Reading,2020-12-14,0.56,0.42,0.30,0.20,0.13,0.04,0.01,projected
Reading,2020-12-15,0.58,0.44,0.32,0.23,0.16,0.05,0.01,projected
Reading,2020-12-16,0.58,0.44,0.32,0.23,0.16,0.05,0.01,projected
Reading,2020-12-17,0.58,0.44,0.32,0.23,0.16,0.05,0.01,projected
Reading,2020-12-18,0.58,0.44,0.32,0.23,0.16,0.05,0.01,projected
Reading,2020-12-19,0.58,0.44,0.32,0.23,0.16,0.05,0.01,projected
Reading,2020-12-20,0.58,0.44,0.32,0.23,0.16,0.05,0.01,projected
Reading,2020-12-21,0.58,0.44,0.32,0.23,0.16,0.05,0.01,projected
South Northamptonshire,2020-08-11,0.56,0.31,0.14,0.05,0.02,0.00,0.00,inferred
South Northamptonshire,2020-08-12,0.56,0.31,0.14,0.05,0.02,0.00,0.00,inferred
South Northamptonshire,2020-08-13,0.56,0.31,0.14,0.05,0.02,0.00,0.00,inferred
South Northamptonshire,2020-08-14,0.56,0.31,0.14,0.05,0.02,0.00,0.00,inferred
South Northamptonshire,2020-08-15,0.56,0.31,0.14,0.05,0.02,0.00,0.00,inferred
South Northamptonshire,2020-08-16,0.56,0.31,0.14,0.05,0.02,0.00,0.00,inferred
South Northamptonshire,2020-08-17,0.56,0.31,0.14,0.05,0.02,0.00,0.00,inferred
South Northamptonshire,2020-08-18,0.25,0.08,0.02,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-08-19,0.25,0.08,0.02,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-08-20,0.25,0.08,0.02,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-08-21,0.25,0.08,0.02,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-08-22,0.25,0.08,0.02,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-08-23,0.25,0.08,0.02,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-08-24,0.25,0.08,0.02,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-08-25,0.36,0.14,0.05,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-08-26,0.36,0.14,0.05,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-08-27,0.36,0.14,0.05,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-08-28,0.36,0.14,0.05,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-08-29,0.36,0.14,0.05,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-08-30,0.36,0.14,0.05,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-08-31,0.36,0.14,0.05,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-09-01,0.37,0.15,0.05,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-09-02,0.37,0.15,0.05,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-09-03,0.37,0.15,0.05,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-09-04,0.37,0.15,0.05,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-09-05,0.37,0.15,0.05,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-09-06,0.37,0.15,0.05,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-09-07,0.37,0.15,0.05,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-09-08,0.75,0.52,0.27,0.11,0.04,0.00,0.00,inferred
South Northamptonshire,2020-09-09,0.75,0.52,0.27,0.11,0.04,0.00,0.00,inferred
South Northamptonshire,2020-09-10,0.75,0.52,0.27,0.11,0.04,0.00,0.00,inferred
South Northamptonshire,2020-09-11,0.75,0.52,0.27,0.11,0.04,0.00,0.00,inferred
South Northamptonshire,2020-09-12,0.75,0.52,0.27,0.11,0.04,0.00,0.00,inferred
South Northamptonshire,2020-09-13,0.75,0.52,0.27,0.11,0.04,0.00,0.00,inferred
South Northamptonshire,2020-09-14,0.75,0.52,0.27,0.11,0.04,0.00,0.00,inferred
South Northamptonshire,2020-09-15,0.97,0.92,0.79,0.59,0.36,0.03,0.00,inferred
South Northamptonshire,2020-09-16,0.97,0.92,0.79,0.59,0.36,0.03,0.00,inferred
South Northamptonshire,2020-09-17,0.97,0.92,0.79,0.59,0.36,0.03,0.00,inferred
South Northamptonshire,2020-09-18,0.97,0.92,0.79,0.59,0.36,0.03,0.00,inferred
South Northamptonshire,2020-09-19,0.97,0.92,0.79,0.59,0.36,0.03,0.00,inferred
South Northamptonshire,2020-09-20,0.97,0.92,0.79,0.59,0.36,0.03,0.00,inferred
South Northamptonshire,2020-09-21,0.97,0.92,0.79,0.59,0.36,0.03,0.00,inferred
South Northamptonshire,2020-09-22,1.00,1.00,0.98,0.94,0.86,0.32,0.01,inferred
South Northamptonshire,2020-09-23,1.00,1.00,0.98,0.94,0.86,0.32,0.01,inferred
South Northamptonshire,2020-09-24,1.00,1.00,0.98,0.94,0.86,0.32,0.01,inferred
South Northamptonshire,2020-09-25,1.00,1.00,0.98,0.94,0.86,0.32,0.01,inferred
South Northamptonshire,2020-09-26,1.00,1.00,0.98,0.94,0.86,0.32,0.01,inferred
South Northamptonshire,2020-09-27,1.00,1.00,0.98,0.94,0.86,0.32,0.01,inferred
South Northamptonshire,2020-09-28,1.00,1.00,0.98,0.94,0.86,0.32,0.01,inferred
South Northamptonshire,2020-09-29,1.00,1.00,0.98,0.94,0.85,0.30,0.01,inferred
South Northamptonshire,2020-09-30,1.00,1.00,0.98,0.94,0.85,0.30,0.01,inferred
South Northamptonshire,2020-10-01,1.00,1.00,0.98,0.94,0.85,0.30,0.01,inferred
South Northamptonshire,2020-10-02,1.00,1.00,0.98,0.94,0.85,0.30,0.01,inferred
South Northamptonshire,2020-10-03,1.00,1.00,0.98,0.94,0.85,0.30,0.01,inferred
South Northamptonshire,2020-10-04,1.00,1.00,0.98,0.94,0.85,0.30,0.01,inferred
South Northamptonshire,2020-10-05,1.00,1.00,0.98,0.94,0.85,0.30,0.01,inferred
South Northamptonshire,2020-10-06,1.00,0.99,0.96,0.89,0.72,0.11,0.00,inferred
South Northamptonshire,2020-10-07,1.00,0.99,0.96,0.89,0.72,0.11,0.00,inferred
South Northamptonshire,2020-10-08,1.00,0.99,0.96,0.89,0.72,0.11,0.00,inferred
South Northamptonshire,2020-10-09,1.00,0.99,0.96,0.89,0.72,0.11,0.00,inferred
South Northamptonshire,2020-10-10,1.00,0.99,0.96,0.89,0.72,0.11,0.00,inferred
South Northamptonshire,2020-10-11,1.00,0.99,0.96,0.89,0.72,0.11,0.00,inferred
South Northamptonshire,2020-10-12,1.00,0.99,0.96,0.89,0.72,0.11,0.00,inferred
South Northamptonshire,2020-10-13,0.99,0.98,0.93,0.79,0.56,0.04,0.00,inferred
South Northamptonshire,2020-10-14,0.99,0.98,0.93,0.79,0.56,0.04,0.00,inferred
South Northamptonshire,2020-10-15,0.99,0.98,0.93,0.79,0.56,0.04,0.00,inferred
South Northamptonshire,2020-10-16,0.99,0.98,0.93,0.79,0.56,0.04,0.00,inferred
South Northamptonshire,2020-10-17,0.99,0.98,0.93,0.79,0.56,0.04,0.00,inferred
South Northamptonshire,2020-10-18,0.99,0.98,0.93,0.79,0.56,0.04,0.00,inferred
South Northamptonshire,2020-10-19,0.99,0.98,0.93,0.79,0.56,0.04,0.00,inferred
South Northamptonshire,2020-10-20,1.00,0.99,0.95,0.78,0.49,0.03,0.00,inferred
South Northamptonshire,2020-10-21,1.00,0.99,0.95,0.78,0.49,0.03,0.00,inferred
South Northamptonshire,2020-10-22,1.00,0.99,0.95,0.78,0.49,0.03,0.00,inferred
South Northamptonshire,2020-10-23,1.00,0.99,0.95,0.78,0.49,0.03,0.00,inferred
South Northamptonshire,2020-10-24,1.00,0.99,0.95,0.78,0.49,0.03,0.00,inferred
South Northamptonshire,2020-10-25,1.00,0.99,0.95,0.78,0.49,0.03,0.00,inferred
South Northamptonshire,2020-10-26,1.00,0.99,0.95,0.78,0.49,0.03,0.00,inferred
South Northamptonshire,2020-10-27,1.00,0.99,0.94,0.76,0.48,0.04,0.00,inferred
South Northamptonshire,2020-10-28,1.00,0.99,0.94,0.76,0.48,0.04,0.00,inferred
South Northamptonshire,2020-10-29,1.00,0.99,0.94,0.76,0.48,0.04,0.00,inferred
South Northamptonshire,2020-10-30,1.00,0.99,0.94,0.76,0.48,0.04,0.00,inferred
South Northamptonshire,2020-10-31,1.00,0.99,0.94,0.76,0.48,0.04,0.00,inferred
South Northamptonshire,2020-11-01,1.00,0.99,0.94,0.76,0.48,0.04,0.00,inferred
South Northamptonshire,2020-11-02,1.00,0.99,0.94,0.76,0.48,0.04,0.00,inferred
South Northamptonshire,2020-11-03,0.99,0.91,0.64,0.30,0.10,0.00,0.00,inferred
South Northamptonshire,2020-11-04,0.99,0.91,0.64,0.30,0.10,0.00,0.00,inferred
South Northamptonshire,2020-11-05,0.99,0.91,0.64,0.30,0.10,0.00,0.00,inferred
South Northamptonshire,2020-11-06,0.99,0.91,0.64,0.30,0.10,0.00,0.00,inferred
South Northamptonshire,2020-11-07,0.99,0.91,0.64,0.30,0.10,0.00,0.00,inferred
South Northamptonshire,2020-11-08,0.99,0.91,0.64,0.30,0.10,0.00,0.00,inferred
South Northamptonshire,2020-11-09,0.99,0.91,0.64,0.30,0.10,0.00,0.00,inferred
South Northamptonshire,2020-11-10,0.71,0.31,0.08,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-11-11,0.71,0.31,0.08,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-11-12,0.71,0.31,0.08,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-11-13,0.71,0.31,0.08,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-11-14,0.71,0.31,0.08,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-11-15,0.71,0.31,0.08,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-11-16,0.71,0.31,0.08,0.01,0.00,0.00,0.00,inferred
South Northamptonshire,2020-11-17,0.64,0.42,0.24,0.13,0.06,0.01,0.00,inferred
South Northamptonshire,2020-11-18,0.64,0.42,0.24,0.13,0.06,0.01,0.00,inferred
South Northamptonshire,2020-11-19,0.64,0.42,0.24,0.13,0.06,0.01,0.00,inferred
South Northamptonshire,2020-11-20,0.64,0.42,0.24,0.13,0.06,0.01,0.00,inferred
South Northamptonshire,2020-11-21,0.64,0.42,0.24,0.13,0.06,0.01,0.00,inferred
South Northamptonshire,2020-11-22,0.64,0.42,0.24,0.13,0.06,0.01,0.00,inferred
South Northamptonshire,2020-11-23,0.64,0.42,0.24,0.13,0.06,0.01,0.00,inferred
South Northamptonshire,2020-11-24,0.63,0.45,0.30,0.18,0.11,0.02,0.00,projected
South Northamptonshire,2020-11-25,0.63,0.45,0.30,0.18,0.11,0.02,0.00,projected
South Northamptonshire,2020-11-26,0.63,0.45,0.30,0.18,0.11,0.02,0.00,projected
South Northamptonshire,2020-11-27,0.63,0.45,0.30,0.18,0.11,0.02,0.00,projected
South Northamptonshire,2020-11-28,0.63,0.45,0.30,0.18,0.11,0.02,0.00,projected
South Northamptonshire,2020-11-29,0.63,0.45,0.30,0.18,0.11,0.02,0.00,projected
South Northamptonshire,2020-11-30,0.63,0.45,0.30,0.18,0.11,0.02,0.00,projected
South Northamptonshire,2020-12-01,0.62,0.47,0.33,0.22,0.15,0.04,0.01,projected
South Northamptonshire,2020-12-02,0.62,0.47,0.33,0.22,0.15,0.04,0.01,projected
South Northamptonshire,2020-12-03,0.62,0.47,0.33,0.22,0.15,0.04,0.01,projected
South Northamptonshire,2020-12-04,0.62,0.47,0.33,0.22,0.15,0.04,0.01,projected
South Northamptonshire,2020-12-05,0.62,0.47,0.33,0.22,0.15,0.04,0.01,projected
South Northamptonshire,2020-12-06,0.62,0.47,0.33,0.22,0.15,0.04,0.01,projected
South Northamptonshire,2020-12-07,0.62,0.47,0.33,0.22,0.15,0.04,0.01,projected
South Northamptonshire,2020-12-08,0.63,0.48,0.35,0.25,0.18,0.06,0.01,projected
South Northamptonshire,2020-12-09,0.63,0.48,0.35,0.25,0.18,0.06,0.01,projected
