area,Date,C_025,C_25,C_50,C_75,C_975,provenance
Wokingham,2020-08-18,1.0,1.1,1.2,1.4,1.8,inferred
Wokingham,2020-08-19,1.0,1.2,1.3,1.7,1.9,inferred
Wokingham,2020-08-20,1.0,1.2,1.4,1.9,1.9,inferred
Wokingham,2020-08-21,1.0,1.2,1.6,1.7,1.9,inferred
Wokingham,2020-08-22,1.0,1.2,1.6,1.8,1.9,inferred
Wokingham,2020-08-23,1.2,1.3,1.6,1.8,2.1,inferred
Wokingham,2020-08-24,1.4,1.4,1.6,1.8,2.2,inferred
Wokingham,2020-08-25,1.6,1.7,1.8,1.9,2.2,inferred
Wokingham,2020-08-26,1.7,1.8,1.9,2.1,2.3,inferred
Wokingham,2020-08-27,1.6,1.8,2.1,2.3,2.5,inferred
Wokingham,2020-08-28,1.5,1.9,2.2,2.5,2.7,inferred
Wokingham,2020-08-29,1.6,1.8,2.1,2.4,2.8,inferred
Wokingham,2020-08-30,1.7,2.0,2.1,2.2,2.6,inferred
Wokingham,2020-08-31,1.7,1.8,2.1,2.2,2.5,inferred
Wokingham,2020-09-01,1.6,1.8,2.2,2.3,2.5,inferred
Wokingham,2020-09-02,1.6,2.1,2.2,2.4,2.6,inferred
Wokingham,2020-09-03,1.9,2.1,2.4,2.5,2.9,inferred
Wokingham,2020-09-04,2.1,2.3,2.5,2.8,2.9,inferred
Wokingham,2020-09-05,2.2,2.4,2.6,2.8,3.0,inferred
Wokingham,2020-09-06,2.0,2.4,2.5,2.8,3.0,inferred
Wokingham,2020-09-07,1.8,2.3,2.5,2.6,3.0,inferred
Wokingham,2020-09-08,1.8,2.1,2.4,2.6,2.8,inferred
Wokingham,2020-09-09,1.9,2.0,2.2,2.6,2.6,inferred
Wokingham,2020-09-10,1.7,1.9,2.1,2.6,2.7,inferred
Wokingham,2020-09-11,1.4,1.6,2.3,2.6,2.9,inferred
Wokingham,2020-09-12,1.2,1.7,2.4,2.9,2.9,inferred
Wokingham,2020-09-13,1.3,2.0,2.4,2.8,3.8,inferred
Wokingham,2020-09-14,1.5,1.8,2.4,3.0,4.4,inferred
Wokingham,2020-09-15,1.7,2.0,2.6,2.9,4.7,inferred
Wokingham,2020-09-16,1.7,2.3,2.7,3.5,4.6,inferred
Wokingham,2020-09-17,1.8,2.7,2.8,3.9,4.5,inferred
Wokingham,2020-09-18,1.8,2.9,3.2,4.4,4.9,inferred
Wokingham,2020-09-19,2.0,3.3,3.7,4.7,5.4,inferred
Wokingham,2020-09-20,2.5,3.8,4.3,5.1,5.5,inferred
Wokingham,2020-09-21,3.4,4.1,4.8,5.5,5.8,inferred
Wokingham,2020-09-22,4.1,4.4,5.2,5.8,6.9,inferred
Wokingham,2020-09-23,4.4,4.8,5.5,6.1,7.4,inferred
Wokingham,2020-09-24,4.2,5.3,5.9,6.4,7.5,inferred
Wokingham,2020-09-25,3.9,5.5,6.2,6.9,7.4,inferred
Wokingham,2020-09-26,3.7,5.8,6.5,7.0,7.6,inferred
Wokingham,2020-09-27,4.0,6.4,6.7,7.2,8.1,inferred
Wokingham,2020-09-28,4.8,6.4,7.2,7.6,8.7,inferred
Wokingham,2020-09-29,5.5,7.0,7.7,8.2,9.2,inferred
Wokingham,2020-09-30,6.0,7.7,8.2,9.1,10.1,inferred
Wokingham,2020-10-01,6.2,8.0,9.0,10.2,11.4,inferred
Wokingham,2020-10-02,6.6,8.1,9.7,11.8,12.8,inferred
Wokingham,2020-10-03,6.9,8.2,10.3,12.3,14.0,inferred
Wokingham,2020-10-04,6.9,8.5,10.5,12.3,14.7,inferred
Wokingham,2020-10-05,7.5,9.0,10.7,11.8,14.7,inferred
Wokingham,2020-10-06,8.5,9.7,11.1,11.7,14.2,inferred
Wokingham,2020-10-07,9.2,10.6,11.5,12.5,13.7,inferred
Wokingham,2020-10-08,9.1,11.0,11.7,13.0,13.4,inferred
Wokingham,2020-10-09,9.5,11.0,11.6,12.8,14.2,inferred
Wokingham,2020-10-10,10.2,11.2,11.9,12.9,14.3,inferred
Wokingham,2020-10-11,11.0,11.8,12.8,14.1,14.2,inferred
Wokingham,2020-10-12,12.7,12.9,14.1,14.4,16.4,inferred
Wokingham,2020-10-13,13.8,14.9,15.2,16.2,19.5,inferred
Wokingham,2020-10-14,14.4,15.4,16.8,17.4,22.6,inferred
Wokingham,2020-10-15,14.9,16.3,18.1,18.3,25.1,inferred
Wokingham,2020-10-16,15.4,17.1,18.4,19.3,26.5,inferred
Wokingham,2020-10-17,15.6,17.9,18.9,20.7,26.7,inferred
Wokingham,2020-10-18,16.7,18.6,19.8,22.6,26.7,inferred
Wokingham,2020-10-19,18.4,19.0,21.4,23.8,27.6,inferred
Wokingham,2020-10-20,19.1,21.3,22.0,24.1,29.0,inferred
Wokingham,2020-10-21,19.3,21.5,23.2,23.9,29.6,inferred
Wokingham,2020-10-22,19.8,21.0,23.5,25.4,28.7,inferred
Wokingham,2020-10-23,19.6,21.2,23.4,24.7,27.2,inferred
Wokingham,2020-10-24,19.9,22.1,22.6,23.8,28.7,inferred
Wokingham,2020-10-25,20.9,21.7,22.4,23.0,29.5,inferred
Wokingham,2020-10-26,19.2,21.4,23.0,23.9,29.3,inferred
Wokingham,2020-10-27,18.6,21.1,23.0,25.5,28.0,inferred
Wokingham,2020-10-28,18.9,20.6,22.9,25.8,27.3,inferred
Wokingham,2020-10-29,19.4,21.9,23.3,24.5,28.6,inferred
Wokingham,2020-10-30,20.1,22.6,23.4,25.2,29.3,inferred
Wokingham,2020-10-31,21.3,23.2,24.9,25.8,29.3,inferred
Wokingham,2020-11-01,22.1,24.5,25.8,26.6,29.3,inferred
Wokingham,2020-11-02,21.5,25.3,27.0,28.2,30.8,inferred
Wokingham,2020-11-03,21.0,25.8,28.8,30.0,31.9,inferred
Wokingham,2020-11-04,21.3,26.3,30.1,31.8,33.0,inferred
Wokingham,2020-11-05,22.4,27.0,30.9,33.5,34.3,inferred
Wokingham,2020-11-06,24.0,28.5,32.3,33.7,35.6,inferred
Wokingham,2020-11-07,25.8,29.3,32.5,34.1,36.2,inferred
Wokingham,2020-11-08,26.8,29.0,32.7,33.8,36.3,inferred
Wokingham,2020-11-09,27.1,29.2,32.4,33.6,35.9,inferred
Wokingham,2020-11-10,27.4,29.6,32.0,33.2,34.8,inferred
Wokingham,2020-11-11,28.0,30.1,30.8,31.8,34.4,inferred
Wokingham,2020-11-12,28.5,28.9,30.2,31.6,34.8,inferred
Wokingham,2020-11-13,26.4,28.0,29.6,31.0,34.2,inferred
Wokingham,2020-11-14,24.9,27.5,28.6,30.1,32.9,inferred
Wokingham,2020-11-15,24.3,27.3,27.9,29.4,31.6,inferred
Wokingham,2020-11-16,23.8,26.1,27.5,28.7,30.6,inferred
Wokingham,2020-11-17,23.5,25.6,27.5,28.2,29.5,inferred
Wokingham,2020-11-18,23.8,25.4,27.0,28.5,29.0,inferred
Wokingham,2020-11-19,23.5,24.6,26.2,28.5,29.2,inferred
Wokingham,2020-11-20,22.0,24.1,25.1,28.5,29.7,inferred
Wokingham,2020-11-21,20.4,22.1,24.5,28.6,30.4,inferred
Wokingham,2020-11-22,19.4,21.6,24.0,28.7,30.8,inferred
Wokingham,2020-11-23,19.1,21.4,23.2,28.9,30.8,inferred
