area,Date,C_025,C_25,C_50,C_75,C_975,provenance
Wokingham,2020-12-12,5.3,11.5,17.1,25.5,58.8,projected
Wokingham,2020-12-13,5.0,11.1,16.7,25.4,61.4,projected
Wokingham,2020-12-14,4.8,10.9,16.5,25.5,65.4,projected
Wokingham,2020-12-15,4.5,10.5,16.1,25.7,69.5,projected
Wokingham,2020-12-16,4.3,10.2,15.9,26.0,72.1,projected
Wokingham,2020-12-17,4.1,9.8,15.7,26.1,74.1,projected
Wokingham,2020-12-18,3.8,9.4,15.6,26.1,77.4,projected
Wokingham,2020-12-19,3.7,9.2,15.2,26.4,81.4,projected
Wokingham,2020-12-20,3.5,9.0,15.1,26.2,87.1,projected
Wokingham,2020-12-21,3.4,8.8,14.8,26.4,92.2,projected
