area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-08-15,3588.5,3616.9,3723.0,3789.0,3854.0,3956.1,3990.0,inferred
"North East and Yorkshire",2021-08-16,4882.5,4921.0,5035.0,5119.0,5209.0,5336.0,5379.6,inferred
"North East and Yorkshire",2021-08-17,4379.5,4416.0,4530.0,4616.0,4707.2,4832.0,4871.0,inferred
"North East and Yorkshire",2021-08-18,4316.4,4350.0,4460.0,4542.0,4631.0,4766.0,4796.5,inferred
"North East and Yorkshire",2021-08-19,4047.5,4080.0,4194.0,4268.0,4348.0,4472.1,4508.1,inferred
"North East and Yorkshire",2021-08-20,3754.0,3779.0,3880.0,3951.0,4020.0,4127.1,4162.0,inferred
"North East and Yorkshire",2021-08-21,3215.9,3237.0,3318.8,3379.0,3441.0,3533.0,3560.0,inferred
"North East and Yorkshire",2021-08-22,3544.0,3566.0,3662.0,3730.0,3793.0,3895.0,3918.5,inferred
"North East and Yorkshire",2021-08-23,4867.0,4903.0,5008.0,5082.0,5156.0,5272.0,5313.0,inferred
"North East and Yorkshire",2021-08-24,4401.0,4436.0,4554.8,4624.0,4697.2,4816.0,4855.1,inferred
"North East and Yorkshire",2021-08-25,4378.0,4414.0,4524.0,4599.0,4679.0,4785.0,4820.0,inferred
"North East and Yorkshire",2021-08-26,4182.0,4210.0,4319.8,4392.0,4464.0,4563.1,4594.5,inferred
"North East and Yorkshire",2021-08-27,3934.9,3962.0,4058.0,4130.0,4195.0,4293.0,4319.5,inferred
"North East and Yorkshire",2021-08-28,3396.5,3424.9,3514.0,3576.5,3643.0,3736.1,3763.5,inferred
"North East and Yorkshire",2021-08-29,3827.5,3860.9,3955.0,4021.0,4090.0,4187.0,4217.5,inferred
"North East and Yorkshire",2021-08-30,5344.5,5384.0,5494.8,5580.0,5663.2,5790.0,5827.0,inferred
"North East and Yorkshire",2021-08-31,4938.4,4989.9,5087.0,5169.5,5249.0,5364.0,5396.6,inferred
"North East and Yorkshire",2021-09-01,4924.4,4955.0,5077.8,5153.0,5234.2,5351.0,5388.0,inferred
"North East and Yorkshire",2021-09-02,4634.0,4665.0,4775.0,4848.5,4926.0,5035.0,5067.6,inferred
"North East and Yorkshire",2021-09-03,4260.5,4288.0,4396.0,4470.5,4547.0,4645.0,4679.5,inferred
"North East and Yorkshire",2021-09-04,3616.9,3650.0,3743.0,3807.0,3872.2,3963.0,3990.5,inferred
"North East and Yorkshire",2021-09-05,3996.5,4020.0,4120.0,4191.0,4260.0,4368.1,4399.5,inferred
"North East and Yorkshire",2021-09-06,5451.0,5499.9,5610.0,5697.0,5782.0,5904.0,5947.6,inferred
"North East and Yorkshire",2021-09-07,4918.0,4947.0,5070.0,5165.5,5249.0,5368.0,5403.0,inferred
"North East and Yorkshire",2021-09-08,4770.0,4818.0,4926.0,5005.0,5095.0,5206.0,5237.5,inferred
"North East and Yorkshire",2021-09-09,4369.0,4401.8,4510.0,4582.0,4654.0,4763.0,4802.0,inferred
"North East and Yorkshire",2021-09-10,3910.0,3935.9,4036.0,4104.5,4172.0,4267.0,4308.0,inferred
"North East and Yorkshire",2021-09-11,3235.0,3261.0,3342.0,3407.0,3465.0,3554.0,3579.5,inferred
"North East and Yorkshire",2021-09-12,3473.0,3505.0,3599.0,3660.0,3732.0,3840.0,3870.0,inferred
"North East and Yorkshire",2021-09-13,4642.9,4679.0,4794.0,4879.0,4963.2,5100.0,5125.5,inferred
"North East and Yorkshire",2021-09-14,4139.0,4165.0,4274.8,4349.0,4433.0,4567.0,4592.5,inferred
"North East and Yorkshire",2021-09-15,4165.0,4197.0,4300.0,4371.0,4442.0,4548.0,4588.5,inferred
"North East and Yorkshire",2021-09-16,4095.0,4124.0,4227.0,4300.0,4366.2,4465.0,4493.5,inferred
"North East and Yorkshire",2021-09-17,3959.5,3988.0,4091.0,4166.0,4235.2,4338.0,4376.0,inferred
"North East and Yorkshire",2021-09-18,3529.5,3555.0,3652.8,3723.0,3792.0,3889.1,3928.0,inferred
"North East and Yorkshire",2021-09-19,4064.5,4097.0,4202.0,4279.0,4356.0,4459.0,4494.0,inferred
"North East and Yorkshire",2021-09-20,5791.0,5829.0,5961.8,6061.0,6147.0,6266.0,6297.5,inferred
"North East and Yorkshire",2021-09-21,5453.5,5490.0,5612.0,5692.0,5773.2,5897.0,5941.1,inferred
"North East and Yorkshire",2021-09-22,5445.0,5479.0,5591.0,5674.0,5764.0,5879.0,5922.7,inferred
"North East and Yorkshire",2021-09-23,5059.5,5092.0,5216.8,5292.5,5377.0,5503.0,5542.1,inferred
"North East and Yorkshire",2021-09-24,4590.9,4628.0,4745.0,4821.0,4894.0,5011.0,5048.5,inferred
"North East and Yorkshire",2021-09-25,3882.5,3908.9,4002.0,4072.0,4139.0,4247.0,4277.0,inferred
"North East and Yorkshire",2021-09-26,4248.0,4283.0,4382.0,4452.0,4527.0,4634.0,4679.0,inferred
"North East and Yorkshire",2021-09-27,5785.0,5815.0,5939.0,6023.5,6114.2,6245.0,6282.0,inferred
