area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2022-06-16,1526.0,1546.9,1639.0,1760.0,1922.2,2082.0,2124.0,inferred
"North East and Yorkshire",2022-06-17,1429.5,1452.0,1552.8,1713.0,1835.2,1944.0,1969.5,inferred
"North East and Yorkshire",2022-06-18,1277.5,1304.9,1429.8,1553.0,1639.0,1717.0,1735.5,inferred
"North East and Yorkshire",2022-06-19,1697.5,1732.0,1916.8,2044.0,2126.0,2198.1,2222.5,inferred
"North East and Yorkshire",2022-06-20,2203.5,2242.0,2453.8,2586.5,2665.0,2743.1,2774.5,inferred
"North East and Yorkshire",2022-06-21,2223.9,2271.0,2437.0,2532.5,2599.0,2679.1,2706.5,inferred
"North East and Yorkshire",2022-06-22,2187.5,2224.9,2363.0,2436.0,2497.2,2564.0,2587.0,inferred
"North East and Yorkshire",2022-06-23,2167.5,2198.0,2280.0,2330.0,2378.0,2442.1,2462.0,inferred
"North East and Yorkshire",2022-06-24,2055.0,2078.9,2143.8,2184.0,2227.2,2286.0,2301.0,inferred
"North East and Yorkshire",2022-06-25,1835.0,1852.0,1903.0,1944.0,1982.0,2033.0,2053.0,inferred
"North East and Yorkshire",2022-06-26,2409.0,2434.0,2500.0,2543.0,2589.0,2658.1,2675.5,inferred
"North East and Yorkshire",2022-06-27,3081.5,3106.9,3182.0,3234.0,3285.0,3363.1,3387.0,inferred
"North East and Yorkshire",2022-06-28,3051.0,3071.0,3138.0,3190.0,3243.0,3319.1,3336.5,inferred
"North East and Yorkshire",2022-06-29,2955.5,2978.0,3053.0,3103.0,3152.0,3228.0,3252.0,inferred
"North East and Yorkshire",2022-06-30,2838.0,2857.0,2929.8,2979.0,3031.0,3104.0,3126.0,inferred
"North East and Yorkshire",2022-07-01,2666.0,2688.0,2754.0,2800.0,2846.0,2914.0,2940.5,inferred
"North East and Yorkshire",2022-07-02,2362.5,2383.0,2453.0,2495.0,2537.0,2605.0,2626.0,inferred
"North East and Yorkshire",2022-07-03,3069.9,3096.0,3164.0,3218.0,3269.0,3355.0,3376.0,inferred
"North East and Yorkshire",2022-07-04,3813.9,3840.0,3917.0,3977.5,4037.0,4132.0,4158.5,inferred
"North East and Yorkshire",2022-07-05,3635.5,3660.9,3745.0,3799.0,3856.0,3933.0,3956.5,inferred
"North East and Yorkshire",2022-07-06,3417.0,3439.0,3509.0,3562.0,3616.0,3694.0,3710.5,inferred
