area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-01-25,2977.0,3017.0,3233.0,3360.0,3498.0,3655.1,3704.1,inferred
"North East and Yorkshire",2021-01-26,2624.9,2670.0,2798.8,2910.0,3046.0,3235.1,3289.0,inferred
"North East and Yorkshire",2021-01-27,2720.4,2752.9,2859.0,2947.5,3057.0,3352.0,3421.0,inferred
"North East and Yorkshire",2021-01-28,2546.0,2569.9,2660.0,2732.0,2817.2,3119.0,3156.5,inferred
"North East and Yorkshire",2021-01-29,2287.5,2314.0,2399.0,2463.0,2539.2,2771.0,2831.5,inferred
"North East and Yorkshire",2021-01-30,1872.5,1895.9,1972.0,2026.0,2084.0,2233.0,2293.5,inferred
"North East and Yorkshire",2021-01-31,1969.5,1986.9,2063.0,2118.0,2176.2,2312.1,2365.0,inferred
"North East and Yorkshire",2021-02-01,2681.9,2705.9,2792.0,2856.0,2922.0,3047.1,3085.6,inferred
"North East and Yorkshire",2021-02-02,2359.0,2385.9,2468.0,2523.0,2578.0,2675.1,2696.5,inferred
"North East and Yorkshire",2021-02-03,2425.5,2444.9,2528.0,2586.0,2646.0,2736.0,2763.5,inferred
"North East and Yorkshire",2021-02-04,2244.5,2269.0,2346.0,2399.0,2454.0,2535.1,2558.5,inferred
"North East and Yorkshire",2021-02-05,2004.0,2027.0,2102.0,2152.0,2203.0,2273.0,2302.0,inferred
"North East and Yorkshire",2021-02-06,1622.4,1645.0,1710.0,1754.0,1797.0,1858.0,1875.0,inferred
"North East and Yorkshire",2021-02-07,1687.5,1709.0,1774.0,1822.5,1867.0,1937.0,1955.5,inferred
"North East and Yorkshire",2021-02-08,2292.0,2314.0,2394.0,2446.0,2504.0,2589.0,2610.0,inferred
"North East and Yorkshire",2021-02-09,2015.0,2035.0,2101.0,2148.0,2197.0,2280.0,2303.0,inferred
"North East and Yorkshire",2021-02-10,2060.5,2087.0,2154.0,2210.0,2263.0,2330.1,2356.6,inferred
"North East and Yorkshire",2021-02-11,1914.5,1935.0,2004.0,2054.0,2102.2,2182.1,2206.1,inferred
"North East and Yorkshire",2021-02-12,1727.5,1743.0,1814.8,1860.0,1907.0,1977.0,1997.5,inferred
"North East and Yorkshire",2021-02-13,1421.0,1436.0,1494.0,1536.0,1575.2,1638.0,1662.0,inferred
"North East and Yorkshire",2021-02-14,1489.0,1511.0,1569.0,1615.0,1656.0,1723.0,1748.5,inferred
"North East and Yorkshire",2021-02-15,2035.9,2071.0,2144.0,2195.0,2250.0,2331.1,2362.0,inferred
"North East and Yorkshire",2021-02-16,1802.0,1825.0,1899.0,1952.0,2002.0,2074.1,2099.5,inferred
"North East and Yorkshire",2021-02-17,1863.5,1885.9,1958.0,2010.0,2064.0,2139.1,2165.5,inferred
"North East and Yorkshire",2021-02-18,1714.0,1736.9,1811.0,1857.0,1907.0,1988.0,2013.0,inferred
"North East and Yorkshire",2021-02-19,1522.5,1543.0,1601.0,1646.5,1692.2,1761.0,1790.0,inferred
"North East and Yorkshire",2021-02-20,1217.0,1233.0,1284.0,1326.0,1367.0,1424.0,1442.0,inferred
"North East and Yorkshire",2021-02-21,1241.4,1260.0,1316.8,1357.0,1397.0,1461.0,1480.0,inferred
"North East and Yorkshire",2021-02-22,1670.5,1688.0,1752.0,1798.0,1845.2,1915.0,1938.0,inferred
"North East and Yorkshire",2021-02-23,1444.0,1467.0,1523.0,1563.0,1608.0,1672.0,1696.0,inferred
"North East and Yorkshire",2021-02-24,1452.9,1482.0,1540.0,1584.0,1626.0,1693.0,1714.5,inferred
"North East and Yorkshire",2021-02-25,1335.9,1354.0,1411.0,1453.0,1493.0,1557.0,1578.0,inferred
"North East and Yorkshire",2021-02-26,1173.0,1191.9,1247.0,1287.0,1325.0,1384.0,1401.0,inferred
"North East and Yorkshire",2021-02-27, 952.0, 962.0,1012.0,1046.0,1080.0,1130.0,1142.0,inferred
"North East and Yorkshire",2021-02-28, 980.0, 994.0,1042.0,1078.0,1115.0,1167.0,1186.0,inferred
"North East and Yorkshire",2021-03-01,1333.5,1354.0,1408.0,1448.0,1489.0,1548.0,1564.5,inferred
"North East and Yorkshire",2021-03-02,1154.5,1175.0,1227.8,1265.0,1304.0,1363.0,1386.0,inferred
"North East and Yorkshire",2021-03-03,1175.4,1197.0,1244.0,1287.0,1327.0,1386.0,1407.6,inferred
"North East and Yorkshire",2021-03-04,1099.0,1118.0,1170.0,1207.0,1242.0,1296.0,1312.0,inferred
"North East and Yorkshire",2021-03-05,1002.0,1022.0,1072.0,1106.5,1142.0,1194.0,1215.0,inferred
"North East and Yorkshire",2021-03-06, 838.5, 851.0, 897.0, 925.0, 960.0,1012.0,1032.0,inferred
"North East and Yorkshire",2021-03-07, 895.0, 908.0, 957.0, 993.0,1025.0,1073.0,1095.0,inferred
"North East and Yorkshire",2021-03-08,1249.9,1266.0,1322.0,1363.0,1404.0,1464.0,1490.0,inferred
"North East and Yorkshire",2021-03-09,1121.0,1134.0,1192.0,1227.0,1266.0,1320.0,1339.5,inferred
"North East and Yorkshire",2021-03-10,1171.5,1188.0,1242.0,1282.0,1322.0,1376.0,1396.0,inferred
"North East and Yorkshire",2021-03-11,1109.0,1126.0,1177.0,1216.0,1256.0,1311.0,1328.5,inferred
"North East and Yorkshire",2021-03-12,1013.5,1029.0,1079.0,1114.0,1151.0,1201.0,1226.0,inferred
"North East and Yorkshire",2021-03-13, 839.0, 853.0, 901.0, 932.0, 965.0,1017.0,1033.6,inferred
"North East and Yorkshire",2021-03-14, 898.5, 915.0, 960.0, 995.0,1029.0,1080.1,1096.5,inferred
"North East and Yorkshire",2021-03-15,1253.0,1274.0,1333.0,1372.0,1411.0,1473.0,1490.5,inferred
"North East and Yorkshire",2021-03-16,1125.0,1137.0,1193.0,1230.0,1269.0,1323.0,1342.5,inferred
"North East and Yorkshire",2021-03-17,1181.0,1196.0,1252.0,1293.0,1333.0,1385.0,1406.0,inferred
"North East and Yorkshire",2021-03-18,1108.0,1122.0,1177.0,1215.0,1258.0,1314.0,1329.5,inferred
"North East and Yorkshire",2021-03-19, 998.0,1017.9,1064.8,1100.0,1137.0,1191.0,1208.0,inferred
"North East and Yorkshire",2021-03-20, 820.0, 834.0, 875.0, 910.0, 944.0, 993.0,1007.5,inferred
"North East and Yorkshire",2021-03-21, 858.4, 873.9, 921.0, 954.0, 986.0,1038.0,1054.0,inferred
"North East and Yorkshire",2021-03-22,1179.0,1193.0,1253.8,1294.5,1336.0,1395.0,1411.5,inferred
"North East and Yorkshire",2021-03-23,1043.4,1059.0,1112.0,1150.0,1186.0,1230.0,1243.5,inferred
"North East and Yorkshire",2021-03-24,1068.0,1086.0,1145.0,1183.0,1221.0,1280.0,1299.0,inferred
"North East and Yorkshire",2021-03-25, 988.5,1003.0,1052.0,1089.0,1125.0,1178.0,1198.5,inferred
"North East and Yorkshire",2021-03-26, 861.0, 873.0, 923.0, 955.0, 992.0,1040.0,1055.5,inferred
"North East and Yorkshire",2021-03-27, 675.5, 690.0, 730.8, 761.0, 793.0, 838.0, 857.0,inferred
"North East and Yorkshire",2021-03-28, 683.0, 697.0, 740.0, 775.0, 805.0, 852.0, 865.0,inferred
"North East and Yorkshire",2021-03-29, 923.5, 936.0, 982.0,1016.0,1049.0,1098.0,1112.0,inferred
"North East and Yorkshire",2021-03-30, 781.5, 795.0, 843.8, 874.5, 904.0, 951.0, 969.0,inferred
"North East and Yorkshire",2021-03-31, 780.0, 796.0, 842.0, 874.0, 905.0, 955.0, 976.0,inferred
"North East and Yorkshire",2021-04-01, 711.0, 725.0, 766.0, 795.0, 823.0, 869.0, 887.5,inferred
"North East and Yorkshire",2021-04-02, 619.0, 632.0, 672.0, 701.0, 729.0, 775.0, 789.0,inferred
"North East and Yorkshire",2021-04-03, 493.0, 503.0, 537.0, 563.0, 589.0, 627.0, 640.5,inferred
"North East and Yorkshire",2021-04-04, 506.5, 516.0, 553.0, 578.0, 604.0, 644.0, 659.5,inferred
"North East and Yorkshire",2021-04-05, 683.0, 698.0, 738.0, 769.0, 799.0, 845.0, 860.5,inferred
"North East and Yorkshire",2021-04-06, 588.5, 603.0, 642.0, 669.0, 696.2, 736.0, 750.5,inferred
"North East and Yorkshire",2021-04-07, 596.0, 610.0, 648.0, 676.0, 705.0, 749.0, 765.0,inferred
"North East and Yorkshire",2021-04-08, 545.5, 558.0, 595.0, 623.0, 649.0, 690.0, 699.0,inferred
"North East and Yorkshire",2021-04-09, 483.5, 494.0, 528.8, 554.0, 579.0, 618.0, 629.5,inferred
"North East and Yorkshire",2021-04-10, 388.0, 398.0, 426.0, 450.0, 473.0, 510.0, 519.0,inferred
"North East and Yorkshire",2021-04-11, 401.0, 412.0, 442.0, 466.0, 488.0, 520.0, 534.0,inferred
"North East and Yorkshire",2021-04-12, 541.0, 553.0, 592.0, 619.5, 647.0, 689.0, 699.5,inferred
"North East and Yorkshire",2021-04-13, 468.0, 478.0, 515.0, 540.0, 565.0, 599.0, 611.5,inferred
"North East and Yorkshire",2021-04-14, 476.0, 488.0, 524.0, 547.0, 575.0, 615.0, 625.0,inferred
"North East and Yorkshire",2021-04-15, 443.0, 455.0, 484.0, 508.0, 532.0, 568.0, 581.0,inferred
"North East and Yorkshire",2021-04-16, 397.5, 409.0, 438.8, 463.0, 488.0, 520.0, 533.5,inferred
"North East and Yorkshire",2021-04-17, 325.0, 333.0, 363.0, 383.0, 404.0, 437.0, 447.0,inferred
"North East and Yorkshire",2021-04-18, 347.0, 357.0, 384.0, 405.0, 428.0, 461.0, 469.0,inferred
"North East and Yorkshire",2021-04-19, 484.0, 494.0, 526.0, 551.0, 576.2, 614.0, 627.0,inferred
"North East and Yorkshire",2021-04-20, 423.5, 435.0, 466.0, 489.0, 514.0, 552.0, 564.5,inferred
"North East and Yorkshire",2021-04-21, 439.5, 449.0, 483.0, 507.0, 532.0, 562.0, 577.0,inferred
"North East and Yorkshire",2021-04-22, 410.0, 420.0, 452.0, 475.0, 497.0, 530.0, 542.0,inferred
"North East and Yorkshire",2021-04-23, 370.0, 380.0, 410.0, 430.0, 452.0, 486.0, 494.0,inferred
"North East and Yorkshire",2021-04-24, 300.0, 312.0, 339.0, 357.0, 379.0, 412.0, 421.5,inferred
"North East and Yorkshire",2021-04-25, 325.0, 333.0, 361.0, 379.0, 400.0, 430.0, 441.0,inferred
"North East and Yorkshire",2021-04-26, 451.5, 463.0, 497.0, 520.0, 543.2, 580.0, 590.5,inferred
"North East and Yorkshire",2021-04-27, 401.0, 409.0, 440.0, 463.0, 485.0, 525.0, 537.0,inferred
"North East and Yorkshire",2021-04-28, 414.0, 424.0, 457.0, 479.0, 504.0, 540.0, 555.0,inferred
"North East and Yorkshire",2021-04-29, 387.0, 396.0, 429.0, 451.0, 474.0, 511.0, 523.0,inferred
"North East and Yorkshire",2021-04-30, 345.0, 360.0, 388.0, 410.0, 434.0, 469.0, 482.0,inferred
"North East and Yorkshire",2021-05-01, 289.0, 296.0, 322.0, 340.0, 360.0, 390.0, 401.0,inferred
"North East and Yorkshire",2021-05-02, 306.0, 313.0, 339.0, 360.0, 381.0, 413.0, 425.0,inferred
"North East and Yorkshire",2021-05-03, 429.0, 438.0, 468.0, 491.0, 516.0, 552.0, 564.0,inferred
"North East and Yorkshire",2021-05-04, 378.0, 389.0, 419.0, 441.0, 464.0, 499.0, 513.0,inferred
"North East and Yorkshire",2021-05-05, 396.5, 409.0, 440.0, 462.0, 487.0, 526.0, 542.5,inferred
"North East and Yorkshire",2021-05-06, 371.0, 382.0, 412.0, 434.0, 458.0, 492.0, 502.0,inferred
"North East and Yorkshire",2021-05-07, 342.0, 350.0, 378.0, 399.0, 421.0, 454.0, 466.5,inferred
"North East and Yorkshire",2021-05-08, 279.0, 286.0, 316.0, 335.0, 355.0, 386.0, 397.0,inferred
"North East and Yorkshire",2021-05-09, 299.0, 307.0, 336.0, 358.0, 379.0, 412.0, 420.5,inferred
"North West",2021-01-25,3158.5,3209.0,3471.8,3638.5,3825.0,4186.0,4240.5,inferred
"North West",2021-01-26,2811.9,2857.0,3019.0,3139.0,3360.0,3711.1,3774.0,inferred
"North West",2021-01-27,2747.5,2784.8,2901.0,3002.5,3166.0,3589.2,3647.0,inferred
