area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-10-15,   5378.0,   5433.9,   5598.8,   5720.5,   5846.0,   6034.1,   6096.0,projected
"North East and Yorkshire",2021-10-16,   4394.5,   4450.0,   4605.0,   4727.0,   4845.0,   5016.0,   5062.5,projected
"North East and Yorkshire",2021-10-17,   4577.0,   4635.8,   4824.0,   4949.0,   5092.2,   5317.0,   5361.0,projected
"North East and Yorkshire",2021-10-18,   6270.5,   6347.0,   6645.0,   6833.0,   7050.5,   7414.0,   7515.5,projected
"North East and Yorkshire",2021-10-19,   5763.4,   5867.0,   6186.8,   6425.5,   6680.0,   7056.1,   7157.5,projected
"North East and Yorkshire",2021-10-20,   5634.5,   5744.9,   6148.8,   6416.0,   6741.0,   7214.3,   7375.3,projected
"North East and Yorkshire",2021-10-21,   5253.0,   5388.9,   5813.0,   6153.0,   6503.0,   7034.1,   7188.6,projected
"North East and Yorkshire",2021-10-22,   4732.4,   4848.0,   5312.0,   5651.0,   6017.5,   6653.0,   6837.8,projected
"North East and Yorkshire",2021-10-23,   3825.3,   3977.9,   4426.5,   4734.0,   5106.2,   5719.1,   5883.1,projected
"North East and Yorkshire",2021-10-24,   3996.9,   4125.9,   4651.5,   5033.5,   5485.2,   6181.0,   6429.1,projected
"North East and Yorkshire",2021-10-25,   5471.6,   5646.9,   6467.0,   7061.5,   7810.8,   8954.2,   9461.1,projected
"North East and Yorkshire",2021-10-26,   5064.3,   5309.9,   6100.2,   6742.5,   7525.8,   8787.1,   9382.1,projected
"North East and Yorkshire",2021-10-27,   5041.3,   5261.7,   6191.8,   6886.5,   7794.8,   9306.6,   9916.3,projected
"North East and Yorkshire",2021-10-28,   4659.8,   4990.4,   5945.8,   6717.0,   7715.0,   9355.0,  10043.0,projected
"North East and Yorkshire",2021-10-29,   4351.0,   4588.0,   5515.2,   6338.0,   7380.0,   9207.2,   9827.1,projected
"North East and Yorkshire",2021-10-30,   3515.3,   3796.7,   4670.2,   5430.5,   6462.8,   8239.4,   8934.5,projected
"North East and Yorkshire",2021-10-31,   3715.0,   3975.6,   5020.2,   5928.5,   7156.2,   9409.4,  10191.2,projected
"North East and Yorkshire",2021-11-01,   5218.9,   5700.6,   7189.8,   8581.5,  10512.0,  14192.8,  15312.2,projected
"North East and Yorkshire",2021-11-02,   4999.7,   5427.9,   6997.8,   8415.5,  10469.2,  14629.8,  15713.6,projected
"North East and Yorkshire",2021-11-03,   5077.9,   5536.9,   7283.8,   8817.5,  11314.8,  15983.1,  17682.1,projected
"North East and Yorkshire",2021-11-04,   4934.9,   5416.7,   7255.8,   8932.0,  11619.0,  16843.8,  18937.7,projected
"North West",2021-10-15,   3886.5,   3943.0,   4074.0,   4166.0,   4257.2,   4394.0,   4434.0,projected
"North West",2021-10-16,   3178.5,   3220.0,   3351.0,   3439.0,   3534.0,   3663.0,   3704.1,projected
"North West",2021-10-17,   3317.9,   3360.9,   3507.0,   3621.0,   3725.0,   3877.1,   3937.5,projected
"North West",2021-10-18,   4562.5,   4624.8,   4862.0,   5022.0,   5193.0,   5409.0,   5482.6,projected
"North West",2021-10-19,   4205.3,   4296.0,   4551.0,   4738.5,   4932.0,   5207.1,   5310.0,projected
"North West",2021-10-20,   4149.0,   4232.9,   4552.0,   4764.5,   4992.2,   5332.0,   5465.0,projected
"North West",2021-10-21,   3894.5,   3989.0,   4336.0,   4596.5,   4875.8,   5282.3,   5444.6,projected
"North West",2021-10-22,   3376.8,   3471.0,   3825.5,   4091.5,   4397.5,   4859.0,   4983.6,projected
"North West",2021-10-23,   2724.7,   2835.8,   3159.5,   3415.5,   3697.0,   4148.1,   4324.0,projected
"North West",2021-10-24,   2808.0,   2930.8,   3305.0,   3636.0,   3968.2,   4518.4,   4702.6,projected
"North West",2021-10-25,   3832.8,   4002.5,   4616.2,   5083.0,   5654.2,   6461.3,   6793.6,projected
"North West",2021-10-26,   3564.0,   3701.0,   4341.2,   4858.0,   5438.2,   6325.2,   6685.2,projected
"North West",2021-10-27,   3462.4,   3658.4,   4364.2,   4934.5,   5654.5,   6632.5,   7125.9,projected
"North West",2021-10-28,   3247.9,   3438.9,   4211.0,   4824.0,   5565.0,   6692.5,   7239.8,projected
"North West",2021-10-29,   2842.3,   3002.0,   3759.8,   4380.5,   5120.8,   6225.2,   6802.0,projected
"North West",2021-10-30,   2328.4,   2463.9,   3139.2,   3690.0,   4382.5,   5481.4,   5958.6,projected
"North West",2021-10-31,   2454.0,   2595.9,   3359.5,   3986.0,   4777.5,   6149.6,   6760.9,projected
"North West",2021-11-01,   3403.5,   3609.3,   4722.5,   5722.0,   6976.0,   9082.2,  10093.9,projected
"North West",2021-11-02,   3190.3,   3366.8,   4585.8,   5582.5,   6831.0,   9039.6,  10138.0,projected
"North West",2021-11-03,   3244.9,   3453.6,   4706.5,   5844.0,   7255.0,   9953.2,  11019.5,projected
"North West",2021-11-04,   3124.8,   3362.9,   4697.2,   5856.0,   7395.0,  10184.2,  11450.7,projected
"Midlands",2021-10-15,   6510.0,   6571.0,   6748.0,   6864.0,   6989.5,   7184.0,   7253.6,projected
"Midlands",2021-10-16,   5463.0,   5509.0,   5675.0,   5786.5,   5916.0,   6075.1,   6142.0,projected
"Midlands",2021-10-17,   5737.5,   5790.0,   5992.0,   6128.0,   6268.0,   6455.1,   6515.0,projected
"Midlands",2021-10-18,   7730.5,   7821.0,   8089.8,   8298.0,   8495.2,   8773.1,   8858.1,projected
"Midlands",2021-10-19,   7261.4,   7365.0,   7656.8,   7889.0,   8119.0,   8451.0,   8559.5,projected
"Midlands",2021-10-20,   7148.0,   7269.0,   7636.5,   7917.0,   8203.2,   8597.0,   8799.5,projected
"Midlands",2021-10-21,   6791.9,   6928.8,   7367.8,   7661.0,   8015.0,   8543.0,   8717.0,projected
"Midlands",2021-10-22,   6041.3,   6211.8,   6623.0,   6967.5,   7330.0,   7910.4,   8156.8,projected
"Midlands",2021-10-23,   5041.9,   5183.9,   5627.8,   5959.5,   6337.8,   6938.3,   7129.8,projected
"Midlands",2021-10-24,   5356.8,   5499.9,   6015.8,   6423.0,   6862.0,   7673.1,   7926.5,projected
"Midlands",2021-10-25,   7219.1,   7454.5,   8256.8,   8864.0,   9578.2,  10748.8,  11213.6,projected
"Midlands",2021-10-26,   6825.8,   7094.6,   7953.8,   8635.0,   9362.2,  10783.2,  11210.5,projected
"Midlands",2021-10-27,   6823.5,   7126.7,   8110.5,   8908.0,   9733.0,  11403.6,  11915.0,projected
"Midlands",2021-10-28,   6697.9,   7015.6,   8064.8,   8902.0,   9856.5,  11777.4,  12364.3,projected
"Midlands",2021-10-29,   6052.9,   6409.8,   7539.8,   8398.0,   9439.0,  11403.6,  12223.2,projected
"Midlands",2021-10-30,   5286.1,   5609.8,   6707.2,   7514.0,   8582.8,  10676.6,  11302.5,projected
"Midlands",2021-10-31,   5775.4,   6160.7,   7486.5,   8474.0,   9905.5,  12492.5,  13484.4,projected
"Midlands",2021-11-01,   8241.9,   8810.4,  10804.8,  12546.0,  14758.5,  19276.0,  20780.1,projected
"Midlands",2021-11-02,   8354.6,   8870.0,  11179.8,  13069.5,  15856.8,  21132.8,  23311.4,projected
"Midlands",2021-11-03,   8801.1,   9467.4,  12208.2,  14719.5,  18089.2,  25028.7,  27596.3,projected
"Midlands",2021-11-04,   9168.4,   9903.8,  13160.8,  16174.0,  20365.2,  29504.1,  32695.2,projected
"East of England",2021-10-15,   4046.5,   4084.0,   4224.0,   4309.0,   4407.0,   4541.2,   4585.0,projected
"East of England",2021-10-16,   3427.5,   3467.9,   3587.8,   3676.0,   3768.0,   3903.0,   3952.0,projected
