area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-12-24, 14530.5, 14618.0, 14931.5, 15178.5, 15414.0, 15778.1, 15883.5,projected
"North East and Yorkshire",2021-12-25, 14199.9, 14312.9, 14727.8, 15030.0, 15373.0, 15884.1, 15982.6,projected
"North East and Yorkshire",2021-12-26, 18133.8, 18334.0, 18864.2, 19399.0, 20014.2, 20798.1, 21086.6,projected
"North East and Yorkshire",2021-12-27, 27882.5, 28250.0, 29372.0, 30495.5, 31825.2, 33424.8, 33954.7,projected
"North East and Yorkshire",2021-12-28, 28334.6, 28805.9, 30368.8, 31972.0, 33742.8, 35835.3, 36510.9,projected
"North East and Yorkshire",2021-12-29, 31650.8, 32138.6, 34558.5, 36859.5, 39374.2, 42330.0, 43338.1,projected
"North East and Yorkshire",2021-12-30, 32354.3, 33169.9, 36425.2, 39088.0, 42188.5, 46071.7, 47199.6,projected
"North East and Yorkshire",2021-12-31, 32637.5, 33499.6, 37520.0, 40830.5, 44562.8, 49392.4, 50909.4,projected
"North East and Yorkshire",2022-01-01, 31272.3, 32404.6, 36912.2, 40518.5, 44631.5, 50319.1, 52526.9,projected
"North East and Yorkshire",2022-01-02, 39460.7, 40879.7, 47240.8, 52420.0, 58752.2, 67042.7, 70638.0,projected
"North East and Yorkshire",2022-01-03, 59746.2, 62752.3, 73292.8, 82806.5, 93627.2,109477.3,115680.8,projected
"North East and Yorkshire",2022-01-04, 60894.0, 63944.0, 75821.0, 87051.5, 99999.0,119090.2,128027.9,projected
"North East and Yorkshire",2022-01-05, 67966.2, 71183.4, 86610.5,100505.0,117060.2,143192.0,154653.9,projected
"North East and Yorkshire",2022-01-06, 69939.9, 73305.8, 91103.0,107061.0,126452.0,157919.9,171173.8,projected
"North East and Yorkshire",2022-01-07, 70778.0, 74248.0, 94592.2,112182.5,135254.8,173912.9,188962.4,projected
"North East and Yorkshire",2022-01-08, 67572.8, 71811.6, 92706.5,112419.5,137398.8,180058.5,198982.6,projected
"North East and Yorkshire",2022-01-09, 84337.1, 90305.9,119568.5,146699.5,183457.5,245460.6,273402.9,projected
"North East and Yorkshire",2022-01-10,129488.4,138771.0,186735.0,233697.0,296438.8,406886.8,456534.9,projected
"North East and Yorkshire",2022-01-11,131448.8,141803.2,195448.2,247783.5,320185.5,452625.4,500502.3,projected
"North East and Yorkshire",2022-01-12,148822.8,159196.6,224657.2,289077.0,379334.2,539725.9,607408.4,projected
"North East and Yorkshire",2022-01-13,151348.6,166321.0,237885.8,312613.0,415958.0,603212.3,664754.9,projected
"North West",2021-12-24, 17158.4, 17248.0, 17568.8, 17796.0, 18015.2, 18368.0, 18465.6,projected
"North West",2021-12-25, 16730.4, 16848.9, 17222.8, 17468.0, 17737.2, 18195.1, 18358.2,projected
"North West",2021-12-26, 20797.0, 21006.0, 21519.5, 21888.0, 22318.2, 22994.1, 23202.2,projected
"North West",2021-12-27, 33198.0, 33468.9, 34517.2, 35266.0, 36220.8, 37558.6, 38068.9,projected
"North West",2021-12-28, 34016.0, 34392.5, 35928.5, 37142.0, 38496.2, 40464.2, 40942.1,projected
"North West",2021-12-29, 37370.1, 37970.2, 40221.5, 42037.0, 44116.0, 46978.6, 47861.7,projected
"North West",2021-12-30, 37889.9, 38728.8, 41666.0, 43914.0, 46513.8, 50352.7, 51665.1,projected
"North West",2021-12-31, 36983.8, 38021.7, 41478.5, 44247.5, 47342.5, 52069.9, 53851.2,projected
"North West",2022-01-01, 35362.3, 36432.2, 40240.8, 43363.5, 46878.2, 52523.6, 54499.4,projected
"North West",2022-01-02, 43165.1, 44395.8, 49821.5, 54159.0, 59363.2, 67637.1, 70144.6,projected
"North West",2022-01-03, 67626.5, 70249.6, 79369.0, 87373.0, 96541.5,111881.2,117687.2,projected
"North West",2022-01-04, 68612.0, 72113.8, 82235.2, 92007.0,102460.2,121353.9,128030.9,projected
"North West",2022-01-05, 74901.1, 79437.6, 92355.8,104500.0,117758.0,142356.4,150711.1,projected
"North West",2022-01-06, 75478.1, 80775.0, 95194.2,109254.0,124215.0,153540.9,163599.6,projected
"North West",2022-01-07, 73145.8, 79055.8, 94731.2,110013.5,126981.0,160451.1,171887.1,projected
"North West",2022-01-08, 69295.3, 75491.8, 91680.2,107831.0,126164.2,164701.2,175442.8,projected
"North West",2022-01-09, 84234.9, 92150.5,113102.0,134644.0,159802.5,214044.4,231230.1,projected
"North West",2022-01-10,131220.1,143897.4,180164.5,217798.0,262408.8,361665.2,389037.4,projected
"North West",2022-01-11,133013.5,147480.7,187559.0,227939.5,279067.2,392898.0,425569.4,projected
"North West",2022-01-12,144945.1,161634.2,208934.5,258769.0,319504.0,461581.8,505160.1,projected
"North West",2022-01-13,147245.0,163447.4,216146.8,269638.0,340655.2,502368.4,552679.1,projected
"Midlands",2021-12-24, 19039.8, 19132.9, 19459.0, 19719.5, 19959.0, 20332.2, 20452.6,projected
"Midlands",2021-12-25, 18112.9, 18248.7, 18661.8, 18974.0, 19288.0, 19825.1, 19950.6,projected
"Midlands",2021-12-26, 21789.7, 22030.6, 22581.2, 23015.0, 23541.2, 24369.1, 24586.7,projected
"Midlands",2021-12-27, 32637.5, 32883.9, 33955.0, 34858.0, 35929.5, 37534.7, 37955.0,projected
"Midlands",2021-12-28, 32714.9, 33182.6, 34564.8, 35818.5, 37292.5, 39303.3, 39834.5,projected
"Midlands",2021-12-29, 35200.1, 35693.4, 37770.8, 39573.5, 41453.2, 44156.1, 44994.1,projected
"Midlands",2021-12-30, 35093.6, 35865.9, 38378.5, 40620.5, 42948.2, 46115.5, 47331.4,projected
"Midlands",2021-12-31, 34158.6, 35098.9, 38153.8, 40727.5, 43421.8, 47238.2, 48761.5,projected
"Midlands",2022-01-01, 31983.3, 33018.2, 36370.2, 39215.0, 42155.2, 46760.0, 48419.1,projected
"Midlands",2022-01-02, 38244.0, 39266.9, 43848.8, 47628.5, 51730.2, 58256.4, 60671.6,projected
"Midlands",2022-01-03, 56499.0, 58142.1, 65861.8, 72451.5, 79347.5, 90534.9, 94999.4,projected
"Midlands",2022-01-04, 56453.6, 58794.3, 67065.5, 74587.0, 82425.5, 96057.6,101621.6,projected
"Midlands",2022-01-05, 60598.6, 63067.8, 72938.0, 82587.5, 91985.8,109411.8,116282.1,projected
"Midlands",2022-01-06, 60589.3, 63107.8, 73865.2, 85044.5, 95961.5,116497.8,124439.3,projected
"Midlands",2022-01-07, 59013.5, 61686.6, 73268.0, 85131.0, 97428.8,121527.0,129727.0,projected
"Midlands",2022-01-08, 54829.2, 58068.8, 69997.2, 82462.5, 95393.2,121002.4,129217.8,projected
"Midlands",2022-01-09, 65154.9, 68875.9, 84273.5,100585.0,117524.8,153571.0,165384.3,projected
"Midlands",2022-01-10, 95376.9,102176.5,126979.8,153046.0,181345.0,241433.4,260718.1,projected
