area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-09-05, 4084.9, 4121.0, 4258.0, 4356.0, 4454.0, 4604.0, 4659.1,projected
"North East and Yorkshire",2021-09-06, 5793.4, 5859.9, 6069.0, 6210.0, 6378.2, 6607.0, 6666.6,projected
"North East and Yorkshire",2021-09-07, 5739.0, 5797.0, 6045.8, 6214.0, 6395.0, 6654.0, 6729.1,projected
"North East and Yorkshire",2021-09-08, 5910.5, 6005.0, 6260.8, 6465.5, 6666.0, 6996.2, 7106.0,projected
"North East and Yorkshire",2021-09-09, 5819.9, 5895.9, 6222.0, 6460.0, 6713.2, 7101.0, 7242.6,projected
"North East and Yorkshire",2021-09-10, 5395.5, 5481.9, 5855.5, 6122.5, 6399.2, 6922.0, 7036.1,projected
"North East and Yorkshire",2021-09-11, 4461.7, 4552.9, 4923.8, 5201.5, 5520.8, 6023.2, 6175.7,projected
"North East and Yorkshire",2021-09-12, 4621.7, 4781.0, 5214.8, 5570.0, 5956.0, 6671.2, 6862.1,projected
"North East and Yorkshire",2021-09-13, 6534.0, 6741.5, 7456.5, 8055.0, 8674.8, 9898.4,10333.7,projected
"North East and Yorkshire",2021-09-14, 6423.5, 6686.7, 7470.2, 8147.0, 8881.2,10338.7,10789.8,projected
"North East and Yorkshire",2021-09-15, 6644.0, 6902.9, 7771.0, 8610.0, 9482.2,11296.4,11834.1,projected
"North East and Yorkshire",2021-09-16, 6521.2, 6832.8, 7811.8, 8699.5, 9678.5,11869.9,12750.8,projected
"North East and Yorkshire",2021-09-17, 6100.8, 6379.8, 7419.8, 8405.5, 9441.5,11870.1,12978.8,projected
"North East and Yorkshire",2021-09-18, 5102.5, 5349.0, 6375.0, 7270.5, 8285.0,10814.3,11871.1,projected
"North East and Yorkshire",2021-09-19, 5366.4, 5636.9, 6790.8, 7901.5, 9186.0,12230.0,13775.3,projected
"North East and Yorkshire",2021-09-20, 7639.4, 7958.7, 9881.2,11657.5,13799.0,18925.3,21770.3,projected
"North East and Yorkshire",2021-09-21, 7495.1, 8011.4,10061.2,11984.0,14564.8,20769.6,23897.3,projected
"North East and Yorkshire",2021-09-22, 7779.8, 8361.6,10659.8,12918.5,16000.5,23403.8,27422.2,projected
"North East and Yorkshire",2021-09-23, 7760.8, 8366.5,10826.5,13289.5,16899.5,25741.2,30332.6,projected
"North East and Yorkshire",2021-09-24, 7333.3, 7788.6,10525.8,13135.0,16878.2,26810.2,32085.8,projected
"North East and Yorkshire",2021-09-25, 6183.7, 6648.0, 9184.5,11533.0,15198.8,25220.2,30251.1,projected
"North West",2021-09-05, 3052.4, 3079.0, 3197.0, 3278.0, 3360.0, 3484.0, 3524.0,projected
"North West",2021-09-06, 4367.0, 4452.0, 4625.0, 4741.0, 4866.2, 5046.2, 5100.1,projected
"North West",2021-09-07, 4418.4, 4482.9, 4694.8, 4835.0, 4992.2, 5196.0, 5253.6,projected
"North West",2021-09-08, 4616.0, 4685.0, 4926.0, 5099.0, 5285.5, 5545.2, 5606.5,projected
"North West",2021-09-09, 4539.5, 4639.8, 4927.8, 5131.0, 5348.2, 5689.0, 5784.0,projected
"North West",2021-09-10, 4091.5, 4184.9, 4511.0, 4747.5, 4982.0, 5323.1, 5438.0,projected
"North West",2021-09-11, 3325.8, 3442.8, 3748.0, 3978.5, 4208.0, 4596.0, 4740.0,projected
"North West",2021-09-12, 3524.5, 3649.7, 4035.8, 4339.0, 4644.0, 5136.0, 5343.2,projected
"North West",2021-09-13, 4991.5, 5191.9, 5806.5, 6307.0, 6829.2, 7634.0, 7974.9,projected
"North West",2021-09-14, 4955.4, 5187.0, 5899.8, 6459.5, 7076.5, 8080.0, 8422.3,projected
"North West",2021-09-15, 5135.3, 5345.0, 6203.8, 6863.0, 7592.8, 8789.8, 9219.3,projected
"North West",2021-09-16, 5039.0, 5270.8, 6226.8, 6931.5, 7800.0, 9122.5, 9650.1,projected
"North West",2021-09-17, 4548.4, 4759.0, 5722.5, 6414.5, 7292.2, 8648.4, 9390.5,projected
"North West",2021-09-18, 3732.3, 3910.9, 4744.2, 5433.5, 6241.2, 7602.6, 8201.0,projected
"North West",2021-09-19, 3933.4, 4179.8, 5159.5, 5990.0, 6976.8, 8653.9, 9351.2,projected
