area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2022-11-17,  334.0,  342.0,  368.0,  388.0,  408.0,  436.0,  444.5,projected
"North East and Yorkshire",2022-11-18,  294.0,  301.0,  329.0,  348.0,  365.0,  393.0,  402.0,projected
"North East and Yorkshire",2022-11-19,  236.0,  243.0,  264.0,  279.0,  297.0,  320.0,  331.0,projected
"North East and Yorkshire",2022-11-20,  295.0,  303.0,  330.0,  350.0,  371.0,  401.0,  415.0,projected
"North East and Yorkshire",2022-11-21,  387.0,  398.0,  432.0,  456.0,  483.0,  523.0,  532.0,projected
"North East and Yorkshire",2022-11-22,  350.0,  359.0,  393.0,  417.0,  443.0,  484.0,  495.0,projected
"North East and Yorkshire",2022-11-23,  325.5,  333.0,  367.0,  390.0,  415.0,  456.0,  471.5,projected
"North East and Yorkshire",2022-11-24,  292.0,  299.0,  332.0,  353.0,  379.0,  424.0,  438.5,projected
"North East and Yorkshire",2022-11-25,  257.0,  266.0,  297.0,  320.0,  345.0,  386.0,  404.0,projected
"North East and Yorkshire",2022-11-26,  204.0,  213.0,  239.0,  261.0,  282.0,  319.0,  334.0,projected
"North East and Yorkshire",2022-11-27,  257.5,  266.0,  300.8,  328.0,  355.0,  407.0,  422.0,projected
"North East and Yorkshire",2022-11-28,  336.0,  346.0,  392.0,  428.0,  469.0,  530.0,  557.0,projected
"North East and Yorkshire",2022-11-29,  302.5,  317.0,  360.0,  394.0,  433.0,  502.0,  532.0,projected
"North East and Yorkshire",2022-11-30,  282.5,  293.0,  335.0,  368.0,  409.0,  477.0,  507.0,projected
"North East and Yorkshire",2022-12-01,  252.0,  263.0,  304.0,  337.0,  377.0,  443.0,  464.0,projected
"North East and Yorkshire",2022-12-02,  226.5,  238.0,  276.0,  307.0,  345.2,  417.0,  455.5,projected
"North East and Yorkshire",2022-12-03,  180.5,  189.0,  224.0,  252.0,  286.0,  345.0,  370.0,projected
"North East and Yorkshire",2022-12-04,  227.5,  239.9,  281.0,  317.0,  360.2,  446.0,  482.0,projected
"North East and Yorkshire",2022-12-05,  302.0,  317.0,  370.0,  420.0,  479.0,  600.1,  653.0,projected
"North East and Yorkshire",2022-12-06,  267.0,  282.0,  340.0,  387.0,  446.2,  558.0,  613.6,projected
"North East and Yorkshire",2022-12-07,  249.5,  266.0,  318.0,  366.0,  423.0,  550.0,  608.5,projected
"North West",2022-11-17,  259.5,  266.0,  288.0,  305.0,  322.0,  347.0,  354.0,projected
"North West",2022-11-18,  236.0,  242.0,  263.0,  278.0,  294.0,  318.0,  326.5,projected
"North West",2022-11-19,  196.0,  202.0,  220.0,  236.0,  251.0,  275.0,  283.5,projected
"North West",2022-11-20,  244.0,  252.0,  277.0,  294.0,  313.0,  341.0,  349.5,projected
"North West",2022-11-21,  312.5,  320.0,  349.0,  370.0,  393.0,  427.0,  439.0,projected
