area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2022-05-20,   650.0,   668.0,   705.0,   735.0,   764.0,   807.0,   822.5,projected
"North East and Yorkshire",2022-05-21,   553.0,   565.0,   601.0,   628.0,   654.2,   694.0,   708.0,projected
"North East and Yorkshire",2022-05-22,   640.5,   654.9,   701.0,   732.0,   764.0,   813.0,   829.5,projected
"North East and Yorkshire",2022-05-23,   840.0,   853.0,   908.0,   950.0,   992.0,  1058.0,  1083.0,projected
"North East and Yorkshire",2022-05-24,   750.0,   768.0,   829.0,   870.0,   912.0,   971.0,  1002.5,projected
"North East and Yorkshire",2022-05-25,   701.0,   723.0,   779.8,   822.0,   866.0,   937.0,   960.5,projected
"North East and Yorkshire",2022-05-26,   593.5,   614.0,   665.0,   707.0,   751.0,   828.0,   851.5,projected
"North East and Yorkshire",2022-05-27,   502.5,   517.0,   572.0,   615.0,   658.0,   722.0,   748.0,projected
"North East and Yorkshire",2022-05-28,   427.0,   440.0,   491.0,   533.0,   571.0,   627.0,   662.0,projected
"North East and Yorkshire",2022-05-29,   496.0,   515.0,   578.0,   627.5,   678.0,   763.0,   791.1,projected
"North East and Yorkshire",2022-05-30,   650.0,   671.0,   755.0,   819.0,   895.0,  1012.0,  1060.0,projected
"North East and Yorkshire",2022-05-31,   579.0,   609.0,   694.0,   765.0,   837.0,   963.0,  1004.6,projected
"North East and Yorkshire",2022-06-01,   541.0,   571.0,   658.0,   726.0,   807.2,   932.0,   973.6,projected
"North East and Yorkshire",2022-06-02,   465.5,   487.0,   567.8,   633.0,   709.2,   824.0,   870.0,projected
"North East and Yorkshire",2022-06-03,   391.0,   413.9,   493.0,   559.0,   629.0,   744.1,   782.5,projected
"North East and Yorkshire",2022-06-04,   341.5,   360.9,   428.8,   486.0,   557.0,   667.0,   706.5,projected
"North East and Yorkshire",2022-06-05,   406.5,   428.0,   508.0,   582.0,   673.0,   822.0,   878.5,projected
"North East and Yorkshire",2022-06-06,   526.0,   558.0,   673.8,   776.0,   904.0,  1120.0,  1206.5,projected
"North East and Yorkshire",2022-06-07,   479.0,   512.0,   622.0,   730.0,   859.0,  1086.1,  1145.0,projected
"North East and Yorkshire",2022-06-08,   454.5,   485.0,   602.8,   707.5,   842.0,  1069.1,  1160.1,projected
"North East and Yorkshire",2022-06-09,   388.5,   415.0,   524.0,   625.5,   751.2,   974.0,  1060.5,projected
"North West",2022-05-20,   488.0,   499.0,   536.0,   559.0,   583.0,   618.0,   628.0,projected
"North West",2022-05-21,   402.0,   412.0,   446.0,   468.0,   491.0,   525.0,   536.0,projected
"North West",2022-05-22,   468.0,   486.0,   523.0,   552.0,   581.0,   622.0,   635.0,projected
"North West",2022-05-23,   616.4,   631.0,   686.0,   723.0,   763.0,   818.0,   836.0,projected
"North West",2022-05-24,   542.0,   565.0,   618.0,   655.5,   694.0,   752.0,   772.5,projected
"North West",2022-05-25,   508.0,   524.0,   578.0,   620.0,   658.0,   724.0,   745.5,projected
"North West",2022-05-26,   425.0,   440.0,   492.0,   530.0,   570.0,   633.0,   655.0,projected
"North West",2022-05-27,   362.0,   378.0,   429.0,   468.0,   510.0,   573.0,   594.5,projected
"North West",2022-05-28,   300.0,   316.0,   361.0,   394.5,   433.0,   499.0,   528.0,projected
"North West",2022-05-29,   347.5,   364.0,   425.0,   471.0,   522.0,   598.0,   623.5,projected
"North West",2022-05-30,   450.0,   478.0,   559.0,   619.0,   696.0,   801.0,   847.5,projected
"North West",2022-05-31,   402.5,   426.0,   508.0,   567.0,   643.0,   760.0,   799.0,projected
"North West",2022-06-01,   372.0,   396.0,   477.0,   539.0,   612.0,   737.0,   774.0,projected
"North West",2022-06-02,   314.5,   336.0,   406.0,   464.0,   535.0,   657.0,   694.5,projected
"North West",2022-06-03,   272.0,   290.0,   359.0,   413.0,   480.0,   603.0,   641.5,projected
"North West",2022-06-04,   223.5,   241.0,   302.0,   353.5,   413.2,   525.0,   569.6,projected
"North West",2022-06-05,   267.0,   287.0,   359.0,   425.0,   500.0,   643.0,   712.5,projected
"North West",2022-06-06,   346.5,   380.0,   473.0,   568.0,   673.2,   892.1,   976.5,projected
"North West",2022-06-07,   297.5,   335.0,   432.0,   517.0,   630.0,   843.1,   928.6,projected
"North West",2022-06-08,   281.0,   306.0,   407.0,   499.0,   611.2,   834.0,   930.2,projected
"North West",2022-06-09,   235.9,   266.0,   353.0,   435.0,   540.0,   747.1,   853.6,projected
"Midlands",2022-05-20,   762.5,   774.9,   816.0,   848.0,   878.0,   924.0,   940.0,projected
"Midlands",2022-05-21,   646.0,   659.0,   703.0,   734.0,   761.0,   804.0,   819.0,projected
"Midlands",2022-05-22,   755.5,   772.0,   821.0,   853.0,   892.0,   942.0,   960.0,projected
"Midlands",2022-05-23,   972.5,   989.0,  1052.0,  1095.5,  1141.0,  1212.0,  1238.0,projected
"Midlands",2022-05-24,   879.0,   901.0,   960.0,  1005.0,  1051.0,  1119.0,  1139.0,projected
"Midlands",2022-05-25,   820.0,   847.0,   907.0,   956.0,  1007.0,  1081.0,  1105.6,projected
"Midlands",2022-05-26,   706.5,   726.0,   784.0,   829.5,   878.0,   946.0,   968.5,projected
"Midlands",2022-05-27,   610.0,   638.0,   693.8,   737.0,   783.0,   861.0,   891.0,projected
"Midlands",2022-05-28,   527.0,   542.0,   599.0,   642.0,   685.0,   758.0,   780.5,projected
"Midlands",2022-05-29,   615.0,   636.0,   709.0,   762.0,   818.0,   912.0,   945.5,projected
"Midlands",2022-05-30,   790.0,   812.0,   910.8,   980.0,  1061.0,  1194.0,  1245.0,projected
"Midlands",2022-05-31,   711.0,   740.0,   831.0,   902.0,   981.0,  1112.0,  1152.0,projected
"Midlands",2022-06-01,   675.5,   705.0,   789.0,   868.0,   947.2,  1096.0,  1136.5,projected
"Midlands",2022-06-02,   581.5,   603.0,   691.0,   756.0,   836.0,   978.0,  1024.5,projected
"Midlands",2022-06-03,   503.0,   529.0,   614.8,   677.5,   758.2,   891.1,   941.5,projected
"Midlands",2022-06-04,   440.0,   454.0,   536.0,   596.0,   668.0,   799.0,   856.5,projected
"Midlands",2022-06-05,   515.0,   548.0,   636.0,   718.5,   811.0,   982.0,  1059.5,projected
