area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-07-06, 6928.5, 7017.7, 7471.0, 7637.0, 7826.2, 8144.0, 8208.0,inferred
"North East and Yorkshire",2021-07-07, 7239.0, 7317.0, 7522.0, 7834.5, 8194.2, 8642.1, 8706.5,inferred
"North East and Yorkshire",2021-07-08, 7014.0, 7059.9, 7244.8, 7921.0, 8278.0, 8775.1, 8848.5,inferred
"North East and Yorkshire",2021-07-09, 6554.5, 6592.0, 6871.0, 7597.5, 7959.8, 8397.2, 8472.0,inferred
"North East and Yorkshire",2021-07-10, 5733.5, 5792.8, 6064.0, 6596.0, 6887.5, 7210.0, 7267.0,inferred
"North East and Yorkshire",2021-07-11, 6500.5, 6562.0, 6867.8, 7288.0, 7544.2, 7793.2, 7855.0,inferred
"North East and Yorkshire",2021-07-12, 9629.3, 9700.9,10130.8,10537.0,10772.2,11030.1,11102.5,inferred
"North East and Yorkshire",2021-07-13, 9600.8, 9689.9,10029.0,10235.5,10395.2,10577.0,10636.0,inferred
"North East and Yorkshire",2021-07-14,10163.5,10213.9,10456.8,10602.0,10745.2,10946.0,10989.5,inferred
"North East and Yorkshire",2021-07-15, 9929.5,10009.0,10256.0,10445.0,10618.2,10829.1,10899.0,inferred
"North East and Yorkshire",2021-07-16, 8851.5, 8906.0, 9112.0, 9307.5, 9501.5, 9745.0, 9807.1,inferred
"North East and Yorkshire",2021-07-17, 6805.0, 6854.0, 7015.0, 7152.5, 7327.0, 7607.0, 7670.5,inferred
"North East and Yorkshire",2021-07-18, 6517.5, 6567.0, 6716.0, 6837.0, 7028.2, 7315.0, 7387.1,inferred
"North East and Yorkshire",2021-07-19, 8131.5, 8201.8, 8386.0, 8524.0, 8711.8, 9063.0, 9152.0,inferred
"North East and Yorkshire",2021-07-20, 6843.0, 6900.8, 7051.0, 7161.0, 7302.0, 7549.0, 7601.0,inferred
"North East and Yorkshire",2021-07-21, 6179.9, 6218.0, 6353.8, 6445.0, 6544.2, 6694.1, 6755.0,inferred
"North East and Yorkshire",2021-07-22, 5289.0, 5336.0, 5476.0, 5563.0, 5652.2, 5779.0, 5822.7,inferred
"North East and Yorkshire",2021-07-23, 4488.5, 4531.9, 4656.0, 4746.0, 4844.0, 4972.1, 5014.0,inferred
"North East and Yorkshire",2021-07-24, 3575.5, 3610.9, 3750.8, 3840.0, 3925.0, 4035.1, 4078.0,inferred
"North East and Yorkshire",2021-07-25, 3728.5, 3765.0, 3891.0, 3974.0, 4062.2, 4179.1, 4209.6,inferred
"North East and Yorkshire",2021-07-26, 5090.5, 5150.0, 5297.8, 5393.0, 5486.0, 5617.0, 5655.0,inferred
"North East and Yorkshire",2021-07-27, 4667.0, 4700.9, 4816.0, 4896.0, 4980.0, 5100.1, 5147.6,inferred
"North East and Yorkshire",2021-07-28, 4488.0, 4531.0, 4637.0, 4718.0, 4799.0, 4916.0, 4958.5,inferred
"North East and Yorkshire",2021-07-29, 4124.0, 4158.0, 4269.8, 4348.5, 4426.2, 4538.0, 4574.0,inferred
"North East and Yorkshire",2021-07-30, 3704.4, 3736.9, 3837.0, 3912.0, 3994.0, 4108.1, 4145.1,inferred
"North East and Yorkshire",2021-07-31, 3135.0, 3160.0, 3237.0, 3302.0, 3368.0, 3461.1, 3493.6,inferred
"North East and Yorkshire",2021-08-01, 3379.5, 3407.9, 3500.0, 3566.5, 3635.0, 3731.0, 3761.5,inferred
"North East and Yorkshire",2021-08-02, 4776.0, 4819.9, 4933.0, 5016.0, 5099.2, 5227.0, 5262.6,inferred
"North East and Yorkshire",2021-08-03, 4505.0, 4541.0, 4656.0, 4738.5, 4812.2, 4926.1, 4969.0,inferred
"North East and Yorkshire",2021-08-04, 4518.5, 4549.0, 4666.0, 4745.0, 4824.0, 4946.0, 4981.5,inferred
"North East and Yorkshire",2021-08-05, 4296.5, 4330.0, 4437.0, 4514.0, 4595.0, 4710.0, 4744.5,inferred
"North East and Yorkshire",2021-08-06, 3901.9, 3940.0, 4037.8, 4115.0, 4185.0, 4304.0, 4338.0,inferred
"North East and Yorkshire",2021-08-07, 3246.5, 3273.0, 3368.0, 3436.0, 3504.0, 3591.0, 3621.0,inferred
"North East and Yorkshire",2021-08-08, 3449.0, 3480.9, 3576.0, 3640.5, 3709.0, 3814.0, 3846.0,inferred
"North East and Yorkshire",2021-08-09, 4817.0, 4853.0, 4964.0, 5045.0, 5126.2, 5250.0, 5290.0,inferred
"North East and Yorkshire",2021-08-10, 4462.5, 4505.9, 4617.0, 4693.5, 4770.0, 4883.0, 4920.0,inferred
"North East and Yorkshire",2021-08-11, 4408.0, 4453.0, 4567.0, 4649.5, 4723.0, 4832.1, 4882.1,inferred
"North East and Yorkshire",2021-08-12, 4156.0, 4191.0, 4308.0, 4387.0, 4465.0, 4583.0, 4618.0,inferred
"North East and Yorkshire",2021-08-13, 3782.9, 3815.0, 3927.0, 3992.0, 4062.0, 4167.0, 4213.6,inferred
"North East and Yorkshire",2021-08-14, 3172.0, 3195.9, 3290.8, 3360.0, 3421.0, 3514.0, 3541.0,inferred
"North East and Yorkshire",2021-08-15, 3399.4, 3432.0, 3525.8, 3592.0, 3658.0, 3762.1, 3793.0,inferred
"North East and Yorkshire",2021-08-16, 4780.5, 4816.9, 4933.0, 5015.5, 5100.0, 5216.1, 5259.0,inferred
"North East and Yorkshire",2021-08-17, 4474.4, 4503.0, 4626.0, 4705.5, 4780.0, 4895.0, 4935.0,inferred
"North East and Yorkshire",2021-08-18, 4461.9, 4497.0, 4605.0, 4683.0, 4757.2, 4885.0, 4917.0,inferred
"North East and Yorkshire",2021-08-19, 4228.5, 4265.0, 4376.0, 4449.0, 4528.2, 4632.0, 4673.6,inferred
"North East and Yorkshire",2021-08-20, 3845.5, 3879.9, 3985.0, 4053.0, 4127.2, 4229.0, 4256.5,inferred
"North East and Yorkshire",2021-08-21, 3204.5, 3231.9, 3318.0, 3379.0, 3446.2, 3545.0, 3582.2,inferred
