area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2022-04-28,  1342.5,  1366.0,  1424.0,  1467.0,  1509.0,  1569.0,  1591.5,projected
"North East and Yorkshire",2022-04-29,  1100.5,  1115.0,  1170.0,  1207.0,  1247.0,  1303.0,  1327.0,projected
"North East and Yorkshire",2022-04-30,   881.0,   897.0,   948.0,   984.0,  1022.0,  1076.0,  1093.0,projected
"North East and Yorkshire",2022-05-01,  1010.0,  1035.0,  1092.0,  1135.0,  1177.2,  1244.0,  1261.5,projected
"North East and Yorkshire",2022-05-02,  1250.5,  1275.0,  1352.0,  1413.0,  1470.2,  1553.0,  1575.5,projected
"North East and Yorkshire",2022-05-03,  1069.9,  1092.0,  1169.8,  1225.0,  1280.0,  1364.0,  1392.0,projected
"North East and Yorkshire",2022-05-04,   950.5,   975.0,  1052.0,  1108.0,  1165.0,  1254.0,  1281.6,projected
"North East and Yorkshire",2022-05-05,   771.0,   792.0,   860.0,   913.0,   964.0,  1043.0,  1067.0,projected
"North East and Yorkshire",2022-05-06,   625.0,   646.0,   709.0,   757.0,   809.0,   884.0,   908.0,projected
"North East and Yorkshire",2022-05-07,   500.0,   519.0,   582.0,   631.0,   677.0,   743.0,   761.6,projected
"North East and Yorkshire",2022-05-08,   580.4,   608.0,   677.0,   730.5,   793.0,   877.0,   913.0,projected
"North East and Yorkshire",2022-05-09,   717.5,   750.0,   851.8,   922.0,   997.0,  1108.0,  1153.5,projected
"North East and Yorkshire",2022-05-10,   623.5,   648.0,   738.8,   807.0,   878.0,   999.0,  1031.5,projected
"North East and Yorkshire",2022-05-11,   562.0,   589.9,   674.0,   741.0,   818.2,   928.0,   962.5,projected
"North East and Yorkshire",2022-05-12,   459.0,   476.0,   560.0,   618.0,   684.0,   793.0,   830.0,projected
"North East and Yorkshire",2022-05-13,   377.0,   395.0,   464.8,   524.0,   585.2,   683.0,   720.0,projected
"North East and Yorkshire",2022-05-14,   306.0,   324.0,   388.8,   437.5,   496.0,   582.0,   614.0,projected
"North East and Yorkshire",2022-05-15,   359.5,   384.0,   456.0,   521.0,   590.0,   712.0,   748.5,projected
"North East and Yorkshire",2022-05-16,   445.5,   479.0,   579.0,   666.0,   765.0,   923.1,   978.6,projected
"North East and Yorkshire",2022-05-17,   390.4,   416.0,   514.0,   590.0,   685.2,   841.0,   904.5,projected
"North East and Yorkshire",2022-05-18,   355.0,   377.0,   473.0,   554.0,   648.0,   800.0,   872.6,projected
"North West",2022-04-28,   910.5,   928.0,   982.0,  1017.0,  1054.0,  1108.0,  1120.0,projected
"North West",2022-04-29,   750.0,   761.9,   810.0,   844.0,   876.0,   925.0,   944.0,projected
"North West",2022-04-30,   597.5,   612.0,   653.0,   683.0,   715.0,   761.0,   777.5,projected
"North West",2022-05-01,   696.5,   708.0,   761.0,   797.0,   838.0,   894.0,   911.0,projected
"North West",2022-05-02,   863.5,   887.0,   952.8,  1000.5,  1047.0,  1127.0,  1146.0,projected
"North West",2022-05-03,   743.5,   761.0,   820.0,   865.5,   911.0,   985.0,  1009.0,projected
"North West",2022-05-04,   649.0,   670.0,   732.0,   782.0,   833.0,   908.0,   950.0,projected
"North West",2022-05-05,   513.0,   532.0,   591.0,   633.0,   681.0,   750.0,   782.0,projected
"North West",2022-05-06,   427.5,   441.0,   493.0,   531.0,   574.0,   641.1,   670.5,projected
"North West",2022-05-07,   340.0,   351.0,   398.8,   437.0,   479.0,   534.0,   553.0,projected
"North West",2022-05-08,   396.0,   412.0,   467.0,   514.0,   564.0,   645.1,   676.5,projected
"North West",2022-05-09,   495.5,   513.0,   589.0,   651.0,   721.0,   824.1,   868.7,projected
"North West",2022-05-10,   413.5,   436.0,   508.0,   566.0,   631.2,   742.0,   786.5,projected
"North West",2022-05-11,   370.0,   391.0,   460.0,   515.0,   581.0,   697.0,   740.0,projected
"North West",2022-05-12,   293.0,   314.0,   373.0,   420.0,   483.0,   578.0,   623.0,projected
"North West",2022-05-13,   236.0,   255.0,   312.0,   355.5,   414.0,   508.0,   548.0,projected
"North West",2022-05-14,   189.5,   205.9,   257.0,   295.0,   342.0,   435.0,   472.0,projected
"North West",2022-05-15,   228.5,   245.9,   304.0,   350.0,   414.0,   529.1,   570.5,projected
"North West",2022-05-16,   289.0,   312.0,   386.0,   448.5,   536.0,   685.0,   754.5,projected
"North West",2022-05-17,   242.9,   268.0,   333.8,   396.5,   475.0,   616.2,   684.0,projected
"North West",2022-05-18,   214.9,   238.0,   309.0,   364.0,   442.0,   589.1,   656.1,projected
"Midlands",2022-04-28,  1417.5,  1436.0,  1498.0,  1539.0,  1581.0,  1644.0,  1663.5,projected
"Midlands",2022-04-29,  1171.0,  1186.9,  1243.8,  1282.0,  1321.0,  1385.0,  1400.5,projected
"Midlands",2022-04-30,   947.0,   968.0,  1021.0,  1054.0,  1092.0,  1146.0,  1163.0,projected
"Midlands",2022-05-01,  1101.0,  1116.0,  1175.0,  1218.0,  1263.0,  1326.0,  1348.0,projected
"Midlands",2022-05-02,  1331.0,  1356.0,  1420.0,  1474.0,  1530.0,  1617.0,  1646.0,projected
"Midlands",2022-05-03,  1130.5,  1153.0,  1225.0,  1273.0,  1327.0,  1416.0,  1441.0,projected
"Midlands",2022-05-04,  1008.5,  1039.0,  1109.8,  1162.0,  1221.0,  1306.0,  1329.0,projected
"Midlands",2022-05-05,   811.5,   835.0,   905.0,   951.0,  1000.0,  1085.0,  1108.5,projected
"Midlands",2022-05-06,   675.0,   692.0,   755.0,   799.0,   848.0,   927.0,   952.0,projected
"Midlands",2022-05-07,   546.0,   562.0,   624.0,   664.0,   711.2,   787.0,   810.0,projected
"Midlands",2022-05-08,   635.0,   654.0,   723.0,   775.0,   829.2,   925.0,   958.0,projected
"Midlands",2022-05-09,   770.5,   800.0,   884.0,   951.5,  1025.0,  1150.0,  1202.0,projected
"Midlands",2022-05-10,   647.5,   676.0,   767.0,   827.0,   895.2,  1019.0,  1064.0,projected
"Midlands",2022-05-11,   584.4,   618.0,   704.0,   766.5,   833.0,   962.0,  1013.5,projected
"Midlands",2022-05-12,   478.5,   504.9,   577.0,   634.0,   699.0,   803.2,   846.5,projected
"Midlands",2022-05-13,   397.0,   421.0,   490.8,   541.0,   597.0,   701.1,   742.0,projected
"Midlands",2022-05-14,   327.0,   346.0,   408.0,   455.0,   507.2,   604.0,   637.0,projected
"Midlands",2022-05-15,   382.0,   401.0,   479.0,   535.0,   605.0,   722.0,   760.0,projected
"Midlands",2022-05-16,   474.0,   499.0,   593.0,   665.0,   755.0,   908.0,   953.5,projected
"Midlands",2022-05-17,   410.0,   429.0,   520.0,   588.0,   668.0,   824.0,   873.5,projected
"Midlands",2022-05-18,   364.5,   394.0,   479.8,   553.0,   631.2,   775.0,   832.0,projected
"East of England",2022-04-28,   930.5,   945.9,   991.0,  1025.0,  1056.0,  1107.0,  1121.0,projected
"East of England",2022-04-29,   755.0,   766.0,   810.0,   845.0,   877.0,   924.0,   939.5,projected
"East of England",2022-04-30,   623.0,   633.0,   674.0,   703.0,   734.0,   779.0,   795.5,projected
"East of England",2022-05-01,   697.0,   709.0,   756.8,   789.0,   823.0,   871.0,   886.5,projected
"East of England",2022-05-02,   838.0,   854.9,   913.0,   949.0,   993.0,  1050.0,  1067.0,projected
"East of England",2022-05-03,   719.0,   740.0,   791.0,   831.0,   875.0,   934.0,   956.0,projected
"East of England",2022-05-04,   652.5,   670.9,   723.0,   766.5,   810.0,   869.0,   887.0,projected
"East of England",2022-05-05,   527.5,   546.0,   599.0,   634.0,   673.0,   733.0,   754.5,projected
"East of England",2022-05-06,   433.5,   446.0,   494.0,   532.0,   566.0,   619.0,   638.5,projected
"East of England",2022-05-07,   360.5,   375.0,   416.0,   447.0,   480.0,   534.0,   549.0,projected
"East of England",2022-05-08,   404.5,   419.0,   467.8,   506.0,   547.0,   609.0,   630.5,projected
"East of England",2022-05-09,   476.0,   497.0,   569.0,   619.0,   665.0,   744.0,   772.5,projected
"East of England",2022-05-10,   414.0,   435.0,   499.0,   548.0,   597.0,   669.1,   699.5,projected
"East of England",2022-05-11,   385.0,   400.0,   464.8,   506.0,   559.2,   639.0,   666.5,projected
"East of England",2022-05-12,   317.0,   331.0,   383.0,   428.0,   471.2,   550.0,   571.5,projected
"East of England",2022-05-13,   262.0,   276.0,   325.0,   360.0,   401.2,   475.0,   497.5,projected
"East of England",2022-05-14,   215.0,   228.0,   274.0,   308.5,   349.0,   417.0,   441.0,projected
"East of England",2022-05-15,   245.0,   257.0,   313.0,   354.0,   401.0,   480.0,   500.0,projected
"East of England",2022-05-16,   294.5,   320.0,   381.8,   438.0,   498.0,   607.1,   645.5,projected
"East of England",2022-05-17,   257.5,   273.0,   342.8,   392.5,   450.0,   554.0,   602.5,projected
"East of England",2022-05-18,   238.5,   254.0,   321.0,   370.0,   432.0,   541.0,   583.0,projected
"London",2022-04-28,   967.0,   987.0,  1038.8,  1074.0,  1113.0,  1164.0,  1184.0,projected
"London",2022-04-29,   781.0,   796.0,   847.8,   882.0,   916.0,   968.0,   986.5,projected
"London",2022-04-30,   646.0,   663.0,   712.0,   745.0,   778.2,   830.0,   845.0,projected
"London",2022-05-01,   689.0,   710.0,   765.0,   801.5,   841.0,   897.0,   916.0,projected
"London",2022-05-02,   842.4,   867.0,   935.0,   984.0,  1037.0,  1106.0,  1133.6,projected
"London",2022-05-03,   724.0,   745.9,   816.0,   864.5,   917.2,  1000.0,  1022.5,projected
"London",2022-05-04,   652.0,   674.0,   742.0,   793.5,   849.0,   933.0,   974.0,projected
"London",2022-05-05,   522.0,   542.9,   605.8,   654.0,   706.2,   789.0,   819.5,projected
"London",2022-05-06,   420.0,   440.0,   499.0,   541.0,   588.0,   661.0,   684.5,projected
"London",2022-05-07,   351.0,   366.0,   416.0,   461.0,   505.0,   576.0,   602.0,projected
"London",2022-05-08,   369.0,   388.0,   451.0,   501.0,   553.2,   642.0,   679.6,projected
"London",2022-05-09,   447.5,   470.0,   553.0,   615.0,   689.2,   806.0,   848.0,projected
"London",2022-05-10,   388.5,   410.0,   485.0,   546.0,   615.2,   741.1,   793.1,projected
"London",2022-05-11,   344.0,   369.0,   443.8,   509.0,   572.2,   701.0,   736.0,projected
"London",2022-05-12,   276.5,   298.0,   363.0,   420.0,   485.0,   599.0,   646.0,projected
"London",2022-05-13,   222.0,   239.0,   300.0,   347.5,   404.0,   511.1,   556.6,projected
"London",2022-05-14,   187.5,   203.0,   255.0,   300.0,   353.0,   455.0,   504.1,projected
"London",2022-05-15,   200.0,   217.0,   276.8,   331.0,   391.0,   508.1,   561.1,projected
"London",2022-05-16,   238.9,   260.0,   342.0,   410.0,   492.0,   660.0,   713.6,projected
"London",2022-05-17,   207.0,   225.9,   303.0,   363.5,   446.2,   600.0,   668.5,projected
"London",2022-05-18,   191.0,   205.0,   277.8,   343.0,   416.2,   578.0,   639.5,projected
"South East",2022-04-28,  1339.0,  1360.0,  1414.0,  1455.0,  1495.0,  1549.0,  1571.5,projected
