area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-07-15,8661.5,8724.9,8957.0,9134.0,9323.0,9580.1,9656.3,inferred
"North East and Yorkshire",2021-07-16,7529.0,7599.9,7890.0,8097.0,8285.2,8731.0,8827.6,inferred
"North East and Yorkshire",2021-07-17,5947.5,6007.8,6325.0,6543.0,6740.0,7152.0,7246.0,inferred
"North East and Yorkshire",2021-07-18,5925.2,5978.0,6326.0,6572.0,6801.0,7226.0,7322.0,inferred
"North East and Yorkshire",2021-07-19,7639.9,7721.0,8129.0,8417.0,8683.0,9309.0,9386.1,inferred
"North East and Yorkshire",2021-07-20,6469.0,6541.0,6848.8,7078.0,7268.0,7792.2,7879.5,inferred
"North East and Yorkshire",2021-07-21,5994.0,6043.0,6253.0,6411.0,6569.0,7010.4,7100.5,inferred
"North East and Yorkshire",2021-07-22,5466.5,5521.0,5672.0,5772.0,5887.2,6156.0,6241.2,inferred
"North East and Yorkshire",2021-07-23,4620.0,4665.0,4778.8,4865.0,4953.0,5086.0,5140.6,inferred
"North East and Yorkshire",2021-07-24,3580.9,3616.8,3725.0,3797.5,3872.0,3977.0,4012.5,inferred
"North East and Yorkshire",2021-07-25,3673.0,3708.0,3817.0,3898.0,3981.0,4100.1,4137.0,inferred
"North East and Yorkshire",2021-07-26,4998.0,5034.9,5199.0,5310.0,5402.0,5546.0,5585.0,inferred
"North East and Yorkshire",2021-07-27,4513.0,4560.0,4704.8,4800.0,4891.0,5001.0,5056.0,inferred
"North East and Yorkshire",2021-07-28,4409.5,4459.0,4592.0,4679.0,4768.0,4882.0,4921.5,inferred
"North East and Yorkshire",2021-07-29,4271.0,4305.0,4429.0,4510.0,4584.0,4701.0,4732.0,inferred
"North East and Yorkshire",2021-07-30,3823.5,3854.0,3954.0,4030.0,4110.0,4221.0,4249.0,inferred
"North East and Yorkshire",2021-07-31,3160.5,3187.0,3290.8,3356.0,3419.0,3512.0,3542.5,inferred
"North East and Yorkshire",2021-08-01,3374.5,3414.0,3515.0,3580.0,3645.0,3750.1,3777.0,inferred
"North East and Yorkshire",2021-08-02,4750.0,4778.9,4898.0,4987.0,5080.2,5197.0,5237.0,inferred
"North East and Yorkshire",2021-08-03,4378.5,4415.0,4522.0,4596.0,4677.0,4782.0,4808.0,inferred
"North East and Yorkshire",2021-08-04,4345.0,4376.0,4485.0,4560.0,4637.0,4746.0,4786.5,inferred
"North East and Yorkshire",2021-08-05,4275.0,4299.0,4404.0,4484.0,4559.0,4672.0,4704.0,inferred
"North East and Yorkshire",2021-08-06,3880.5,3912.0,4021.8,4092.0,4164.0,4282.0,4317.0,inferred
"North East and Yorkshire",2021-08-07,3249.0,3277.0,3376.0,3447.0,3519.2,3623.0,3660.6,inferred
"North East and Yorkshire",2021-08-08,3490.9,3529.0,3622.0,3692.0,3763.0,3860.1,3905.5,inferred
"North East and Yorkshire",2021-08-09,4873.5,4911.0,5023.8,5106.5,5194.2,5318.0,5362.6,inferred
"North East and Yorkshire",2021-08-10,4442.9,4477.0,4581.0,4656.0,4733.0,4851.0,4883.0,inferred
"North East and Yorkshire",2021-08-11,4351.5,4389.0,4505.0,4582.0,4657.2,4764.0,4807.5,inferred
"North East and Yorkshire",2021-08-12,4225.0,4270.0,4373.0,4449.0,4521.0,4630.0,4666.5,inferred
"North East and Yorkshire",2021-08-13,3829.0,3857.0,3962.0,4038.0,4105.0,4216.0,4250.6,inferred
"North East and Yorkshire",2021-08-14,3196.5,3226.0,3316.0,3382.5,3446.0,3550.0,3578.0,inferred
"North East and Yorkshire",2021-08-15,3430.0,3458.0,3554.0,3625.0,3696.0,3800.1,3830.6,inferred
"North East and Yorkshire",2021-08-16,4792.0,4837.0,4952.0,5034.0,5114.0,5238.0,5276.0,inferred
"North East and Yorkshire",2021-08-17,4382.0,4423.0,4542.0,4614.0,4696.0,4812.0,4849.0,inferred
"North East and Yorkshire",2021-08-18,4348.0,4387.0,4491.8,4568.0,4643.0,4752.0,4793.0,inferred
"North East and Yorkshire",2021-08-19,4238.0,4281.0,4391.0,4468.0,4546.0,4659.1,4691.5,inferred
"North East and Yorkshire",2021-08-20,3853.0,3883.9,3996.0,4063.0,4138.2,4250.0,4289.6,inferred
"North East and Yorkshire",2021-08-21,3236.0,3264.0,3362.0,3430.0,3496.2,3597.0,3632.1,inferred
"North East and Yorkshire",2021-08-22,3479.0,3507.9,3607.0,3675.0,3742.0,3842.1,3883.0,inferred
"North East and Yorkshire",2021-08-23,4862.5,4897.0,5016.0,5099.5,5180.0,5308.0,5340.5,inferred
"North East and Yorkshire",2021-08-24,4429.9,4474.0,4584.0,4665.5,4740.0,4849.0,4901.0,inferred
"North East and Yorkshire",2021-08-25,4376.0,4417.0,4519.0,4594.0,4677.0,4797.0,4828.0,inferred
"North East and Yorkshire",2021-08-26,4273.0,4297.0,4410.0,4481.0,4564.0,4683.1,4729.0,inferred
"North East and Yorkshire",2021-08-27,3886.0,3917.9,4019.0,4093.0,4164.0,4267.0,4296.0,inferred
"North East and Yorkshire",2021-08-28,3251.9,3289.0,3381.0,3447.0,3516.0,3621.0,3648.0,inferred
"North East and Yorkshire",2021-08-29,3551.0,3579.9,3676.0,3748.0,3821.0,3923.1,3953.5,inferred
"North East and Yorkshire",2021-08-30,5080.5,5113.0,5239.8,5332.0,5418.0,5547.0,5593.0,inferred
"North East and Yorkshire",2021-08-31,4793.5,4829.0,4941.0,5022.5,5105.2,5219.0,5254.6,inferred
"North East and Yorkshire",2021-09-01,4850.5,4884.0,5018.0,5098.0,5178.0,5298.0,5326.5,inferred
"North East and Yorkshire",2021-09-02,4864.0,4892.0,5016.8,5098.5,5179.2,5291.0,5341.0,inferred
"North East and Yorkshire",2021-09-03,4522.5,4564.0,4670.0,4749.0,4827.2,4954.0,4992.5,inferred
"North East and Yorkshire",2021-09-04,3847.5,3881.8,3987.8,4065.0,4141.0,4261.0,4300.0,inferred
"North East and Yorkshire",2021-09-05,4121.5,4147.0,4252.8,4329.0,4410.0,4528.0,4563.5,inferred
"North East and Yorkshire",2021-09-06,5555.0,5588.0,5716.0,5802.0,5898.0,6032.0,6085.1,inferred
"North East and Yorkshire",2021-09-07,4854.0,4894.0,5014.0,5098.0,5184.0,5308.0,5354.5,inferred
"North East and Yorkshire",2021-09-08,4587.5,4625.0,4738.0,4823.0,4905.0,5034.0,5079.0,inferred
"North East and Yorkshire",2021-09-09,4301.0,4342.0,4453.0,4527.0,4607.0,4726.0,4755.5,inferred
"North East and Yorkshire",2021-09-10,3757.4,3790.0,3892.0,3964.5,4031.2,4135.1,4167.0,inferred
"North East and Yorkshire",2021-09-11,3031.0,3059.9,3155.0,3223.0,3286.0,3379.1,3414.5,inferred
"North East and Yorkshire",2021-09-12,3232.5,3269.0,3368.0,3442.5,3512.0,3622.1,3662.0,inferred
"North East and Yorkshire",2021-09-13,4601.5,4648.0,4780.0,4882.5,4968.0,5098.0,5147.0,inferred
"North East and Yorkshire",2021-09-14,4325.4,4371.0,4510.0,4596.0,4681.0,4800.0,4833.5,inferred
"North East and Yorkshire",2021-09-15,4417.5,4452.0,4579.8,4668.5,4754.0,4869.0,4908.5,inferred
