area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-04-03,  477.0,  487.0,  523.8,  548.0,  574.0,  608.0,  623.0,inferred
"North East and Yorkshire",2021-04-04,  505.5,  516.0,  550.0,  574.0,  597.0,  635.0,  645.0,inferred
"North East and Yorkshire",2021-04-05,  658.0,  675.0,  716.0,  748.0,  778.0,  818.0,  829.0,inferred
"North East and Yorkshire",2021-04-06,  627.0,  641.0,  679.0,  709.0,  739.0,  783.0,  799.0,inferred
"North East and Yorkshire",2021-04-07,  615.0,  627.0,  670.0,  699.0,  727.0,  772.0,  781.5,inferred
"North East and Yorkshire",2021-04-08,  548.5,  563.0,  596.0,  623.0,  648.0,  686.0,  699.5,inferred
"North East and Yorkshire",2021-04-09,  461.0,  472.0,  502.0,  525.0,  546.0,  578.0,  588.0,inferred
"North East and Yorkshire",2021-04-10,  371.0,  380.0,  408.0,  427.0,  448.0,  480.0,  489.5,inferred
"North East and Yorkshire",2021-04-11,  385.0,  395.0,  424.0,  444.0,  463.0,  497.0,  510.0,inferred
"North East and Yorkshire",2021-04-12,  499.0,  510.0,  544.0,  567.0,  589.0,  625.0,  635.5,inferred
"North East and Yorkshire",2021-04-13,  473.5,  483.0,  515.0,  536.0,  558.0,  590.0,  602.0,inferred
"North East and Yorkshire",2021-04-14,  476.0,  485.0,  515.0,  538.0,  560.0,  593.0,  603.0,inferred
"North East and Yorkshire",2021-04-15,  436.0,  444.0,  472.0,  493.0,  513.0,  545.0,  554.0,inferred
"North East and Yorkshire",2021-04-16,  369.5,  379.0,  405.0,  425.0,  446.0,  476.0,  487.0,inferred
"North East and Yorkshire",2021-04-17,  308.0,  315.0,  340.0,  358.0,  375.0,  405.0,  413.5,inferred
"North East and Yorkshire",2021-04-18,  331.0,  339.0,  364.0,  382.0,  401.0,  430.0,  437.5,inferred
"North East and Yorkshire",2021-04-19,  441.0,  448.0,  479.0,  499.0,  522.0,  553.0,  564.0,inferred
"North East and Yorkshire",2021-04-20,  426.5,  436.0,  465.0,  485.0,  507.0,  538.0,  547.0,inferred
"North East and Yorkshire",2021-04-21,  433.0,  443.0,  471.0,  491.0,  512.0,  545.0,  555.0,inferred
"North East and Yorkshire",2021-04-22,  399.5,  407.0,  432.8,  454.0,  474.0,  505.0,  512.0,inferred
"North East and Yorkshire",2021-04-23,  343.0,  349.0,  375.0,  393.0,  412.0,  443.0,  452.0,inferred
"North East and Yorkshire",2021-04-24,  288.0,  294.0,  318.0,  336.0,  352.0,  376.0,  385.0,inferred
"North East and Yorkshire",2021-04-25,  307.0,  314.0,  341.0,  359.0,  376.0,  402.0,  411.5,inferred
"North East and Yorkshire",2021-04-26,  415.0,  423.0,  453.0,  473.0,  493.0,  527.0,  536.0,inferred
