area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2022-02-18, 2580.5, 2614.0, 2744.8, 3058.0, 3282.0, 3788.1, 3842.0,inferred
"North East and Yorkshire",2022-02-19, 2144.0, 2170.0, 2291.0, 2550.5, 2799.0, 3141.1, 3191.1,inferred
"North East and Yorkshire",2022-02-20, 2532.5, 2561.0, 2676.0, 2882.0, 3227.0, 3608.0, 3658.0,inferred
"North East and Yorkshire",2022-02-21, 3408.0, 3435.0, 3542.0, 3690.0, 4114.0, 4605.1, 4676.5,inferred
"North East and Yorkshire",2022-02-22, 3186.0, 3209.0, 3306.0, 3411.0, 3691.0, 4111.1, 4167.5,inferred
"North East and Yorkshire",2022-02-23, 3053.5, 3092.0, 3188.0, 3282.0, 3440.0, 3781.0, 3837.0,inferred
"North East and Yorkshire",2022-02-24, 2684.0, 2709.0, 2794.0, 2861.0, 2954.0, 3192.1, 3253.1,inferred
"North East and Yorkshire",2022-02-25, 2371.5, 2397.9, 2470.8, 2522.0, 2584.0, 2729.1, 2779.5,inferred
"North East and Yorkshire",2022-02-26, 2060.9, 2079.0, 2137.0, 2186.0, 2235.0, 2338.0, 2371.0,inferred
"North East and Yorkshire",2022-02-27, 2439.5, 2462.0, 2534.0, 2587.0, 2646.0, 2748.1, 2776.0,inferred
"North East and Yorkshire",2022-02-28, 3414.4, 3431.0, 3518.8, 3573.5, 3639.2, 3725.0, 3751.5,inferred
"North East and Yorkshire",2022-03-01, 3421.5, 3458.0, 3549.0, 3617.0, 3679.0, 3762.1, 3783.0,inferred
"North East and Yorkshire",2022-03-02, 3541.5, 3573.0, 3694.0, 3771.0, 3840.2, 3929.1, 3956.5,inferred
"North East and Yorkshire",2022-03-03, 3350.5, 3396.9, 3503.0, 3572.5, 3636.0, 3724.0, 3751.0,inferred
"North East and Yorkshire",2022-03-04, 3198.0, 3231.0, 3336.0, 3398.0, 3462.0, 3548.1, 3575.0,inferred
"North East and Yorkshire",2022-03-05, 3016.5, 3045.0, 3128.8, 3179.5, 3236.0, 3315.0, 3341.5,inferred
"North East and Yorkshire",2022-03-06, 3851.0, 3878.0, 3985.0, 4053.5, 4121.0, 4224.0, 4247.1,inferred
"North East and Yorkshire",2022-03-07, 5550.0, 5580.0, 5695.0, 5788.0, 5887.0, 6013.1, 6052.0,inferred
"North East and Yorkshire",2022-03-08, 5663.0, 5695.0, 5809.0, 5884.0, 5962.2, 6079.0, 6114.5,inferred
"North East and Yorkshire",2022-03-09, 5920.0, 5971.0, 6079.0, 6156.0, 6229.0, 6340.0, 6369.0,inferred
"North East and Yorkshire",2022-03-10, 5678.0, 5709.0, 5804.0, 5873.0, 5946.0, 6051.0, 6085.5,inferred
"North East and Yorkshire",2022-03-11, 5437.4, 5469.9, 5591.0, 5671.0, 5748.0, 5865.1, 5896.5,inferred
"North East and Yorkshire",2022-03-12, 5152.5, 5193.0, 5300.8, 5378.0, 5456.0, 5559.0, 5594.0,inferred
"North East and Yorkshire",2022-03-13, 6687.0, 6723.0, 6841.0, 6917.5, 6998.0, 7122.0, 7171.1,inferred
"North East and Yorkshire",2022-03-14, 9403.0, 9448.9, 9580.0, 9679.0, 9783.0, 9929.1, 9966.5,inferred
"North East and Yorkshire",2022-03-15, 9105.5, 9146.9, 9269.8, 9363.0, 9463.0, 9611.0, 9646.0,inferred
"North East and Yorkshire",2022-03-16, 9037.5, 9089.0, 9227.0, 9324.0, 9421.0, 9563.0, 9607.0,inferred
"North East and Yorkshire",2022-03-17, 8251.9, 8283.0, 8417.8, 8507.0, 8610.0, 8747.0, 8792.5,inferred
"North East and Yorkshire",2022-03-18, 7660.5, 7702.0, 7812.0, 7901.5, 7983.0, 8105.0, 8154.0,inferred
"North East and Yorkshire",2022-03-19, 7024.0, 7061.0, 7173.8, 7256.0, 7339.2, 7452.0, 7502.0,inferred
"North East and Yorkshire",2022-03-20, 8778.5, 8820.9, 8953.8, 9050.0, 9142.0, 9277.0, 9318.0,inferred
