area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-09-20,   6156.3,   6228.8,   6471.8,   6636.0,   6794.0,   7011.0,   7064.6,projected
"North East and Yorkshire",2021-09-21,   6199.4,   6310.0,   6665.8,   6873.5,   7114.0,   7434.2,   7544.0,projected
"North East and Yorkshire",2021-09-22,   6526.0,   6642.5,   7148.8,   7453.5,   7818.0,   8303.0,   8441.1,projected
"North East and Yorkshire",2021-09-23,   6590.5,   6748.6,   7358.8,   7734.0,   8233.5,   8980.0,   9175.8,projected
"North East and Yorkshire",2021-09-24,   6361.6,   6508.9,   7215.8,   7678.5,   8327.0,   9380.0,   9713.3,projected
"North East and Yorkshire",2021-09-25,   5447.4,   5627.9,   6377.0,   6909.0,   7582.2,   8938.8,   9429.6,projected
"North East and Yorkshire",2021-09-26,   5891.2,   6160.8,   7133.0,   7851.5,   8851.5,  10820.0,  11476.5,projected
"North East and Yorkshire",2021-09-27,   8613.5,   9038.2,  10697.0,  12038.5,  13876.0,  17607.0,  19212.1,projected
"North East and Yorkshire",2021-09-28,   8630.9,   9086.0,  11048.2,  12592.0,  14945.8,  19861.7,  22178.8,projected
"North East and Yorkshire",2021-09-29,   9081.0,   9562.3,  11878.2,  13937.5,  16773.0,  23636.2,  26590.2,projected
"North East and Yorkshire",2021-09-30,   9145.4,   9746.0,  12304.0,  14775.5,  18163.8,  26988.2,  30868.8,projected
"North East and Yorkshire",2021-10-01,   8852.0,   9434.8,  12149.2,  14935.0,  18862.5,  29172.4,  34602.2,projected
"North East and Yorkshire",2021-10-02,   7622.7,   8229.2,  10846.2,  13642.5,  17724.2,  28893.4,  35803.7,projected
"North East and Yorkshire",2021-10-03,   8389.9,   8947.8,  12304.8,  15834.5,  21098.2,  36874.4,  47939.5,projected
"North East and Yorkshire",2021-10-04,  12290.1,  13236.2,  18711.8,  24767.0,  34041.2,  64217.3,  86161.0,projected
"North East and Yorkshire",2021-10-05,  12362.1,  13472.4,  19589.8,  26467.5,  38336.5,  76396.9, 108377.2,projected
"North East and Yorkshire",2021-10-06,  13050.8,  14179.1,  21444.2,  29785.0,  44488.2,  97346.3, 138393.8,projected
"North East and Yorkshire",2021-10-07,  13062.2,  14517.0,  22831.5,  32336.0,  49571.0, 119699.0, 171743.8,projected
