area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-02-15,2116.5,2144.0,2218.0,2270.0,2324.0,2396.0,2417.5,inferred
"North East and Yorkshire",2021-02-16,1895.4,1933.0,2022.0,2085.5,2141.0,2219.1,2245.0,inferred
"North East and Yorkshire",2021-02-17,1892.5,1914.0,1998.0,2072.5,2158.0,2251.0,2279.0,inferred
"North East and Yorkshire",2021-02-18,1673.0,1700.9,1776.0,1843.0,1925.0,2025.0,2054.6,inferred
"North East and Yorkshire",2021-02-19,1501.0,1528.9,1597.0,1651.5,1722.0,1815.0,1833.5,inferred
"North East and Yorkshire",2021-02-20,1197.0,1215.0,1274.0,1321.0,1370.0,1440.1,1460.6,inferred
"North East and Yorkshire",2021-02-21,1271.5,1285.0,1342.0,1388.0,1433.0,1510.0,1528.0,inferred
"North East and Yorkshire",2021-02-22,1642.5,1665.0,1732.0,1782.0,1829.0,1899.1,1927.5,inferred
"North East and Yorkshire",2021-02-23,1469.9,1495.0,1553.0,1589.0,1630.2,1696.0,1718.0,inferred
"North East and Yorkshire",2021-02-24,1460.0,1474.9,1530.0,1570.0,1613.0,1677.0,1699.0,inferred
"North East and Yorkshire",2021-02-25,1295.5,1310.0,1365.0,1402.0,1443.0,1501.0,1523.0,inferred
"North East and Yorkshire",2021-02-26,1163.0,1180.0,1229.0,1265.0,1299.0,1358.0,1372.0,inferred
"North East and Yorkshire",2021-02-27, 929.0, 940.0, 987.0,1020.0,1052.0,1101.0,1116.0,inferred
"North East and Yorkshire",2021-02-28, 981.5,1001.0,1050.0,1082.0,1114.0,1164.0,1182.0,inferred
"North East and Yorkshire",2021-03-01,1297.0,1314.0,1367.0,1403.0,1443.0,1495.0,1513.5,inferred
"North East and Yorkshire",2021-03-02,1169.9,1186.0,1241.0,1276.0,1311.0,1359.0,1377.0,inferred
"North East and Yorkshire",2021-03-03,1172.0,1187.0,1241.0,1277.0,1313.0,1366.0,1380.5,inferred
"North East and Yorkshire",2021-03-04,1071.5,1091.0,1135.0,1169.0,1203.0,1254.0,1272.0,inferred
"North East and Yorkshire",2021-03-05, 987.5,1005.0,1052.0,1085.0,1119.0,1169.0,1184.0,inferred
"North East and Yorkshire",2021-03-06, 817.5, 830.0, 875.0, 905.0, 936.0, 978.0, 992.0,inferred
"North East and Yorkshire",2021-03-07, 907.0, 920.0, 964.0, 994.0,1025.0,1075.0,1090.0,inferred
"North East and Yorkshire",2021-03-08,1226.5,1242.0,1290.0,1327.5,1367.0,1418.0,1437.0,inferred
"North East and Yorkshire",2021-03-09,1141.5,1156.0,1207.0,1242.0,1278.0,1333.0,1346.5,inferred
"North East and Yorkshire",2021-03-10,1169.0,1188.0,1243.0,1279.0,1319.0,1380.0,1399.0,inferred
"North East and Yorkshire",2021-03-11,1089.0,1108.0,1158.0,1191.0,1226.0,1284.0,1300.0,inferred
"North East and Yorkshire",2021-03-12,1014.0,1031.0,1079.8,1110.0,1147.0,1199.0,1218.5,inferred
"North East and Yorkshire",2021-03-13, 837.0, 851.0, 894.0, 927.0, 958.0,1002.0,1022.0,inferred
"North East and Yorkshire",2021-03-14, 922.0, 936.0, 981.0,1014.0,1045.0,1095.0,1109.0,inferred
"North East and Yorkshire",2021-03-15,1249.0,1260.0,1317.0,1354.0,1394.0,1443.0,1467.0,inferred
"North East and Yorkshire",2021-03-16,1165.5,1186.0,1233.0,1267.0,1305.0,1359.0,1373.5,inferred
"North East and Yorkshire",2021-03-17,1197.0,1215.0,1269.0,1302.5,1337.0,1396.0,1410.0,inferred
"North East and Yorkshire",2021-03-18,1107.5,1122.0,1170.0,1206.0,1242.2,1294.0,1310.5,inferred
"North East and Yorkshire",2021-03-19,1010.5,1031.0,1076.0,1112.0,1143.2,1197.0,1217.0,inferred
"North East and Yorkshire",2021-03-20, 824.0, 838.0, 878.0, 908.0, 938.0, 988.0, 998.5,inferred
"North East and Yorkshire",2021-03-21, 890.0, 905.0, 949.0, 980.0,1010.2,1058.0,1073.0,inferred
"North East and Yorkshire",2021-03-22,1183.5,1201.0,1251.0,1289.0,1327.0,1381.0,1400.0,inferred
"North East and Yorkshire",2021-03-23,1085.0,1102.0,1149.0,1183.0,1219.2,1271.0,1284.0,inferred
"North East and Yorkshire",2021-03-24,1090.0,1109.0,1162.0,1197.0,1234.0,1290.0,1306.5,inferred
"North East and Yorkshire",2021-03-25, 980.0, 995.9,1045.0,1079.0,1114.2,1161.0,1180.5,inferred
"North East and Yorkshire",2021-03-26, 866.5, 882.0, 927.8, 960.0, 994.0,1036.0,1053.0,inferred
"North East and Yorkshire",2021-03-27, 681.5, 693.0, 732.0, 760.5, 789.0, 829.0, 839.0,inferred
"North East and Yorkshire",2021-03-28, 708.0, 721.9, 762.0, 791.0, 819.0, 863.0, 880.0,inferred
"North East and Yorkshire",2021-03-29, 910.0, 925.0, 970.0,1002.0,1032.0,1078.0,1095.0,inferred
"North East and Yorkshire",2021-03-30, 803.0, 817.0, 859.0, 887.5, 917.0, 964.0, 983.5,inferred
"North East and Yorkshire",2021-03-31, 785.0, 799.0, 841.0, 870.0, 900.2, 947.0, 966.0,inferred
"North East and Yorkshire",2021-04-01, 693.5, 704.0, 742.0, 771.0, 799.0, 842.0, 855.0,inferred
