area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-08-19,  4152.5,  4200.9,  4320.0,  4413.0,  4513.2,  4639.0,  4677.0,projected
"North East and Yorkshire",2021-08-20,  3689.5,  3738.0,  3869.0,  3957.5,  4047.0,  4187.1,  4248.0,projected
"North East and Yorkshire",2021-08-21,  2927.4,  2975.0,  3094.0,  3180.0,  3263.0,  3397.0,  3442.0,projected
"North East and Yorkshire",2021-08-22,  2988.0,  3046.0,  3191.5,  3291.5,  3396.0,  3553.1,  3613.0,projected
"North East and Yorkshire",2021-08-23,  4189.0,  4259.0,  4510.0,  4682.5,  4863.2,  5150.2,  5252.1,projected
"North East and Yorkshire",2021-08-24,  3976.9,  4058.9,  4341.0,  4543.5,  4755.5,  5135.0,  5287.7,projected
"North East and Yorkshire",2021-08-25,  3975.6,  4084.9,  4459.0,  4738.5,  5033.0,  5498.0,  5678.7,projected
"North East and Yorkshire",2021-08-26,  3737.5,  3869.0,  4273.0,  4573.5,  4907.8,  5463.1,  5686.2,projected
"North East and Yorkshire",2021-08-27,  3322.9,  3431.0,  3872.0,  4195.0,  4564.5,  5144.3,  5437.1,projected
"North East and Yorkshire",2021-08-28,  2663.8,  2758.8,  3149.0,  3453.0,  3798.5,  4408.1,  4606.1,projected
"North East and Yorkshire",2021-08-29,  2722.8,  2828.0,  3319.8,  3647.0,  4058.2,  4817.0,  5153.4,projected
"North East and Yorkshire",2021-08-30,  3827.8,  4011.7,  4758.5,  5345.0,  6029.8,  7338.4,  7897.9,projected
"North East and Yorkshire",2021-08-31,  3693.5,  3904.9,  4685.8,  5354.5,  6142.2,  7768.1,  8460.7,projected
"North East and Yorkshire",2021-09-01,  3809.8,  4050.5,  4939.0,  5697.0,  6719.0,  8773.3,  9728.6,projected
"North East and Yorkshire",2021-09-02,  3605.2,  3875.9,  4832.2,  5693.5,  6816.2,  9348.4, 10780.2,projected
"North East and Yorkshire",2021-09-03,  3267.9,  3561.9,  4517.2,  5381.5,  6617.0,  9514.5, 11113.3,projected
"North East and Yorkshire",2021-09-04,  2665.8,  2870.8,  3764.0,  4591.0,  5782.2,  8594.2, 10368.6,projected
"North East and Yorkshire",2021-09-05,  2810.6,  3073.0,  4031.5,  5019.5,  6449.0, 10473.5, 12582.1,projected
"North East and Yorkshire",2021-09-06,  4000.0,  4489.6,  6016.5,  7591.5,  9985.8, 17396.1, 21950.5,projected
"North East and Yorkshire",2021-09-07,  3886.0,  4367.0,  6100.0,  7863.0, 10659.0, 19711.2, 25317.9,projected
"North East and Yorkshire",2021-09-08,  4152.9,  4672.8,  6660.5,  8790.5, 12267.5, 23699.0, 30549.5,projected
"North West",2021-08-19,  2918.9,  2944.9,  3058.0,  3131.0,  3213.0,  3330.0,  3358.0,projected
"North West",2021-08-20,  2522.9,  2559.9,  2678.0,  2753.0,  2830.2,  2946.0,  2994.7,projected
"North West",2021-08-21,  1943.5,  1991.0,  2099.0,  2169.0,  2239.0,  2342.0,  2376.5,projected
"North West",2021-08-22,  2034.5,  2072.9,  2204.0,  2286.0,  2366.0,  2514.0,  2551.0,projected
"North West",2021-08-23,  2819.5,  2880.9,  3068.0,  3211.0,  3367.0,  3617.2,  3709.0,projected
