area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-09-12, 2955.5, 2997.0, 3100.0, 3180.0, 3267.0, 3387.0, 3421.0,projected
"North East and Yorkshire",2021-09-13, 3890.9, 3948.8, 4111.0, 4220.0, 4329.2, 4503.0, 4557.5,projected
"North East and Yorkshire",2021-09-14, 3569.0, 3613.9, 3770.8, 3884.0, 3992.0, 4169.0, 4227.5,projected
"North East and Yorkshire",2021-09-15, 3390.5, 3448.0, 3631.0, 3758.5, 3886.0, 4070.0, 4129.0,projected
"North East and Yorkshire",2021-09-16, 3093.5, 3157.9, 3357.0, 3492.0, 3639.2, 3856.2, 3927.0,projected
"North East and Yorkshire",2021-09-17, 2729.0, 2786.0, 2956.0, 3105.0, 3261.2, 3468.1, 3547.0,projected
"North East and Yorkshire",2021-09-18, 2092.5, 2153.0, 2341.0, 2477.0, 2620.2, 2852.1, 2912.0,projected
"North East and Yorkshire",2021-09-19, 2039.5, 2110.9, 2305.8, 2472.5, 2654.0, 2898.1, 2993.0,projected
"North East and Yorkshire",2021-09-20, 2715.5, 2788.0, 3105.0, 3353.0, 3593.0, 3973.2, 4106.2,projected
"North East and Yorkshire",2021-09-21, 2482.4, 2562.0, 2877.0, 3148.0, 3395.0, 3816.1, 3962.1,projected
"North East and Yorkshire",2021-09-22, 2351.9, 2478.9, 2803.2, 3087.5, 3373.8, 3805.0, 3965.0,projected
"North East and Yorkshire",2021-09-23, 2195.9, 2291.0, 2637.0, 2928.0, 3232.0, 3703.1, 3941.0,projected
"North East and Yorkshire",2021-09-24, 1937.5, 2014.8, 2353.0, 2648.0, 2941.2, 3467.4, 3657.7,projected
"North East and Yorkshire",2021-09-25, 1493.9, 1586.9, 1886.8, 2158.5, 2432.5, 2867.1, 3099.0,projected
"North East and Yorkshire",2021-09-26, 1483.3, 1589.0, 1916.0, 2187.5, 2494.0, 3040.0, 3204.6,projected
"North East and Yorkshire",2021-09-27, 1983.6, 2148.9, 2612.2, 3035.5, 3482.5, 4334.6, 4672.6,projected
"North East and Yorkshire",2021-09-28, 1858.2, 2008.9, 2476.2, 2909.0, 3389.0, 4327.2, 4667.8,projected
"North East and Yorkshire",2021-09-29, 1822.1, 1962.0, 2477.0, 2919.0, 3466.5, 4493.8, 4958.7,projected
