area,Date,C_025,C_25,C_50,C_75,C_975,provenance
Dacorum,2020-12-17,3.7,8.7,14.2,23.8,72.9,projected
Dacorum,2020-12-18,3.5,8.4,14.1,24.1,78.7,projected
Dacorum,2020-12-19,3.3,8.2,13.9,24.3,83.9,projected
Dacorum,2020-12-20,3.2,8.0,13.7,24.6,90.3,projected
Dacorum,2020-12-21,3.1,7.8,13.7,24.9,96.0,projected
Milton Keynes,2020-11-24,42.5,53.9,68.4,74.4,84.7,projected
Milton Keynes,2020-11-25,41.8,50.3,71.1,75.6,86.9,projected
Milton Keynes,2020-11-26,41.9,44.7,73.7,77.6,91.2,projected
Milton Keynes,2020-11-27,38.6,46.9,74.1,82.2,96.5,projected
Milton Keynes,2020-11-28,35.2,48.4,74.0,84.8,100.5,projected
Milton Keynes,2020-11-29,33.5,48.3,72.5,85.5,103.3,projected
Milton Keynes,2020-11-30,32.5,47.4,69.8,84.8,106.9,projected
Milton Keynes,2020-12-01,31.2,46.6,66.7,83.3,112.1,projected
Milton Keynes,2020-12-02,29.4,45.6,64.3,82.3,118.3,projected
Milton Keynes,2020-12-03,27.2,44.4,62.4,81.6,124.5,projected
Milton Keynes,2020-12-04,25.2,43.2,60.9,81.3,131.2,projected
Milton Keynes,2020-12-05,23.5,42.1,59.7,81.3,137.9,projected
Milton Keynes,2020-12-06,22.0,41.1,58.8,81.6,145.3,projected
Milton Keynes,2020-12-07,20.7,40.0,58.0,81.9,154.0,projected
Milton Keynes,2020-12-08,19.3,38.9,57.3,82.4,163.1,projected
Milton Keynes,2020-12-09,18.0,37.7,56.5,83.0,174.1,projected
Milton Keynes,2020-12-10,16.6,36.4,55.7,83.6,185.4,projected
Milton Keynes,2020-12-11,15.3,35.1,54.9,84.4,197.7,projected
Milton Keynes,2020-12-12,14.2,34.0,54.1,85.0,210.2,projected
Milton Keynes,2020-12-13,13.3,33.0,53.5,85.9,224.0,projected
Milton Keynes,2020-12-14,12.4,32.1,52.9,86.8,238.4,projected
Milton Keynes,2020-12-15,11.7,31.1,52.2,87.8,255.7,projected
Milton Keynes,2020-12-16,10.8,30.1,51.6,88.8,273.5,projected
Milton Keynes,2020-12-17,10.1,29.1,51.0,90.1,293.2,projected
Milton Keynes,2020-12-18,9.4,28.1,50.4,91.1,317.4,projected
Milton Keynes,2020-12-19,8.7,27.2,49.9,92.4,339.1,projected
Milton Keynes,2020-12-20,8.2,26.4,49.5,93.4,361.5,projected
Milton Keynes,2020-12-21,7.6,25.6,49.0,95.0,390.6,projected
Oxford,2020-11-24,20.6,29.2,32.3,34.2,45.3,projected
Oxford,2020-11-25,19.4,28.3,30.4,34.6,51.9,projected
Oxford,2020-11-26,18.4,27.8,29.3,35.1,59.4,projected
Oxford,2020-11-27,17.5,25.5,29.2,35.3,66.9,projected
Oxford,2020-11-28,16.6,24.1,29.1,34.7,72.0,projected
Oxford,2020-11-29,15.6,23.7,29.1,35.1,73.4,projected
Oxford,2020-11-30,14.8,23.1,28.6,35.1,71.9,projected
Oxford,2020-12-01,14.0,22.3,27.9,34.7,69.2,projected
Oxford,2020-12-02,13.0,21.4,27.1,34.5,66.6,projected
Oxford,2020-12-03,12.1,20.4,26.3,34.4,65.2,projected
Oxford,2020-12-04,11.2,19.5,25.6,34.1,64.7,projected
Oxford,2020-12-05,10.4,18.7,25.0,33.9,65.2,projected
Oxford,2020-12-06,9.7,18.0,24.5,33.7,66.2,projected
Oxford,2020-12-07,9.1,17.4,24.0,33.5,67.4,projected
Oxford,2020-12-08,8.4,16.7,23.5,33.5,69.4,projected
Oxford,2020-12-09,7.8,16.0,23.0,33.3,71.9,projected
Oxford,2020-12-10,7.3,15.4,22.4,33.2,74.9,projected
Oxford,2020-12-11,6.8,14.8,21.9,33.2,77.7,projected
Oxford,2020-12-12,6.3,14.2,21.5,33.2,80.8,projected
Oxford,2020-12-13,6.0,13.7,21.1,33.2,84.4,projected
Oxford,2020-12-14,5.6,13.2,20.7,33.3,88.2,projected
Oxford,2020-12-15,5.2,12.7,20.3,33.4,92.1,projected
Oxford,2020-12-16,4.9,12.2,19.9,33.4,96.7,projected
Oxford,2020-12-17,4.6,11.8,19.5,33.4,102.2,projected
Oxford,2020-12-18,4.3,11.3,19.1,33.4,109.3,projected
Oxford,2020-12-19,4.1,10.9,18.7,33.4,116.4,projected
Oxford,2020-12-20,3.9,10.5,18.4,33.6,122.9,projected
Oxford,2020-12-21,3.7,10.2,18.1,33.7,131.5,projected
Reading,2020-11-24,16.6,20.2,28.9,30.2,42.9,projected
Reading,2020-11-25,15.4,20.7,28.4,30.6,44.9,projected
Reading,2020-11-26,15.0,20.3,29.3,31.9,47.2,projected
Reading,2020-11-27,14.9,18.7,30.5,32.1,49.4,projected
Reading,2020-11-28,14.3,17.4,30.9,33.1,50.8,projected
Reading,2020-11-29,13.6,17.5,30.0,33.7,51.2,projected
Reading,2020-11-30,12.6,17.8,28.3,33.4,50.9,projected
Reading,2020-12-01,11.5,17.8,26.4,32.9,50.8,projected
Reading,2020-12-02,10.6,17.6,24.9,32.1,51.1,projected
Reading,2020-12-03,9.8,17.1,23.7,31.4,51.9,projected
Reading,2020-12-04,9.2,16.5,22.8,30.9,53.2,projected
Reading,2020-12-05,8.6,15.9,22.2,30.5,54.5,projected
Reading,2020-12-06,8.1,15.3,21.6,30.3,56.0,projected
Reading,2020-12-07,7.6,14.8,21.1,30.0,57.9,projected
Reading,2020-12-08,7.2,14.3,20.7,29.9,60.1,projected
Reading,2020-12-09,6.7,13.8,20.2,29.8,62.2,projected
Reading,2020-12-10,6.3,13.2,19.7,29.7,64.7,projected
Reading,2020-12-11,5.9,12.8,19.3,29.6,67.5,projected
Reading,2020-12-12,5.6,12.3,18.9,29.5,70.4,projected
Reading,2020-12-13,5.2,11.9,18.6,29.5,73.6,projected
Reading,2020-12-14,4.9,11.5,18.3,29.6,77.1,projected
Reading,2020-12-15,4.7,11.2,17.9,29.6,81.0,projected
Reading,2020-12-16,4.4,10.8,17.6,29.7,85.5,projected
Reading,2020-12-17,4.2,10.4,17.2,29.7,90.5,projected
Reading,2020-12-18,4.0,10.0,16.9,29.8,95.6,projected
Reading,2020-12-19,3.7,9.7,16.6,30.0,100.1,projected
Reading,2020-12-20,3.5,9.4,16.4,30.0,105.8,projected
Reading,2020-12-21,3.4,9.1,16.1,30.2,112.0,projected
South Northamptonshire,2020-11-24,17.0,19.6,24.9,28.3,31.0,projected
South Northamptonshire,2020-11-25,16.4,18.2,25.8,28.8,31.5,projected
South Northamptonshire,2020-11-26,14.8,17.1,25.6,29.8,32.2,projected
South Northamptonshire,2020-11-27,13.1,16.4,24.9,31.0,32.6,projected
South Northamptonshire,2020-11-28,11.4,15.7,24.0,30.9,34.9,projected
South Northamptonshire,2020-11-29,10.3,15.3,23.1,30.0,36.6,projected
South Northamptonshire,2020-11-30,9.7,15.3,22.4,29.1,38.1,projected
South Northamptonshire,2020-12-01,9.2,15.3,21.6,28.3,39.6,projected
South Northamptonshire,2020-12-02,8.6,15.2,21.0,27.6,41.2,projected
South Northamptonshire,2020-12-03,8.1,14.9,20.4,27.2,42.9,projected
South Northamptonshire,2020-12-04,7.8,14.4,20.0,26.9,44.7,projected
South Northamptonshire,2020-12-05,7.3,14.0,19.5,26.7,46.4,projected
South Northamptonshire,2020-12-06,7.0,13.6,19.2,26.7,48.6,projected
South Northamptonshire,2020-12-07,6.7,13.2,18.8,26.6,50.7,projected
South Northamptonshire,2020-12-08,6.3,12.8,18.5,26.5,53.3,projected
South Northamptonshire,2020-12-09,5.9,12.4,18.2,26.6,56.0,projected
South Northamptonshire,2020-12-10,5.6,11.9,17.8,26.6,59.0,projected
South Northamptonshire,2020-12-11,5.3,11.5,17.4,26.6,61.9,projected
South Northamptonshire,2020-12-12,5.0,11.1,17.2,26.7,65.3,projected
South Northamptonshire,2020-12-13,4.8,10.8,17.0,26.8,69.1,projected
South Northamptonshire,2020-12-14,4.6,10.5,16.7,27.0,73.9,projected
South Northamptonshire,2020-12-15,4.3,10.2,16.4,27.1,78.7,projected
South Northamptonshire,2020-12-16,4.1,9.9,16.2,27.2,84.1,projected
South Northamptonshire,2020-12-17,3.9,9.6,16.0,27.4,89.5,projected
South Northamptonshire,2020-12-18,3.7,9.2,15.7,27.7,95.6,projected
South Northamptonshire,2020-12-19,3.5,9.0,15.5,27.8,101.7,projected
South Northamptonshire,2020-12-20,3.3,8.7,15.4,28.1,108.6,projected
South Northamptonshire,2020-12-21,3.2,8.5,15.2,28.5,115.6,projected
South Oxfordshire,2020-11-24,5.0,7.4,8.9,10.5,11.9,projected
South Oxfordshire,2020-11-25,3.8,6.1,8.1,10.0,11.8,projected
South Oxfordshire,2020-11-26,3.3,5.3,7.6,9.8,11.6,projected
South Oxfordshire,2020-11-27,3.6,5.2,7.4,9.3,11.4,projected
South Oxfordshire,2020-11-28,3.5,5.1,7.5,9.1,11.4,projected
South Oxfordshire,2020-11-29,3.3,5.3,7.2,9.3,11.9,projected
South Oxfordshire,2020-11-30,3.5,5.6,7.3,9.3,12.8,projected
South Oxfordshire,2020-12-01,3.5,5.8,7.4,9.4,13.8,projected
South Oxfordshire,2020-12-02,3.5,5.8,7.5,9.5,14.7,projected
South Oxfordshire,2020-12-03,3.4,5.7,7.5,9.7,15.5,projected
South Oxfordshire,2020-12-04,3.3,5.7,7.5,9.8,16.4,projected
South Oxfordshire,2020-12-05,3.2,5.6,7.5,9.9,17.2,projected
South Oxfordshire,2020-12-06,3.1,5.5,7.4,9.9,17.9,projected
South Oxfordshire,2020-12-07,3.0,5.4,7.4,10.0,18.6,projected
South Oxfordshire,2020-12-08,2.9,5.3,7.4,10.1,19.6,projected
South Oxfordshire,2020-12-09,2.9,5.3,7.3,10.2,20.6,projected
South Oxfordshire,2020-12-10,2.8,5.2,7.3,10.4,21.6,projected
South Oxfordshire,2020-12-11,2.6,5.1,7.2,10.5,22.8,projected
South Oxfordshire,2020-12-12,2.6,5.0,7.2,10.6,24.3,projected
South Oxfordshire,2020-12-13,2.5,4.9,7.2,10.7,25.9,projected
South Oxfordshire,2020-12-14,2.4,4.9,7.2,10.9,27.1,projected
South Oxfordshire,2020-12-15,2.4,4.8,7.2,11.0,28.7,projected
South Oxfordshire,2020-12-16,2.3,4.7,7.2,11.1,30.5,projected
South Oxfordshire,2020-12-17,2.2,4.7,7.2,11.3,32.6,projected
South Oxfordshire,2020-12-18,2.1,4.6,7.1,11.5,35.0,projected
South Oxfordshire,2020-12-19,2.1,4.5,7.1,11.6,37.4,projected
South Oxfordshire,2020-12-20,2.0,4.5,7.2,11.8,40.1,projected
South Oxfordshire,2020-12-21,2.0,4.4,7.1,12.0,43.0,projected
Swindon,2020-11-24,28.1,33.3,41.7,44.7,46.8,projected
Swindon,2020-11-25,24.7,27.4,39.7,45.8,49.3,projected
Swindon,2020-11-26,22.1,25.2,37.5,46.3,51.5,projected
Swindon,2020-11-27,18.4,24.0,35.7,45.4,53.0,projected
Swindon,2020-11-28,16.4,23.6,35.2,43.0,53.6,projected
Swindon,2020-11-29,15.6,24.1,33.3,40.8,53.5,projected
Swindon,2020-11-30,15.5,24.1,32.1,39.7,53.7,projected
Swindon,2020-12-01,15.3,23.8,31.0,38.9,54.7,projected
Swindon,2020-12-02,14.6,23.1,30.1,38.2,56.4,projected
Swindon,2020-12-03,13.6,22.2,29.2,37.7,58.4,projected
Swindon,2020-12-04,12.6,21.3,28.4,37.2,60.9,projected
Swindon,2020-12-05,11.6,20.5,27.6,36.9,62.7,projected
Swindon,2020-12-06,10.8,19.7,27.0,36.6,64.9,projected
Swindon,2020-12-07,10.0,19.0,26.4,36.3,67.1,projected
Swindon,2020-12-08,9.3,18.2,25.8,36.1,69.5,projected
Swindon,2020-12-09,8.6,17.4,25.1,35.9,72.1,projected
Swindon,2020-12-10,8.1,16.6,24.5,35.8,75.6,projected
Swindon,2020-12-11,7.4,15.9,23.9,35.6,79.9,projected
Swindon,2020-12-12,6.8,15.2,23.3,35.4,83.7,projected
Swindon,2020-12-13,6.4,14.6,22.7,35.4,87.8,projected
Swindon,2020-12-14,6.0,14.1,22.3,35.4,92.8,projected
Swindon,2020-12-15,5.6,13.5,21.8,35.4,96.4,projected
Swindon,2020-12-16,5.3,13.0,21.4,35.4,101.9,projected
Swindon,2020-12-17,4.9,12.4,20.9,35.4,108.8,projected
Swindon,2020-12-18,4.6,11.9,20.4,35.4,115.8,projected
Swindon,2020-12-19,4.3,11.4,19.9,35.6,122.6,projected
Swindon,2020-12-20,4.1,11.1,19.5,35.7,129.6,projected
Swindon,2020-12-21,3.9,10.7,19.2,35.9,137.6,projected
Vale of White Horse,2020-11-24,9.0,11.1,15.8,20.2,23.6,projected
Vale of White Horse,2020-11-25,8.1,11.4,16.2,21.4,25.0,projected
Vale of White Horse,2020-11-26,7.1,11.8,16.6,21.0,25.8,projected
Vale of White Horse,2020-11-27,6.0,12.2,16.9,20.6,26.3,projected
Vale of White Horse,2020-11-28,5.1,11.6,17.0,21.4,26.8,projected
Vale of White Horse,2020-11-29,4.6,10.9,15.8,20.8,26.9,projected
Vale of White Horse,2020-11-30,4.4,10.4,15.1,20.1,26.8,projected
Vale of White Horse,2020-12-01,4.4,10.0,14.5,19.4,27.1,projected
Vale of White Horse,2020-12-02,4.5,9.6,13.9,18.7,27.7,projected
Vale of White Horse,2020-12-03,4.4,9.3,13.4,18.2,28.4,projected
Vale of White Horse,2020-12-04,4.3,8.9,13.0,17.8,29.2,projected
Vale of White Horse,2020-12-05,4.2,8.7,12.7,17.6,30.1,projected
Vale of White Horse,2020-12-06,4.0,8.4,12.3,17.4,31.0,projected
Vale of White Horse,2020-12-07,3.9,8.2,12.0,17.2,31.9,projected
Vale of White Horse,2020-12-08,3.8,8.0,11.8,17.1,33.1,projected
Vale of White Horse,2020-12-09,3.6,7.7,11.5,16.9,34.5,projected
Vale of White Horse,2020-12-10,3.4,7.5,11.3,16.9,36.1,projected
Vale of White Horse,2020-12-11,3.3,7.3,11.1,16.8,37.6,projected
Vale of White Horse,2020-12-12,3.1,7.0,10.8,16.7,39.3,projected
Vale of White Horse,2020-12-13,3.0,6.8,10.6,16.7,41.2,projected
Vale of White Horse,2020-12-14,2.9,6.7,10.5,16.7,42.8,projected
Vale of White Horse,2020-12-15,2.8,6.5,10.3,16.7,45.1,projected
Vale of White Horse,2020-12-16,2.7,6.3,10.1,16.7,47.1,projected
Vale of White Horse,2020-12-17,2.6,6.1,10.0,16.8,49.8,projected
Vale of White Horse,2020-12-18,2.5,6.0,9.8,16.8,52.7,projected
Vale of White Horse,2020-12-19,2.4,5.8,9.7,16.8,56.0,projected
Vale of White Horse,2020-12-20,2.4,5.7,9.6,16.9,59.5,projected
Vale of White Horse,2020-12-21,2.3,5.6,9.6,16.9,63.4,projected
West Berkshire,2020-11-24,8.1,10.3,14.0,16.7,17.7,projected
West Berkshire,2020-11-25,7.2,9.2,14.4,16.8,17.6,projected
West Berkshire,2020-11-26,6.6,8.3,14.8,17.2,18.2,projected
West Berkshire,2020-11-27,6.3,7.6,15.1,16.9,20.3,projected
West Berkshire,2020-11-28,6.3,7.3,14.7,16.6,21.7,projected
West Berkshire,2020-11-29,6.0,7.6,14.1,16.4,22.2,projected
West Berkshire,2020-11-30,5.6,7.9,13.2,16.3,22.6,projected
West Berkshire,2020-12-01,5.2,8.2,12.4,16.0,23.3,projected
West Berkshire,2020-12-02,4.9,8.4,11.9,15.7,24.0,projected
West Berkshire,2020-12-03,4.7,8.2,11.5,15.4,24.8,projected
West Berkshire,2020-12-04,4.5,8.1,11.2,15.2,25.6,projected
West Berkshire,2020-12-05,4.2,7.8,11.0,15.1,26.4,projected
West Berkshire,2020-12-06,4.1,7.6,10.8,15.0,27.4,projected
West Berkshire,2020-12-07,3.9,7.4,10.6,14.9,28.4,projected
West Berkshire,2020-12-08,3.8,7.2,10.4,14.9,29.7,projected
West Berkshire,2020-12-09,3.6,7.1,10.2,14.8,30.9,projected
West Berkshire,2020-12-10,3.4,6.9,10.1,14.8,32.6,projected
West Berkshire,2020-12-11,3.3,6.7,9.9,14.8,34.1,projected
West Berkshire,2020-12-12,3.2,6.5,9.7,14.8,35.4,projected
West Berkshire,2020-12-13,3.0,6.4,9.6,14.8,37.4,projected
West Berkshire,2020-12-14,2.9,6.2,9.5,14.9,39.3,projected
West Berkshire,2020-12-15,2.8,6.0,9.3,15.0,41.4,projected
West Berkshire,2020-12-16,2.6,5.9,9.2,15.1,43.8,projected
West Berkshire,2020-12-17,2.5,5.8,9.1,15.1,46.6,projected
West Berkshire,2020-12-18,2.5,5.6,9.0,15.2,49.7,projected
West Berkshire,2020-12-19,2.4,5.5,8.9,15.3,53.0,projected
West Berkshire,2020-12-20,2.3,5.4,8.8,15.4,56.3,projected
West Berkshire,2020-12-21,2.2,5.3,8.8,15.5,59.4,projected
West Oxfordshire,2020-11-24,6.6,7.7,9.3,13.7,15.5,projected
West Oxfordshire,2020-11-25,5.5,7.5,9.1,14.3,16.5,projected
West Oxfordshire,2020-11-26,4.7,7.1,9.2,13.7,16.8,projected
West Oxfordshire,2020-11-27,4.0,6.3,9.7,13.6,16.7,projected
West Oxfordshire,2020-11-28,3.6,5.6,9.4,13.9,16.5,projected
West Oxfordshire,2020-11-29,3.3,5.4,9.3,13.6,16.9,projected
West Oxfordshire,2020-11-30,3.1,5.5,9.1,12.9,17.5,projected
West Oxfordshire,2020-12-01,3.1,5.7,8.9,12.4,18.2,projected
West Oxfordshire,2020-12-02,3.0,5.8,8.6,11.9,18.8,projected
West Oxfordshire,2020-12-03,3.0,5.8,8.4,11.7,19.4,projected
West Oxfordshire,2020-12-04,3.0,5.8,8.2,11.5,20.0,projected
West Oxfordshire,2020-12-05,3.0,5.7,8.1,11.3,20.6,projected
West Oxfordshire,2020-12-06,2.9,5.6,7.9,11.3,21.2,projected
West Oxfordshire,2020-12-07,2.8,5.4,7.8,11.2,21.9,projected
West Oxfordshire,2020-12-08,2.7,5.3,7.7,11.1,22.7,projected
West Oxfordshire,2020-12-09,2.6,5.2,7.6,11.1,23.6,projected
West Oxfordshire,2020-12-10,2.5,5.1,7.5,11.1,24.7,projected
West Oxfordshire,2020-12-11,2.4,5.0,7.4,11.1,25.8,projected
West Oxfordshire,2020-12-12,2.4,4.9,7.3,11.1,26.9,projected
West Oxfordshire,2020-12-13,2.3,4.8,7.2,11.1,28.0,projected
West Oxfordshire,2020-12-14,2.2,4.8,7.2,11.2,29.6,projected
West Oxfordshire,2020-12-15,2.2,4.7,7.2,11.2,31.0,projected
West Oxfordshire,2020-12-16,2.1,4.6,7.1,11.3,32.7,projected
West Oxfordshire,2020-12-17,2.0,4.5,7.0,11.4,34.6,projected
West Oxfordshire,2020-12-18,2.0,4.4,7.0,11.4,36.5,projected
West Oxfordshire,2020-12-19,1.9,4.3,6.9,11.5,38.7,projected
West Oxfordshire,2020-12-20,1.9,4.3,6.9,11.6,40.9,projected
West Oxfordshire,2020-12-21,1.9,4.2,6.9,11.8,43.1,projected
Windsor and Maidenhead,2020-11-24,20.9,27.8,29.4,32.5,35.1,projected
Windsor and Maidenhead,2020-11-25,20.6,28.6,29.5,32.6,35.5,projected
Windsor and Maidenhead,2020-11-26,20.4,28.5,29.9,32.6,37.9,projected
Windsor and Maidenhead,2020-11-27,20.1,27.7,31.7,33.7,39.7,projected
Windsor and Maidenhead,2020-11-28,19.3,26.3,30.9,34.5,40.8,projected
Windsor and Maidenhead,2020-11-29,18.2,25.1,29.9,34.9,41.6,projected
Windsor and Maidenhead,2020-11-30,16.8,23.9,29.1,34.4,43.3,projected
Windsor and Maidenhead,2020-12-01,15.3,22.7,28.2,33.8,45.4,projected
Windsor and Maidenhead,2020-12-02,13.9,21.6,27.3,33.4,47.5,projected
Windsor and Maidenhead,2020-12-03,12.6,20.6,26.4,33.1,49.8,projected
Windsor and Maidenhead,2020-12-04,11.6,19.8,25.8,33.0,52.0,projected
Windsor and Maidenhead,2020-12-05,10.8,19.0,25.2,32.8,54.4,projected
Windsor and Maidenhead,2020-12-06,10.0,18.3,24.7,32.8,56.8,projected
Windsor and Maidenhead,2020-12-07,9.4,17.6,24.1,32.7,59.1,projected
Windsor and Maidenhead,2020-12-08,8.7,17.0,23.6,32.7,61.9,projected
Windsor and Maidenhead,2020-12-09,8.1,16.3,23.2,32.7,65.1,projected
Windsor and Maidenhead,2020-12-10,7.5,15.7,22.7,32.8,68.9,projected
Windsor and Maidenhead,2020-12-11,6.9,15.1,22.2,32.8,73.0,projected
Windsor and Maidenhead,2020-12-12,6.5,14.5,21.8,32.9,77.2,projected
Windsor and Maidenhead,2020-12-13,6.1,13.9,21.4,33.0,81.5,projected
Windsor and Maidenhead,2020-12-14,5.7,13.4,21.0,33.2,87.0,projected
Windsor and Maidenhead,2020-12-15,5.4,12.9,20.6,33.4,92.0,projected
Windsor and Maidenhead,2020-12-16,5.0,12.4,20.3,33.5,97.7,projected
Windsor and Maidenhead,2020-12-17,4.7,11.9,20.0,33.7,104.6,projected
Windsor and Maidenhead,2020-12-18,4.4,11.5,19.6,33.9,111.9,projected
Windsor and Maidenhead,2020-12-19,4.1,11.1,19.3,34.1,119.6,projected
Windsor and Maidenhead,2020-12-20,3.9,10.7,19.0,34.4,128.1,projected
Windsor and Maidenhead,2020-12-21,3.7,10.4,18.7,34.7,136.3,projected
Wokingham,2020-11-24,16.6,20.4,25.7,31.2,35.3,projected
Wokingham,2020-11-25,16.7,19.4,26.6,30.9,35.3,projected
Wokingham,2020-11-26,17.9,18.5,27.2,30.7,34.8,projected
Wokingham,2020-11-27,17.2,17.9,27.6,30.9,33.9,projected
Wokingham,2020-11-28,15.2,18.5,27.6,30.6,33.3,projected
Wokingham,2020-11-29,13.7,18.9,26.7,30.0,34.4,projected
Wokingham,2020-11-30,12.5,18.6,25.1,29.4,36.3,projected
