area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-03-23,1038.5,1059.0,1128.0,1177.0,1234.0,1311.0,1336.5,inferred
"North East and Yorkshire",2021-03-24,1019.0,1039.0,1109.0,1161.5,1217.2,1307.0,1333.0,inferred
"North East and Yorkshire",2021-03-25, 905.5, 925.0, 994.0,1044.0,1099.2,1174.0,1193.0,inferred
"North East and Yorkshire",2021-03-26, 773.5, 793.9, 852.0, 897.0, 941.2,1002.0,1023.5,inferred
"North East and Yorkshire",2021-03-27, 633.0, 646.0, 693.8, 728.0, 767.0, 817.0, 830.5,inferred
"North East and Yorkshire",2021-03-28, 671.0, 688.0, 742.0, 777.0, 807.0, 861.0, 880.0,inferred
"North East and Yorkshire",2021-03-29, 855.0, 868.0, 915.0, 953.0, 989.0,1042.0,1060.0,inferred
"North East and Yorkshire",2021-03-30, 778.5, 792.0, 834.0, 863.0, 895.2, 943.0, 955.0,inferred
"North East and Yorkshire",2021-03-31, 756.0, 771.0, 815.0, 846.0, 875.0, 920.0, 935.0,inferred
"North East and Yorkshire",2021-04-01, 673.5, 686.0, 722.0, 751.0, 781.0, 819.0, 833.0,inferred
"North East and Yorkshire",2021-04-02, 575.0, 585.9, 622.0, 645.0, 670.0, 714.0, 723.0,inferred
"North East and Yorkshire",2021-04-03, 470.0, 480.0, 511.0, 533.0, 555.0, 591.0, 602.0,inferred
"North East and Yorkshire",2021-04-04, 509.0, 519.0, 551.0, 575.0, 599.0, 636.0, 651.5,inferred
"North East and Yorkshire",2021-04-05, 650.5, 661.0, 699.0, 724.0, 751.0, 787.0, 798.0,inferred
"North East and Yorkshire",2021-04-06, 605.0, 614.0, 648.0, 675.0, 700.0, 738.0, 750.0,inferred
"North East and Yorkshire",2021-04-07, 595.5, 606.9, 642.0, 667.0, 693.0, 734.0, 748.0,inferred
"North East and Yorkshire",2021-04-08, 537.0, 548.0, 582.0, 607.0, 631.0, 670.0, 681.5,inferred
"North East and Yorkshire",2021-04-09, 465.5, 476.0, 506.0, 526.0, 550.0, 582.0, 595.5,inferred
