area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-08-26, 4031.0, 4064.0, 4171.0, 4263.0, 4377.2, 4554.0, 4612.0,inferred
"North East and Yorkshire",2021-08-27, 3663.5, 3704.0, 3830.0, 3959.5, 4179.0, 4410.0, 4470.5,inferred
"North East and Yorkshire",2021-08-28, 3136.0, 3167.9, 3296.0, 3448.5, 3668.0, 3818.1, 3872.0,inferred
"North East and Yorkshire",2021-08-29, 3572.5, 3621.9, 3800.0, 4000.0, 4187.2, 4344.0, 4383.0,inferred
"North East and Yorkshire",2021-08-30, 5032.0, 5090.0, 5347.5, 5582.0, 5784.0, 5955.0, 5996.0,inferred
"North East and Yorkshire",2021-08-31, 4733.0, 4792.0, 5019.8, 5185.5, 5321.2, 5478.0, 5532.1,inferred
"North East and Yorkshire",2021-09-01, 4829.4, 4895.0, 5091.5, 5222.5, 5330.2, 5493.0, 5523.5,inferred
"North East and Yorkshire",2021-09-02, 4641.5, 4692.0, 4841.0, 4938.0, 5022.2, 5160.0, 5189.0,inferred
"North East and Yorkshire",2021-09-03, 4388.5, 4424.0, 4535.0, 4615.0, 4693.0, 4803.0, 4846.5,inferred
"North East and Yorkshire",2021-09-04, 3771.5, 3802.9, 3900.8, 3977.5, 4047.0, 4157.0, 4182.0,inferred
"North East and Yorkshire",2021-09-05, 4200.0, 4237.0, 4341.8, 4417.0, 4494.2, 4612.0, 4640.0,inferred
"North East and Yorkshire",2021-09-06, 5584.5, 5616.0, 5753.8, 5851.0, 5946.0, 6083.0, 6128.0,inferred
"North East and Yorkshire",2021-09-07, 4901.0, 4936.0, 5046.0, 5134.0, 5229.0, 5372.0, 5418.0,inferred
"North East and Yorkshire",2021-09-08, 4660.0, 4696.0, 4804.0, 4885.0, 4975.0, 5105.0, 5139.0,inferred
"North East and Yorkshire",2021-09-09, 4177.0, 4205.0, 4309.0, 4382.0, 4454.2, 4558.0, 4591.6,inferred
"North East and Yorkshire",2021-09-10, 3692.4, 3725.0, 3823.0, 3889.0, 3959.0, 4070.1, 4107.5,inferred
"North East and Yorkshire",2021-09-11, 3018.5, 3054.0, 3141.0, 3194.0, 3253.0, 3346.0, 3380.5,inferred
"North East and Yorkshire",2021-09-12, 3356.5, 3399.0, 3487.0, 3553.0, 3622.0, 3727.0, 3765.0,inferred
"North East and Yorkshire",2021-09-13, 4703.5, 4739.0, 4865.8, 4950.0, 5037.2, 5164.0, 5210.5,inferred
"North East and Yorkshire",2021-09-14, 4422.5, 4460.0, 4563.8, 4643.0, 4727.0, 4849.0, 4885.0,inferred
"North East and Yorkshire",2021-09-15, 4489.5, 4525.0, 4635.0, 4718.0, 4792.2, 4912.0, 4944.0,inferred
"North East and Yorkshire",2021-09-16, 4291.0, 4332.9, 4436.8, 4510.0, 4581.0, 4695.0, 4723.0,inferred
"North East and Yorkshire",2021-09-17, 4040.5, 4084.9, 4186.0, 4256.0, 4326.2, 4432.0, 4473.0,inferred
"North East and Yorkshire",2021-09-18, 3505.0, 3533.0, 3634.8, 3706.0, 3781.0, 3876.1, 3903.5,inferred
"North East and Yorkshire",2021-09-19, 4008.5, 4054.0, 4166.8, 4241.0, 4320.0, 4428.1, 4465.0,inferred
"North East and Yorkshire",2021-09-20, 5626.0, 5660.0, 5790.0, 5881.5, 5974.2, 6114.1, 6162.0,inferred
"North East and Yorkshire",2021-09-21, 5206.4, 5250.0, 5361.0, 5441.0, 5527.0, 5645.1, 5689.0,inferred
"North East and Yorkshire",2021-09-22, 5222.5, 5259.9, 5368.0, 5450.5, 5534.0, 5646.1, 5688.0,inferred
"North East and Yorkshire",2021-09-23, 4912.5, 4948.0, 5054.0, 5133.0, 5208.2, 5332.0, 5370.5,inferred
"North East and Yorkshire",2021-09-24, 4582.0, 4615.0, 4714.0, 4788.0, 4867.0, 4989.0, 5022.0,inferred
"North East and Yorkshire",2021-09-25, 3897.5, 3927.9, 4033.0, 4106.0, 4174.0, 4280.0, 4317.5,inferred
"North East and Yorkshire",2021-09-26, 4387.0, 4420.0, 4531.0, 4606.0, 4683.0, 4796.0, 4827.0,inferred
"North East and Yorkshire",2021-09-27, 5998.5, 6034.0, 6161.8, 6247.0, 6337.2, 6467.0, 6507.0,inferred
"North East and Yorkshire",2021-09-28, 5406.5, 5443.0, 5565.0, 5643.0, 5720.0, 5835.0, 5863.0,inferred
"North East and Yorkshire",2021-09-29, 5298.0, 5341.0, 5449.8, 5524.0, 5614.2, 5729.0, 5758.5,inferred
"North East and Yorkshire",2021-09-30, 4883.5, 4919.0, 5033.0, 5106.0, 5183.0, 5297.0, 5335.0,inferred
"North East and Yorkshire",2021-10-01, 4438.0, 4481.0, 4590.0, 4668.0, 4749.0, 4862.1, 4894.5,inferred
"North East and Yorkshire",2021-10-02, 3744.9, 3783.9, 3875.0, 3944.5, 4019.0, 4124.0, 4153.6,inferred
"North East and Yorkshire",2021-10-03, 4273.5, 4304.0, 4412.0, 4485.0, 4553.0, 4663.0, 4701.5,inferred
"North East and Yorkshire",2021-10-04, 6047.9, 6090.0, 6213.0, 6300.5, 6383.0, 6515.1, 6559.5,inferred
"North East and Yorkshire",2021-10-05, 5686.5, 5728.0, 5834.0, 5926.0, 6014.0, 6134.0, 6180.0,inferred
"North East and Yorkshire",2021-10-06, 5788.5, 5830.9, 5947.0, 6036.0, 6123.2, 6244.0, 6280.5,inferred
"North East and Yorkshire",2021-10-07, 5542.5, 5584.0, 5703.8, 5785.0, 5875.0, 5993.0, 6038.5,inferred
"North East and Yorkshire",2021-10-08, 5233.5, 5270.0, 5381.0, 5463.0, 5546.0, 5653.1, 5702.5,inferred
"North East and Yorkshire",2021-10-09, 4527.0, 4571.0, 4678.0, 4749.0, 4826.0, 4939.1, 4974.6,inferred
"North East and Yorkshire",2021-10-10, 5157.5, 5196.0, 5316.0, 5395.0, 5480.2, 5610.0, 5643.5,inferred
"North East and Yorkshire",2021-10-11, 7110.0, 7150.9, 7290.0, 7386.0, 7483.2, 7625.0, 7668.0,inferred
"North East and Yorkshire",2021-10-12, 6486.0, 6527.0, 6656.8, 6748.0, 6835.0, 6968.1, 6999.0,inferred
"North East and Yorkshire",2021-10-13, 6420.0, 6449.0, 6577.8, 6666.0, 6760.0, 6891.0, 6940.1,inferred
"North East and Yorkshire",2021-10-14, 5985.5, 6017.0, 6132.8, 6219.0, 6295.0, 6419.0, 6458.5,inferred
"North East and Yorkshire",2021-10-15, 5499.9, 5537.0, 5657.8, 5738.0, 5818.2, 5932.0, 5974.0,inferred
"North East and Yorkshire",2021-10-16, 4661.4, 4691.0, 4797.8, 4873.0, 4951.0, 5072.0, 5105.5,inferred
"North East and Yorkshire",2021-10-17, 5199.5, 5247.0, 5358.0, 5444.0, 5525.0, 5643.0, 5670.0,inferred
"North East and Yorkshire",2021-10-18, 7070.5, 7115.0, 7243.8, 7343.5, 7431.0, 7572.0, 7624.6,inferred
"North East and Yorkshire",2021-10-19, 6343.0, 6399.0, 6522.8, 6612.0, 6699.0, 6822.0, 6871.6,inferred
