area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2023-02-02, 412.0, 426.0, 454.0, 478.0, 506.0, 549.0, 562.0,inferred
"North East and Yorkshire",2023-02-03, 378.0, 387.0, 417.0, 439.0, 465.0, 503.0, 515.5,inferred
"North East and Yorkshire",2023-02-04, 303.5, 310.0, 335.0, 353.0, 371.0, 397.0, 408.5,inferred
"North East and Yorkshire",2023-02-05, 384.0, 396.0, 424.0, 446.0, 467.0, 496.0, 506.5,inferred
"North East and Yorkshire",2023-02-06, 542.5, 552.0, 582.0, 605.0, 630.0, 665.0, 678.5,inferred
"North East and Yorkshire",2023-02-07, 547.5, 559.0, 594.0, 619.0, 642.0, 674.0, 685.0,inferred
"North East and Yorkshire",2023-02-08, 501.5, 515.0, 545.0, 568.0, 591.0, 622.0, 633.0,inferred
"North East and Yorkshire",2023-02-09, 480.0, 490.0, 521.0, 542.0, 564.0, 597.0, 608.0,inferred
"North East and Yorkshire",2023-02-10, 445.0, 454.0, 482.0, 503.0, 526.0, 557.0, 569.0,inferred
"North East and Yorkshire",2023-02-11, 349.0, 358.0, 383.0, 401.0, 421.0, 449.0, 458.0,inferred
"North East and Yorkshire",2023-02-12, 449.0, 458.0, 487.0, 507.0, 529.0, 561.0, 569.0,inferred
"North East and Yorkshire",2023-02-13, 620.5, 628.0, 664.0, 690.0, 714.0, 748.0, 756.5,inferred
"North East and Yorkshire",2023-02-14, 633.0, 644.0, 678.0, 705.0, 732.0, 770.0, 778.5,inferred
"North East and Yorkshire",2023-02-15, 578.5, 590.0, 622.0, 647.0, 668.0, 703.0, 713.5,inferred
"North East and Yorkshire",2023-02-16, 548.5, 560.0, 594.0, 617.0, 641.0, 675.0, 688.5,inferred
"North East and Yorkshire",2023-02-17, 510.0, 517.0, 550.0, 571.0, 594.0, 625.0, 634.0,inferred
"North East and Yorkshire",2023-02-18, 396.0, 405.0, 433.0, 453.0, 473.0, 504.0, 513.5,inferred
"North East and Yorkshire",2023-02-19, 501.0, 511.0, 542.0, 566.0, 588.0, 624.0, 634.0,inferred
"North East and Yorkshire",2023-02-20, 677.5, 690.0, 732.0, 758.0, 786.0, 825.0, 835.0,inferred
"North East and Yorkshire",2023-02-21, 692.0, 702.0, 735.0, 761.0, 788.2, 824.0, 831.5,inferred
"North East and Yorkshire",2023-02-22, 620.5, 632.0, 666.0, 690.0, 715.0, 751.0, 763.0,inferred
"North East and Yorkshire",2023-02-23, 585.0, 597.0, 629.0, 652.0, 677.0, 714.0, 724.5,inferred
"North East and Yorkshire",2023-02-24, 532.0, 541.0, 573.0, 596.0, 620.0, 654.0, 666.0,inferred
"North East and Yorkshire",2023-02-25, 414.0, 424.0, 452.0, 469.0, 490.0, 522.0, 531.5,inferred
"North East and Yorkshire",2023-02-26, 518.0, 529.9, 564.0, 586.0, 611.0, 642.0, 654.0,inferred
"North East and Yorkshire",2023-02-27, 706.5, 718.9, 755.0, 783.0, 811.0, 848.0, 863.0,inferred
"North East and Yorkshire",2023-02-28, 713.5, 730.0, 764.8, 790.0, 817.2, 857.0, 868.5,inferred
"North East and Yorkshire",2023-03-01, 645.5, 655.0, 691.0, 717.0, 742.0, 779.0, 789.0,inferred
"North East and Yorkshire",2023-03-02, 606.0, 617.0, 654.0, 678.0, 705.0, 742.0, 753.0,inferred
"North East and Yorkshire",2023-03-03, 552.0, 562.0, 595.0, 621.0, 643.0, 680.0, 692.5,inferred
"North East and Yorkshire",2023-03-04, 430.0, 439.0, 469.0, 489.0, 511.0, 542.0, 552.0,inferred
