area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-08-28,  2984.9,  3017.0,  3128.0,  3212.5,  3293.0,  3396.0,  3436.5,projected
"North East and Yorkshire",2021-08-29,  3014.0,  3053.0,  3174.0,  3266.5,  3356.0,  3479.0,  3517.1,projected
"North East and Yorkshire",2021-08-30,  4118.5,  4172.8,  4348.8,  4474.5,  4603.2,  4784.0,  4824.5,projected
"North East and Yorkshire",2021-08-31,  3864.5,  3919.9,  4106.8,  4232.0,  4375.0,  4582.0,  4644.0,projected
"North East and Yorkshire",2021-09-01,  3877.4,  3954.9,  4170.8,  4325.0,  4488.2,  4749.0,  4836.7,projected
"North East and Yorkshire",2021-09-02,  3667.9,  3742.0,  3989.8,  4180.0,  4363.2,  4663.0,  4741.5,projected
"North East and Yorkshire",2021-09-03,  3261.4,  3342.9,  3617.0,  3810.0,  4016.0,  4346.1,  4445.0,projected
"North East and Yorkshire",2021-09-04,  2588.5,  2685.0,  2930.0,  3114.5,  3334.0,  3646.2,  3774.7,projected
"North East and Yorkshire",2021-09-05,  2616.0,  2717.9,  3007.0,  3223.0,  3452.2,  3873.3,  4012.4,projected
"North East and Yorkshire",2021-09-06,  3566.9,  3692.9,  4147.5,  4504.5,  4873.0,  5552.0,  5743.5,projected
"North East and Yorkshire",2021-09-07,  3383.0,  3522.9,  3979.0,  4343.0,  4731.2,  5440.3,  5700.6,projected
"North East and Yorkshire",2021-09-08,  3392.4,  3576.9,  4085.8,  4520.0,  4965.8,  5799.1,  6042.1,projected
"North East and Yorkshire",2021-09-09,  3252.3,  3386.9,  3976.0,  4457.5,  4952.5,  5891.1,  6197.6,projected
"North East and Yorkshire",2021-09-10,  2947.9,  3071.9,  3638.0,  4139.0,  4661.0,  5692.5,  6032.8,projected
"North East and Yorkshire",2021-09-11,  2393.5,  2504.0,  3010.0,  3452.0,  3974.2,  4938.0,  5315.0,projected
"North East and Yorkshire",2021-09-12,  2412.3,  2595.4,  3154.0,  3656.5,  4234.8,  5463.4,  5866.8,projected
"North East and Yorkshire",2021-09-13,  3342.0,  3582.5,  4425.2,  5215.0,  6223.0,  8223.8,  8811.0,projected
"North East and Yorkshire",2021-09-14,  3181.5,  3404.8,  4306.0,  5141.5,  6193.2,  8238.8,  9290.6,projected
"North East and Yorkshire",2021-09-15,  3298.4,  3515.5,  4543.0,  5494.0,  6751.5,  9274.2, 10465.5,projected
"North East and Yorkshire",2021-09-16,  3152.2,  3437.1,  4488.8,  5537.5,  6922.2,  9886.5, 11112.2,projected
"North East and Yorkshire",2021-09-17,  2864.6,  3171.9,  4246.2,  5286.0,  6702.5,  9991.9, 11698.5,projected
"North West",2021-08-28,  2121.5,  2158.0,  2247.0,  2311.0,  2382.2,  2482.1,  2511.0,projected
