area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-06-27, 3095.0, 3152.9, 3591.8, 3698.0, 3818.2, 4063.1, 4132.0,inferred
"North East and Yorkshire",2021-06-28, 4757.9, 4845.8, 5270.0, 5395.0, 5509.0, 5931.0, 5994.6,inferred
"North East and Yorkshire",2021-06-29, 4832.4, 4898.0, 5135.0, 5250.5, 5361.0, 5973.2, 6058.6,inferred
"North East and Yorkshire",2021-06-30, 5121.5, 5164.0, 5326.0, 5437.0, 5556.0, 6277.0, 6352.6,inferred
"North East and Yorkshire",2021-07-01, 5187.3, 5223.0, 5371.0, 5475.0, 5597.2, 6128.0, 6226.0,inferred
"North East and Yorkshire",2021-07-02, 5009.5, 5045.0, 5193.0, 5283.0, 5403.2, 5743.2, 5824.5,inferred
"North East and Yorkshire",2021-07-03, 4442.5, 4479.0, 4597.0, 4686.0, 4791.0, 4983.0, 5036.6,inferred
"North East and Yorkshire",2021-07-04, 4958.0, 4996.0, 5119.8, 5211.0, 5303.2, 5446.0, 5490.5,inferred
"North East and Yorkshire",2021-07-05, 7308.9, 7361.0, 7511.0, 7622.0, 7742.0, 7889.0, 7931.0,inferred
"North East and Yorkshire",2021-07-06, 7231.0, 7290.0, 7461.0, 7575.0, 7694.2, 7854.0, 7902.7,inferred
"North East and Yorkshire",2021-07-07, 7585.9, 7636.9, 7808.0, 7925.0, 8037.0, 8193.1, 8263.6,inferred
"North East and Yorkshire",2021-07-08, 7634.0, 7669.0, 7835.8, 7943.0, 8050.0, 8204.2, 8281.1,inferred
"North East and Yorkshire",2021-07-09, 7310.5, 7363.9, 7502.0, 7602.0, 7709.0, 7863.0, 7903.5,inferred
"North East and Yorkshire",2021-07-10, 6408.4, 6458.9, 6589.0, 6691.0, 6791.0, 6929.0, 6972.0,inferred
"North East and Yorkshire",2021-07-11, 7109.5, 7145.9, 7301.8, 7402.0, 7495.0, 7640.0, 7684.0,inferred
"North East and Yorkshire",2021-07-12,10445.4,10506.0,10683.8,10814.0,10933.0,11110.1,11157.0,inferred
"North East and Yorkshire",2021-07-13,10281.5,10329.9,10523.0,10648.0,10784.0,10974.0,11016.5,inferred
"North East and Yorkshire",2021-07-14,10133.0,10191.0,10416.8,10570.0,10721.0,10940.1,11009.5,inferred
"North East and Yorkshire",2021-07-15, 9172.5, 9234.0, 9456.8, 9620.0, 9779.2, 9982.0,10060.1,inferred
"North East and Yorkshire",2021-07-16, 7869.0, 7935.9, 8103.8, 8233.5, 8373.0, 8571.0, 8626.5,inferred
"North East and Yorkshire",2021-07-17, 6151.5, 6203.0, 6351.0, 6455.0, 6556.0, 6697.0, 6752.6,inferred
"North East and Yorkshire",2021-07-18, 6084.5, 6125.0, 6261.8, 6356.0, 6462.0, 6614.0, 6655.5,inferred
"North East and Yorkshire",2021-07-19, 7940.0, 8016.0, 8164.5, 8282.0, 8394.0, 8574.1, 8625.0,inferred
"North East and Yorkshire",2021-07-20, 7007.0, 7056.0, 7227.0, 7346.0, 7456.2, 7627.0, 7689.5,inferred
"North East and Yorkshire",2021-07-21, 6506.4, 6576.0, 6741.0, 6863.0, 6980.0, 7131.0, 7186.0,inferred
"North East and Yorkshire",2021-07-22, 5832.0, 5879.0, 6031.0, 6131.0, 6237.0, 6383.0, 6426.0,inferred
"North East and Yorkshire",2021-07-23, 4985.0, 5021.0, 5146.0, 5229.0, 5318.0, 5441.0, 5490.5,inferred
"North East and Yorkshire",2021-07-24, 3869.8, 3919.0, 4024.0, 4097.5, 4178.0, 4291.0, 4325.0,inferred
"North East and Yorkshire",2021-07-25, 3827.4, 3850.9, 3962.0, 4035.0, 4115.0, 4232.0, 4264.0,inferred
"North East and Yorkshire",2021-07-26, 4996.0, 5034.0, 5159.0, 5246.0, 5339.2, 5479.0, 5518.5,inferred
"North East and Yorkshire",2021-07-27, 4400.4, 4443.0, 4571.0, 4658.0, 4742.2, 4865.0, 4904.5,inferred
"North East and Yorkshire",2021-07-28, 4308.5, 4342.0, 4466.0, 4549.0, 4633.0, 4758.0, 4793.1,inferred
"North East and Yorkshire",2021-07-29, 4143.0, 4181.0, 4295.8, 4369.0, 4450.0, 4574.0, 4600.0,inferred
"North East and Yorkshire",2021-07-30, 3800.5, 3834.0, 3952.0, 4029.5, 4106.2, 4214.0, 4258.0,inferred
"North East and Yorkshire",2021-07-31, 3209.0, 3233.0, 3326.8, 3401.0, 3466.0, 3564.1, 3600.6,inferred
"North East and Yorkshire",2021-08-01, 3388.9, 3421.0, 3518.8, 3595.0, 3663.0, 3756.0, 3805.6,inferred
"North East and Yorkshire",2021-08-02, 4734.4, 4772.0, 4904.0, 4991.0, 5076.0, 5206.0, 5246.0,inferred
"North East and Yorkshire",2021-08-03, 4469.5, 4506.0, 4627.8, 4709.0, 4792.0, 4906.1, 4953.0,inferred
"North East and Yorkshire",2021-08-04, 4460.0, 4494.9, 4617.8, 4701.0, 4784.0, 4907.0, 4952.5,inferred
"North East and Yorkshire",2021-08-05, 4260.5, 4297.0, 4413.0, 4495.0, 4576.2, 4694.0, 4730.5,inferred
"North East and Yorkshire",2021-08-06, 3891.0, 3923.0, 4022.0, 4098.0, 4174.2, 4287.0, 4318.0,inferred
"North East and Yorkshire",2021-08-07, 3235.9, 3266.0, 3355.0, 3427.0, 3499.0, 3612.0, 3645.5,inferred
"North East and Yorkshire",2021-08-08, 3390.0, 3421.0, 3525.0, 3600.0, 3670.2, 3778.1, 3817.5,inferred
"North East and Yorkshire",2021-08-09, 4719.5, 4752.9, 4875.8, 4960.5, 5058.2, 5190.0, 5231.5,inferred
"North East and Yorkshire",2021-08-10, 4425.5, 4467.0, 4583.0, 4674.5, 4763.2, 4885.0, 4938.5,inferred
"North East and Yorkshire",2021-08-11, 4415.0, 4444.9, 4567.0, 4653.5, 4735.0, 4859.0, 4904.0,inferred
"North East and Yorkshire",2021-08-12, 4226.0, 4261.0, 4374.0, 4461.0, 4536.5, 4662.0, 4710.5,inferred
"North East and Yorkshire",2021-08-13, 3845.0, 3886.9, 4000.0, 4075.0, 4154.0, 4270.0, 4313.0,inferred
"North East and Yorkshire",2021-08-14, 3211.5, 3248.0, 3348.0, 3417.5, 3485.2, 3585.0, 3622.0,inferred
"North East and Yorkshire",2021-08-15, 3385.5, 3414.0, 3512.0, 3588.0, 3660.0, 3761.0, 3792.0,inferred
"North East and Yorkshire",2021-08-16, 4716.5, 4757.0, 4872.0, 4961.0, 5049.0, 5173.1, 5224.5,inferred
"North East and Yorkshire",2021-08-17, 4419.0, 4451.0, 4574.0, 4662.5, 4747.0, 4864.0, 4907.0,inferred
"North East and Yorkshire",2021-08-18, 4409.5, 4443.0, 4563.0, 4639.0, 4723.0, 4864.0, 4902.2,inferred
"North East and Yorkshire",2021-08-19, 4216.5, 4252.0, 4363.8, 4434.0, 4516.0, 4625.0, 4663.0,inferred
