area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2022-01-23,  9613.3,  9714.0, 10046.5, 10281.5, 10536.2, 10895.1, 10997.1,projected
"North East and Yorkshire",2022-01-24, 12963.1, 13113.9, 13585.2, 13930.5, 14297.2, 14828.1, 15027.0,projected
"North East and Yorkshire",2022-01-25, 12595.4, 12735.8, 13291.5, 13671.5, 14083.0, 14708.4, 14993.6,projected
"North East and Yorkshire",2022-01-26, 12267.9, 12426.9, 13027.5, 13456.5, 13913.2, 14584.0, 14866.6,projected
"North East and Yorkshire",2022-01-27, 10706.0, 10873.8, 11480.5, 11923.5, 12394.0, 13094.1, 13363.2,projected
"North East and Yorkshire",2022-01-28,  8932.9,  9144.0,  9744.0, 10246.0, 10719.0, 11503.7, 11814.5,projected
"North East and Yorkshire",2022-01-29,  6574.5,  6775.0,  7333.0,  7752.5,  8235.2,  8979.2,  9247.3,projected
"North East and Yorkshire",2022-01-30,  7756.8,  8021.9,  8796.5,  9387.5, 10074.8, 11227.4, 11677.7,projected
"North East and Yorkshire",2022-01-31, 10395.0, 10829.2, 11964.0, 12951.0, 13998.5, 15784.7, 16411.8,projected
"North East and Yorkshire",2022-02-01, 10128.9, 10533.1, 11766.5, 12890.0, 14183.0, 16244.1, 16969.8,projected
"North East and Yorkshire",2022-02-02,  9870.4, 10307.8, 11613.0, 12903.0, 14307.0, 16852.8, 17665.7,projected
"North East and Yorkshire",2022-02-03,  8610.4,  9130.4, 10371.0, 11634.0, 13110.0, 15827.6, 16678.6,projected
"North East and Yorkshire",2022-02-04,  7267.5,  7762.4,  8990.0, 10171.5, 11594.2, 14204.4, 15388.6,projected
"North East and Yorkshire",2022-02-05,  5419.8,  5791.2,  6902.0,  7927.0,  9159.2, 11621.3, 12836.6,projected
"North East and Yorkshire",2022-02-06,  6450.0,  6955.2,  8475.0,  9846.5, 11552.2, 15121.1, 16967.7,projected
"North East and Yorkshire",2022-02-07,  8730.2,  9609.6, 11685.2, 13862.0, 16675.0, 22665.1, 26128.4,projected
