area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2022-06-29,  2841.0,  2876.0,  2971.0,  3035.0,  3101.0,  3196.1,  3227.0,projected
"North East and Yorkshire",2022-06-30,  2504.0,  2535.0,  2631.0,  2700.5,  2765.2,  2867.0,  2891.0,projected
"North East and Yorkshire",2022-07-01,  2260.0,  2288.9,  2386.8,  2452.0,  2524.2,  2631.1,  2664.5,projected
"North East and Yorkshire",2022-07-02,  2043.5,  2067.0,  2156.0,  2225.0,  2300.0,  2398.0,  2438.6,projected
"North East and Yorkshire",2022-07-03,  2526.9,  2577.9,  2703.8,  2792.0,  2889.0,  3018.1,  3078.0,projected
"North East and Yorkshire",2022-07-04,  3361.0,  3419.9,  3614.0,  3753.0,  3901.0,  4112.0,  4173.0,projected
"North East and Yorkshire",2022-07-05,  3194.5,  3251.9,  3457.0,  3612.0,  3772.8,  3995.1,  4069.5,projected
"North East and Yorkshire",2022-07-06,  3063.4,  3145.8,  3385.0,  3553.0,  3724.0,  4011.1,  4116.0,projected
"North East and Yorkshire",2022-07-07,  2711.8,  2779.9,  2992.0,  3177.5,  3368.0,  3635.2,  3729.6,projected
"North East and Yorkshire",2022-07-08,  2440.9,  2515.0,  2731.0,  2909.0,  3093.0,  3371.1,  3501.2,projected
"North East and Yorkshire",2022-07-09,  2187.9,  2256.9,  2478.0,  2653.5,  2839.0,  3158.1,  3246.0,projected
"North East and Yorkshire",2022-07-10,  2712.5,  2788.9,  3101.2,  3348.5,  3611.2,  4029.0,  4180.7,projected
"North East and Yorkshire",2022-07-11,  3596.3,  3709.9,  4161.8,  4533.5,  4913.2,  5559.0,  5772.0,projected
"North East and Yorkshire",2022-07-12,  3399.3,  3537.8,  4008.0,  4407.0,  4816.2,  5496.1,  5710.6,projected
"North East and Yorkshire",2022-07-13,  3346.9,  3430.9,  3933.8,  4334.5,  4803.5,  5575.1,  5826.5,projected
"North East and Yorkshire",2022-07-14,  2961.9,  3042.9,  3508.8,  3911.0,  4373.0,  5160.3,  5417.1,projected
"North East and Yorkshire",2022-07-15,  2653.4,  2741.0,  3202.0,  3613.5,  4060.8,  4856.0,  5157.1,projected
"North East and Yorkshire",2022-07-16,  2397.0,  2486.9,  2939.8,  3314.0,  3785.5,  4603.6,  4896.1,projected
"North East and Yorkshire",2022-07-17,  2971.0,  3099.8,  3706.8,  4199.5,  4850.2,  6037.5,  6397.0,projected
"North East and Yorkshire",2022-07-18,  3954.8,  4134.9,  5019.2,  5735.5,  6714.5,  8386.5,  8886.4,projected
"North East and Yorkshire",2022-07-19,  3744.8,  3979.9,  4853.5,  5641.0,  6619.2,  8487.2,  9011.0,projected
"North West",2022-06-29,  2297.5,  2320.0,  2398.0,  2455.0,  2519.0,  2612.0,  2634.5,projected
"North West",2022-06-30,  1998.9,  2024.0,  2110.0,  2167.0,  2220.0,  2306.1,  2342.5,projected
"North West",2022-07-01,  1839.5,  1873.0,  1968.0,  2023.0,  2079.2,  2173.0,  2200.0,projected
"North West",2022-07-02,  1630.0,  1655.0,  1744.0,  1803.0,  1865.0,  1962.0,  1995.0,projected
"North West",2022-07-03,  2039.0,  2078.8,  2200.0,  2280.5,  2364.2,  2500.1,  2547.5,projected
"North West",2022-07-04,  2737.4,  2785.9,  2975.0,  3092.5,  3228.0,  3435.0,  3487.0,projected
"North West",2022-07-05,  2587.9,  2636.9,  2838.0,  2969.5,  3127.2,  3373.0,  3409.0,projected
"North West",2022-07-06,  2425.0,  2510.0,  2725.0,  2878.5,  3045.0,  3318.2,  3408.6,projected
"North West",2022-07-07,  2112.4,  2180.9,  2393.0,  2549.0,  2718.0,  2980.0,  3085.2,projected
"North West",2022-07-08,  1940.4,  2000.0,  2218.0,  2393.0,  2561.0,  2846.1,  2948.5,projected
"North West",2022-07-09,  1685.5,  1752.0,  1970.8,  2134.5,  2320.2,  2603.2,  2694.0,projected
"North West",2022-07-10,  2076.3,  2193.9,  2485.5,  2713.5,  2960.0,  3414.2,  3536.5,projected
"North West",2022-07-11,  2803.5,  2928.9,  3358.8,  3693.5,  4056.5,  4693.2,  4944.2,projected
"North West",2022-07-12,  2631.4,  2747.8,  3221.8,  3558.5,  3948.2,  4670.2,  4905.7,projected
"North West",2022-07-13,  2482.0,  2631.7,  3110.8,  3476.0,  3879.0,  4649.4,  4950.6,projected
"North West",2022-07-14,  2131.9,  2298.1,  2734.8,  3093.0,  3482.0,  4232.0,  4567.2,projected
