area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2022-06-13,   1956.5,   1974.0,   2056.0,   2119.0,   2176.0,   2267.0,   2307.0,projected
"North East and Yorkshire",2022-06-14,   1916.0,   1934.0,   2025.0,   2095.0,   2161.0,   2260.0,   2286.0,projected
"North East and Yorkshire",2022-06-15,   1893.0,   1940.0,   2048.0,   2127.0,   2201.0,   2316.1,   2367.5,projected
"North East and Yorkshire",2022-06-16,   1763.0,   1794.0,   1901.0,   1987.0,   2066.2,   2190.1,   2229.0,projected
"North East and Yorkshire",2022-06-17,   1649.9,   1693.0,   1812.0,   1897.5,   1979.0,   2102.0,   2158.0,projected
"North East and Yorkshire",2022-06-18,   1558.0,   1591.0,   1719.0,   1808.0,   1905.0,   2041.0,   2077.5,projected
"North East and Yorkshire",2022-06-19,   1969.9,   2028.9,   2208.0,   2337.5,   2469.0,   2672.1,   2745.0,projected
"North East and Yorkshire",2022-06-20,   2748.5,   2829.9,   3089.0,   3290.5,   3499.0,   3828.1,   3968.0,projected
"North East and Yorkshire",2022-06-21,   2666.5,   2763.0,   3037.5,   3259.0,   3498.0,   3890.4,   4023.5,projected
"North East and Yorkshire",2022-06-22,   2657.8,   2752.9,   3082.0,   3327.0,   3624.5,   4030.4,   4231.0,projected
"North East and Yorkshire",2022-06-23,   2468.4,   2552.9,   2880.0,   3136.0,   3415.0,   3898.3,   4091.1,projected
"North East and Yorkshire",2022-06-24,   2301.3,   2409.9,   2731.0,   3008.0,   3309.8,   3804.0,   4023.1,projected
"North East and Yorkshire",2022-06-25,   2148.9,   2247.0,   2594.0,   2883.5,   3197.8,   3718.2,   3996.3,projected
"North East and Yorkshire",2022-06-26,   2735.6,   2884.8,   3340.0,   3740.5,   4208.2,   4974.2,   5423.7,projected
"North East and Yorkshire",2022-06-27,   3769.0,   3959.4,   4701.0,   5307.0,   6005.0,   7252.5,   8001.7,projected
"North East and Yorkshire",2022-06-28,   3686.4,   3858.9,   4653.2,   5321.5,   6084.2,   7500.0,   8253.1,projected
"North East and Yorkshire",2022-06-29,   3648.0,   3888.0,   4719.2,   5484.0,   6328.5,   7981.1,   8851.5,projected
"North East and Yorkshire",2022-06-30,   3362.3,   3606.0,   4431.8,   5180.0,   6087.0,   7866.6,   8915.6,projected
"North East and Yorkshire",2022-07-01,   3178.8,   3421.0,   4248.8,   5018.5,   5936.8,   7803.7,   8869.8,projected
"North East and Yorkshire",2022-07-02,   2972.5,   3231.8,   4068.0,   4825.5,   5864.5,   7816.1,   8945.8,projected
"North East and Yorkshire",2022-07-03,   3783.3,   4122.4,   5287.8,   6349.0,   7808.2,  10648.7,  12346.0,projected
"North West",2022-06-13,   1450.0,   1471.0,   1547.0,   1600.0,   1653.2,   1736.0,   1760.0,projected
"North West",2022-06-14,   1424.0,   1444.0,   1527.8,   1593.0,   1658.0,   1749.0,   1773.5,projected
"North West",2022-06-15,   1415.5,   1445.0,   1548.0,   1616.0,   1696.0,   1801.0,   1834.0,projected
"North West",2022-06-16,   1308.5,   1340.9,   1444.0,   1522.0,   1596.2,   1718.0,   1757.0,projected
"North West",2022-06-17,   1278.0,   1307.0,   1422.0,   1503.5,   1586.2,   1718.0,   1774.5,projected
"North West",2022-06-18,   1167.0,   1204.0,   1320.8,   1408.0,   1493.0,   1641.0,   1687.0,projected
"North West",2022-06-19,   1505.5,   1542.0,   1710.0,   1842.0,   1970.2,   2199.1,   2268.1,projected
"North West",2022-06-20,   2056.9,   2143.9,   2423.5,   2627.0,   2843.0,   3223.1,   3318.5,projected
"North West",2022-06-21,   2007.5,   2085.0,   2378.8,   2615.0,   2861.0,   3284.1,   3429.6,projected
"North West",2022-06-22,   1991.3,   2090.0,   2403.0,   2669.5,   2937.0,   3438.1,   3606.7,projected
"North West",2022-06-23,   1832.5,   1925.9,   2234.0,   2503.5,   2792.8,   3298.3,   3458.5,projected
"North West",2022-06-24,   1761.9,   1837.0,   2189.0,   2474.0,   2773.0,   3337.3,   3527.6,projected
"North West",2022-06-25,   1589.5,   1668.9,   2036.5,   2306.0,   2636.8,   3235.3,   3427.9,projected
"North West",2022-06-26,   2021.5,   2143.8,   2622.8,   3035.0,   3487.0,   4348.3,   4624.7,projected
"North West",2022-06-27,   2793.3,   2965.9,   3701.0,   4355.0,   5062.5,   6519.1,   6891.0,projected
"North West",2022-06-28,   2679.1,   2873.9,   3631.8,   4321.5,   5124.5,   6695.2,   7179.0,projected
"North West",2022-06-29,   2626.5,   2845.0,   3663.8,   4427.5,   5307.0,   7090.1,   7649.1,projected
"North West",2022-06-30,   2394.4,   2591.8,   3402.8,   4187.0,   5016.0,   6882.0,   7576.5,projected
