area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2022-03-25,   7579.3,   7684.9,   8006.0,   8209.5,   8435.0,   8759.1,   8894.8,projected
"North East and Yorkshire",2022-03-26,   5585.4,   5691.0,   5961.8,   6168.0,   6360.2,   6689.0,   6862.5,projected
"North East and Yorkshire",2022-03-27,   6940.4,   7067.9,   7440.5,   7719.5,   7990.2,   8423.1,   8631.5,projected
"North East and Yorkshire",2022-03-28,   9241.4,   9453.0,  10054.5,  10493.0,  10910.2,  11669.2,  12004.5,projected
"North East and Yorkshire",2022-03-29,   9251.2,   9451.6,  10155.8,  10748.5,  11367.2,  12462.1,  12985.1,projected
"North East and Yorkshire",2022-03-30,   8915.5,   9231.0,  10034.8,  10764.5,  11548.8,  12962.6,  13591.6,projected
"North East and Yorkshire",2022-03-31,   7718.0,   8014.9,   8831.5,   9649.0,  10501.2,  12049.2,  12766.1,projected
"North East and Yorkshire",2022-04-01,   6337.8,   6598.8,   7442.0,   8237.5,   9008.8,  10544.9,  11198.3,projected
"North East and Yorkshire",2022-04-02,   4713.9,   4977.6,   5663.8,   6324.0,   7074.0,   8373.0,   8845.4,projected
"North East and Yorkshire",2022-04-03,   5805.9,   6136.0,   7173.2,   8119.0,   9166.2,  11024.0,  11707.7,projected
"North East and Yorkshire",2022-04-04,   7747.9,   8198.6,   9783.0,  11275.5,  12892.0,  15844.4,  16849.9,projected
"North East and Yorkshire",2022-04-05,   7838.4,   8341.8,  10149.2,  11817.5,  13774.0,  17264.2,  18368.4,projected
"North East and Yorkshire",2022-04-06,   7710.9,   8233.1,  10285.8,  12154.0,  14292.2,  18462.1,  19884.3,projected
"North East and Yorkshire",2022-04-07,   6829.5,   7220.4,   9337.8,  11170.5,  13392.0,  17494.2,  19251.2,projected
"North East and Yorkshire",2022-04-08,   5701.8,   6153.6,   8055.5,   9827.0,  12051.0,  15826.4,  17647.4,projected
"North East and Yorkshire",2022-04-09,   4309.9,   4691.8,   6334.0,   7767.5,   9621.0,  13263.8,  14700.5,projected
"North East and Yorkshire",2022-04-10,   5445.0,   5988.5,   8182.8,  10279.5,  12904.8,  18086.3,  21026.2,projected
"North East and Yorkshire",2022-04-11,   7453.4,   8146.9,  11646.0,  14736.0,  18837.8,  27190.8,  31867.3,projected
"North East and Yorkshire",2022-04-12,   7741.3,   8379.1,  12390.5,  15956.0,  20907.5,  31478.4,  38010.1,projected
"North East and Yorkshire",2022-04-13,   7685.9,   8662.0,  12930.0,  16958.0,  22816.5,  35938.5,  42957.5,projected
"North East and Yorkshire",2022-04-14,   6854.5,   7796.0,  12028.5,  16215.0,  22011.5,  37267.2,  44987.7,projected
"North West",2022-03-25,   5143.4,   5229.0,   5471.8,   5656.5,   5825.2,   6124.0,   6205.5,projected
"North West",2022-03-26,   3632.9,   3690.0,   3915.8,   4078.0,   4239.0,   4509.0,   4593.5,projected
"North West",2022-03-27,   4420.9,   4506.8,   4798.8,   5027.0,   5251.0,   5614.0,   5733.7,projected
"North West",2022-03-28,   5902.1,   6049.1,   6499.8,   6845.0,   7182.2,   7771.6,   8171.3,projected
"North West",2022-03-29,   5723.4,   5888.8,   6456.0,   6896.0,   7355.0,   8321.6,   8713.1,projected
"North West",2022-03-30,   5409.2,   5599.8,   6253.8,   6799.0,   7392.2,   8609.4,   9020.2,projected
"North West",2022-03-31,   4513.8,   4716.7,   5356.8,   5906.0,   6532.2,   7948.1,   8447.7,projected
"North West",2022-04-01,   3518.3,   3703.9,   4280.8,   4813.5,   5373.0,   6524.1,   6995.1,projected
"North West",2022-04-02,   2473.4,   2605.8,   3090.8,   3517.5,   4030.0,   5045.1,   5432.9,projected
"North West",2022-04-03,   2925.4,   3127.9,   3809.8,   4428.0,   5140.0,   6532.4,   7020.2,projected
"North West",2022-04-04,   3854.8,   4166.0,   5233.8,   6096.5,   7224.8,   9332.0,  10315.4,projected
"North West",2022-04-05,   3710.4,   4058.7,   5219.5,   6268.0,   7512.0,  10116.4,  10958.5,projected
"North West",2022-04-06,   3497.0,   3925.9,   5108.0,   6284.0,   7668.5,  10424.0,  11802.3,projected
"North West",2022-04-07,   2951.9,   3306.7,   4471.2,   5553.0,   6943.5,   9683.2,  10726.9,projected
"North West",2022-04-08,   2343.9,   2622.5,   3639.8,   4587.5,   5760.5,   8151.0,   9063.6,projected
"North West",2022-04-09,   1623.0,   1875.0,   2670.8,   3405.5,   4379.2,   6479.0,   7112.9,projected
"North West",2022-04-10,   2038.6,   2327.8,   3395.5,   4360.5,   5655.0,   8388.3,   9478.6,projected
"North West",2022-04-11,   2729.9,   3117.8,   4650.0,   6158.0,   8206.8,  12500.0,  14072.4,projected
"North West",2022-04-12,   2605.3,   3089.8,   4774.5,   6389.0,   8699.5,  13694.4,  15542.1,projected
"North West",2022-04-13,   2545.6,   3005.0,   4846.8,   6567.5,   9122.0,  14882.6,  16914.3,projected
"North West",2022-04-14,   2217.1,   2624.0,   4286.5,   5923.0,   8409.0,  14160.1,  15849.6,projected
"Midlands",2022-03-25,   9488.4,   9581.0,   9842.0,  10041.5,  10257.0,  10567.1,  10703.8,projected
"Midlands",2022-03-26,   7266.4,   7379.0,   7656.8,   7839.5,   8034.2,   8336.0,   8412.1,projected
"Midlands",2022-03-27,   8967.9,   9091.0,   9412.8,   9656.0,   9925.2,  10341.1,  10509.3,projected
"Midlands",2022-03-28,  11846.5,  12067.0,  12558.8,  12925.0,  13346.0,  14045.0,  14277.1,projected
"Midlands",2022-03-29,  11639.8,  11856.9,  12438.0,  12923.0,  13402.2,  14468.0,  14800.0,projected
"Midlands",2022-03-30,  11190.2,  11403.6,  12228.5,  12854.0,  13484.8,  14855.1,  15371.6,projected
"Midlands",2022-03-31,   9754.5,  10006.9,  10841.8,  11475.5,  12199.0,  13657.5,  14192.2,projected
"Midlands",2022-04-01,   7988.9,   8290.7,   9090.8,   9686.5,  10374.2,  11770.3,  12200.1,projected
"Midlands",2022-04-02,   6152.6,   6369.2,   7117.0,   7673.0,   8323.2,   9598.4,  10050.7,projected
"Midlands",2022-04-03,   7448.3,   7803.4,   8831.2,   9592.0,  10502.8,  12169.2,  12751.7,projected
"Midlands",2022-04-04,   9812.0,  10315.8,  11844.2,  13009.0,  14461.8,  17046.8,  17941.5,projected
"Midlands",2022-04-05,   9601.6,  10109.1,  11847.5,  13180.0,  14711.0,  17629.1,  18552.1,projected
"Midlands",2022-04-06,   9251.3,   9845.9,  11778.2,  13246.0,  15029.8,  18110.2,  19235.6,projected
"Midlands",2022-04-07,   8056.3,   8649.7,  10564.0,  12004.5,  13745.5,  16988.0,  17865.3,projected
"Midlands",2022-04-08,   6669.3,   7185.8,   9006.0,  10282.0,  11883.0,  14643.8,  15658.9,projected
"Midlands",2022-04-09,   5153.2,   5629.4,   7146.8,   8278.0,   9696.2,  12041.4,  12994.8,projected
"Midlands",2022-04-10,   6338.7,   6866.5,   8947.2,  10535.0,  12504.5,  15778.8,  17203.9,projected
"Midlands",2022-04-11,   8395.8,   9241.8,  12248.5,  14471.5,  17350.2,  22382.2,  24149.1,projected
"Midlands",2022-04-12,   8390.7,   9199.1,  12324.5,  14888.0,  17905.5,  23746.3,  25417.7,projected
"Midlands",2022-04-13,   8309.4,   8992.9,  12518.2,  15237.0,  18646.2,  25199.2,  27142.7,projected
