area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-08-02, 4323.0, 4373.0, 4518.8, 4620.0, 4716.0, 4860.2, 4915.1,projected
"North East and Yorkshire",2021-08-03, 4055.0, 4103.0, 4266.0, 4379.0, 4498.0, 4663.0, 4726.0,projected
"North East and Yorkshire",2021-08-04, 4041.0, 4078.0, 4264.8, 4389.0, 4541.0, 4733.0, 4800.0,projected
"North East and Yorkshire",2021-08-05, 3797.9, 3859.0, 4048.8, 4185.0, 4342.0, 4574.3, 4649.1,projected
"North East and Yorkshire",2021-08-06, 3391.9, 3456.9, 3680.0, 3843.5, 4002.0, 4297.0, 4365.0,projected
"North East and Yorkshire",2021-08-07, 2705.4, 2771.0, 2999.8, 3175.5, 3338.0, 3650.1, 3757.0,projected
"North East and Yorkshire",2021-08-08, 2758.2, 2844.0, 3131.0, 3355.0, 3586.2, 4011.1, 4155.6,projected
"North East and Yorkshire",2021-08-09, 3724.0, 3845.6, 4355.5, 4722.5, 5111.8, 5848.2, 6105.8,projected
"North East and Yorkshire",2021-08-10, 3444.5, 3591.3, 4123.0, 4553.5, 5006.0, 5907.6, 6179.7,projected
"North East and Yorkshire",2021-08-11, 3392.0, 3554.7, 4176.0, 4660.0, 5223.2, 6341.2, 6667.8,projected
"North East and Yorkshire",2021-08-12, 3164.1, 3333.8, 3996.8, 4543.5, 5164.5, 6446.8, 6912.3,projected
"North East and Yorkshire",2021-08-13, 2828.2, 3033.9, 3694.5, 4244.0, 4907.8, 6359.1, 6904.6,projected
"North East and Yorkshire",2021-08-14, 2279.8, 2467.9, 3056.5, 3601.0, 4227.8, 5695.0, 6259.0,projected
"North East and Yorkshire",2021-08-15, 2370.9, 2552.4, 3269.0, 3919.0, 4684.8, 6502.5, 7423.8,projected
"North East and Yorkshire",2021-08-16, 3190.2, 3532.9, 4595.8, 5652.5, 6960.2,10103.9,11587.1,projected
"North East and Yorkshire",2021-08-17, 3048.4, 3329.8, 4448.5, 5627.0, 7076.2,10837.2,12606.5,projected
"North East and Yorkshire",2021-08-18, 2996.9, 3312.8, 4598.0, 5932.0, 7671.8,12165.4,14907.1,projected
"North East and Yorkshire",2021-08-19, 2855.0, 3140.6, 4494.0, 5929.5, 7927.8,13017.5,16199.8,projected
"North East and Yorkshire",2021-08-20, 2569.4, 2867.3, 4224.8, 5729.5, 7874.0,13679.0,17987.5,projected
"North East and Yorkshire",2021-08-21, 2083.0, 2378.0, 3583.0, 4994.0, 7129.5,12844.0,17712.7,projected
"North East and Yorkshire",2021-08-22, 2205.9, 2497.8, 3906.8, 5561.5, 8275.0,15365.5,22164.3,projected
"North West",2021-08-02, 2848.5, 2877.9, 2997.0, 3077.0, 3163.0, 3289.0, 3325.5,projected
"North West",2021-08-03, 2694.5, 2737.0, 2862.8, 2952.0, 3038.0, 3199.1, 3242.0,projected
"North West",2021-08-04, 2669.0, 2710.0, 2851.8, 2956.5, 3056.2, 3220.0, 3278.6,projected
"North West",2021-08-05, 2508.5, 2555.0, 2715.0, 2827.0, 2942.2, 3118.1, 3188.2,projected
"North West",2021-08-06, 2200.4, 2253.0, 2407.0, 2537.0, 2661.2, 2874.1, 2921.5,projected
"North West",2021-08-07, 1688.9, 1736.0, 1890.8, 2018.0, 2152.0, 2366.0, 2441.7,projected
"North West",2021-08-08, 1743.0, 1800.0, 1987.8, 2141.0, 2325.0, 2600.1, 2705.1,projected
"North West",2021-08-09, 2335.5, 2426.0, 2707.8, 2991.0, 3300.5, 3759.1, 3940.5,projected
"North West",2021-08-10, 2176.9, 2269.8, 2592.8, 2891.5, 3232.2, 3786.1, 3983.0,projected
"North West",2021-08-11, 2101.4, 2193.0, 2582.5, 2924.0, 3310.0, 4027.0, 4218.3,projected
"North West",2021-08-12, 1962.8, 2060.0, 2471.0, 2834.0, 3267.0, 4073.2, 4337.9,projected
"North West",2021-08-13, 1720.8, 1807.9, 2191.5, 2571.0, 3018.0, 3861.1, 4158.0,projected
"North West",2021-08-14, 1319.8, 1415.0, 1743.0, 2081.5, 2508.0, 3268.1, 3582.6,projected
"North West",2021-08-15, 1366.9, 1454.9, 1838.0, 2244.5, 2764.2, 3747.9, 4156.4,projected
"North West",2021-08-16, 1836.3, 1969.9, 2554.2, 3170.5, 3988.2, 5683.3, 6300.2,projected
"North West",2021-08-17, 1697.9, 1844.8, 2480.5, 3093.5, 4041.2, 5868.0, 6646.3,projected
"North West",2021-08-18, 1664.2, 1816.0, 2482.5, 3202.0, 4243.2, 6410.1, 7355.0,projected
"North West",2021-08-19, 1559.0, 1703.9, 2396.8, 3156.5, 4278.5, 6663.2, 7912.0,projected
"North West",2021-08-20, 1371.4, 1493.9, 2165.8, 2928.5, 4071.5, 6618.4, 8136.4,projected
"North West",2021-08-21, 1064.3, 1156.8, 1729.8, 2405.0, 3448.2, 5864.1, 7380.0,projected
"North West",2021-08-22, 1095.5, 1224.9, 1856.5, 2650.0, 3871.8, 7062.8, 8945.8,projected
"Midlands",2021-08-02, 4703.5, 4742.9, 4888.0, 4989.5, 5085.0, 5233.0, 5260.0,projected
"Midlands",2021-08-03, 4514.0, 4563.9, 4720.0, 4833.0, 4947.0, 5116.0, 5174.1,projected
"Midlands",2021-08-04, 4660.0, 4710.0, 4908.8, 5042.0, 5184.2, 5414.0, 5477.5,projected
"Midlands",2021-08-05, 4495.0, 4550.9, 4782.0, 4951.0, 5118.0, 5375.5, 5475.6,projected
"Midlands",2021-08-06, 4029.5, 4101.0, 4370.0, 4549.0, 4755.0, 5054.0, 5197.0,projected
"Midlands",2021-08-07, 3255.9, 3369.9, 3620.0, 3837.0, 4053.2, 4394.1, 4544.5,projected
"Midlands",2021-08-08, 3330.4, 3445.9, 3776.8, 4064.0, 4361.0, 4868.0, 5035.0,projected
"Midlands",2021-08-09, 4522.7, 4708.9, 5297.0, 5728.5, 6320.5, 7224.3, 7537.5,projected
"Midlands",2021-08-10, 4276.0, 4463.0, 5087.0, 5629.5, 6294.0, 7371.3, 7752.6,projected
"Midlands",2021-08-11, 4346.5, 4574.0, 5319.0, 5980.5, 6785.2, 8238.5, 8796.0,projected
"Midlands",2021-08-12, 4138.3, 4410.0, 5224.2, 5958.5, 6883.8, 8595.4, 9448.6,projected
"Midlands",2021-08-13, 3767.9, 4014.3, 4826.0, 5623.0, 6557.8, 8502.1, 9412.4,projected
"Midlands",2021-08-14, 3081.2, 3295.0, 4062.5, 4821.0, 5725.8, 7752.7, 8666.1,projected
"Midlands",2021-08-15, 3232.9, 3467.2, 4329.8, 5210.0, 6322.8, 8927.9,10121.1,projected
"Midlands",2021-08-16, 4494.3, 4832.5, 6134.5, 7594.0, 9467.5,14064.6,16144.3,projected
"Midlands",2021-08-17, 4279.0, 4601.7, 6044.5, 7640.5, 9768.0,15209.6,18180.0,projected
"Midlands",2021-08-18, 4409.8, 4814.9, 6385.5, 8363.0,10983.0,17899.6,22051.5,projected
