area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-12-29,25027.8,25452.9,28744.2,29706.5,34484.8,36640.1,36944.4,inferred
"North East and Yorkshire",2021-12-30,23863.9,24196.9,26110.8,27301.0,30253.8,33338.0,33622.2,inferred
"North East and Yorkshire",2021-12-31,20821.8,21120.8,23611.5,24560.0,26722.0,28721.2,29072.4,inferred
"North East and Yorkshire",2022-01-01,17412.0,17722.2,19041.8,20849.0,22113.5,22949.2,23100.2,inferred
"North East and Yorkshire",2022-01-02,22013.6,22297.5,23967.8,26370.0,27524.8,28254.0,28458.5,inferred
"North East and Yorkshire",2022-01-03,29947.4,30437.9,32994.0,35140.5,36409.0,37404.0,37575.1,inferred
"North East and Yorkshire",2022-01-04,29100.9,29400.6,32488.5,33534.0,34499.2,35661.2,35901.2,inferred
"North East and Yorkshire",2022-01-05,28957.1,29291.8,31194.8,32008.5,32589.0,33284.2,33504.5,inferred
"North East and Yorkshire",2022-01-06,25312.1,25690.6,27023.8,27575.0,28094.8,28700.2,28963.4,inferred
"North East and Yorkshire",2022-01-07,21494.5,21745.9,22499.5,22952.0,23464.2,24574.4,24907.2,inferred
"North East and Yorkshire",2022-01-08,16869.5,17043.4,17566.0,17944.0,18355.0,19545.1,19828.2,inferred
"North East and Yorkshire",2022-01-09,20167.9,20280.0,20790.5,21193.5,21611.2,22609.0,22899.2,inferred
"North East and Yorkshire",2022-01-10,25513.2,25695.0,26234.0,26650.0,27093.2,27865.2,28177.7,inferred
"North East and Yorkshire",2022-01-11,22947.9,23090.7,23566.8,23900.0,24294.2,24926.0,25074.7,inferred
"North East and Yorkshire",2022-01-12,19917.0,20106.8,20870.8,21454.5,21928.0,22860.0,23130.2,inferred
"North East and Yorkshire",2022-01-13,16072.0,16234.8,16830.2,17367.5,17873.0,18746.0,19059.0,inferred
"North East and Yorkshire",2022-01-14,12735.0,12847.9,13345.0,13705.5,14143.5,14949.0,15208.1,inferred
"North East and Yorkshire",2022-01-15,10138.4,10222.0,10546.0,10792.5,11081.0,11698.1,11920.0,inferred
"North East and Yorkshire",2022-01-16,13006.0,13122.8,13469.8,13708.0,13966.2,14370.0,14520.8,inferred
"North East and Yorkshire",2022-01-17,17888.9,18035.8,18466.8,18803.5,19131.2,19592.3,19753.2,inferred
"North East and Yorkshire",2022-01-18,17257.4,17452.0,17980.8,18350.5,18756.0,19345.3,19535.6,inferred
"North East and Yorkshire",2022-01-19,16864.4,17032.8,17471.5,17769.0,18073.2,18449.0,18570.0,inferred
"North East and Yorkshire",2022-01-20,14648.0,14778.0,15181.0,15430.0,15687.0,16080.2,16247.6,inferred
"North East and Yorkshire",2022-01-21,12285.0,12368.0,12717.8,12953.5,13193.0,13568.0,13681.6,inferred
"North East and Yorkshire",2022-01-22, 9716.0, 9802.0,10097.8,10302.0,10522.5,10890.1,11017.0,inferred
"North East and Yorkshire",2022-01-23,11918.4,12030.9,12376.0,12605.5,12826.0,13158.1,13279.1,inferred
"North East and Yorkshire",2022-01-24,15706.4,15811.9,16216.0,16498.5,16780.0,17191.4,17337.1,inferred
"North East and Yorkshire",2022-01-25,14672.0,14777.8,15195.8,15473.0,15729.2,16112.1,16235.8,inferred
"North East and Yorkshire",2022-01-26,13617.4,13739.0,14166.0,14437.0,14700.0,15065.1,15231.5,inferred
"North East and Yorkshire",2022-01-27,11462.0,11557.9,11917.8,12175.5,12432.2,12794.0,12913.1,inferred
"North East and Yorkshire",2022-01-28, 9393.4, 9480.0, 9768.5, 9972.0,10183.5,10528.0,10662.1,inferred
"North East and Yorkshire",2022-01-29, 7240.4, 7353.0, 7583.5, 7758.0, 7961.2, 8241.0, 8315.0,inferred
"North East and Yorkshire",2022-01-30, 8736.0, 8818.0, 9115.0, 9307.0, 9505.2, 9815.0, 9957.0,inferred
"North East and Yorkshire",2022-01-31,11353.4,11440.9,11763.8,11981.0,12221.2,12580.0,12662.2,inferred
"North East and Yorkshire",2022-02-01,10379.4,10491.0,10823.8,11033.5,11252.2,11556.1,11635.1,inferred
"North East and Yorkshire",2022-02-02, 9434.0, 9543.0, 9846.0,10052.0,10271.0,10605.4,10766.0,inferred
"North East and Yorkshire",2022-02-03, 7782.5, 7857.9, 8123.0, 8313.5, 8503.0, 8791.2, 8905.7,inferred
"North East and Yorkshire",2022-02-04, 6214.5, 6302.0, 6499.8, 6662.0, 6820.0, 7082.0, 7192.7,inferred
"North East and Yorkshire",2022-02-05, 4727.5, 4776.0, 4970.0, 5109.0, 5271.0, 5527.0, 5603.5,inferred
