area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-07-09, 6981.4, 7045.0, 7229.8, 7355.0, 7491.0, 7670.2, 7726.0,projected
"North East and Yorkshire",2021-07-10, 6127.0, 6184.0, 6368.8, 6507.0, 6633.2, 6816.1, 6868.0,projected
"North East and Yorkshire",2021-07-11, 7018.5, 7098.0, 7364.0, 7516.0, 7683.0, 7949.0, 8015.6,projected
"North East and Yorkshire",2021-07-12, 9438.8, 9557.9, 9956.0,10196.5,10439.8,10799.0,10932.1,projected
"North East and Yorkshire",2021-07-13, 9634.2, 9761.0,10184.8,10480.0,10772.2,11274.2,11460.0,projected
"North East and Yorkshire",2021-07-14,10311.0,10509.7,11014.8,11431.0,11823.2,12426.1,12691.2,projected
"North East and Yorkshire",2021-07-15, 9543.8, 9710.8,10326.0,10798.5,11249.8,11960.2,12256.2,projected
"North East and Yorkshire",2021-07-16, 9023.5, 9279.4, 9952.0,10521.5,11090.2,11914.1,12326.1,projected
"North East and Yorkshire",2021-07-17, 7971.7, 8145.0, 8906.8, 9451.5,10018.5,10947.0,11310.2,projected
"North East and Yorkshire",2021-07-18, 9099.4, 9415.8,10376.0,11150.0,11900.2,13087.5,13611.1,projected
"North East and Yorkshire",2021-07-19,12258.3,12711.5,14179.0,15342.0,16534.8,18495.3,19178.2,projected
"North East and Yorkshire",2021-07-20,12616.9,12974.8,14728.2,16083.0,17418.2,19813.2,20635.5,projected
"North East and Yorkshire",2021-07-21,13709.4,14155.7,16201.0,17859.0,19609.5,22551.1,23714.8,projected
"North East and Yorkshire",2021-07-22,12595.9,13339.0,15449.0,17155.5,19020.0,22354.4,23706.3,projected
"North East and Yorkshire",2021-07-23,12192.4,12898.4,15134.5,17041.0,19230.0,23023.7,24889.9,projected
"North East and Yorkshire",2021-07-24,10867.5,11500.0,13650.2,15697.5,17941.0,22069.2,23868.4,projected
"North East and Yorkshire",2021-07-25,12614.9,13522.4,16215.8,18818.0,21909.8,27761.8,30637.1,projected
"North East and Yorkshire",2021-07-26,17139.1,18317.7,22502.8,26582.5,31503.8,40929.4,45784.7,projected
"North East and Yorkshire",2021-07-27,17670.7,19126.2,23783.5,28378.5,34153.0,45270.2,52466.2,projected
"North East and Yorkshire",2021-07-28,19344.7,20944.2,26652.2,32088.5,39334.8,54766.9,63545.6,projected
"North East and Yorkshire",2021-07-29,18233.2,19755.6,25971.5,31654.5,39353.8,57147.3,69092.2,projected
"North West",2021-07-09, 4088.0, 4124.0, 4254.8, 4342.5, 4432.2, 4582.0, 4633.1,projected
"North West",2021-07-10, 3255.0, 3295.0, 3410.0, 3504.5, 3592.0, 3727.1, 3781.7,projected
"North West",2021-07-11, 3653.0, 3709.0, 3848.5, 3948.0, 4057.2, 4222.0, 4270.5,projected
"North West",2021-07-12, 5016.5, 5072.0, 5286.0, 5438.5, 5592.2, 5853.2, 5939.6,projected
"North West",2021-07-13, 4909.0, 4995.0, 5245.0, 5428.0, 5624.0, 5941.0, 6017.0,projected
"North West",2021-07-14, 4921.5, 5037.0, 5366.0, 5613.0, 5863.0, 6259.2, 6389.0,projected
"North West",2021-07-15, 4533.8, 4655.9, 5029.5, 5328.0, 5630.0, 6123.0, 6272.8,projected
"North West",2021-07-16, 3966.0, 4075.9, 4507.2, 4814.0, 5166.8, 5739.2, 5922.5,projected
"North West",2021-07-17, 3138.5, 3249.0, 3643.8, 3931.0, 4257.0, 4809.4, 4944.8,projected
"North West",2021-07-18, 3484.7, 3584.8, 4073.5, 4473.5, 4894.2, 5591.6, 5791.8,projected
"North West",2021-07-19, 4687.0, 4896.7, 5624.8, 6214.0, 6903.5, 7979.0, 8390.2,projected
"North West",2021-07-20, 4624.3, 4826.8, 5605.8, 6274.5, 7051.0, 8260.6, 8806.0,projected
"North West",2021-07-21, 4610.8, 4874.8, 5767.5, 6532.5, 7421.5, 8915.3, 9462.1,projected
"North West",2021-07-22, 4256.1, 4481.8, 5458.5, 6273.0, 7232.0, 8827.3, 9543.9,projected
"North West",2021-07-23, 3671.8, 3957.9, 4926.5, 5729.0, 6720.2, 8495.4, 9243.8,projected
"North West",2021-07-24, 2934.4, 3147.8, 4010.5, 4728.0, 5628.5, 7266.0, 8084.5,projected
"North West",2021-07-25, 3216.7, 3504.2, 4570.5, 5466.5, 6559.0, 8760.8, 9705.8,projected
"North West",2021-07-26, 4393.3, 4730.8, 6332.8, 7700.5, 9347.8,12913.2,14685.4,projected
"North West",2021-07-27, 4267.4, 4648.0, 6349.0, 7839.5, 9757.0,13614.6,15812.5,projected
"North West",2021-07-28, 4265.1, 4692.8, 6629.0, 8306.0,10411.5,14945.7,17617.4,projected
"North West",2021-07-29, 3890.4, 4457.0, 6338.5, 8022.0,10335.2,15511.8,18330.8,projected
"Midlands",2021-07-09, 4810.5, 4834.9, 4965.0, 5063.0, 5157.0, 5304.0, 5331.5,projected
"Midlands",2021-07-10, 4136.0, 4175.9, 4308.0, 4401.5, 4506.0, 4637.1, 4686.1,projected
"Midlands",2021-07-11, 4639.5, 4715.8, 4884.8, 5005.0, 5135.0, 5305.2, 5360.0,projected
"Midlands",2021-07-12, 6316.0, 6382.0, 6616.8, 6803.5, 6991.0, 7256.1, 7347.6,projected
"Midlands",2021-07-13, 6398.5, 6492.0, 6809.8, 7029.0, 7260.0, 7589.2, 7728.0,projected
"Midlands",2021-07-14, 6666.5, 6773.8, 7199.8, 7492.0, 7791.2, 8272.1, 8492.3,projected
"Midlands",2021-07-15, 6240.6, 6370.0, 6814.8, 7151.0, 7514.0, 8134.6, 8388.0,projected
"Midlands",2021-07-16, 5666.0, 5846.6, 6332.0, 6749.0, 7156.5, 7819.1, 8084.7,projected
"Midlands",2021-07-17, 4879.0, 5018.8, 5524.8, 5925.5, 6366.2, 7052.2, 7383.2,projected
