area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-03-11,1105.5,1123.0,1172.0,1208.0,1245.0,1294.0,1321.0,inferred
"North East and Yorkshire",2021-03-12,1013.0,1031.0,1075.0,1110.0,1144.0,1192.0,1209.0,inferred
"North East and Yorkshire",2021-03-13, 832.0, 843.0, 882.0, 912.0, 943.0, 985.1,1002.0,inferred
"North East and Yorkshire",2021-03-14, 940.5, 953.0, 994.0,1027.0,1058.0,1103.0,1125.0,inferred
"North East and Yorkshire",2021-03-15,1214.0,1232.0,1278.0,1314.0,1350.0,1404.0,1419.5,inferred
"North East and Yorkshire",2021-03-16,1155.5,1165.9,1214.8,1253.0,1287.0,1341.0,1358.0,inferred
"North East and Yorkshire",2021-03-17,1206.0,1220.0,1272.0,1307.0,1343.0,1400.0,1418.5,inferred
"North East and Yorkshire",2021-03-18,1125.0,1143.0,1191.8,1226.5,1260.2,1311.0,1329.5,inferred
"North East and Yorkshire",2021-03-19,1031.5,1049.0,1097.0,1134.0,1166.0,1216.0,1232.0,inferred
"North East and Yorkshire",2021-03-20, 848.0, 866.0, 906.0, 938.0, 970.0,1013.0,1028.5,inferred
"North East and Yorkshire",2021-03-21, 949.0, 963.0,1009.8,1043.0,1075.0,1122.0,1136.0,inferred
"North East and Yorkshire",2021-03-22,1190.0,1205.0,1256.0,1292.0,1329.0,1384.0,1402.0,inferred
"North East and Yorkshire",2021-03-23,1091.5,1107.0,1152.0,1184.0,1221.0,1270.0,1286.5,inferred
"North East and Yorkshire",2021-03-24,1094.0,1109.0,1160.0,1196.0,1229.0,1277.0,1291.5,inferred
"North East and Yorkshire",2021-03-25, 990.5,1004.0,1048.0,1078.5,1111.0,1157.0,1166.5,inferred
"North East and Yorkshire",2021-03-26, 873.5, 888.0, 931.0, 963.0, 993.0,1039.0,1052.5,inferred
"North East and Yorkshire",2021-03-27, 692.0, 703.0, 742.0, 769.0, 802.0, 842.0, 855.5,inferred
"North East and Yorkshire",2021-03-28, 748.0, 757.0, 799.8, 831.0, 861.0, 902.0, 918.0,inferred
"North East and Yorkshire",2021-03-29, 907.0, 924.0, 968.0, 998.0,1032.0,1077.0,1093.0,inferred
"North East and Yorkshire",2021-03-30, 804.5, 817.9, 862.0, 894.0, 923.0, 962.0, 975.0,inferred
"North East and Yorkshire",2021-03-31, 795.5, 806.0, 847.0, 877.0, 908.0, 948.0, 965.0,inferred
"North East and Yorkshire",2021-04-01, 695.0, 708.0, 746.0, 773.0, 803.0, 843.0, 857.5,inferred
"North East and Yorkshire",2021-04-02, 597.5, 608.0, 650.0, 674.0, 703.0, 742.0, 756.0,inferred
"North East and Yorkshire",2021-04-03, 462.5, 472.0, 505.0, 528.0, 551.0, 585.0, 597.0,inferred
"North East and Yorkshire",2021-04-04, 503.5, 516.0, 547.0, 571.0, 594.0, 630.0, 646.0,inferred
"North East and Yorkshire",2021-04-05, 632.5, 646.0, 682.0, 707.0, 733.2, 774.0, 788.0,inferred
"North East and Yorkshire",2021-04-06, 582.5, 595.0, 628.0, 651.0, 677.0, 715.0, 727.0,inferred
"North East and Yorkshire",2021-04-07, 592.0, 603.0, 637.0, 662.0, 688.0, 729.0, 740.5,inferred
"North East and Yorkshire",2021-04-08, 530.0, 541.0, 575.0, 601.0, 624.0, 660.0, 677.0,inferred
"North East and Yorkshire",2021-04-09, 469.5, 478.9, 512.0, 537.0, 559.0, 596.0, 606.0,inferred
"North East and Yorkshire",2021-04-10, 369.0, 379.0, 407.0, 428.0, 450.0, 481.0, 491.0,inferred
"North East and Yorkshire",2021-04-11, 406.0, 416.0, 446.0, 466.0, 488.0, 522.0, 533.0,inferred
"North East and Yorkshire",2021-04-12, 507.0, 517.0, 551.0, 575.0, 601.2, 633.0, 644.5,inferred
"North East and Yorkshire",2021-04-13, 465.0, 475.0, 505.0, 527.0, 550.0, 585.0, 594.5,inferred
"North East and Yorkshire",2021-04-14, 470.0, 482.0, 513.0, 534.0, 558.0, 590.0, 600.0,inferred
"North East and Yorkshire",2021-04-15, 427.5, 434.0, 464.0, 485.0, 506.2, 540.0, 549.0,inferred
"North East and Yorkshire",2021-04-16, 380.0, 387.0, 415.0, 435.0, 457.0, 487.0, 500.0,inferred
"North East and Yorkshire",2021-04-17, 299.0, 306.0, 334.0, 351.0, 371.0, 398.0, 405.0,inferred
"North East and Yorkshire",2021-04-18, 335.5, 344.0, 371.0, 390.0, 408.0, 435.0, 446.0,inferred
"North East and Yorkshire",2021-04-19, 433.0, 443.0, 471.0, 496.0, 519.0, 551.0, 562.0,inferred
"North East and Yorkshire",2021-04-20, 410.5, 422.0, 446.0, 466.0, 488.0, 520.0, 531.0,inferred
"North East and Yorkshire",2021-04-21, 426.0, 434.0, 464.0, 485.0, 507.0, 541.0, 552.0,inferred
"North East and Yorkshire",2021-04-22, 391.5, 401.0, 429.0, 448.0, 469.0, 500.0, 509.0,inferred
"North East and Yorkshire",2021-04-23, 354.0, 363.0, 390.0, 410.0, 430.0, 459.0, 469.5,inferred
"North East and Yorkshire",2021-04-24, 285.5, 294.0, 318.0, 334.0, 353.0, 377.0, 386.5,inferred
"North East and Yorkshire",2021-04-25, 322.5, 330.0, 356.0, 373.0, 392.0, 422.0, 430.5,inferred
"North East and Yorkshire",2021-04-26, 413.0, 420.0, 451.0, 471.0, 492.2, 521.0, 530.5,inferred
"North East and Yorkshire",2021-04-27, 384.0, 394.0, 421.0, 442.0, 463.0, 495.0, 504.0,inferred
"North East and Yorkshire",2021-04-28, 398.0, 407.0, 437.0, 457.0, 479.0, 510.0, 520.0,inferred
"North East and Yorkshire",2021-04-29, 361.0, 370.0, 401.0, 421.0, 442.0, 472.0, 481.0,inferred
"North East and Yorkshire",2021-04-30, 324.5, 336.0, 363.8, 382.0, 400.2, 429.0, 438.0,inferred
"North East and Yorkshire",2021-05-01, 262.0, 269.0, 295.0, 312.0, 328.0, 353.0, 362.0,inferred
"North East and Yorkshire",2021-05-02, 299.0, 306.0, 330.0, 349.0, 366.0, 395.0, 404.0,inferred
"North East and Yorkshire",2021-05-03, 384.0, 393.0, 419.0, 438.0, 459.0, 489.0, 501.0,inferred
"North East and Yorkshire",2021-05-04, 361.0, 368.0, 397.0, 418.0, 438.0, 470.0, 479.0,inferred
"North East and Yorkshire",2021-05-05, 376.0, 385.0, 413.0, 432.0, 453.0, 483.0, 495.0,inferred
"North East and Yorkshire",2021-05-06, 345.0, 352.0, 380.0, 400.0, 420.0, 450.0, 459.0,inferred
"North East and Yorkshire",2021-05-07, 315.0, 322.0, 348.0, 367.0, 387.0, 416.0, 425.0,inferred
"North East and Yorkshire",2021-05-08, 253.0, 262.0, 285.0, 301.0, 318.0, 344.0, 349.0,inferred
"North East and Yorkshire",2021-05-09, 286.0, 292.0, 318.0, 335.0, 353.0, 379.0, 389.0,inferred
"North East and Yorkshire",2021-05-10, 366.0, 373.0, 401.0, 422.0, 441.0, 473.0, 484.0,inferred
"North East and Yorkshire",2021-05-11, 338.0, 348.0, 375.0, 394.0, 414.0, 446.0, 457.0,inferred
"North East and Yorkshire",2021-05-12, 352.5, 361.0, 389.0, 409.0, 428.0, 456.0, 470.0,inferred
"North East and Yorkshire",2021-05-13, 324.0, 331.0, 357.0, 376.0, 396.0, 422.0, 434.5,inferred
"North East and Yorkshire",2021-05-14, 297.0, 305.0, 327.0, 345.0, 363.0, 387.0, 397.5,inferred
"North East and Yorkshire",2021-05-15, 236.0, 243.0, 265.0, 282.0, 299.0, 325.0, 335.0,inferred
"North East and Yorkshire",2021-05-16, 271.0, 278.0, 303.0, 319.0, 338.0, 363.0, 370.0,inferred
"North East and Yorkshire",2021-05-17, 354.0, 363.0, 391.0, 411.0, 430.0, 460.0, 473.5,inferred
"North East and Yorkshire",2021-05-18, 340.5, 348.0, 374.0, 394.0, 414.0, 440.0, 449.0,inferred
"North East and Yorkshire",2021-05-19, 356.0, 365.0, 392.0, 412.0, 433.0, 463.0, 470.0,inferred
"North East and Yorkshire",2021-05-20, 331.0, 343.0, 370.0, 388.0, 407.0, 433.0, 441.5,inferred
"North East and Yorkshire",2021-05-21, 311.0, 317.0, 341.8, 359.0, 378.0, 404.0, 417.5,inferred
"North East and Yorkshire",2021-05-22, 250.5, 258.0, 281.0, 298.0, 316.0, 341.0, 349.0,inferred
"North East and Yorkshire",2021-05-23, 285.0, 296.0, 320.0, 338.0, 357.0, 386.0, 393.0,inferred
"North East and Yorkshire",2021-05-24, 388.0, 395.0, 425.0, 444.0, 465.0, 493.0, 504.0,inferred
"North East and Yorkshire",2021-05-25, 373.5, 380.0, 410.0, 431.0, 451.0, 482.0, 490.5,inferred
"North East and Yorkshire",2021-05-26, 401.5, 412.0, 440.0, 461.0, 481.0, 513.0, 525.0,inferred
"North East and Yorkshire",2021-05-27, 383.0, 393.0, 422.0, 441.0, 462.0, 492.0, 502.5,inferred
"North East and Yorkshire",2021-05-28, 357.0, 366.0, 394.0, 413.0, 435.0, 467.1, 477.5,inferred
"North East and Yorkshire",2021-05-29, 300.0, 307.0, 330.0, 350.0, 368.0, 398.0, 409.0,inferred
"North East and Yorkshire",2021-05-30, 362.0, 370.0, 398.0, 417.0, 437.0, 466.0, 476.5,inferred
"North East and Yorkshire",2021-05-31, 506.5, 517.0, 553.0, 574.0, 600.0, 639.0, 650.0,inferred
"North East and Yorkshire",2021-06-01, 524.5, 534.0, 569.0, 593.0, 617.0, 653.0, 668.5,inferred
"North East and Yorkshire",2021-06-02, 602.0, 612.0, 647.0, 670.0, 698.0, 740.0, 752.0,inferred
"North East and Yorkshire",2021-06-03, 604.0, 614.0, 651.0, 678.0, 705.0, 745.0, 757.0,inferred
"North East and Yorkshire",2021-06-04, 599.0, 613.0, 646.0, 671.0, 696.2, 738.0, 756.5,inferred
"North East and Yorkshire",2021-06-05, 530.0, 541.0, 573.0, 598.0, 623.0, 659.0, 669.0,inferred
"North East and Yorkshire",2021-06-06, 647.0, 659.0, 694.0, 721.0, 748.0, 787.0, 799.0,inferred
"North East and Yorkshire",2021-06-07, 895.5, 905.9, 947.0, 978.0,1009.0,1055.0,1069.5,inferred
"North East and Yorkshire",2021-06-08, 895.0, 912.0, 953.0, 986.0,1017.0,1067.0,1081.5,inferred
"North East and Yorkshire",2021-06-09,1005.0,1016.0,1064.0,1097.0,1128.0,1175.0,1191.0,inferred
"North East and Yorkshire",2021-06-10, 994.0,1006.9,1055.0,1090.0,1124.0,1176.0,1186.5,inferred
"North East and Yorkshire",2021-06-11, 982.5,1000.0,1043.0,1075.0,1106.2,1154.0,1169.5,inferred
"North East and Yorkshire",2021-06-12, 864.0, 877.0, 918.0, 952.0, 983.0,1027.0,1049.0,inferred
"North East and Yorkshire",2021-06-13,1045.5,1060.9,1108.0,1142.5,1179.0,1230.0,1245.5,inferred
"North East and Yorkshire",2021-06-14,1445.0,1464.0,1516.0,1557.0,1598.0,1655.0,1680.5,inferred
"North East and Yorkshire",2021-06-15,1461.5,1483.0,1542.0,1583.0,1623.0,1674.0,1693.5,inferred
"North East and Yorkshire",2021-06-16,1646.0,1667.0,1727.0,1768.5,1815.0,1877.0,1897.0,inferred
"North East and Yorkshire",2021-06-17,1652.5,1669.0,1727.0,1767.0,1812.0,1880.0,1894.0,inferred
"North East and Yorkshire",2021-06-18,1626.5,1643.0,1705.0,1747.0,1794.0,1859.0,1877.5,inferred
"North East and Yorkshire",2021-06-19,1428.5,1446.0,1509.0,1550.0,1591.0,1649.0,1672.5,inferred
"North East and Yorkshire",2021-06-20,1763.5,1781.0,1849.0,1895.0,1944.0,2013.0,2038.5,inferred
"North East and Yorkshire",2021-06-21,2511.5,2531.0,2603.0,2657.0,2711.0,2792.0,2823.0,inferred
"North East and Yorkshire",2021-06-22,2613.9,2638.9,2727.0,2781.0,2838.0,2922.0,2948.6,inferred
"North East and Yorkshire",2021-06-23,3007.5,3032.9,3124.0,3192.0,3253.0,3359.1,3390.5,inferred
"North West",2021-03-11, 708.5, 721.0, 761.0, 786.0, 815.0, 861.0, 877.5,inferred
"North West",2021-03-12, 617.5, 630.0, 664.8, 690.0, 716.0, 759.0, 768.0,inferred
"North West",2021-03-13, 472.5, 481.0, 515.0, 538.0, 559.0, 592.0, 603.0,inferred
"North West",2021-03-14, 554.0, 566.0, 600.0, 626.0, 651.0, 686.0, 699.0,inferred
"North West",2021-03-15, 730.0, 743.0, 782.0, 809.0, 838.2, 883.0, 897.0,inferred
"North West",2021-03-16, 717.0, 731.0, 770.0, 797.0, 824.0, 864.0, 883.0,inferred
"North West",2021-03-17, 714.5, 728.0, 769.0, 796.0, 823.0, 864.0, 874.0,inferred
"North West",2021-03-18, 681.0, 691.9, 728.0, 754.0, 780.0, 821.0, 835.0,inferred
"North West",2021-03-19, 593.5, 604.0, 640.0, 666.0, 690.0, 727.0, 740.0,inferred
