area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-10-24, 4343.9, 4383.0, 4543.0, 4649.5, 4750.0, 4893.0, 4932.0,projected
"North East and Yorkshire",2021-10-25, 5944.5, 6013.9, 6197.8, 6336.0, 6469.2, 6694.0, 6759.6,projected
"North East and Yorkshire",2021-10-26, 5348.8, 5421.0, 5620.0, 5766.0, 5909.0, 6116.1, 6183.6,projected
"North East and Yorkshire",2021-10-27, 5238.0, 5305.0, 5525.0, 5673.0, 5828.2, 6081.1, 6145.5,projected
"North East and Yorkshire",2021-10-28, 4926.4, 4998.9, 5232.8, 5398.0, 5554.0, 5811.1, 5894.0,projected
"North East and Yorkshire",2021-10-29, 4355.0, 4433.0, 4679.0, 4856.0, 5030.0, 5280.1, 5385.6,projected
"North East and Yorkshire",2021-10-30, 3560.0, 3657.0, 3868.8, 4050.0, 4207.0, 4460.0, 4550.0,projected
"North East and Yorkshire",2021-10-31, 3669.5, 3763.8, 4027.0, 4222.0, 4426.0, 4709.0, 4821.0,projected
"North East and Yorkshire",2021-11-01, 4954.4, 5110.0, 5492.0, 5809.0, 6119.0, 6539.1, 6741.1,projected
"North East and Yorkshire",2021-11-02, 4498.6, 4633.8, 5033.0, 5329.0, 5641.2, 6066.2, 6291.0,projected
"North East and Yorkshire",2021-11-03, 4418.0, 4531.0, 4960.8, 5280.5, 5625.0, 6132.0, 6318.1,projected
"North East and Yorkshire",2021-11-04, 4152.2, 4302.0, 4726.0, 5051.5, 5433.2, 5967.1, 6160.7,projected
"North East and Yorkshire",2021-11-05, 3670.9, 3815.9, 4260.8, 4581.0, 4955.8, 5514.0, 5711.3,projected
"North East and Yorkshire",2021-11-06, 3010.9, 3150.0, 3548.0, 3865.0, 4190.2, 4726.0, 4920.0,projected
"North East and Yorkshire",2021-11-07, 3107.0, 3273.0, 3724.8, 4063.0, 4448.8, 5065.2, 5287.9,projected
"North East and Yorkshire",2021-11-08, 4291.7, 4493.0, 5134.8, 5613.5, 6238.0, 7179.5, 7488.8,projected
"North East and Yorkshire",2021-11-09, 3819.9, 4088.0, 4728.5, 5235.0, 5826.2, 6773.0, 7106.0,projected
"North East and Yorkshire",2021-11-10, 3798.2, 4019.9, 4722.8, 5242.0, 5865.5, 6907.1, 7270.6,projected
"North East and Yorkshire",2021-11-11, 3608.3, 3825.0, 4528.0, 5075.0, 5748.8, 6838.1, 7177.3,projected
"North East and Yorkshire",2021-11-12, 3256.8, 3464.8, 4114.8, 4643.0, 5299.0, 6431.0, 6867.2,projected
"North East and Yorkshire",2021-11-13, 2687.8, 2907.5, 3490.8, 3944.5, 4558.0, 5572.2, 6057.3,projected
"North West",2021-10-24, 2980.8, 3015.0, 3139.0, 3218.0, 3300.2, 3421.0, 3462.0,projected
"North West",2021-10-25, 4047.9, 4093.9, 4259.0, 4368.0, 4496.0, 4669.0, 4724.6,projected
"North West",2021-10-26, 3662.0, 3711.0, 3879.0, 3991.0, 4101.2, 4292.0, 4349.1,projected
"North West",2021-10-27, 3575.0, 3611.9, 3781.8, 3906.5, 4035.0, 4224.2, 4303.5,projected
"North West",2021-10-28, 3340.8, 3389.0, 3580.0, 3718.0, 3865.2, 4063.1, 4149.5,projected
"North West",2021-10-29, 2850.9, 2900.9, 3082.8, 3223.5, 3375.0, 3553.0, 3624.0,projected
"North West",2021-10-30, 2318.4, 2365.0, 2542.8, 2673.0, 2802.2, 2998.1, 3054.1,projected
"North West",2021-10-31, 2359.5, 2422.0, 2625.8, 2784.0, 2939.2, 3199.1, 3281.0,projected
"North West",2021-11-01, 3176.8, 3285.9, 3566.8, 3798.0, 4041.2, 4395.3, 4529.5,projected
"North West",2021-11-02, 2871.4, 2950.8, 3239.2, 3489.0, 3746.2, 4109.3, 4232.2,projected
"North West",2021-11-03, 2752.9, 2869.0, 3191.0, 3430.5, 3722.5, 4122.0, 4241.5,projected
"North West",2021-11-04, 2598.9, 2705.9, 3020.8, 3286.0, 3574.2, 3995.1, 4133.6,projected
"North West",2021-11-05, 2234.9, 2312.7, 2606.8, 2863.0, 3125.2, 3534.5, 3668.0,projected
"North West",2021-11-06, 1817.9, 1889.0, 2157.8, 2392.0, 2628.5, 3035.0, 3154.8,projected
"North West",2021-11-07, 1867.5, 1953.0, 2247.8, 2495.5, 2789.0, 3232.1, 3380.6,projected
"North West",2021-11-08, 2505.9, 2637.8, 3052.5, 3435.0, 3864.0, 4520.1, 4739.1,projected
"North West",2021-11-09, 2272.9, 2386.0, 2797.0, 3170.0, 3593.0, 4240.1, 4476.5,projected
"North West",2021-11-10, 2193.0, 2341.0, 2762.8, 3157.5, 3576.0, 4331.0, 4566.2,projected
"North West",2021-11-11, 2055.9, 2198.7, 2621.5, 3020.0, 3494.5, 4229.3, 4466.6,projected
"North West",2021-11-12, 1771.9, 1896.0, 2291.5, 2654.0, 3077.2, 3811.1, 4003.0,projected
"North West",2021-11-13, 1445.3, 1543.9, 1893.5, 2222.0, 2619.2, 3256.1, 3519.8,projected
"Midlands",2021-10-24, 5238.0, 5286.0, 5441.0, 5549.5, 5661.0, 5838.0, 5896.0,projected
"Midlands",2021-10-25, 6928.5, 7002.9, 7206.0, 7354.0, 7506.0, 7763.2, 7840.0,projected
"Midlands",2021-10-26, 6344.5, 6411.9, 6645.0, 6795.0, 6948.0, 7190.4, 7258.0,projected
