area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-10-28, 5437.0, 5518.9, 5768.8, 5934.5, 6099.2, 6342.1, 6416.0,inferred
"North East and Yorkshire",2021-10-29, 4434.8, 4511.9, 4754.5, 4950.0, 5121.0, 5356.0, 5431.5,inferred
"North East and Yorkshire",2021-10-30, 3085.9, 3168.9, 3407.8, 3596.0, 3756.2, 3972.1, 4027.5,inferred
"North East and Yorkshire",2021-10-31, 3809.9, 3882.9, 4200.8, 4443.5, 4650.2, 4886.0, 4955.7,inferred
"North East and Yorkshire",2021-11-01, 5319.0, 5406.0, 5698.8, 6002.0, 6258.0, 6525.2, 6598.2,inferred
"North East and Yorkshire",2021-11-02, 5395.5, 5470.0, 5730.0, 5960.5, 6179.2, 6439.2, 6514.6,inferred
"North East and Yorkshire",2021-11-03, 5326.9, 5395.0, 5653.8, 5814.5, 5989.0, 6236.0, 6297.2,inferred
"North East and Yorkshire",2021-11-04, 4670.0, 4744.0, 4941.0, 5077.0, 5216.0, 5401.0, 5457.7,inferred
"North East and Yorkshire",2021-11-05, 3880.9, 3922.0, 4102.0, 4221.5, 4345.2, 4534.0, 4605.0,inferred
"North East and Yorkshire",2021-11-06, 2785.9, 2842.9, 2988.0, 3089.0, 3191.0, 3347.1, 3390.5,inferred
"North East and Yorkshire",2021-11-07, 3520.9, 3592.0, 3773.0, 3888.0, 4016.0, 4203.0, 4259.0,inferred
"North East and Yorkshire",2021-11-08, 5046.4, 5112.0, 5323.0, 5470.5, 5620.2, 5859.0, 5906.0,inferred
"North East and Yorkshire",2021-11-09, 5233.0, 5308.9, 5519.8, 5657.0, 5807.0, 6040.1, 6110.0,inferred
"North East and Yorkshire",2021-11-10, 5316.4, 5399.0, 5602.0, 5744.5, 5902.0, 6113.1, 6177.5,inferred
"North East and Yorkshire",2021-11-11, 4804.0, 4868.9, 5055.0, 5198.0, 5332.0, 5543.0, 5616.1,inferred
"North East and Yorkshire",2021-11-12, 4090.5, 4149.9, 4337.8, 4460.5, 4585.5, 4775.1, 4837.6,inferred
"North East and Yorkshire",2021-11-13, 3048.4, 3094.0, 3247.0, 3359.0, 3478.0, 3627.0, 3684.0,inferred
"North East and Yorkshire",2021-11-14, 3912.0, 3960.0, 4144.8, 4277.0, 4402.2, 4605.0, 4647.5,inferred
"North East and Yorkshire",2021-11-15, 5458.5, 5522.0, 5719.8, 5871.0, 6023.0, 6249.1, 6323.0,inferred
"North East and Yorkshire",2021-11-16, 5518.0, 5576.0, 5782.8, 5923.0, 6059.2, 6286.1, 6373.5,inferred
"North East and Yorkshire",2021-11-17, 5452.0, 5512.6, 5720.0, 5867.0, 6019.0, 6232.1, 6301.5,inferred
"North East and Yorkshire",2021-11-18, 4817.0, 4871.8, 5061.8, 5188.0, 5323.2, 5527.0, 5593.5,inferred
"North East and Yorkshire",2021-11-19, 4026.4, 4074.9, 4251.0, 4370.0, 4495.0, 4688.0, 4751.5,inferred
"North East and Yorkshire",2021-11-20, 2939.5, 2986.0, 3138.8, 3242.0, 3351.2, 3517.1, 3562.0,inferred
"North East and Yorkshire",2021-11-21, 3722.5, 3780.9, 3938.8, 4068.0, 4192.0, 4363.1, 4415.7,inferred
"North East and Yorkshire",2021-11-22, 5208.0, 5259.9, 5458.8, 5595.5, 5739.2, 5964.1, 6035.5,inferred
"North East and Yorkshire",2021-11-23, 5271.0, 5331.0, 5521.8, 5659.0, 5806.2, 6012.0, 6080.0,inferred
"North East and Yorkshire",2021-11-24, 5199.0, 5269.9, 5468.0, 5602.0, 5754.2, 5971.0, 6024.0,inferred
"North East and Yorkshire",2021-11-25, 4589.0, 4644.0, 4820.8, 4956.5, 5093.0, 5309.1, 5357.0,inferred
"North East and Yorkshire",2021-11-26, 3818.9, 3880.0, 4057.0, 4182.5, 4304.0, 4492.0, 4560.6,inferred
"North East and Yorkshire",2021-11-27, 2777.5, 2828.7, 2985.0, 3092.0, 3197.0, 3380.2, 3428.5,inferred
"North East and Yorkshire",2021-11-28, 3566.5, 3619.9, 3789.0, 3909.0, 4033.0, 4215.0, 4274.6,inferred
"North East and Yorkshire",2021-11-29, 5058.5, 5115.8, 5305.0, 5446.0, 5597.2, 5805.1, 5874.0,inferred
"North East and Yorkshire",2021-11-30, 5158.0, 5215.0, 5404.8, 5560.5, 5713.0, 5925.0, 5971.1,inferred
"North East and Yorkshire",2021-12-01, 5171.5, 5233.7, 5423.0, 5568.0, 5717.2, 5933.0, 5994.5,inferred
"North East and Yorkshire",2021-12-02, 4612.4, 4666.0, 4837.8, 4986.0, 5132.0, 5312.0, 5369.5,inferred
"North East and Yorkshire",2021-12-03, 3883.0, 3943.9, 4114.0, 4235.0, 4354.0, 4557.0, 4619.0,inferred
"North East and Yorkshire",2021-12-04, 2870.5, 2922.0, 3060.0, 3168.0, 3276.0, 3456.0, 3511.6,inferred
"North East and Yorkshire",2021-12-05, 3645.9, 3722.8, 3893.0, 4004.0, 4144.2, 4329.1, 4411.0,inferred
"North East and Yorkshire",2021-12-06, 5183.0, 5261.0, 5468.0, 5629.5, 5775.0, 6000.1, 6086.5,inferred
"North East and Yorkshire",2021-12-07, 5348.4, 5438.0, 5620.0, 5762.0, 5905.2, 6138.2, 6219.0,inferred
"North East and Yorkshire",2021-12-08, 5375.4, 5447.0, 5657.0, 5795.5, 5942.2, 6161.0, 6227.0,inferred
"North East and Yorkshire",2021-12-09, 4815.0, 4879.0, 5094.8, 5220.0, 5365.0, 5567.0, 5633.5,inferred
"North East and Yorkshire",2021-12-10, 4088.4, 4152.0, 4339.0, 4476.0, 4609.0, 4808.2, 4875.0,inferred
"North East and Yorkshire",2021-12-11, 3062.0, 3099.0, 3262.8, 3380.0, 3502.2, 3686.0, 3738.0,inferred
"North East and Yorkshire",2021-12-12, 4164.5, 4206.0, 4396.0, 4514.0, 4656.0, 4856.0, 4909.5,inferred
"North East and Yorkshire",2021-12-13, 6331.0, 6394.0, 6625.0, 6781.0, 6942.0, 7192.1, 7257.1,inferred
"North East and Yorkshire",2021-12-14, 7053.8, 7123.9, 7346.8, 7522.5, 7700.0, 7977.1, 8060.1,inferred
"North East and Yorkshire",2021-12-15, 7629.8, 7708.0, 7959.8, 8156.0, 8341.0, 8653.1, 8735.0,inferred
"North East and Yorkshire",2021-12-16, 7347.0, 7439.0, 7684.8, 7859.5, 8038.5, 8294.1, 8370.6,inferred
"North East and Yorkshire",2021-12-17, 6701.0, 6777.9, 7002.8, 7178.5, 7347.0, 7592.2, 7672.5,inferred
"North East and Yorkshire",2021-12-18, 5313.5, 5396.0, 5619.8, 5777.0, 5936.5, 6158.0, 6222.0,inferred
"North East and Yorkshire",2021-12-19, 7437.5, 7520.0, 7779.0, 7963.0, 8142.0, 8380.2, 8457.5,inferred
"North East and Yorkshire",2021-12-20,11451.9,11594.9,11897.0,12115.0,12337.2,12667.0,12781.1,inferred
"North East and Yorkshire",2021-12-21,12920.4,13004.0,13320.0,13536.5,13770.2,14138.1,14235.5,inferred
"North East and Yorkshire",2021-12-22,14139.9,14264.8,14585.8,14828.0,15062.2,15436.1,15528.6,inferred
"North East and Yorkshire",2021-12-23,13760.9,13908.6,14254.8,14479.5,14743.0,15083.0,15204.0,inferred
"North East and Yorkshire",2021-12-24,12708.4,12823.8,13171.0,13427.0,13696.8,14064.4,14176.7,inferred
"North East and Yorkshire",2021-12-25,10358.0,10459.9,10747.0,10973.0,11227.2,11585.1,11661.7,inferred
"North East and Yorkshire",2021-12-26,14665.7,14786.0,15186.8,15465.5,15725.2,16100.0,16220.1,inferred
"North East and Yorkshire",2021-12-27,23225.0,23363.6,23769.5,24079.5,24422.0,24922.0,25076.3,inferred
"North East and Yorkshire",2021-12-28,26596.3,26747.8,27304.8,27642.0,28000.2,28499.3,28673.5,inferred
"North East and Yorkshire",2021-12-29,29835.7,30009.0,30576.8,30971.5,31403.2,31977.1,32172.0,inferred
"North East and Yorkshire",2021-12-30,29740.7,29944.9,30541.8,31005.5,31446.8,32037.0,32197.7,inferred
