area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-08-21,  3023.9,  3052.9,  3157.0,  3246.5,  3322.0,  3446.1,  3485.5,projected
"North East and Yorkshire",2021-08-22,  3044.4,  3089.9,  3223.0,  3314.0,  3407.2,  3548.1,  3595.5,projected
"North East and Yorkshire",2021-08-23,  4223.5,  4273.9,  4455.0,  4591.5,  4729.0,  4932.0,  4980.0,projected
"North East and Yorkshire",2021-08-24,  3971.0,  4041.0,  4243.8,  4378.5,  4531.2,  4739.0,  4807.5,projected
"North East and Yorkshire",2021-08-25,  4035.9,  4116.0,  4348.5,  4514.5,  4690.0,  4986.0,  5087.1,projected
"North East and Yorkshire",2021-08-26,  3845.5,  3913.9,  4178.8,  4369.0,  4578.5,  4894.0,  5017.5,projected
"North East and Yorkshire",2021-08-27,  3413.4,  3500.9,  3777.0,  3980.0,  4221.2,  4582.2,  4764.1,projected
"North East and Yorkshire",2021-08-28,  2726.0,  2811.0,  3063.5,  3268.5,  3494.5,  3879.2,  4009.0,projected
"North East and Yorkshire",2021-08-29,  2772.5,  2857.9,  3151.8,  3397.0,  3674.5,  4124.1,  4324.5,projected
"North East and Yorkshire",2021-08-30,  3775.5,  3945.0,  4409.0,  4781.5,  5224.2,  5995.4,  6325.3,projected
"North East and Yorkshire",2021-08-31,  3600.9,  3746.8,  4227.5,  4624.0,  5135.2,  6017.1,  6351.2,projected
"North East and Yorkshire",2021-09-01,  3655.7,  3829.0,  4415.8,  4875.0,  5464.8,  6527.0,  6955.6,projected
"North East and Yorkshire",2021-09-02,  3472.9,  3666.7,  4322.2,  4817.5,  5451.8,  6690.0,  7164.2,projected
"North East and Yorkshire",2021-09-03,  3179.4,  3329.8,  3969.8,  4480.5,  5204.2,  6532.9,  7052.1,projected
"North East and Yorkshire",2021-09-04,  2547.3,  2690.7,  3294.8,  3769.5,  4421.2,  5746.2,  6282.6,projected
"North East and Yorkshire",2021-09-05,  2599.3,  2765.9,  3460.2,  4027.0,  4772.0,  6526.4,  7166.7,projected
"North East and Yorkshire",2021-09-06,  3592.7,  3895.3,  4911.5,  5823.0,  7041.0,  9824.4, 11215.4,projected
"North East and Yorkshire",2021-09-07,  3431.0,  3736.8,  4841.8,  5794.5,  7141.5, 10551.3, 11943.2,projected
"North East and Yorkshire",2021-09-08,  3562.9,  3929.8,  5133.8,  6276.0,  7859.2, 11960.0, 14132.9,projected
"North East and Yorkshire",2021-09-09,  3469.9,  3794.8,  5129.0,  6330.0,  8196.5, 12672.6, 14907.9,projected
"North East and Yorkshire",2021-09-10,  3156.4,  3522.0,  4825.8,  6038.5,  8016.0, 13149.3, 15898.9,projected
"North West",2021-08-21,  2117.0,  2145.0,  2245.8,  2312.0,  2380.0,  2485.0,  2517.5,projected
"North West",2021-08-22,  2222.5,  2257.9,  2361.8,  2433.0,  2513.0,  2621.1,  2658.5,projected
"North West",2021-08-23,  3106.5,  3144.9,  3310.0,  3421.0,  3540.2,  3701.0,  3755.6,projected
"North West",2021-08-24,  2954.0,  3005.0,  3177.0,  3290.0,  3411.0,  3608.0,  3665.0,projected
"North West",2021-08-25,  2962.9,  3037.0,  3231.0,  3382.5,  3529.0,  3754.0,  3826.1,projected
"North West",2021-08-26,  2797.0,  2881.9,  3111.0,  3273.0,  3471.0,  3756.0,  3883.1,projected
"North West",2021-08-27,  2455.5,  2542.7,  2774.0,  2960.0,  3159.0,  3472.0,  3584.0,projected
"North West",2021-08-28,  1898.9,  1980.0,  2207.8,  2373.0,  2560.2,  2858.1,  2988.3,projected
"North West",2021-08-29,  1955.9,  2047.0,  2323.0,  2524.0,  2762.2,  3157.4,  3357.1,projected
"North West",2021-08-30,  2672.4,  2819.0,  3259.8,  3588.0,  3938.2,  4621.2,  4928.5,projected
"North West",2021-08-31,  2550.7,  2663.8,  3139.0,  3495.0,  3892.2,  4660.0,  4958.7,projected
"North West",2021-09-01,  2544.0,  2718.9,  3201.8,  3623.5,  4076.0,  4975.4,  5432.1,projected
"North West",2021-09-02,  2381.9,  2555.8,  3110.0,  3547.5,  4081.2,  5132.1,  5582.6,projected
"North West",2021-09-03,  2088.5,  2257.9,  2781.0,  3252.0,  3750.5,  4905.7,  5327.2,projected
"North West",2021-09-04,  1606.8,  1779.8,  2235.5,  2624.0,  3148.2,  4160.7,  4572.2,projected
"North West",2021-09-05,  1670.0,  1837.9,  2361.8,  2846.5,  3424.0,  4717.4,  5214.7,projected
"North West",2021-09-06,  2301.8,  2550.8,  3334.8,  4083.0,  5003.0,  7145.4,  7920.6,projected
"North West",2021-09-07,  2180.6,  2431.8,  3248.0,  4056.5,  5012.2,  7405.4,  8333.0,projected
"North West",2021-09-08,  2181.4,  2457.8,  3374.2,  4250.5,  5342.8,  8141.1,  9299.4,projected
"North West",2021-09-09,  2071.8,  2349.4,  3310.0,  4230.0,  5415.0,  8546.5, 10003.5,projected
"North West",2021-09-10,  1859.3,  2044.4,  3014.0,  3917.0,  5125.2,  8316.0,  9662.6,projected
"Midlands",2021-08-21,  3781.5,  3818.0,  3929.8,  4021.0,  4107.0,  4240.0,  4285.0,projected
"Midlands",2021-08-22,  3794.5,  3840.0,  3969.0,  4071.0,  4171.2,  4302.1,  4354.5,projected
"Midlands",2021-08-23,  5175.0,  5238.9,  5446.5,  5586.0,  5741.2,  5934.2,  6006.6,projected
"Midlands",2021-08-24,  4874.5,  4954.9,  5165.8,  5314.0,  5461.0,  5703.1,  5779.5,projected
"Midlands",2021-08-25,  4992.0,  5078.0,  5352.8,  5536.0,  5729.2,  6055.1,  6140.1,projected
"Midlands",2021-08-26,  4699.4,  4788.0,  5127.0,  5358.0,  5598.0,  5925.0,  6087.0,projected
"Midlands",2021-08-27,  4144.4,  4219.6,  4555.8,  4792.0,  5055.0,  5462.0,  5661.3,projected
"Midlands",2021-08-28,  3286.0,  3385.9,  3709.8,  3948.0,  4195.5,  4637.1,  4822.6,projected
"Midlands",2021-08-29,  3281.3,  3394.0,  3758.8,  4051.5,  4347.0,  4873.2,  5074.0,projected
"Midlands",2021-08-30,  4445.5,  4612.9,  5184.5,  5635.5,  6087.8,  6930.5,  7312.5,projected
"Midlands",2021-08-31,  4183.4,  4327.6,  4962.8,  5441.0,  5940.5,  6883.4,  7255.8,projected
"Midlands",2021-09-01,  4270.4,  4496.8,  5192.0,  5747.5,  6342.8,  7517.3,  7964.0,projected
