area,Date,Rt_025,Rt_05,Rt_10,Rt_20,Rt_25,Rt_30,Rt_40,Rt_50,Rt_60,Rt_70,Rt_75,Rt_80,Rt_90,Rt_95,Rt_975,provenance
"North East and Yorkshire",2022-01-17, 0.79, 0.79, 0.80, 0.81, 0.82, 0.82, 0.82, 0.83, 0.84, 0.84, 0.84, 0.84, 0.85, 0.86, 0.86,inferred
"North East and Yorkshire",2022-01-18, 0.79, 0.79, 0.80, 0.81, 0.82, 0.82, 0.82, 0.83, 0.84, 0.84, 0.84, 0.84, 0.85, 0.86, 0.86,inferred
"North East and Yorkshire",2022-01-19, 0.79, 0.79, 0.80, 0.81, 0.82, 0.82, 0.82, 0.83, 0.84, 0.84, 0.84, 0.84, 0.85, 0.86, 0.86,inferred
"North East and Yorkshire",2022-01-20, 0.79, 0.79, 0.80, 0.81, 0.82, 0.82, 0.82, 0.83, 0.84, 0.84, 0.84, 0.84, 0.85, 0.86, 0.86,inferred
"North East and Yorkshire",2022-01-21, 0.79, 0.79, 0.80, 0.81, 0.82, 0.82, 0.82, 0.83, 0.84, 0.84, 0.84, 0.84, 0.85, 0.86, 0.86,inferred
"North East and Yorkshire",2022-01-22, 0.79, 0.79, 0.80, 0.81, 0.82, 0.82, 0.82, 0.83, 0.84, 0.84, 0.84, 0.84, 0.85, 0.86, 0.86,inferred
"North East and Yorkshire",2022-01-23, 0.79, 0.79, 0.80, 0.81, 0.82, 0.82, 0.82, 0.83, 0.84, 0.84, 0.84, 0.84, 0.85, 0.86, 0.86,inferred
"North East and Yorkshire",2022-01-24, 0.59, 0.59, 0.64, 0.65, 0.66, 0.66, 0.66, 0.67, 0.69, 0.71, 0.72, 0.73, 0.76, 0.77, 0.77,inferred
"North East and Yorkshire",2022-01-25, 0.59, 0.59, 0.64, 0.65, 0.66, 0.66, 0.66, 0.67, 0.69, 0.71, 0.72, 0.73, 0.76, 0.77, 0.77,inferred
"North East and Yorkshire",2022-01-26, 0.59, 0.59, 0.64, 0.65, 0.66, 0.66, 0.66, 0.67, 0.69, 0.71, 0.72, 0.73, 0.76, 0.77, 0.77,inferred
"North East and Yorkshire",2022-01-27, 0.59, 0.59, 0.64, 0.65, 0.66, 0.66, 0.66, 0.67, 0.69, 0.71, 0.72, 0.73, 0.76, 0.77, 0.77,inferred
"North East and Yorkshire",2022-01-28, 0.59, 0.59, 0.64, 0.65, 0.66, 0.66, 0.66, 0.67, 0.69, 0.71, 0.72, 0.73, 0.76, 0.77, 0.77,inferred
"North East and Yorkshire",2022-01-29, 0.59, 0.59, 0.64, 0.65, 0.66, 0.66, 0.66, 0.67, 0.69, 0.71, 0.72, 0.73, 0.76, 0.77, 0.77,inferred
"North East and Yorkshire",2022-01-30, 0.59, 0.59, 0.64, 0.65, 0.66, 0.66, 0.66, 0.67, 0.69, 0.71, 0.72, 0.73, 0.76, 0.77, 0.77,inferred
"North East and Yorkshire",2022-01-31, 0.48, 0.48, 0.55, 0.58, 0.58, 0.59, 0.60, 0.60, 0.63, 0.64, 0.65, 0.66, 0.70, 0.71, 0.72,inferred
"North East and Yorkshire",2022-02-01, 0.48, 0.48, 0.55, 0.58, 0.58, 0.59, 0.60, 0.60, 0.63, 0.64, 0.65, 0.66, 0.70, 0.71, 0.72,inferred
"North East and Yorkshire",2022-02-02, 0.48, 0.48, 0.55, 0.58, 0.58, 0.59, 0.60, 0.60, 0.63, 0.64, 0.65, 0.66, 0.70, 0.71, 0.72,inferred
"North East and Yorkshire",2022-02-03, 0.48, 0.48, 0.55, 0.58, 0.58, 0.59, 0.60, 0.60, 0.63, 0.64, 0.65, 0.66, 0.70, 0.71, 0.72,inferred
"North East and Yorkshire",2022-02-04, 0.48, 0.48, 0.55, 0.58, 0.58, 0.59, 0.60, 0.60, 0.63, 0.64, 0.65, 0.66, 0.70, 0.71, 0.72,inferred
"North East and Yorkshire",2022-02-05, 0.48, 0.48, 0.55, 0.58, 0.58, 0.59, 0.60, 0.60, 0.63, 0.64, 0.65, 0.66, 0.70, 0.71, 0.72,inferred
"North East and Yorkshire",2022-02-06, 0.48, 0.48, 0.55, 0.58, 0.58, 0.59, 0.60, 0.60, 0.63, 0.64, 0.65, 0.66, 0.70, 0.71, 0.72,inferred
"North East and Yorkshire",2022-02-07, 0.58, 0.58, 0.64, 0.70, 0.72, 0.72, 0.73, 0.73, 0.74, 0.76, 0.76, 0.78, 0.82, 0.84, 0.85,inferred
"North East and Yorkshire",2022-02-08, 0.58, 0.58, 0.64, 0.70, 0.72, 0.72, 0.73, 0.73, 0.74, 0.76, 0.76, 0.78, 0.82, 0.84, 0.85,inferred
"North East and Yorkshire",2022-02-09, 0.58, 0.58, 0.64, 0.70, 0.72, 0.72, 0.73, 0.73, 0.74, 0.76, 0.76, 0.78, 0.82, 0.84, 0.85,inferred
"North East and Yorkshire",2022-02-10, 0.58, 0.58, 0.64, 0.70, 0.72, 0.72, 0.73, 0.73, 0.74, 0.76, 0.76, 0.78, 0.82, 0.84, 0.85,inferred
"North East and Yorkshire",2022-02-11, 0.58, 0.58, 0.64, 0.70, 0.72, 0.72, 0.73, 0.73, 0.74, 0.76, 0.76, 0.78, 0.82, 0.84, 0.85,inferred
"North East and Yorkshire",2022-02-12, 0.58, 0.58, 0.64, 0.70, 0.72, 0.72, 0.73, 0.73, 0.74, 0.76, 0.76, 0.78, 0.82, 0.84, 0.85,inferred
"North East and Yorkshire",2022-02-13, 0.58, 0.58, 0.64, 0.70, 0.72, 0.72, 0.73, 0.73, 0.74, 0.76, 0.76, 0.78, 0.82, 0.84, 0.85,inferred
"North East and Yorkshire",2022-02-14, 0.53, 0.53, 0.60, 0.64, 0.65, 0.65, 0.66, 0.67, 0.68, 0.70, 0.71, 0.72, 0.75, 0.76, 0.76,inferred
"North East and Yorkshire",2022-02-15, 0.53, 0.53, 0.60, 0.64, 0.65, 0.65, 0.66, 0.67, 0.68, 0.70, 0.71, 0.72, 0.75, 0.76, 0.76,inferred
"North East and Yorkshire",2022-02-16, 0.53, 0.53, 0.60, 0.64, 0.65, 0.65, 0.66, 0.67, 0.68, 0.70, 0.71, 0.72, 0.75, 0.76, 0.76,inferred
"North East and Yorkshire",2022-02-17, 0.53, 0.53, 0.60, 0.64, 0.65, 0.65, 0.66, 0.67, 0.68, 0.70, 0.71, 0.72, 0.75, 0.76, 0.76,inferred
"North East and Yorkshire",2022-02-18, 0.53, 0.53, 0.60, 0.64, 0.65, 0.65, 0.66, 0.67, 0.68, 0.70, 0.71, 0.72, 0.75, 0.76, 0.76,inferred
"North East and Yorkshire",2022-02-19, 0.53, 0.53, 0.60, 0.64, 0.65, 0.65, 0.66, 0.67, 0.68, 0.70, 0.71, 0.72, 0.75, 0.76, 0.76,inferred
"North East and Yorkshire",2022-02-20, 0.53, 0.53, 0.60, 0.64, 0.65, 0.65, 0.66, 0.67, 0.68, 0.70, 0.71, 0.72, 0.75, 0.76, 0.76,inferred
"North East and Yorkshire",2022-02-21, 1.05, 1.06, 1.07, 1.11, 1.13, 1.15, 1.17, 1.18, 1.19, 1.20, 1.20, 1.21, 1.24, 1.26, 1.27,inferred
"North East and Yorkshire",2022-02-22, 1.05, 1.06, 1.07, 1.11, 1.13, 1.15, 1.17, 1.18, 1.19, 1.20, 1.20, 1.21, 1.24, 1.26, 1.27,inferred
"North East and Yorkshire",2022-02-23, 1.05, 1.06, 1.07, 1.11, 1.13, 1.15, 1.17, 1.18, 1.19, 1.20, 1.20, 1.21, 1.24, 1.26, 1.27,inferred
"North East and Yorkshire",2022-02-24, 1.05, 1.06, 1.07, 1.11, 1.13, 1.15, 1.17, 1.18, 1.19, 1.20, 1.20, 1.21, 1.24, 1.26, 1.27,inferred
"North East and Yorkshire",2022-02-25, 1.05, 1.06, 1.07, 1.11, 1.13, 1.15, 1.17, 1.18, 1.19, 1.20, 1.20, 1.21, 1.24, 1.26, 1.27,inferred
"North East and Yorkshire",2022-02-26, 1.05, 1.06, 1.07, 1.11, 1.13, 1.15, 1.17, 1.18, 1.19, 1.20, 1.20, 1.21, 1.24, 1.26, 1.27,inferred
"North East and Yorkshire",2022-02-27, 1.05, 1.06, 1.07, 1.11, 1.13, 1.15, 1.17, 1.18, 1.19, 1.20, 1.20, 1.21, 1.24, 1.26, 1.27,inferred
"North East and Yorkshire",2022-02-28, 1.45, 1.46, 1.47, 1.51, 1.53, 1.54, 1.59, 1.65, 1.67, 1.68, 1.69, 1.70, 1.76, 1.87, 1.89,inferred
"North East and Yorkshire",2022-03-01, 1.45, 1.46, 1.47, 1.51, 1.53, 1.54, 1.59, 1.65, 1.67, 1.68, 1.69, 1.70, 1.76, 1.87, 1.89,inferred
"North East and Yorkshire",2022-03-02, 1.45, 1.46, 1.47, 1.51, 1.53, 1.54, 1.59, 1.65, 1.67, 1.68, 1.69, 1.70, 1.76, 1.87, 1.89,inferred
"North East and Yorkshire",2022-03-03, 1.45, 1.46, 1.47, 1.51, 1.53, 1.54, 1.59, 1.65, 1.67, 1.68, 1.69, 1.70, 1.76, 1.87, 1.89,inferred
"North East and Yorkshire",2022-03-04, 1.45, 1.46, 1.47, 1.51, 1.53, 1.54, 1.59, 1.65, 1.67, 1.68, 1.69, 1.70, 1.76, 1.87, 1.89,inferred
"North East and Yorkshire",2022-03-05, 1.45, 1.46, 1.47, 1.51, 1.53, 1.54, 1.59, 1.65, 1.67, 1.68, 1.69, 1.70, 1.76, 1.87, 1.89,inferred
"North East and Yorkshire",2022-03-06, 1.45, 1.46, 1.47, 1.51, 1.53, 1.54, 1.59, 1.65, 1.67, 1.68, 1.69, 1.70, 1.76, 1.87, 1.89,inferred
"North East and Yorkshire",2022-03-07, 1.23, 1.24, 1.26, 1.32, 1.36, 1.37, 1.40, 1.44, 1.45, 1.46, 1.47, 1.50, 1.61, 1.78, 1.80,inferred
"North East and Yorkshire",2022-03-08, 1.23, 1.24, 1.26, 1.32, 1.36, 1.37, 1.40, 1.44, 1.45, 1.46, 1.47, 1.50, 1.61, 1.78, 1.80,inferred
"North East and Yorkshire",2022-03-09, 1.23, 1.24, 1.26, 1.32, 1.36, 1.37, 1.40, 1.44, 1.45, 1.46, 1.47, 1.50, 1.61, 1.78, 1.80,inferred
"North East and Yorkshire",2022-03-10, 1.23, 1.24, 1.26, 1.32, 1.36, 1.37, 1.40, 1.44, 1.45, 1.46, 1.47, 1.50, 1.61, 1.78, 1.80,inferred
"North East and Yorkshire",2022-03-11, 1.23, 1.24, 1.26, 1.32, 1.36, 1.37, 1.40, 1.44, 1.45, 1.46, 1.47, 1.50, 1.61, 1.78, 1.80,inferred
"North East and Yorkshire",2022-03-12, 1.23, 1.24, 1.26, 1.32, 1.36, 1.37, 1.40, 1.44, 1.45, 1.46, 1.47, 1.50, 1.61, 1.78, 1.80,inferred
"North East and Yorkshire",2022-03-13, 1.23, 1.24, 1.26, 1.32, 1.36, 1.37, 1.40, 1.44, 1.45, 1.46, 1.47, 1.50, 1.61, 1.78, 1.80,inferred
"North East and Yorkshire",2022-03-14, 1.09, 1.09, 1.11, 1.14, 1.16, 1.17, 1.18, 1.19, 1.19, 1.20, 1.20, 1.22, 1.30, 1.38, 1.39,inferred
"North East and Yorkshire",2022-03-15, 1.09, 1.09, 1.11, 1.14, 1.16, 1.17, 1.18, 1.19, 1.19, 1.20, 1.20, 1.22, 1.30, 1.38, 1.39,inferred
"North East and Yorkshire",2022-03-16, 1.09, 1.09, 1.11, 1.14, 1.16, 1.17, 1.18, 1.19, 1.19, 1.20, 1.20, 1.22, 1.30, 1.38, 1.39,inferred
"North East and Yorkshire",2022-03-17, 1.09, 1.09, 1.11, 1.14, 1.16, 1.17, 1.18, 1.19, 1.19, 1.20, 1.20, 1.22, 1.30, 1.38, 1.39,inferred
"North East and Yorkshire",2022-03-18, 1.09, 1.09, 1.11, 1.14, 1.16, 1.17, 1.18, 1.19, 1.19, 1.20, 1.20, 1.22, 1.30, 1.38, 1.39,inferred
"North East and Yorkshire",2022-03-19, 1.09, 1.09, 1.11, 1.14, 1.16, 1.17, 1.18, 1.19, 1.19, 1.20, 1.20, 1.22, 1.30, 1.38, 1.39,inferred
"North East and Yorkshire",2022-03-20, 1.09, 1.09, 1.11, 1.14, 1.16, 1.17, 1.18, 1.19, 1.19, 1.20, 1.20, 1.22, 1.30, 1.38, 1.39,inferred
"North East and Yorkshire",2022-03-21, 0.76, 0.76, 0.77, 0.78, 0.78, 0.78, 0.79, 0.80, 0.80, 0.81, 0.81, 0.82, 0.84, 0.84, 0.85,inferred
"North East and Yorkshire",2022-03-22, 0.76, 0.76, 0.77, 0.78, 0.78, 0.78, 0.79, 0.80, 0.80, 0.81, 0.81, 0.82, 0.84, 0.84, 0.85,inferred
"North East and Yorkshire",2022-03-23, 0.76, 0.76, 0.77, 0.78, 0.78, 0.78, 0.79, 0.80, 0.80, 0.81, 0.81, 0.82, 0.84, 0.84, 0.85,inferred
"North East and Yorkshire",2022-03-24, 0.76, 0.76, 0.77, 0.78, 0.78, 0.78, 0.79, 0.80, 0.80, 0.81, 0.81, 0.82, 0.84, 0.84, 0.85,inferred
"North East and Yorkshire",2022-03-25, 0.76, 0.76, 0.77, 0.78, 0.78, 0.78, 0.79, 0.80, 0.80, 0.81, 0.81, 0.82, 0.84, 0.84, 0.85,inferred
"North East and Yorkshire",2022-03-26, 0.76, 0.76, 0.77, 0.78, 0.78, 0.78, 0.79, 0.80, 0.80, 0.81, 0.81, 0.82, 0.84, 0.84, 0.85,inferred
"North East and Yorkshire",2022-03-27, 0.76, 0.76, 0.77, 0.78, 0.78, 0.78, 0.79, 0.80, 0.80, 0.81, 0.81, 0.82, 0.84, 0.84, 0.85,inferred
"North East and Yorkshire",2022-03-28, 0.53, 0.54, 0.57, 0.59, 0.60, 0.60, 0.61, 0.62, 0.64, 0.66, 0.67, 0.68, 0.71, 0.72, 0.73,inferred
"North East and Yorkshire",2022-03-29, 0.53, 0.54, 0.57, 0.59, 0.60, 0.60, 0.61, 0.62, 0.64, 0.66, 0.67, 0.68, 0.71, 0.72, 0.73,inferred
"North East and Yorkshire",2022-03-30, 0.53, 0.54, 0.57, 0.59, 0.60, 0.60, 0.61, 0.62, 0.64, 0.66, 0.67, 0.68, 0.71, 0.72, 0.73,inferred
"North East and Yorkshire",2022-03-31, 0.53, 0.54, 0.57, 0.59, 0.60, 0.60, 0.61, 0.62, 0.64, 0.66, 0.67, 0.68, 0.71, 0.72, 0.73,inferred
"North East and Yorkshire",2022-04-01, 0.53, 0.54, 0.57, 0.59, 0.60, 0.60, 0.61, 0.62, 0.64, 0.66, 0.67, 0.68, 0.71, 0.72, 0.73,inferred
"North East and Yorkshire",2022-04-02, 0.53, 0.54, 0.57, 0.59, 0.60, 0.60, 0.61, 0.62, 0.64, 0.66, 0.67, 0.68, 0.71, 0.72, 0.73,inferred
"North East and Yorkshire",2022-04-03, 0.53, 0.54, 0.57, 0.59, 0.60, 0.60, 0.61, 0.62, 0.64, 0.66, 0.67, 0.68, 0.71, 0.72, 0.73,inferred
