area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-03-04,1076.5,1088.0,1132.0,1170.5,1203.0,1252.0,1269.0,inferred
"North East and Yorkshire",2021-03-05, 986.0,1002.0,1050.0,1083.0,1119.0,1168.0,1186.0,inferred
"North East and Yorkshire",2021-03-06, 819.0, 836.0, 883.0, 916.0, 947.0, 996.0,1007.0,inferred
"North East and Yorkshire",2021-03-07, 923.5, 941.0, 986.0,1022.0,1059.0,1105.0,1119.5,inferred
"North East and Yorkshire",2021-03-08,1206.5,1231.0,1284.8,1325.0,1367.2,1423.0,1446.0,inferred
"North East and Yorkshire",2021-03-09,1144.5,1165.9,1220.8,1257.0,1295.0,1349.0,1366.0,inferred
"North East and Yorkshire",2021-03-10,1204.5,1216.0,1269.0,1303.0,1342.0,1395.0,1410.5,inferred
"North East and Yorkshire",2021-03-11,1095.0,1112.0,1163.0,1197.0,1234.0,1286.0,1304.5,inferred
"North East and Yorkshire",2021-03-12,1023.5,1037.0,1082.0,1116.0,1151.0,1201.0,1218.0,inferred
"North East and Yorkshire",2021-03-13, 846.0, 860.0, 902.0, 930.0, 962.0,1006.0,1020.0,inferred
"North East and Yorkshire",2021-03-14, 938.0, 952.0, 999.0,1032.0,1066.0,1114.0,1129.5,inferred
"North East and Yorkshire",2021-03-15,1234.0,1248.0,1296.0,1332.5,1372.0,1423.0,1440.5,inferred
"North East and Yorkshire",2021-03-16,1164.0,1181.0,1232.0,1268.0,1303.0,1355.0,1369.5,inferred
"North East and Yorkshire",2021-03-17,1214.9,1234.0,1287.0,1322.0,1358.0,1412.0,1426.0,inferred
"North East and Yorkshire",2021-03-18,1118.5,1131.0,1178.0,1212.0,1245.0,1300.0,1316.0,inferred
"North East and Yorkshire",2021-03-19,1038.5,1054.0,1100.0,1131.0,1166.0,1219.0,1236.5,inferred
"North East and Yorkshire",2021-03-20, 858.0, 871.0, 917.0, 946.0, 976.0,1019.0,1032.5,inferred
"North East and Yorkshire",2021-03-21, 938.0, 952.0,1004.0,1033.0,1068.0,1116.0,1130.5,inferred
"North East and Yorkshire",2021-03-22,1194.0,1210.0,1261.0,1297.0,1337.0,1392.0,1408.5,inferred
"North East and Yorkshire",2021-03-23,1093.0,1107.0,1155.0,1192.0,1227.0,1277.0,1297.0,inferred
"North East and Yorkshire",2021-03-24,1102.0,1115.0,1160.8,1195.0,1228.0,1279.0,1296.0,inferred
"North East and Yorkshire",2021-03-25, 964.5, 980.0,1029.0,1061.0,1095.0,1142.0,1158.6,inferred
"North East and Yorkshire",2021-03-26, 866.0, 880.0, 925.0, 957.0, 988.0,1036.0,1053.0,inferred
"North East and Yorkshire",2021-03-27, 694.0, 704.0, 744.0, 774.0, 800.0, 840.0, 856.5,inferred
"North East and Yorkshire",2021-03-28, 741.0, 752.0, 790.0, 819.5, 849.0, 891.0, 904.5,inferred
"North East and Yorkshire",2021-03-29, 913.5, 924.0, 969.0,1001.0,1034.0,1080.0,1094.5,inferred
"North East and Yorkshire",2021-03-30, 807.0, 823.0, 867.0, 898.0, 930.0, 975.0, 992.0,inferred
"North East and Yorkshire",2021-03-31, 798.0, 812.0, 852.0, 881.0, 911.0, 956.0, 967.0,inferred
"North East and Yorkshire",2021-04-01, 692.0, 701.0, 740.0, 766.0, 794.0, 836.0, 848.5,inferred
"North East and Yorkshire",2021-04-02, 601.0, 614.0, 650.0, 677.0, 704.0, 742.0, 756.0,inferred
"North East and Yorkshire",2021-04-03, 471.5, 480.0, 514.0, 536.0, 559.0, 593.0, 602.0,inferred
"North East and Yorkshire",2021-04-04, 506.0, 516.0, 548.8, 572.0, 597.0, 632.0, 643.5,inferred
"North East and Yorkshire",2021-04-05, 640.5, 652.0, 688.0, 713.0, 737.0, 778.0, 788.0,inferred
"North East and Yorkshire",2021-04-06, 582.0, 591.0, 631.0, 656.0, 681.0, 718.0, 732.0,inferred
"North East and Yorkshire",2021-04-07, 589.5, 601.0, 636.0, 664.0, 688.0, 725.0, 739.5,inferred
"North East and Yorkshire",2021-04-08, 521.0, 532.0, 565.0, 590.0, 615.0, 650.0, 661.0,inferred
"North East and Yorkshire",2021-04-09, 470.0, 479.0, 507.0, 532.0, 555.0, 588.0, 600.5,inferred
"North East and Yorkshire",2021-04-10, 369.5, 379.0, 409.0, 431.0, 453.0, 483.0, 494.0,inferred
"North East and Yorkshire",2021-04-11, 403.0, 413.0, 440.8, 460.0, 481.0, 517.0, 528.0,inferred
"North East and Yorkshire",2021-04-12, 512.0, 520.0, 552.8, 576.0, 601.0, 637.0, 648.0,inferred
"North East and Yorkshire",2021-04-13, 463.5, 474.0, 508.0, 529.0, 552.2, 585.0, 592.5,inferred
"North East and Yorkshire",2021-04-14, 473.5, 482.0, 515.0, 536.0, 560.0, 593.0, 603.0,inferred
"North East and Yorkshire",2021-04-15, 414.5, 425.0, 456.0, 476.0, 498.0, 528.0, 539.0,inferred
"North East and Yorkshire",2021-04-16, 377.5, 387.0, 414.0, 435.0, 455.0, 487.0, 497.5,inferred
"North East and Yorkshire",2021-04-17, 301.0, 311.0, 338.0, 356.0, 374.0, 404.0, 413.0,inferred
"North East and Yorkshire",2021-04-18, 337.0, 344.0, 371.0, 390.0, 408.0, 436.0, 446.0,inferred
"North East and Yorkshire",2021-04-19, 437.0, 447.0, 478.0, 499.0, 520.0, 555.0, 563.0,inferred
"North East and Yorkshire",2021-04-20, 410.0, 421.0, 450.0, 470.0, 492.0, 524.0, 535.5,inferred
"North East and Yorkshire",2021-04-21, 425.5, 433.0, 466.0, 486.0, 507.0, 541.0, 552.0,inferred
"North East and Yorkshire",2021-04-22, 384.0, 392.0, 420.0, 443.0, 463.0, 492.0, 501.0,inferred
"North East and Yorkshire",2021-04-23, 352.0, 360.0, 388.0, 408.0, 428.0, 455.0, 463.0,inferred
"North East and Yorkshire",2021-04-24, 287.0, 296.0, 319.0, 336.0, 356.0, 382.0, 391.0,inferred
"North East and Yorkshire",2021-04-25, 321.0, 327.0, 352.0, 370.0, 390.0, 416.0, 427.0,inferred
"North East and Yorkshire",2021-04-26, 415.0, 425.0, 453.0, 474.0, 496.0, 529.0, 539.0,inferred
"North East and Yorkshire",2021-04-27, 386.0, 397.0, 424.0, 444.0, 465.0, 496.0, 506.0,inferred
"North East and Yorkshire",2021-04-28, 400.0, 409.0, 438.0, 460.0, 483.0, 513.0, 523.0,inferred
"North East and Yorkshire",2021-04-29, 361.0, 370.0, 395.0, 415.5, 435.2, 466.0, 475.5,inferred
"North East and Yorkshire",2021-04-30, 327.0, 336.0, 362.0, 381.5, 400.0, 428.0, 437.0,inferred
"North East and Yorkshire",2021-05-01, 268.5, 276.0, 297.0, 315.0, 333.0, 357.0, 365.0,inferred
"North East and Yorkshire",2021-05-02, 295.0, 305.0, 328.0, 346.0, 365.0, 391.0, 399.0,inferred
"North East and Yorkshire",2021-05-03, 388.0, 395.0, 423.0, 442.0, 463.0, 495.0, 501.5,inferred
