area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2023-05-18,  120.0,  126.0,  141.0,  153.0,  165.0,  184.0,  189.0,projected
"North East and Yorkshire",2023-05-19,  107.0,  111.0,  125.0,  136.0,  147.0,  165.0,  171.0,projected
"North East and Yorkshire",2023-05-20,   80.0,   84.0,   96.0,  106.0,  116.0,  130.0,  138.0,projected
"North East and Yorkshire",2023-05-21,   99.0,  103.0,  119.0,  129.0,  141.0,  160.0,  165.0,projected
"North East and Yorkshire",2023-05-22,  133.0,  139.0,  156.0,  171.0,  184.0,  206.0,  213.0,projected
"North East and Yorkshire",2023-05-23,  130.0,  136.0,  154.0,  168.0,  182.0,  201.0,  207.0,projected
"North East and Yorkshire",2023-05-24,  116.0,  122.0,  139.0,  151.0,  165.0,  185.0,  192.0,projected
"North East and Yorkshire",2023-05-25,  105.0,  111.0,  127.0,  140.0,  153.0,  172.0,  177.0,projected
"North East and Yorkshire",2023-05-26,   95.0,  100.0,  115.0,  127.0,  139.0,  159.0,  165.5,projected
"North East and Yorkshire",2023-05-27,   69.5,   74.0,   88.0,   97.5,  108.0,  124.0,  132.5,projected
"North East and Yorkshire",2023-05-28,   86.0,   91.0,  108.0,  120.0,  133.0,  151.0,  158.0,projected
"North East and Yorkshire",2023-05-29,  117.0,  124.0,  143.0,  158.5,  174.0,  198.0,  205.0,projected
"North East and Yorkshire",2023-05-30,  117.0,  123.0,  144.0,  159.0,  174.0,  196.1,  203.0,projected
"North East and Yorkshire",2023-05-31,  102.0,  108.0,  127.0,  141.0,  157.0,  180.0,  188.5,projected
"North East and Yorkshire",2023-06-01,   95.5,  101.0,  117.0,  131.0,  146.2,  170.0,  176.0,projected
"North East and Yorkshire",2023-06-02,   83.0,   89.0,  106.0,  119.0,  133.0,  155.0,  160.0,projected
"North East and Yorkshire",2023-06-03,   63.5,   68.0,   82.0,   93.0,  106.0,  124.0,  131.0,projected
"North East and Yorkshire",2023-06-04,   82.0,   86.0,  102.0,  115.0,  128.0,  150.0,  158.0,projected
"North East and Yorkshire",2023-06-05,  106.0,  114.0,  135.0,  151.0,  169.0,  198.0,  207.5,projected
"North East and Yorkshire",2023-06-06,  106.5,  114.0,  135.0,  151.0,  171.0,  199.0,  207.5,projected
"North East and Yorkshire",2023-06-07,   96.0,  101.0,  120.0,  136.0,  151.0,  180.0,  192.0,projected
"North West",2023-05-18,   74.0,   78.0,   90.0,  100.0,  110.0,  126.0,  130.0,projected
"North West",2023-05-19,   62.5,   67.0,   78.0,   86.0,   95.0,  110.0,  114.0,projected
"North West",2023-05-20,   48.0,   52.0,   62.0,   70.0,   79.0,   91.0,   97.0,projected
"North West",2023-05-21,   59.5,   63.0,   75.0,   84.0,   94.0,  108.0,  114.0,projected
"North West",2023-05-22,   81.0,   85.0,   99.0,  109.5,  121.0,  137.0,  142.0,projected
"North West",2023-05-23,   82.5,   88.0,  102.0,  112.0,  124.0,  142.0,  149.0,projected
"North West",2023-05-24,   69.5,   74.0,   87.0,   98.0,  109.0,  126.0,  132.0,projected
"North West",2023-05-25,   65.0,   68.0,   80.0,   90.0,  100.0,  116.0,  123.0,projected
"North West",2023-05-26,   55.0,   57.0,   68.0,   78.0,   87.0,  101.0,  108.0,projected
"North West",2023-05-27,   41.5,   45.0,   55.0,   64.0,   73.0,   86.0,   91.0,projected
"North West",2023-05-28,   51.0,   54.0,   66.0,   76.0,   86.0,  102.0,  108.5,projected
"North West",2023-05-29,   69.0,   74.0,   88.0,   99.0,  112.0,  130.0,  136.0,projected
"North West",2023-05-30,   71.0,   75.0,   89.0,  102.0,  114.2,  134.0,  141.0,projected
"North West",2023-05-31,   58.0,   62.0,   78.0,   89.0,  102.0,  121.0,  129.0,projected
"North West",2023-06-01,   53.5,   58.0,   72.0,   82.5,   95.0,  113.0,  120.0,projected
"North West",2023-06-02,   47.0,   49.0,   62.0,   71.0,   82.0,   98.0,  104.5,projected
"North West",2023-06-03,   36.0,   40.0,   51.0,   59.0,   68.0,   82.0,   88.0,projected
"North West",2023-06-04,   44.0,   48.0,   61.0,   70.0,   81.0,   99.0,  105.0,projected
"North West",2023-06-05,   59.0,   65.0,   81.0,   93.0,  108.0,  128.0,  137.5,projected
"North West",2023-06-06,   64.5,   68.0,   83.0,   96.0,  110.0,  132.0,  140.5,projected
"North West",2023-06-07,   55.5,   60.0,   73.0,   83.0,   97.0,  117.0,  125.0,projected
"Midlands",2023-05-18,  168.0,  173.0,  189.0,  201.0,  215.0,  235.0,  242.5,projected
"Midlands",2023-05-19,  144.0,  149.0,  165.0,  177.0,  189.0,  209.0,  214.5,projected
"Midlands",2023-05-20,  116.0,  122.0,  136.0,  147.0,  158.0,  175.0,  180.5,projected
"Midlands",2023-05-21,  140.0,  146.0,  162.0,  174.0,  187.0,  204.0,  211.0,projected
"Midlands",2023-05-22,  193.0,  199.0,  221.0,  235.5,  250.0,  272.0,  279.0,projected
"Midlands",2023-05-23,  177.0,  184.0,  203.0,  217.0,  232.0,  254.0,  263.0,projected
"Midlands",2023-05-24,  168.5,  173.0,  192.0,  206.0,  220.0,  242.0,  249.0,projected
"Midlands",2023-05-25,  151.0,  156.0,  174.0,  187.0,  200.0,  222.0,  229.0,projected
"Midlands",2023-05-26,  131.0,  136.0,  153.0,  165.0,  178.0,  198.0,  203.0,projected
"Midlands",2023-05-27,  106.0,  111.0,  126.0,  137.0,  149.0,  167.0,  172.0,projected
"Midlands",2023-05-28,  127.0,  132.9,  151.0,  163.0,  177.0,  198.0,  204.0,projected
"Midlands",2023-05-29,  175.5,  182.0,  204.0,  219.0,  237.0,  262.0,  272.0,projected
"Midlands",2023-05-30,  162.0,  169.0,  190.0,  206.0,  222.0,  250.0,  255.5,projected
"Midlands",2023-05-31,  154.0,  159.0,  179.0,  194.0,  210.0,  233.0,  241.0,projected
"Midlands",2023-06-01,  137.5,  144.9,  162.0,  178.0,  193.0,  217.0,  225.5,projected
"Midlands",2023-06-02,  120.0,  126.0,  144.0,  156.0,  172.0,  196.0,  204.0,projected
"Midlands",2023-06-03,   98.5,  103.0,  120.0,  132.0,  144.0,  166.0,  172.0,projected
"Midlands",2023-06-04,  117.0,  123.0,  142.0,  157.0,  171.0,  196.0,  204.0,projected
"Midlands",2023-06-05,  163.0,  172.0,  195.0,  213.0,  231.0,  260.0,  270.5,projected
"Midlands",2023-06-06,  150.0,  158.0,  181.0,  197.0,  216.0,  247.0,  260.0,projected
"Midlands",2023-06-07,  142.5,  150.0,  171.0,  190.0,  208.0,  235.0,  248.0,projected
"East of England",2023-05-18,   91.0,   96.0,  108.0,  118.0,  127.0,  142.0,  146.5,projected
"East of England",2023-05-19,   81.0,   83.0,   96.0,  105.0,  114.0,  130.0,  135.0,projected
"East of England",2023-05-20,   65.5,   68.0,   80.0,   88.0,   97.0,  110.0,  113.5,projected
"East of England",2023-05-21,   78.0,   82.0,   95.0,  104.0,  114.0,  127.0,  132.0,projected
"East of England",2023-05-22,  102.0,  107.0,  121.0,  132.0,  143.0,  160.0,  166.0,projected
"East of England",2023-05-23,  100.0,  104.0,  118.8,  129.0,  140.0,  155.0,  159.0,projected
"East of England",2023-05-24,   92.0,   96.0,  110.0,  120.0,  130.0,  148.0,  151.0,projected
"East of England",2023-05-25,   84.0,   88.0,  102.0,  112.0,  123.0,  139.0,  146.0,projected
"East of England",2023-05-26,   74.0,   79.0,   91.0,  101.0,  110.0,  125.0,  130.5,projected
"East of England",2023-05-27,   61.0,   64.0,   75.0,   83.0,   92.0,  107.0,  113.0,projected
"East of England",2023-05-28,   74.0,   78.0,   90.8,  100.0,  110.0,  126.0,  132.0,projected
"East of England",2023-05-29,   94.5,  100.0,  115.0,  127.0,  139.0,  157.0,  164.0,projected
"East of England",2023-05-30,   93.0,   97.0,  114.0,  125.0,  137.0,  155.0,  161.0,projected
"East of England",2023-05-31,   86.0,   91.0,  106.0,  116.0,  127.0,  146.0,  155.0,projected
"East of England",2023-06-01,   80.0,   85.0,   98.0,  109.0,  121.0,  140.0,  147.0,projected
"East of England",2023-06-02,   71.0,   74.0,   88.0,   98.0,  109.0,  126.0,  133.0,projected
"East of England",2023-06-03,   58.0,   61.0,   73.0,   83.0,   92.0,  108.0,  114.0,projected
"East of England",2023-06-04,   70.5,   74.0,   88.0,   99.0,  110.0,  130.0,  135.5,projected
"East of England",2023-06-05,   92.0,   97.0,  113.0,  127.0,  141.0,  163.0,  171.0,projected
"East of England",2023-06-06,   91.0,   95.0,  111.0,  124.0,  138.0,  159.0,  167.0,projected
"East of England",2023-06-07,   83.0,   88.0,  104.0,  117.0,  130.0,  150.0,  159.0,projected
"London",2023-05-18,   95.0,   99.0,  113.0,  123.0,  133.0,  150.0,  156.0,projected
"London",2023-05-19,   82.5,   86.0,   99.0,  109.0,  118.0,  135.0,  141.0,projected
"London",2023-05-20,   65.5,   70.0,   82.0,   90.0,   98.0,  111.0,  116.5,projected
"London",2023-05-21,   79.5,   84.0,   97.0,  107.0,  117.0,  132.0,  137.0,projected
"London",2023-05-22,  102.5,  108.0,  123.0,  135.0,  148.0,  164.0,  171.0,projected
"London",2023-05-23,   97.0,  102.0,  119.0,  130.0,  142.0,  161.0,  165.0,projected
