area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-12-17, 5712.2, 5805.0, 6370.8, 7323.0, 9798.8,10623.0,10770.1,inferred
"North East and Yorkshire",2021-12-18, 4591.0, 4674.0, 5492.2, 6416.0, 7819.8, 8478.2, 8620.6,inferred
"North East and Yorkshire",2021-12-19, 6377.9, 6524.4, 8012.8, 9160.0,10183.2,10831.0,10985.0,inferred
"North East and Yorkshire",2021-12-20, 9820.3, 9975.9,12275.2,13758.0,14540.0,15480.3,15712.6,inferred
"North East and Yorkshire",2021-12-21,11356.5,11553.9,13701.2,14969.0,15656.8,16531.3,16725.2,inferred
"North East and Yorkshire",2021-12-22,12922.8,13159.6,14997.8,16006.0,16565.0,17268.0,17462.0,inferred
"North East and Yorkshire",2021-12-23,13030.7,13240.8,14550.8,15291.5,15702.0,16174.1,16318.2,inferred
"North East and Yorkshire",2021-12-24,12819.9,12981.8,13489.8,13859.5,14182.2,14604.0,14729.6,inferred
"North East and Yorkshire",2021-12-25,10769.0,10870.9,11258.0,11510.0,11799.0,12150.1,12227.1,inferred
"North East and Yorkshire",2021-12-26,14494.3,14663.9,15330.2,15957.0,16431.0,16907.1,17057.0,inferred
"North East and Yorkshire",2021-12-27,22060.1,22321.4,23151.0,23873.0,24559.0,25463.4,25729.6,inferred
"North East and Yorkshire",2021-12-28,25520.5,25711.0,26361.8,26890.0,27500.0,28331.1,28558.7,inferred
"North East and Yorkshire",2021-12-29,28584.5,28715.9,29311.8,29779.5,30230.5,30871.0,31076.1,inferred
"North East and Yorkshire",2021-12-30,27945.4,28199.9,28812.8,29263.5,29744.2,30375.5,30576.1,inferred
"North East and Yorkshire",2021-12-31,26193.8,26368.2,26874.8,27293.0,27687.5,28324.0,28493.3,inferred
"North East and Yorkshire",2022-01-01,21961.0,22119.6,22632.0,23017.0,23429.0,24053.2,24226.5,inferred
"North East and Yorkshire",2022-01-02,30362.9,30564.8,31213.8,31706.0,32189.2,32856.0,33109.2,inferred
"North East and Yorkshire",2022-01-03,41859.6,42110.9,42948.0,43529.5,44118.0,45002.2,45268.3,inferred
"North East and Yorkshire",2022-01-04,39232.4,39480.5,40491.0,41208.0,41873.5,42669.1,42933.1,inferred
"North East and Yorkshire",2022-01-05,35218.7,35460.7,36212.5,36903.5,37563.5,38376.3,38555.1,inferred
