area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-09-21,  6442.5,  6493.0,  6662.0,  6791.5,  6913.0,  7094.0,  7145.5,projected
"North East and Yorkshire",2021-09-22,  7010.0,  7097.0,  7301.0,  7459.5,  7625.2,  7884.0,  7955.5,projected
"North East and Yorkshire",2021-09-23,  7240.5,  7326.0,  7614.8,  7818.5,  8051.0,  8432.1,  8585.5,projected
"North East and Yorkshire",2021-09-24,  7133.4,  7246.0,  7577.0,  7833.5,  8117.5,  8612.2,  8792.2,projected
"North East and Yorkshire",2021-09-25,  6289.4,  6420.0,  6809.0,  7119.5,  7489.2,  8106.1,  8283.4,projected
"North East and Yorkshire",2021-09-26,  7001.0,  7121.0,  7727.2,  8186.0,  8721.2,  9591.7, 10011.1,projected
"North East and Yorkshire",2021-09-27, 10315.9, 10587.9, 11738.5, 12691.5, 13738.2, 15555.8, 16438.4,projected
"North East and Yorkshire",2021-09-28, 10592.5, 10921.0, 12372.0, 13578.0, 14979.2, 17514.0, 18792.0,projected
"North East and Yorkshire",2021-09-29, 11359.4, 11737.5, 13610.5, 15203.5, 17077.2, 20597.0, 22252.7,projected
"North East and Yorkshire",2021-09-30, 11638.6, 12159.5, 14376.8, 16263.5, 18722.0, 23357.0, 25586.8,projected
"North East and Yorkshire",2021-10-01, 11340.4, 11956.8, 14513.8, 16704.5, 19635.0, 25263.8, 28428.9,projected
"North East and Yorkshire",2021-10-02, 10050.1, 10739.0, 13250.0, 15585.0, 18614.2, 25078.1, 28386.5,projected
"North East and Yorkshire",2021-10-03, 11303.1, 11966.0, 15368.5, 18377.5, 22521.2, 32065.0, 36837.4,projected
"North East and Yorkshire",2021-10-04, 16920.2, 18224.7, 23807.2, 29211.5, 36952.2, 55605.5, 63801.9,projected
"North East and Yorkshire",2021-10-05, 17711.8, 19095.7, 25587.0, 32138.0, 42002.5, 66433.2, 77762.5,projected
"North East and Yorkshire",2021-10-06, 18993.8, 20890.9, 28893.5, 37121.5, 49983.0, 84304.7,101183.7,projected
"North East and Yorkshire",2021-10-07, 19660.4, 21888.9, 31364.0, 41244.5, 57357.0,102124.8,130062.9,projected
"North East and Yorkshire",2021-10-08, 19492.3, 22366.4, 32246.5, 43799.0, 62664.8,119031.2,151994.9,projected
"North East and Yorkshire",2021-10-09, 17451.0, 20323.8, 30401.0, 42781.0, 62430.0,127876.1,166442.5,projected
"North East and Yorkshire",2021-10-10, 19356.4, 22919.7, 36240.0, 52276.0, 80580.0,172522.1,216375.2,projected
"North East and Yorkshire",2021-10-11, 29423.4, 35329.9, 57848.5, 85992.0,138837.0,284223.9,351731.0,projected
"North West",2021-09-21,  4319.5,  4353.0,  4484.0,  4576.0,  4666.0,  4794.1,  4843.5,projected
"North West",2021-09-22,  4593.4,  4647.0,  4838.0,  4948.5,  5074.5,  5238.2,  5298.0,projected
"North West",2021-09-23,  4710.4,  4778.0,  4979.0,  5118.0,  5275.0,  5506.1,  5582.0,projected
"North West",2021-09-24,  4391.5,  4467.9,  4683.0,  4844.0,  5009.8,  5303.0,  5395.5,projected
"North West",2021-09-25,  3732.9,  3808.9,  4052.0,  4239.5,  4443.2,  4808.1,  4914.7,projected
"North West",2021-09-26,  4098.0,  4210.0,  4542.8,  4797.0,  5103.2,  5623.2,  5804.5,projected
"North West",2021-09-27,  5968.4,  6124.9,  6715.2,  7191.5,  7768.8,  8694.7,  9112.4,projected
"North West",2021-09-28,  6024.4,  6210.0,  6963.8,  7539.0,  8291.5,  9566.0, 10029.0,projected
"North West",2021-09-29,  6305.4,  6564.7,  7500.2,  8254.5,  9190.2, 10926.1, 11469.6,projected
"North West",2021-09-30,  6318.8,  6579.0,  7693.0,  8602.5,  9796.2, 11780.2, 12683.7,projected
"North West",2021-10-01,  5816.8,  6100.6,  7234.8,  8200.0,  9502.2, 11732.8, 12651.9,projected
"North West",2021-10-02,  4914.8,  5196.8,  6301.5,  7308.0,  8508.0, 10962.4, 12009.3,projected
"North West",2021-10-03,  5368.5,  5722.2,  7090.0,  8336.0,  9905.5, 13223.9, 14763.0,projected
"North West",2021-10-04,  7772.3,  8291.0, 10493.5, 12673.5, 15275.2, 21240.7, 24430.2,projected
"North West",2021-10-05,  7848.5,  8429.9, 10918.5, 13423.0, 16649.2, 23820.1, 28051.9,projected
"North West",2021-10-06,  8253.3,  8975.6, 11820.5, 14831.5, 18828.0, 28012.7, 33305.6,projected
"North West",2021-10-07,  8248.4,  9004.3, 12286.0, 15688.0, 20469.0, 31543.7, 37964.6,projected
"North West",2021-10-08,  7598.9,  8333.4, 11628.0, 15220.5, 20136.5, 32804.8, 39544.1,projected
"North West",2021-10-09,  6451.7,  7192.1, 10211.2, 13586.5, 18395.2, 31204.7, 38082.4,projected
"North West",2021-10-10,  7034.4,  7938.9, 11615.2, 15691.0, 21837.8, 38972.3, 48210.8,projected
"North West",2021-10-11, 10178.1, 11567.9, 17329.8, 24182.5, 34334.0, 63943.8, 80174.9,projected
"Midlands",2021-09-21,  8297.6,  8364.0,  8550.8,  8684.5,  8818.2,  9030.1,  9082.5,projected
"Midlands",2021-09-22,  9203.0,  9265.9,  9526.0,  9703.0,  9896.2, 10209.1, 10300.1,projected
"Midlands",2021-09-23,  9729.5,  9804.8, 10118.5, 10368.5, 10639.2, 11060.7, 11234.0,projected
"Midlands",2021-09-24,  9453.9,  9582.0,  9953.0, 10282.0, 10685.0, 11258.0, 11421.3,projected
"Midlands",2021-09-25,  8563.9,  8702.0,  9161.8,  9593.5, 10059.0, 10746.0, 10979.6,projected
"Midlands",2021-09-26,  9529.0,  9693.9, 10407.2, 11053.5, 11780.0, 12814.1, 13174.9,projected
"Midlands",2021-09-27, 13964.4, 14361.6, 15681.8, 16981.5, 18299.8, 20388.2, 21245.4,projected
"Midlands",2021-09-28, 14735.0, 15174.0, 16892.5, 18562.0, 20422.2, 23234.2, 24366.2,projected
"Midlands",2021-09-29, 15969.8, 16788.4, 18892.2, 21201.5, 23582.8, 27625.3, 29287.1,projected
"Midlands",2021-09-30, 16905.2, 17630.9, 20264.8, 23125.5, 26239.2, 31324.8, 33956.8,projected
