area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-08-28, 3130.5, 3166.0, 3273.8, 3365.0, 3515.2, 3798.1, 3848.5,inferred
"North East and Yorkshire",2021-08-29, 3681.9, 3712.9, 3832.8, 3934.0, 4074.0, 4269.0, 4322.1,inferred
"North East and Yorkshire",2021-08-30, 5209.5, 5275.0, 5452.8, 5570.5, 5676.2, 5823.0, 5874.0,inferred
"North East and Yorkshire",2021-08-31, 4906.4, 4950.9, 5081.0, 5158.0, 5245.2, 5365.0, 5400.5,inferred
"North East and Yorkshire",2021-09-01, 4908.0, 4947.0, 5065.0, 5145.0, 5226.2, 5335.0, 5371.0,inferred
"North East and Yorkshire",2021-09-02, 4590.0, 4621.9, 4737.0, 4821.5, 4903.0, 5016.0, 5054.5,inferred
"North East and Yorkshire",2021-09-03, 4216.5, 4242.0, 4352.0, 4425.0, 4503.2, 4604.0, 4628.5,inferred
"North East and Yorkshire",2021-09-04, 3608.5, 3634.0, 3723.0, 3789.0, 3862.0, 3966.0, 3997.5,inferred
"North East and Yorkshire",2021-09-05, 4044.0, 4077.0, 4182.0, 4256.0, 4332.0, 4443.1, 4480.0,inferred
"North East and Yorkshire",2021-09-06, 5524.9, 5577.0, 5712.0, 5805.0, 5904.0, 6066.0, 6091.0,inferred
"North East and Yorkshire",2021-09-07, 4982.0, 5017.8, 5140.0, 5221.0, 5303.0, 5418.1, 5461.0,inferred
"North East and Yorkshire",2021-09-08, 4799.5, 4825.0, 4943.0, 5018.0, 5099.0, 5212.0, 5256.0,inferred
"North East and Yorkshire",2021-09-09, 4327.5, 4359.0, 4458.0, 4534.5, 4607.0, 4725.0, 4758.0,inferred
"North East and Yorkshire",2021-09-10, 3817.0, 3844.9, 3949.0, 4027.0, 4098.0, 4202.0, 4238.0,inferred
"North East and Yorkshire",2021-09-11, 3141.0, 3172.0, 3268.0, 3329.0, 3399.2, 3496.0, 3528.0,inferred
"North East and Yorkshire",2021-09-12, 3417.0, 3446.9, 3553.0, 3626.0, 3693.2, 3791.0, 3826.5,inferred
"North East and Yorkshire",2021-09-13, 4561.4, 4603.0, 4729.8, 4814.0, 4898.0, 5030.3, 5080.5,inferred
"North East and Yorkshire",2021-09-14, 4193.5, 4224.0, 4337.8, 4414.0, 4500.0, 4606.0, 4640.5,inferred
"North East and Yorkshire",2021-09-15, 4307.9, 4335.0, 4440.0, 4514.0, 4593.0, 4713.0, 4752.5,inferred
"North East and Yorkshire",2021-09-16, 4177.5, 4207.0, 4307.0, 4384.0, 4471.2, 4604.0, 4638.0,inferred
"North East and Yorkshire",2021-09-17, 3987.9, 4012.9, 4116.0, 4192.0, 4269.2, 4385.0, 4427.0,inferred
"North East and Yorkshire",2021-09-18, 3523.0, 3554.0, 3652.0, 3726.5, 3792.0, 3893.0, 3926.1,inferred
"North East and Yorkshire",2021-09-19, 4109.5, 4151.0, 4257.0, 4330.0, 4399.0, 4495.0, 4528.6,inferred
"North East and Yorkshire",2021-09-20, 5844.0, 5884.9, 6012.0, 6094.0, 6187.0, 6317.0, 6373.1,inferred
"North East and Yorkshire",2021-09-21, 5414.0, 5453.0, 5574.0, 5661.5, 5746.2, 5862.1, 5895.1,inferred
"North East and Yorkshire",2021-09-22, 5345.9, 5380.0, 5504.0, 5587.0, 5668.0, 5790.0, 5829.0,inferred
"North East and Yorkshire",2021-09-23, 4942.0, 4980.0, 5105.0, 5186.0, 5269.0, 5384.1, 5426.5,inferred
"North East and Yorkshire",2021-09-24, 4510.0, 4545.9, 4646.0, 4722.0, 4794.0, 4905.1, 4945.0,inferred
"North East and Yorkshire",2021-09-25, 3823.0, 3848.0, 3942.8, 4012.0, 4077.2, 4184.0, 4213.0,inferred
