NHS Region,Date,Median,Lower 95% CrI,Upper 95% CrI
East of England,2020-09-11,1.42910042548925,1.19690226577038,1.66659147493622
East of England,2020-09-10,1.42915113042955,1.19694917065795,1.66664971098427
East of England,2020-09-09,1.42919803035851,1.19699423444299,1.66670158140065
East of England,2020-09-08,1.4292421656892,1.19703811524726,1.66674905850549
East of England,2020-09-07,1.25255538728355,1.05098493005852,1.51753406958588
East of England,2020-09-06,1.25258784796194,1.05100952595185,1.51756482733547
East of England,2020-09-05,1.2526187444346,1.0510338610518,1.51759281043546
East of England,2020-09-04,1.25264812968569,1.05105795072037,1.51761821287687
East of England,2020-09-03,1.25267607677539,1.05108177608606,1.51764122890149
East of England,2020-09-02,1.25270276540254,1.05110521263101,1.51766231033533
East of England,2020-09-01,1.25272849542369,1.05112804134495,1.51768225639204
East of England,2020-08-31,1.15626530046946,0.950923480301268,1.36535412110682
East of England,2020-08-30,1.1562784289224,0.950936884024851,1.36538018588443
East of England,2020-08-29,1.15629115369394,0.950950437718142,1.36540453187512
East of England,2020-08-28,1.15630346588533,0.950964142379743,1.36542721240219
East of England,2020-08-27,1.15631537915754,0.950977998850276,1.36544833037386
East of England,2020-08-26,1.15632702943791,0.950992011392694,1.36546830030137
East of England,2020-08-25,1.15633870133525,0.951006190793266,1.36548790846172
East of England,2020-08-24,1.04509847097551,0.841098940767518,1.2532195506898
East of England,2020-08-23,1.04511120410593,0.841106512232804,1.25324431688954
East of England,2020-08-22,1.04512381922148,0.84111436444037,1.25326789699363
East of England,2020-08-21,1.0451363192311,0.841122512388651,1.25329035419255
East of England,2020-08-20,1.04514870771504,0.84113096056007,1.25331174242019
East of England,2020-08-19,1.04516098022769,0.841139675837792,1.25333207766744
East of England,2020-08-18,1.04517312133354,0.841148583916768,1.25335133377959
East of England,2020-08-17,1.01999719517324,0.852357863513397,1.26614297034133
East of England,2020-08-16,1.02000659545906,0.852364006611303,1.26615798422181
East of England,2020-08-15,1.02001595341893,0.852370361358171,1.26617225181527
East of England,2020-08-14,1.02002526210977,0.852376937198231,1.26618577834083
East of England,2020-08-13,1.02003452376173,0.852383739648413,1.26619860312649
East of England,2020-08-12,1.0200437843981,0.852390757986752,1.26621093842407
East of England,2020-08-11,1.02005314217443,0.852397962735681,1.26622319661122
East of England,2020-08-10,0.955588784841639,0.785150846710291,1.12501416068453
East of England,2020-08-09,0.955599896652487,0.785156512219105,1.12502896118821
East of England,2020-08-08,0.955611114580078,0.785162460915509,1.12504340004018
East of England,2020-08-07,0.955622429135472,0.785168705376848,1.1250574820329
East of England,2020-08-06,0.955633843861339,0.785175264279748,1.12507121961284
East of England,2020-08-05,0.955645428353684,0.785182173394721,1.12508465137879
East of England,2020-08-04,0.955657334440308,0.785189486892657,1.12509784261191
East of England,2020-08-03,0.877958111478415,0.717807054504504,1.07788469391956
East of England,2020-08-02,0.877966755468317,0.717813527992,1.07791366730545
East of England,2020-08-01,0.877975634338083,0.717820470925037,1.07794217564353
East of England,2020-07-31,0.877984743396488,0.717827923002105,1.07797019884267
East of England,2020-07-30,0.877994097621939,0.717835910596984,1.07799776123395
East of England,2020-07-29,0.878003791579341,0.717844407649724,1.07802506122606
East of England,2020-07-28,0.878014014469974,0.717853328071112,1.07805248883551
East of England,2020-07-27,0.796622038290756,0.657584621238327,1.01639431201617
East of England,2020-07-26,0.796632321824034,0.657591836056631,1.01641274900928
East of England,2020-07-25,0.796643114776031,0.657599692540026,1.01643111828872
East of England,2020-07-24,0.796654440000589,0.6576082509168,1.01644940416387
East of England,2020-07-23,0.796666325938244,0.657617559822615,1.01646761411237
East of England,2020-07-22,0.796678821181257,0.65762762560949,1.01648585779744
East of England,2020-07-21,0.796691999170133,0.657638409015239,1.01650436405263
East of England,2020-07-20,0.77455145405265,0.654799896410045,0.95856042911606
East of England,2020-07-19,0.774569507380253,0.654807761322749,0.958580906006447
East of England,2020-07-18,0.774588536994699,0.654816324057256,0.958601543320406
East of England,2020-07-17,0.774608593760796,0.654825648858083,0.958622303782489
East of England,2020-07-16,0.774629720866101,0.65483579016048,0.958643209763639
East of England,2020-07-15,0.774651955385578,0.654846766049355,0.958664538899475
East of England,2020-07-14,0.774675343311979,0.654858555962024,0.958686874041863
East of England,2020-07-13,0.724442393134944,0.579864110730418,0.864017772923529
East of England,2020-07-12,0.724458963298387,0.579874648198625,0.864046022305128
East of England,2020-07-11,0.724476666380439,0.579886408459771,0.864075103881458
East of England,2020-07-10,0.724495573214544,0.57989953482637,0.864105018706506
East of England,2020-07-09,0.724515777161757,0.57991417791424,0.864135830417041
East of England,2020-07-08,0.724537439243714,0.57993048001109,0.864167804790168
East of England,2020-07-07,0.724560800110784,0.579948573093869,0.864201429261251
East of England,2020-07-06,0.682117994455776,0.559109215637663,0.804564002411898
East of England,2020-07-05,0.682141853985255,0.559123217824273,0.80459976377298
East of England,2020-07-04,0.682167641053126,0.559138952177232,0.80463711547111
East of England,2020-07-03,0.682195528907298,0.559156637119804,0.804676128336809
East of England,2020-07-02,0.682225605822805,0.559176478276069,0.804716873502627
East of England,2020-07-01,0.682257698203467,0.559198600195473,0.804759418012565
East of England,2020-06-30,0.682291358529261,0.559223034903359,0.804803825141034
East of England,2020-06-29,0.73842738352051,0.602720009191067,0.869486700066233
East of England,2020-06-28,0.73847838828868,0.602765652684708,0.869593594683301
East of England,2020-06-27,0.738532661144318,0.602816403331708,0.86970372053055
East of England,2020-06-26,0.738590464059016,0.602872932715197,0.869817223977912
East of England,2020-06-25,0.738651863532115,0.602935460871954,0.86993415959069
East of England,2020-06-24,0.738716311618311,0.603002715380602,0.870054204583317
East of England,2020-06-23,0.738782618297859,0.603071814954425,0.870176602079305
East of England,2020-06-22,0.849204841754219,0.726037589141557,1.02416181254613
East of England,2020-06-21,0.849304442595642,0.726114903344387,1.02427962413032
East of England,2020-06-20,0.849407554690065,0.726197570996198,1.02439679802609
East of England,2020-06-19,0.849514339788581,0.726286057683439,1.02451320453113
East of England,2020-06-18,0.849624874483515,0.726380543136397,1.02462887595837
East of England,2020-06-17,0.849738919204564,0.726480228795596,1.02474464325502
East of England,2020-06-16,0.849855884103015,0.726583248475004,1.02486229916791
East of England,2020-06-15,0.889457451327213,0.750748481537836,1.01707883955125
East of England,2020-06-14,0.889573413410761,0.750842563198063,1.0172608335006
East of England,2020-06-13,0.889692266047797,0.750942651230672,1.0174421943361
East of England,2020-06-12,0.88981410927544,0.751049290140801,1.01762292889287
East of England,2020-06-11,0.889938960544844,0.751162736899644,1.01780302144567
East of England,2020-06-10,0.890066574848487,0.751281960202166,1.01798238063806
East of England,2020-06-09,0.890196440231491,0.751404372694972,1.01816084431849
East of England,2020-06-08,0.937622792728981,0.827502686177635,1.07947543182432
East of England,2020-06-07,0.937795838470474,0.827666906442004,1.0797404232356
East of England,2020-06-06,0.937971206913497,0.827837837062366,1.08000102228674
East of England,2020-06-05,0.938148888720834,0.828015904335365,1.08025716350697
East of England,2020-06-04,0.93832896344018,0.828201130059304,1.08050893052798
East of England,2020-06-03,0.938511784526503,0.828392161445243,1.08075714199031
East of England,2020-06-02,0.938698006860695,0.828586184334763,1.08100348676057
East of England,2020-06-01,0.940135578209388,0.789486822504202,1.11298505591426
East of England,2020-05-31,0.940328965076161,0.789602189290678,1.11325778804047
East of England,2020-05-30,0.940524862332991,0.789723373028938,1.11352414867641
East of England,2020-05-29,0.940723081893229,0.789850683739027,1.11378361559935
East of England,2020-05-28,0.940923733439086,0.789984394335001,1.11403636381424
East of England,2020-05-27,0.94109600740361,0.790124615293911,1.11428634762669
East of England,2020-05-26,0.941265739511885,0.790271273334721,1.11450836575133
East of England,2020-05-25,0.836475370319134,0.734687995567311,0.966716098073302
East of England,2020-05-24,0.836646293361251,0.734807825064601,0.966905815877738
East of England,2020-05-23,0.836823662157897,0.734935602643511,0.96709692036593
East of England,2020-05-22,0.83700768273264,0.735074506103405,0.967289154405103
East of England,2020-05-21,0.83719541274972,0.735222572900093,0.967482514107932
East of England,2020-05-20,0.837368060885813,0.735379849756824,0.967678589976762
East of England,2020-05-19,0.837549830525948,0.735545793288442,0.96788107603479
East of England,2020-05-18,0.832332341370665,0.725330001586945,0.923989200034489
East of England,2020-05-17,0.832584012532568,0.725511726745063,0.924223680125942
East of England,2020-05-16,0.832814543239826,0.725705984067841,0.924462059720632
East of England,2020-05-15,0.833050304143528,0.725913801646868,0.924704327696137
East of England,2020-05-14,0.833295279722601,0.726135758729801,0.924950572344298
East of England,2020-05-13,0.833549898291579,0.726370786565121,0.925201320898524
East of England,2020-05-12,0.833828791527252,0.726615968402566,0.925457623099764
East of England,2020-05-11,0.843406816237358,0.712797270161205,0.943015286872811
East of England,2020-05-10,0.843733615428401,0.713000759104665,0.94339480132238
East of England,2020-05-09,0.844039755204016,0.713219382820363,0.943779018098871
East of England,2020-05-08,0.844356783477177,0.713454576150332,0.944167712420785
East of England,2020-05-07,0.844685211683188,0.713706838125186,0.944561113091808
East of England,2020-05-06,0.845071951980596,0.713969365283119,0.944961226038687
East of England,2020-05-05,0.845480265353317,0.714240594088523,0.945372082626673
East of England,2020-05-04,0.907785683665219,0.792032298079962,1.04781646827844
East of England,2020-05-03,0.908155141381855,0.792309129673004,1.04830865616245
East of England,2020-05-02,0.90849438518291,0.792599468794741,1.04879587760135
East of England,2020-05-01,0.908836307389063,0.792904130522227,1.04927769235797
East of England,2020-04-30,0.909185208947746,0.79322314192348,1.04985857534608
East of England,2020-04-29,0.909541050476941,0.793554312688566,1.05046405281034
East of England,2020-04-28,0.909971491652398,0.793893261216497,1.05107330556525
East of England,2020-04-27,0.913197726136237,0.80516442611629,1.01725285405748
East of England,2020-04-26,0.913684364855488,0.805522654074636,1.01781070851656
East of England,2020-04-25,0.914193209964502,0.805897263991714,1.01836647202183
East of England,2020-04-24,0.914711057700267,0.80628893361302,1.01891913779263
East of England,2020-04-23,0.915238393859834,0.806704101470909,1.01946848634423
East of England,2020-04-22,0.915867261857438,0.807151600651927,1.02001993399657
East of England,2020-04-21,0.916546693766619,0.807621629163264,1.02062129260318
East of England,2020-04-20,0.831127665108559,0.72211224787894,0.911397675581936
East of England,2020-04-19,0.831572243522453,0.722504872675326,0.912019381292192
East of England,2020-04-18,0.832078734717146,0.72292442965932,0.91265261904226
East of England,2020-04-17,0.832661646386603,0.723372640423711,0.913295866446996
East of England,2020-04-16,0.833267099368843,0.723851659968165,0.913950556674259
East of England,2020-04-15,0.833903848785728,0.724364756987556,0.914629859126164
East of England,2020-04-14,0.834518538878722,0.724916442541507,0.915360865659435
East of England,2020-04-13,0.669158025986374,0.599689094938234,0.753800840969806
East of England,2020-04-12,0.669557460824925,0.600112407933837,0.75438142009585
East of England,2020-04-11,0.669952896425455,0.600582427346389,0.754995849727853
East of England,2020-04-10,0.670372415893952,0.601103972047,0.755644526229311
East of England,2020-04-09,0.670828256105424,0.601683512815349,0.756331798211348
East of England,2020-04-08,0.671339504526025,0.602331824299848,0.757075684953259
East of England,2020-04-07,0.672139102399753,0.603064931878805,0.75791082023433
East of England,2020-04-06,0.584310835710746,0.508328197590523,0.649738745341179
East of England,2020-04-05,0.584924559605569,0.508870050452829,0.650748948749797
East of England,2020-04-04,0.585607810037813,0.509492479905326,0.651853693873669
East of England,2020-04-03,0.586396402227354,0.510207955089701,0.653061017677227
East of England,2020-04-02,0.587372839308855,0.511027412157139,0.654381569236676
East of England,2020-04-01,0.588458213799752,0.511953342091219,0.655721195331877
East of England,2020-03-31,0.589662748644311,0.512977805197663,0.657082976246078
East of England,2020-03-30,0.584263839141694,0.521435892170894,0.744676235956579
East of England,2020-03-29,0.585683817445874,0.522331488847237,0.747041230566109
East of England,2020-03-28,0.587347753028045,0.523358454872525,0.749572794422022
East of England,2020-03-27,0.58919621754449,0.524529212671772,0.752281657178628
East of England,2020-03-26,0.591225411701414,0.525812556116969,0.754879923430218
East of England,2020-03-25,0.593225045258404,0.527086820642222,0.757058067897144
East of England,2020-03-24,0.594932501319194,0.528168499572128,0.758907898368408
East of England,2020-03-23,2.81946834036672,2.53134695556325,3.12325663669653
East of England,2020-03-22,2.84717643898989,2.55691981163748,3.15289091829879
East of England,2020-03-21,2.87011349783133,2.57758429355347,3.18002917522998
East of England,2020-03-20,2.88902195790788,2.59421244584237,3.20282342211099
East of England,2020-03-19,2.90365871352153,2.60629935885216,3.22029065702748
East of England,2020-03-18,2.91384042808847,2.61661059949724,3.2336009160826
East of England,2020-03-17,2.92289643926989,2.62522493731725,3.24362880495548
East of England,2020-03-16,2.9295095822368,2.63199462353213,3.24988400869718
East of England,2020-03-15,2.9346494097373,2.63736576291405,3.25532460342494
East of England,2020-03-14,2.93862684956977,2.64162857017548,3.2595200511979
East of England,2020-03-13,2.94148424833076,2.64501375197461,3.26269452975784
East of England,2020-03-12,2.94373789325693,2.64753239918707,3.26509503987446
East of England,2020-03-11,2.94551945224071,2.64933459448513,3.26690945159007
East of England,2020-03-10,2.94682979954846,2.65076033239637,3.26828038970305
East of England,2020-03-09,2.94779737592279,2.65188007405391,3.26931597603771
East of England,2020-03-08,2.94854805574806,2.65275997397895,3.27009808815672
East of England,2020-03-07,2.94913037350893,2.65345555268313,3.27068867936107
East of England,2020-03-06,2.94958203757485,2.65400534208344,3.27113459845399
East of England,2020-03-05,2.94993233136179,2.65443984903019,3.27147125595262
East of England,2020-03-04,2.95020398741979,2.65478321542662,3.27172540747232
East of England,2020-03-03,2.9504146479377,2.65505453917452,3.27191726381839
East of England,2020-03-02,2.95057800161279,2.65526892362932,3.27206208891732
East of England,2020-03-01,2.950704667808,2.65543831036067,3.27217140891244
East of England,2020-02-29,2.95080288369692,2.6555965720693,3.27225392648406
East of England,2020-02-28,2.95087903800067,2.65572322210769,3.27231621193517
East of England,2020-02-27,2.95093808537646,2.65582326990563,3.27236322534437
East of England,2020-02-26,2.95098386806787,2.65590230145704,3.2723987109855
East of England,2020-02-25,2.95101936560986,2.65596473041572,3.27242549529666
East of England,2020-02-24,2.95104688859416,2.656014044234,3.27244571196623
East of England,2020-02-23,2.95106822850157,2.65605299816573,3.272460971525
East of England,2020-02-22,2.95108477340889,2.65608376721195,3.2724724888036
East of England,2020-02-21,2.95109759956404,2.65610806847985,3.27248118043387
East of England,2020-02-20,2.95110754610562,2.65612726584123,3.2724877418132
East of England,2020-02-19,2.95111526717497,2.65614244557665,3.27249270132397
East of England,2020-02-18,2.95112125072314,2.65615443394749,3.27249644370655
East of England,2020-02-17,2.95112584250923,2.65616382126935,3.27249923388989
London,2020-11-08,1.22153478733491,1.02093775804319,1.3852191284982
London,2020-11-07,1.22274653746999,1.02139315052273,1.38774344013795
London,2020-11-06,1.22405475645901,1.02184345314228,1.39009701357009
London,2020-11-05,1.22522932926088,1.02228870259186,1.39227818777219
London,2020-11-04,1.22625066008062,1.02273482884831,1.39432499705616
London,2020-11-03,1.22726369052219,1.02319492371857,1.39630468349805
London,2020-11-02,0.97685261010741,0.814634671008999,1.11382085570214
London,2020-11-01,0.97753574429969,0.814958463503418,1.11548237119832
London,2020-10-31,0.97824678152418,0.815296580255551,1.11710818404614
London,2020-10-30,0.979024990318745,0.815649614645919,1.11869682598849
London,2020-10-29,0.979827401225351,0.816018183544412,1.12024856810768
London,2020-10-28,0.980716667275684,0.816402928428727,1.12176373003592
London,2020-10-27,0.981537530254451,0.816804504975251,1.12324263779532
London,2020-10-26,0.982669235455543,0.817488918785171,1.12518872863103
London,2020-10-25,0.983384367963525,0.817925856274851,1.12659549233445
London,2020-10-24,0.983947136012344,0.818381969288914,1.12796742917584
London,2020-10-23,0.984512755588424,0.818858625679315,1.12915826512224
London,2020-10-22,0.985080574099435,0.819356141560508,1.13025086349417
London,2020-10-21,0.985710661178893,0.819870294379373,1.13131815991378
London,2020-10-20,0.986396867900147,0.820391503219387,1.1323331238122
London,2020-10-19,1.18028437653609,0.98121317715244,1.34948237810699
London,2020-10-18,1.18163713158019,0.982071324830265,1.35104461621942
London,2020-10-17,1.18294267935474,0.982933707048238,1.35251069358121
London,2020-10-16,1.18420248988609,0.983801282423942,1.35388432170277
London,2020-10-15,1.18541782589231,0.984673278391734,1.35517002418863
London,2020-10-14,1.18652086500344,0.985541458997034,1.35638121923868
London,2020-10-13,1.18740357893411,0.986389232222818,1.35754602454909
London,2020-10-12,1.19907783667476,1.03000022119012,1.39657910553026
London,2020-10-11,1.20005070079592,1.03099631725203,1.39795739131857
London,2020-10-10,1.20089379288099,1.03198796429957,1.39923973332496
London,2020-10-09,1.2016859538334,1.03297693857617,1.40043257196601
London,2020-10-08,1.20244794039053,1.03396205491464,1.40154183443185
London,2020-10-07,1.20318042262444,1.03492945022432,1.40257281027985
London,2020-10-06,1.20388372648527,1.03585140322047,1.40353027838761
London,2020-10-05,1.23862238161237,1.05300431446437,1.44412500347873
London,2020-10-04,1.23939117344768,1.05359757097292,1.44498892138254
London,2020-10-03,1.24012585947615,1.05417849616507,1.44578596041011
London,2020-10-02,1.24078555945649,1.0547242974084,1.44652001251564
London,2020-10-01,1.24138402796134,1.05521284531877,1.44719553564908
London,2020-09-30,1.24195689710471,1.05569288903756,1.44782207012928
London,2020-09-29,1.24251113221835,1.05615858668171,1.44841514114428
London,2020-09-28,1.26532158631197,1.07682815097057,1.46513134410824
London,2020-09-27,1.26583635370758,1.07716100657264,1.46591376950878
London,2020-09-26,1.26632315960778,1.07748868796092,1.46663310247695
London,2020-09-25,1.26681751173604,1.07781181109351,1.46729384452594
London,2020-09-24,1.26728780574255,1.07813035351151,1.46790040680439
London,2020-09-23,1.2676621557621,1.07844086462417,1.46845913282622
London,2020-09-22,1.26800697777162,1.07873592321229,1.46897884000524
London,2020-09-21,1.32918442182684,1.14002551523047,1.5792133268116
London,2020-09-20,1.32955767168139,1.14034036412706,1.57971941480115
London,2020-09-19,1.32990854861939,1.14064639845945,1.58017605498483
London,2020-09-18,1.33023837987183,1.1409438939442,1.58058741573125
London,2020-09-17,1.33054832782878,1.1412328251839,1.5809575173182
London,2020-09-16,1.33083904880393,1.1415123727145,1.58129262740767
London,2020-09-15,1.33111066212426,1.14178106429333,1.58160188675803
London,2020-09-14,1.38882360948212,1.17257059407324,1.64104380656142
London,2020-09-13,1.38912216724247,1.17270390678651,1.64139952189947
London,2020-09-12,1.38939951703998,1.17283231584508,1.64171814095751
London,2020-09-11,1.3896572630274,1.17295608671949,1.64200302031182
London,2020-09-10,1.38989677555695,1.17307538415431,1.6422574834134
London,2020-09-09,1.39011828345512,1.17318962308082,1.64248640133383
London,2020-09-08,1.39032071351114,1.17329729576697,1.64269640541315
London,2020-09-07,1.36661248779867,1.15324686282486,1.61959085618102
London,2020-09-06,1.36673542109943,1.15336318022096,1.61976899432051
London,2020-09-05,1.36685008841935,1.15347599847966,1.61992938834291
London,2020-09-04,1.36695691329453,1.15358547209485,1.62007367672764
London,2020-09-03,1.36705636292388,1.15369167448349,1.62020344321535
London,2020-09-02,1.36714952978841,1.1537943361368,1.62032071273595
London,2020-09-01,1.36723830651417,1.15389281808126,1.62042801114846
London,2020-08-31,1.32918276799525,1.10779659969206,1.57695617240038
London,2020-08-30,1.32926419274967,1.10784756277287,1.57706042797256
London,2020-08-29,1.32934068603071,1.1078974329146,1.57715461303926
London,2020-08-28,1.32941249441678,1.10794625259087,1.57723959093107
London,2020-08-27,1.32947986688327,1.10799403512565,1.57731617890905
London,2020-08-26,1.32954331240084,1.10804067475064,1.57738566259674
London,2020-08-25,1.32960370278617,1.10808593856079,1.57744995560877
London,2020-08-24,1.20442981214427,1.00721217288858,1.47468713951132
London,2020-08-23,1.20446929868278,1.00724727248962,1.47473742854646
London,2020-08-22,1.20450721538278,1.00728234421623,1.47478360107594
London,2020-08-21,1.2045435890024,1.00731741156214,1.47482587281047
London,2020-08-20,1.20457848049723,1.00735242750528,1.47486451017381
London,2020-08-19,1.20461214833297,1.007387141935,1.47490037583015
London,2020-08-18,1.20464508568185,1.00742111669814,1.47493508807094
London,2020-08-17,1.14342352311037,0.978942030897098,1.36486237352641
London,2020-08-16,1.14348200543052,0.978974193451405,1.36490151539531
London,2020-08-15,1.14353885858755,0.979006500028817,1.36493805491802
London,2020-08-14,1.14359412555679,0.979038952782964,1.36497209066929
London,2020-08-13,1.1436478458203,0.979071552154206,1.36500375640129
London,2020-08-12,1.14370006256519,0.979104288082338,1.36503356260881
London,2020-08-11,1.14375082998374,0.979137137519027,1.36506250427494
London,2020-08-10,1.06087670488981,0.881248661679732,1.29153119630964
London,2020-08-09,1.06090167626198,0.881264166892222,1.29158286486312
London,2020-08-08,1.06092632087465,0.881280095677713,1.2916317938518
London,2020-08-07,1.06095061794229,0.881296466249717,1.29167805393193
London,2020-08-06,1.06097456824907,0.881313286737316,1.29172180789435
London,2020-08-05,1.06099831724481,0.881330518205516,1.29176364385853
London,2020-08-04,1.06102219691888,0.881348065112546,1.29180462209466
London,2020-08-03,0.968590321614328,0.772122576733771,1.15131549431682
London,2020-08-02,0.96861298555378,0.772131396946067,1.15134398928605
London,2020-08-01,0.968635799318968,0.772140705894266,1.15137162349098
London,2020-07-31,0.968658763742623,0.772150539743464,1.15139837841756
London,2020-07-30,0.96868187957365,0.772160908934594,1.15142428332905
London,2020-07-29,0.968705147608205,0.772171737196174,1.15144962185474
London,2020-07-28,0.968728569118888,0.772182855185863,1.15147498347758
London,2020-07-27,0.952604722117779,0.818141208685509,1.08071227675372
London,2020-07-26,0.952630107196819,0.818157091723988,1.08074567973524
London,2020-07-25,0.952655750399625,0.818173651816691,1.08077852786383
London,2020-07-24,0.952681638116415,0.818190929220842,1.0808107986161
London,2020-07-23,0.952707785466595,0.818208925269654,1.08084252740626
London,2020-07-22,0.952734322963839,0.818227523878917,1.08087396143454
London,2020-07-21,0.952761514125828,0.818246490111284,1.08090557602651
London,2020-07-20,0.926006530699316,0.768693287017676,1.11167411788319
London,2020-07-19,0.926026571870956,0.768703727774138,1.11171205844488
London,2020-07-18,0.926046917912078,0.768714750432701,1.11174915358474
London,2020-07-17,0.926067540047347,0.768726387456258,1.11178542128314
London,2020-07-16,0.926088473718811,0.768738672771688,1.11182087884291
London,2020-07-15,0.926109993677801,0.768751641199674,1.11185554508421
London,2020-07-14,0.926132648220163,0.768765328569293,1.11188944237432
London,2020-07-13,0.877214775002522,0.723433897545178,1.09319287049216
London,2020-07-12,0.877231882474605,0.723448327714233,1.09322935061327
London,2020-07-11,0.877249468598393,0.723463763380805,1.09326512569314
London,2020-07-10,0.877267511032657,0.723480282735933,1.09330016081711
London,2020-07-09,0.877286033063081,0.723497946858621,1.09333448797955
London,2020-07-08,0.87730529471579,0.723512020823802,1.09336843869951
London,2020-07-07,0.877325863940483,0.723524238565388,1.09340269301272
London,2020-07-06,0.825293188029042,0.68135000223478,0.982961743440848
London,2020-07-05,0.825324959697121,0.681366689508506,0.982993267585707
London,2020-07-04,0.825358072646876,0.68138474989699,0.983024885972316
London,2020-07-03,0.825392599361277,0.681404312058151,0.983056549154487
London,2020-07-02,0.825428588496073,0.681425452974785,0.983088285922697
London,2020-07-01,0.825465973704827,0.681448069705504,0.983120451685566
London,2020-06-30,0.82550454909212,0.681471862058256,0.983153784130462
London,2020-06-29,0.828065145669635,0.707958020998253,1.0380322467347
London,2020-06-28,0.828106801139233,0.707974959564441,1.03808639980909
London,2020-06-27,0.828150095479051,0.707993116785092,1.03814008633048
London,2020-06-26,0.828195108142146,0.708012579788833,1.03819323079115
London,2020-06-25,0.828241877673952,0.708033436229506,1.03824589902956
London,2020-06-24,0.828290303337512,0.70805577006873,1.03829868091838
London,2020-06-23,0.828340135173869,0.708079665313224,1.03835274316366
London,2020-06-22,0.840869315376005,0.697348080535822,0.972551059137633
London,2020-06-21,0.840917203494978,0.697379907969089,0.972606771348818
London,2020-06-20,0.840966828077105,0.697414172498318,0.972662799339159
London,2020-06-19,0.841018246908416,0.697451073614126,0.972719130756236
London,2020-06-18,0.841071527841523,0.697490789967256,0.972775780151277
London,2020-06-17,0.841126773906886,0.69753338743302,0.972832857963414
London,2020-06-16,0.84118413040821,0.697578794340283,0.972890578691213
London,2020-06-15,0.7977451646951,0.67862541801157,0.951340455798691
London,2020-06-14,0.797797610893715,0.678655477752576,0.951424059014247
London,2020-06-13,0.797852516044659,0.678687987763143,0.951508530399643
London,2020-06-12,0.797909974063767,0.678723165420581,0.951593834744927
London,2020-06-11,0.797970147486453,0.678761155337716,0.951680008309843
London,2020-06-10,0.798033404909741,0.678801862170828,0.9517673795087
London,2020-06-09,0.798100340721825,0.678844935457386,0.951856612737822
London,2020-06-08,0.791942836327844,0.654380044100338,1.00792329971092
London,2020-06-07,0.792011144622241,0.654425097415011,1.00805097657637
London,2020-06-06,0.792082884927809,0.654474093766431,1.00817839371689
London,2020-06-05,0.792158246307118,0.654527382817577,1.00830541009643
London,2020-06-04,0.792237390541773,0.654585010379191,1.00843202984705
London,2020-06-03,0.792320346973604,0.65464627642776,1.00855908695294
London,2020-06-02,0.792406989799585,0.654709785109042,1.00868848750803
London,2020-06-01,0.822813385800079,0.713675290039341,0.947353043148911
London,2020-05-31,0.822903463378209,0.7137341992158,0.947526296704906
London,2020-05-30,0.822997250910854,0.713797436245311,0.947701463602374
London,2020-05-29,0.823094902896262,0.713865263988502,0.947878507084888
London,2020-05-28,0.823196540576582,0.713938076204207,0.948057507771033
London,2020-05-27,0.823302208896236,0.714016744081295,0.94823894109456
London,2020-05-26,0.82341189601507,0.714102743120424,0.948423705727029
London,2020-05-25,0.787940647641919,0.627528116209582,0.938251439645049
London,2020-05-24,0.788063241687509,0.627598294973788,0.938478235746583
London,2020-05-23,0.78819219133215,0.62767571583879,0.938708043910699
London,2020-05-22,0.788327896310371,0.627761243843637,0.938940787237811
London,2020-05-21,0.788470621360825,0.627855446426277,0.939176561739439
London,2020-05-20,0.788620057383143,0.627957653304513,0.939416182609284
London,2020-05-19,0.788775221016653,0.628065721769649,0.939661303963349
London,2020-05-18,0.826647381863945,0.716659066545188,0.940300032834058
London,2020-05-17,0.826841693272198,0.716814343258677,0.940524382744664
London,2020-05-16,0.827011785241098,0.716980612018036,0.940751668386158
London,2020-05-15,0.827178785171415,0.717158697006832,0.940981752600326
London,2020-05-14,0.827352477233588,0.717349287807124,0.941214701182477
London,2020-05-13,0.827547562301573,0.717552544326524,0.941451639939449
London,2020-05-12,0.827752692717134,0.717767578000542,0.941695030620973
London,2020-05-11,0.837596089631724,0.753926733811433,0.999181429212017
London,2020-05-10,0.837860151223593,0.754129663172934,0.999576351974437
London,2020-05-09,0.838146615887798,0.754345374814354,0.999971235219823
London,2020-05-08,0.838443599733281,0.754575015860198,1.00036567056922
London,2020-05-07,0.838751549752492,0.75481912030685,1.00075989708656
London,2020-05-06,0.839117907899913,0.755075459919775,1.00115667167625
London,2020-05-05,0.839533784297336,0.755338467667655,1.00156157410909
London,2020-05-04,0.891930295772777,0.755318355789506,1.03418511910687
London,2020-05-03,0.892290299856835,0.75556703386486,1.03467872176527
London,2020-05-02,0.892659267980828,0.75583019974651,1.03516887103408
London,2020-05-01,0.893037429397029,0.756108807854496,1.03565537621278
London,2020-04-30,0.893424928099514,0.756403084682348,1.03613821781336
London,2020-04-29,0.893926549669578,0.756711261408412,1.03661833431597
London,2020-04-28,0.894440820599118,0.75702961188856,1.03709787099008
London,2020-04-27,0.944537466999428,0.811920357936723,1.10155395951657
London,2020-04-26,0.944999145017697,0.812203482407886,1.10215159263451
London,2020-04-25,0.945465969624845,0.8124981551129,1.10273628953592
London,2020-04-24,0.945937190163358,0.812804630054222,1.10330578299058
London,2020-04-23,0.946413638015826,0.813124242762215,1.1038618446598
London,2020-04-22,0.946901812275333,0.813461170496545,1.1044218272683
