area,Date,C_025,C_05,C_25,C_50,C_75,C_95,C_975,provenance
"North East and Yorkshire",2021-06-27,  3549.5,  3593.0,  3710.0,  3797.0,  3884.0,  4024.1,  4065.5,projected
"North East and Yorkshire",2021-06-28,  4995.5,  5059.9,  5243.8,  5374.0,  5513.0,  5705.0,  5788.6,projected
"North East and Yorkshire",2021-06-29,  5221.5,  5296.0,  5516.8,  5685.0,  5839.2,  6079.0,  6165.7,projected
"North East and Yorkshire",2021-06-30,  5984.4,  6057.0,  6367.8,  6564.5,  6783.0,  7113.0,  7234.6,projected
"North East and Yorkshire",2021-07-01,  6077.4,  6172.7,  6525.8,  6781.0,  7070.2,  7488.2,  7595.9,projected
"North East and Yorkshire",2021-07-02,  6062.5,  6166.0,  6565.0,  6890.5,  7233.8,  7767.0,  7968.7,projected
"North East and Yorkshire",2021-07-03,  5416.0,  5546.9,  5982.0,  6312.5,  6711.2,  7326.0,  7529.6,projected
"North East and Yorkshire",2021-07-04,  6611.4,  6810.0,  7425.8,  7909.5,  8530.5,  9526.1,  9907.0,projected
"North East and Yorkshire",2021-07-05,  9261.2,  9503.8, 10518.0, 11321.0, 12377.0, 14033.5, 14590.3,projected
"North East and Yorkshire",2021-07-06,  9569.9,  9891.9, 11042.8, 12043.5, 13273.0, 15427.8, 16284.5,projected
"North East and Yorkshire",2021-07-07, 10907.5, 11255.7, 12840.8, 14053.5, 15667.2, 18583.1, 19678.0,projected
"North East and Yorkshire",2021-07-08, 11079.7, 11542.1, 13245.5, 14745.5, 16610.2, 20100.1, 21593.8,projected
"North East and Yorkshire",2021-07-09, 11032.7, 11535.6, 13428.8, 15163.0, 17256.0, 21414.8, 23040.4,projected
"North East and Yorkshire",2021-07-10,  9871.4, 10418.1, 12295.8, 14067.5, 16221.5, 20480.4, 22420.1,projected
"North East and Yorkshire",2021-07-11, 12062.8, 12941.8, 15442.8, 17879.0, 21135.5, 27348.1, 30533.4,projected
"North East and Yorkshire",2021-07-12, 16858.8, 18130.9, 22061.5, 26010.0, 31137.0, 41446.7, 46238.2,projected
"North East and Yorkshire",2021-07-13, 17519.2, 18748.6, 23367.0, 28248.0, 33963.5, 46935.8, 52870.2,projected
"North East and Yorkshire",2021-07-14, 19975.5, 21537.0, 27416.0, 33407.0, 40770.2, 58254.6, 65678.7,projected
"North East and Yorkshire",2021-07-15, 20396.5, 22028.6, 28495.5, 35428.0, 44117.0, 65643.0, 74750.6,projected
"North East and Yorkshire",2021-07-16, 20138.9, 21937.7, 29089.2, 36766.5, 46342.5, 70894.2, 83566.8,projected
"North East and Yorkshire",2021-07-17, 18415.2, 20064.6, 27044.8, 34675.5, 44761.5, 71505.6, 86752.8,projected
"North West",2021-06-27,  3192.9,  3223.0,  3335.8,  3420.0,  3497.2,  3630.1,  3684.0,projected
"North West",2021-06-28,  4339.0,  4384.0,  4558.0,  4683.0,  4808.0,  4995.1,  5054.5,projected
"North West",2021-06-29,  4452.2,  4526.0,  4725.8,  4872.0,  5030.2,  5250.0,  5326.0,projected
"North West",2021-06-30,  4685.4,  4763.0,  4998.0,  5182.0,  5365.8,  5632.3,  5735.1,projected
"North West",2021-07-01,  4633.5,  4731.8,  4997.5,  5217.0,  5439.5,  5802.1,  5927.1,projected
"North West",2021-07-02,  4161.8,  4278.0,  4605.0,  4851.5,  5131.0,  5585.1,  5714.6,projected
"North West",2021-07-03,  3395.5,  3512.9,  3846.0,  4117.5,  4381.2,  4808.1,  4976.0,projected
"North West",2021-07-04,  4026.5,  4208.0,  4713.0,  5105.5,  5514.0,  6185.3,  6487.0,projected
"North West",2021-07-05,  5395.3,  5663.0,  6414.8,  7035.5,  7700.2,  8847.0,  9275.8,projected
"North West",2021-07-06,  5471.5,  5742.0,  6623.5,  7375.5,  8180.0,  9547.3, 10094.1,projected
"North West",2021-07-07,  5652.6,  5957.8,  7043.8,  7923.0,  8863.0, 10510.6, 11327.3,projected
"North West",2021-07-08,  5555.9,  5897.1,  7031.8,  8036.5,  9109.0, 11186.9, 11905.1,projected
"North West",2021-07-09,  4978.7,  5293.3,  6492.0,  7537.5,  8673.5, 10882.1, 11773.0,projected
"North West",2021-07-10,  4128.4,  4345.0,  5443.5,  6407.0,  7528.5,  9567.2, 10590.1,projected
"North West",2021-07-11,  4953.2,  5256.0,  6701.0,  8011.0,  9566.5, 12647.1, 13841.9,projected
"North West",2021-07-12,  6617.3,  7085.9,  9203.8, 11163.5, 13570.2, 18460.3, 20512.4,projected
"North West",2021-07-13,  6702.3,  7226.6,  9617.0, 11777.0, 14683.2, 20528.6, 22930.4,projected
"North West",2021-07-14,  6957.9,  7518.6, 10306.2, 12672.0, 16149.8, 23510.2, 26283.2,projected
"North West",2021-07-15,  6870.6,  7455.5, 10421.2, 13004.5, 16940.0, 24996.6, 28529.6,projected
"North West",2021-07-16,  6214.4,  6692.5,  9747.5, 12249.0, 16436.2, 25116.6, 28760.5,projected
"North West",2021-07-17,  5092.0,  5526.4,  8342.5, 10497.5, 14400.2, 22824.0, 26832.3,projected
"Midlands",2021-06-27,  2483.5,  2515.0,  2605.0,  2678.0,  2748.0,  2847.0,  2878.5,projected
"Midlands",2021-06-28,  3509.0,  3539.9,  3678.8,  3777.5,  3879.2,  4019.0,  4072.0,projected
"Midlands",2021-06-29,  3775.4,  3837.9,  4029.0,  4155.5,  4269.0,  4457.0,  4528.5,projected
"Midlands",2021-06-30,  4323.0,  4393.0,  4631.8,  4787.0,  4969.2,  5210.0,  5316.0,projected
"Midlands",2021-07-01,  4288.0,  4354.9,  4629.8,  4803.0,  5016.8,  5325.0,  5450.6,projected
"Midlands",2021-07-02,  4169.8,  4266.8,  4570.8,  4813.0,  5078.2,  5469.0,  5572.0,projected
"Midlands",2021-07-03,  3732.4,  3837.9,  4182.8,  4444.5,  4729.2,  5181.1,  5332.5,projected
"Midlands",2021-07-04,  4681.0,  4834.0,  5337.5,  5730.0,  6170.5,  6846.6,  7104.7,projected
"Midlands",2021-07-05,  6461.5,  6731.4,  7512.5,  8150.0,  8874.0, 10051.6, 10418.0,projected
"Midlands",2021-07-06,  6961.4,  7248.0,  8205.5,  9009.0,  9911.2, 11458.4, 11953.9,projected
"Midlands",2021-07-07,  7906.9,  8263.3,  9462.0, 10480.5, 11698.2, 13781.8, 14419.3,projected
"Midlands",2021-07-08,  7752.4,  8156.9,  9506.8, 10620.5, 11951.5, 14313.0, 15146.8,projected
"Midlands",2021-07-09,  7546.3,  7992.8,  9461.5, 10718.5, 12216.2, 14957.1, 15945.1,projected
"Midlands",2021-07-10,  6797.3,  7279.5,  8675.2, 10004.5, 11535.2, 14427.2, 15480.8,projected
"Midlands",2021-07-11,  8564.0,  9151.9, 11120.5, 13038.0, 15271.8, 19589.1, 21398.9,projected
"Midlands",2021-07-12, 11751.3, 12749.7, 15811.0, 18702.5, 22209.8, 29234.2, 31677.0,projected
"Midlands",2021-07-13, 12776.4, 13783.8, 17382.8, 20995.0, 25306.0, 34310.4, 37492.2,projected
"Midlands",2021-07-14, 14495.7, 15761.7, 20202.2, 24745.5, 30331.5, 42082.5, 47362.5,projected
"Midlands",2021-07-15, 14466.8, 15670.4, 20532.0, 25340.0, 31474.0, 45446.5, 50936.7,projected
"Midlands",2021-07-16, 14121.7, 15479.2, 20647.2, 25986.0, 33111.0, 48524.3, 55360.0,projected
"Midlands",2021-07-17, 12871.2, 14246.8, 19253.8, 24641.0, 31870.5, 47910.2, 56192.5,projected
"East of England",2021-06-27,   819.0,   830.9,   883.0,   916.0,   949.0,   999.0,  1012.0,projected
"East of England",2021-06-28,  1122.0,  1143.0,  1205.0,  1249.0,  1298.0,  1373.0,  1387.5,projected
"East of England",2021-06-29,  1199.0,  1222.0,  1300.0,  1356.5,  1409.0,  1493.1,  1521.5,projected
"East of England",2021-06-30,  1377.0,  1412.0,  1501.0,  1567.0,  1636.0,  1759.0,  1796.0,projected
"East of England",2021-07-01,  1384.5,  1421.0,  1516.0,  1595.0,  1680.0,  1807.0,  1841.0,projected
"East of England",2021-07-02,  1319.5,  1353.0,  1469.8,  1543.0,  1641.0,  1790.0,  1821.1,projected
"East of England",2021-07-03,  1191.4,  1225.0,  1338.0,  1418.0,  1508.2,  1663.0,  1725.0,projected
"East of England",2021-07-04,  1455.0,  1510.0,  1664.0,  1788.5,  1930.0,  2156.4,  2229.0,projected
"East of England",2021-07-05,  1966.0,  2040.9,  2264.0,  2453.0,  2648.0,  2997.0,  3120.0,projected
"East of England",2021-07-06,  2085.5,  2161.0,  2440.8,  2653.0,  2906.0,  3338.1,  3458.2,projected
"East of England",2021-07-07,  2382.9,  2483.9,  2808.0,  3059.0,  3373.5,  3910.1,  4134.9,projected
"East of England",2021-07-08,  2339.8,  2480.7,  2830.8,  3125.5,  3491.8,  4079.1,  4323.0,projected
"East of England",2021-07-09,  2222.8,  2351.9,  2729.8,  3033.0,  3425.5,  4080.1,  4312.1,projected
"East of England",2021-07-10,  2011.0,  2114.8,  2482.5,  2779.0,  3178.2,  3837.1,  4070.3,projected
"East of England",2021-07-11,  2460.8,  2610.0,  3101.0,  3518.0,  4070.2,  4994.0,  5274.3,projected
"East of England",2021-07-12,  3294.9,  3493.9,  4224.8,  4822.0,  5649.5,  7071.2,  7497.9,projected
"East of England",2021-07-13,  3427.9,  3697.7,  4536.5,  5240.0,  6243.8,  7886.6,  8534.1,projected
"East of England",2021-07-14,  3915.8,  4257.9,  5223.0,  6101.0,  7299.2,  9473.0, 10209.6,projected
"East of England",2021-07-15,  3879.4,  4241.4,  5292.5,  6257.0,  7538.0,  9852.4, 10821.9,projected
"East of England",2021-07-16,  3691.4,  4063.0,  5130.5,  6142.5,  7421.5,  9940.3, 10897.0,projected
"East of England",2021-07-17,  3304.4,  3661.5,  4706.0,  5688.0,  6933.5,  9470.4, 10549.8,projected
"London",2021-06-27,  1997.5,  2026.0,  2111.8,  2170.0,  2232.0,  2318.0,  2344.5,projected
"London",2021-06-28,  2868.5,  2911.0,  3051.0,  3138.0,  3227.0,  3354.0,  3390.5,projected
"London",2021-06-29,  3130.5,  3179.0,  3345.8,  3458.5,  3578.2,  3749.2,  3818.0,projected
"London",2021-06-30,  3496.9,  3554.9,  3762.0,  3907.5,  4058.0,  4297.0,  4378.6,projected
"London",2021-07-01,  3464.9,  3541.0,  3806.8,  4004.0,  4204.0,  4534.2,  4614.0,projected
"London",2021-07-02,  3248.9,  3331.9,  3643.5,  3896.5,  4137.0,  4547.0,  4694.6,projected
"London",2021-07-03,  2822.4,  2929.8,  3259.0,  3508.5,  3796.0,  4212.2,  4360.7,projected
"London",2021-07-04,  3389.9,  3541.9,  4005.8,  4392.5,  4803.8,  5512.1,  5742.8,projected
"London",2021-07-05,  4673.9,  4921.9,  5663.0,  6320.5,  6986.2,  8176.4,  8684.1,projected
"London",2021-07-06,  4982.4,  5260.1,  6139.8,  6941.5,  7817.5,  9312.4,  9896.1,projected
"London",2021-07-07,  5365.8,  5719.9,  6816.8,  7817.5,  8934.8, 10856.4, 11693.3,projected
"London",2021-07-08,  5316.3,  5655.9,  6875.5,  8020.0,  9248.5, 11510.1, 12505.0,projected
"London",2021-07-09,  4893.4,  5253.8,  6578.5,  7774.5,  9135.2, 11776.0, 12850.6,projected
"London",2021-07-10,  4297.3,  4612.9,  5829.8,  6984.0,  8389.5, 11076.7, 12244.8,projected
"London",2021-07-11,  5082.5,  5512.4,  7147.2,  8682.5, 10667.8, 14533.5, 16190.9,projected
"London",2021-07-12,  6900.7,  7646.8, 10095.8, 12506.5, 15615.8, 21724.5, 24598.4,projected
"London",2021-07-13,  7346.8,  8149.8, 10916.0, 13792.5, 17461.5, 25031.0, 28264.8,projected
"London",2021-07-14,  7894.2,  8805.0, 12190.2, 15448.5, 20049.0, 29525.9, 34207.0,projected
"London",2021-07-15,  7690.4,  8735.0, 12328.8, 15911.5, 20844.5, 31522.9, 36776.4,projected
